ids,epoch_0,epoch_1,epoch_2,epoch_3,epoch_4,epoch_5,epoch_6,epoch_7,epoch_8,epoch_9,epoch_10,epoch_11,epoch_12,epoch_13,epoch_14,epoch_15,epoch_16,epoch_17,epoch_18,epoch_19,epoch_20,epoch_21,epoch_22,epoch_23,epoch_24,epoch_25,epoch_26,epoch_27,epoch_28,epoch_29,epoch_30,epoch_31,epoch_32,epoch_33,epoch_34,epoch_35,epoch_36,epoch_37,epoch_38
125,700,2473,461,2597,3515,833,3004,2853,3213,1260,1721,2480,1841,1957,2597,3073,1135,681,583,1374,3073,3073,2152,1762,945,2853,1374,1456,3359,1698,3106,56,3359,841,1666,1374,1374,2897,343
126,700,2473,3044,3417,1114,595,749,754,1438,3044,983,2042,59,2821,2320,558,558,3011,2077,563,2732,3442,271,566,1905,566,874,1983,3353,2281,1407,398,566,1936,927,1646,3152,1163,398
127,3400,2473,461,3417,1114,595,7022,182,244,3256,3304,956,59,900,681,558,3256,3152,271,3256,3152,2509,271,1943,3256,2474,852,100,271,3152,1676,852,673,271,927,90,2509,852,852
128,3661,2473,461,2441,976,595,354,3145,90,3044,2441,976,59,2821,681,558,558,681,271,673,2821,3442,271,3261,945,566,852,1561,568,487,1676,852,673,271,927,2690,3152,852,852
129,1764,2473,1260,2037,3007,749,908,1617,1090,571,2037,1410,1000,908,165,1423,1160,2082,2026,2741,2501,165,2435,2341,1905,566,350,7,165,551,1407,635,286,1617,1160,2335,359,165,33
130,700,2473,818,728,2891,1115,2718,1617,2473,2783,2571,2230,1115,2718,2803,1423,3195,2082,531,1073,169,2718,2435,2825,2378,2574,2230,1653,33,389,286,398,531,2574,1617,1122,3340,3429,1566
131,3400,2473,3044,1959,3099,3271,2690,553,2403,571,983,2230,1000,3222,224,1423,779,2082,2574,2135,2732,2546,3284,3326,2241,2574,196,7,33,779,1407,2314,2645,1044,7,1016,3340,39,1566
132,700,2473,2047,3417,1114,3406,2836,407,174,3415,1268,2230,3477,1329,368,351,1160,2507,2578,174,1751,3220,1236,174,19,1769,2578,3059,3374,174,518,1751,3059,1936,1438,3018,2966,3059,321
133,1369,3710,1784,2860,392,2540,3514,2777,2729,684,3483,3317,2540,3514,599,1718,611,2696,2071,1225,2823,3,260,2867,2427,2823,3317,3514,2565,1442,163,2823,2184,2427,2823,423,260,2968,163
134,6621,3710,1260,2860,799,1385,249,553,2680,1649,3483,3194,460,1820,697,5052,2596,3132,2071,3259,3003,2484,448,980,945,1068,196,249,2565,945,1388,423,1388,1775,2502,423,1778,1487,3434
135,3400,3221,603,1655,3465,1123,3514,553,36,3319,27,3317,2540,3514,224,3012,2411,2806,2697,507,782,1864,656,3394,231,1559,3317,959,231,471,1849,2428,1244,3394,1516,3317,471,1559,1079
136,2920,6510,6511,1655,1820,5200,1969,49,6510,2617,1655,825,111,2686,111,111,383,1189,3350,1225,777,2984,1735,1101,856,1559,923,1432,1057,6528,3454,1079,5729,338,3208,761,253,1137,1432
137,3400,1608,2882,1655,2759,736,2145,1617,36,2282,27,3317,2540,3514,1913,1724,2222,656,3317,1735,640,2984,1716,1101,856,1101,3317,959,231,2282,3317,3371,2184,2587,425,3317,2141,2988,2565
138,1764,2009,2016,3140,1546,3525,3516,2565,3507,1816,3377,289,3525,409,95,937,611,1155,229,2942,3003,1694,2942,3013,3426,2942,289,3514,3507,2685,1407,472,2184,3115,1303,1230,718,485,2565
139,3400,1888,2107,939,3465,546,409,826,3507,575,939,305,150,66,95,1770,611,1155,229,2942,2685,2201,2942,575,3426,2942,289,3514,3507,2685,1407,2942,1422,3115,3507,1230,891,1185,2565
140,1245,2009,1784,3377,3465,80,3514,2565,1832,1816,3013,305,150,1509,2770,1718,611,2248,2710,2942,1509,2909,2942,3514,2801,2942,2248,3514,1182,1509,2909,1808,2184,3115,2066,790,1182,1484,2565
141,5206,6510,3167,3140,986,2406,986,394,1090,3167,3140,2155,3200,986,2548,5052,2222,2814,3158,1210,2461,2148,207,669,1291,764,923,1983,2997,2368,1282,1210,3455,1010,765,2599,2276,986,5126
142,3400,1994,16,3140,2529,1254,89,826,394,1970,1555,2557,2280,692,1948,253,1340,1555,388,3036,1557,3512,609,1059,2610,2529,923,2659,112,637,1942,76,1984,3512,3039,2599,649,3117,2319
143,4853,2375,235,3140,2242,1254,986,1379,1090,327,3140,110,3200,2145,2548,1075,2222,2814,2574,1210,2461,2148,2599,669,1291,2529,923,2379,662,362,958,1210,3455,669,1160,1122,2276,986,2325
144,700,2473,235,1695,799,2982,1027,1966,2403,1260,2571,359,1715,1278,2803,372,2644,2403,531,2135,359,1689,6,251,3125,2574,1054,2306,33,1278,1877,2428,3038,1044,39,2281,2216,2022,1546
145,1524,2473,79,3291,1114,937,213,3400,3213,286,2318,359,2803,134,2803,1851,2644,2936,1333,1389,1656,2917,1054,1260,856,2574,1054,2306,3353,1278,1877,2428,3359,2803,1807,927,2216,2344,1966
146,3661,2473,2767,3291,2339,937,1675,1966,843,1260,2385,1546,644,2216,2803,372,2216,2805,3471,3061,3308,1966,656,251,3125,2574,2216,2306,519,1278,1635,1448,2339,360,1807,1694,1807,843,1758
147,1524,4528,79,2037,1114,2975,1027,3400,1447,139,2037,934,8,213,3339,937,2644,2082,2389,1265,1432,15,1772,211,856,566,1164,1983,1057,2100,211,978,3455,363,1944,1122,1766,441,8
148,3400,2473,1737,1975,3966,1302,1027,1027,1608,1447,27,2740,1302,1027,2806,160,3084,2082,3466,2427,640,1600,6,868,2427,741,2164,3318,781,2427,1161,1628,2184,2427,1608,2698,2427,2427,2368
149,4853,6510,6266,1655,6391,4031,6921,5234,5712,6407,5104,3972,6721,6921,6692,6529,4292,6224,6050,6722,6316,6800,4037,3951,5761,7057,6627,6410,4292,5430,5430,1069,5563,6780,1089,6627,3780,5963,5023
150,700,784,2572,1479,820,1385,3188,2829,828,2489,2749,608,839,1398,1948,2337,2572,727,2710,2396,2451,2333,734,1835,3187,2979,1398,3185,35,2512,2451,727,2937,3188,2512,3200,1614,1384,280
151,899,2009,1784,511,825,3311,66,1371,1624,2876,1853,825,1378,3236,1948,2360,855,3521,3521,2396,3311,2290,3176,1319,1234,3127,2396,1251,1580,1378,3238,2356,1378,2587,2587,2728,897,3117,3521
152,899,2009,2016,3190,3465,234,3514,1245,1665,3319,417,1741,234,3514,260,3473,444,2876,2785,234,187,3,260,162,260,3170,260,1665,2600,2471,2600,260,2184,1716,1136,234,260,1992,2565
153,553,2551,2016,2799,830,1302,1252,1617,2473,3108,2571,1410,2540,1473,224,467,2120,2082,3024,1436,640,799,2435,1596,231,2043,196,1290,3099,551,1407,1290,741,599,1516,1016,1766,2082,1310
154,3661,2473,235,2037,2891,1346,1176,650,2633,1717,2571,736,371,2716,2633,837,1225,2082,2716,1225,640,2907,1172,1220,2801,1270,238,105,2674,1220,1791,1596,1244,728,1516,837,2571,3350,678
155,1185,2551,2016,1097,799,1385,1473,1625,2729,1717,2571,1473,1302,2716,599,837,1689,599,2561,752,1559,799,1172,2164,945,1172,196,3318,2544,2551,2544,2428,1244,1044,7,3293,1244,1473,1791
156,3400,2473,2561,3140,2387,2799,2145,1253,1090,2431,2749,326,3525,692,95,253,1409,3011,1409,30,2352,3356,2252,1142,3187,1142,3217,1269,1218,2621,1142,2314,3011,3115,1896,2955,718,1384,2749
157,637,2473,235,3140,2314,595,3038,3472,1090,327,3140,1694,1694,692,30,2933,1409,1546,2045,30,30,3419,30,1142,1264,1142,2962,3038,30,805,1407,1694,3038,1694,1896,1694,718,2022,30
158,1185,2551,2876,3140,2302,1254,409,1379,1090,2876,3140,305,1958,409,3430,253,2106,1155,2839,3419,2685,2201,1422,1422,1379,107,3419,3318,795,2847,1407,519,1379,2302,1894,1198,253,3419,3404
159,3661,4770,160,1479,799,1385,1549,2760,2633,1882,190,2891,1385,1549,2633,3424,2633,1265,785,707,3287,2544,3384,1991,190,2015,3217,190,2544,2551,2991,1882,820,1006,58,3200,675,2419,190
160,1185,1388,2016,1479,799,1385,3188,2760,2633,2876,3050,2544,1385,2807,2273,2807,2633,2259,2455,2750,1972,2333,3384,1991,3286,1464,3217,190,35,2551,2991,270,820,1626,58,3293,14,1384,1384
161,637,758,3069,1479,799,1385,1509,2760,2633,2876,2801,653,1385,1509,599,2555,855,599,2455,1225,1509,2333,3384,1991,3286,1308,3384,3286,35,2551,892,1687,2184,1010,58,859,675,1991,190
162,3929,1608,6474,1495,2387,1841,318,826,1555,2431,3356,2557,1841,692,25,1942,25,1555,1359,798,2319,25,609,1059,3187,1531,3127,69,1218,2387,25,1531,25,1942,40,1939,25,1779,2319
163,1185,2551,3069,1012,825,2406,986,826,1555,299,1655,825,269,2312,362,2933,2222,656,1418,2952,362,881,881,1857,1984,1209,923,2656,1209,2652,25,69,3455,841,881,2599,2276,3117,636
164,1577,2551,2431,1012,2387,1981,997,826,1555,2431,939,2818,25,66,25,2188,1340,1555,388,798,1571,25,2431,1059,25,1531,3127,935,1218,2387,3238,1531,25,2587,2088,2599,25,1779,2319
165,1185,2375,2525,2605,1581,1285,596,1966,3213,1678,45,6617,729,596,2580,1831,1679,947,583,1831,2179,1578,2708,6776,2906,45,2192,315,348,2192,1831,2580,2184,1831,2774,2035,1250,2084,1678
166,310,1962,2525,2605,1581,1148,596,1723,3213,2525,167,6617,729,596,2580,5810,1679,2507,583,1723,633,2906,2269,2605,2906,1708,2326,1456,3209,49,2008,3414,922,1723,2774,1456,2000,167,1456
167,3400,2473,2882,3304,2226,451,722,310,3213,191,2212,2906,2906,3005,2263,3073,6286,2507,583,725,1638,3220,167,1796,2906,2139,1899,1471,2820,49,2298,1789,5563,725,2970,3018,3413,167,921
168,1524,1608,640,1975,1934,998,1617,1617,1013,1116,3377,2946,998,2196,1787,2933,1511,2082,551,146,2685,1101,1621,2057,1787,566,1952,13,3374,551,1407,1179,2928,841,1925,2463,1934,0,524
169,1524,2473,2882,1721,2925,1028,15,3045,90,1116,1235,2614,3525,7022,1787,982,530,1561,530,3044,169,3002,3326,2057,856,566,923,1561,3374,2736,90,1933,186,1146,2282,90,718,0,1688
170,3400,1608,1737,1975,1934,493,2301,80,1608,1447,642,2427,2540,2894,2894,2894,3084,337,493,2894,640,1600,2894,941,607,95,2595,2894,2565,471,1161,1628,2894,1010,941,941,1934,0,2565
171,6153,2473,2210,1959,3163,978,605,3400,363,286,2571,2230,1709,132,224,1739,779,2082,286,2135,363,93,370,2816,2786,566,1709,7,2230,779,286,56,2645,3340,39,1073,3340,370,779
172,1524,2473,461,3417,2230,2975,596,3400,3213,1739,167,2230,2975,7022,1644,351,1298,2507,583,518,169,3220,167,1796,2917,2820,1899,2620,252,252,518,2507,922,2620,2970,3018,167,3222,3348
173,1524,2473,1170,124,1114,2975,1027,3400,3213,2970,167,1502,1841,7022,1511,351,2644,2936,583,1110,169,1406,321,1796,3400,2820,2041,2142,252,2593,518,2507,177,725,2970,3018,73,3400,321
174,700,2473,818,1235,1704,4107,1176,553,2633,1882,2571,2891,4107,2865,2633,2444,2633,1003,690,707,633,1267,2087,218,945,875,196,1290,33,2368,1407,2760,1761,2803,1906,2740,2586,3287,2031
175,6153,2473,4807,1721,1581,4274,3004,49,1447,2787,1721,914,1841,2686,2102,2313,1211,656,411,2394,362,3371,656,914,3387,2853,923,1456,781,49,1686,1686,3359,1686,1666,3018,2283,909,2298
176,6,2473,2561,1721,2637,793,1201,3400,3213,2787,1721,2620,793,3004,2,2313,3195,1788,583,158,169,2212,370,3348,2914,1708,158,1456,5734,49,518,819,922,841,1697,3195,73,451,3425
177,4853,2375,5189,5507,1820,5723,986,475,3434,6969,5507,2333,111,986,111,5052,1475,1189,1189,3884,111,2912,1735,6674,475,111,475,765,475,1475,1475,69,3343,2436,765,3343,111,69,765
178,1245,2551,1784,1172,799,1385,2945,1625,2633,3044,3378,1926,1385,1011,879,5052,444,3132,3378,1225,633,2484,260,3219,2945,442,2629,3308,243,3132,1941,444,2362,879,2159,483,260,1992,1941
179,1245,2009,1784,1172,799,1385,2945,1625,444,3044,3378,1926,1385,1011,879,5052,444,3132,3378,1225,633,2484,260,3219,2945,442,2629,3308,243,3132,1941,444,2362,879,2159,483,260,1992,1941
180,1245,2551,688,2385,3465,937,3516,2565,1714,688,3140,825,2280,733,2943,937,1795,2805,3122,3061,3308,3512,2240,385,1795,437,923,1983,1982,2947,1795,1795,139,2099,3122,1198,1138,2099,1795
181,3366,2473,1313,2385,2967,3516,3516,2565,2909,688,3140,733,3525,733,3516,937,3462,2696,2710,2942,3003,1056,2240,2565,385,197,570,3514,2099,2947,2951,978,2184,3115,1303,1122,1182,1484,1929
182,4839,1820,412,449,3465,2406,3516,1185,2655,688,1093,825,2280,704,2770,2062,2880,143,3122,688,1492,881,1330,688,789,1551,1714,3034,2099,2947,2951,1046,3179,2099,1798,3122,3122,2099,2099
183,4853,5094,1509,1012,1665,1288,476,1185,828,836,1012,1741,142,1530,2273,2062,1012,1555,1517,2952,187,643,1012,1536,3187,1900,2617,1665,3117,1530,3083,1012,3343,1530,2512,836,1530,3117,2319
184,1185,2551,2876,3140,2864,1981,986,826,828,2489,2749,991,2093,3512,1948,1409,611,3491,1517,1874,187,3512,734,433,3187,3491,2396,2348,2749,3491,3491,872,3491,1019,468,1230,1614,3375,2749
185,1245,2009,1509,3140,2387,1981,2228,826,1624,2997,2749,2881,1998,827,1948,1191,3251,1998,1948,1874,715,3257,734,1059,3279,872,1107,2348,685,1998,3491,872,2983,1948,468,1874,1614,1992,300
186,5206,649,1010,3140,2302,1254,1259,1379,1090,1717,3140,2740,2982,2377,805,2739,1160,2054,2054,805,633,958,3430,2377,2619,2574,805,3318,781,805,892,1127,139,3115,805,1066,2234,1643,2162
187,1524,2473,2457,642,1934,1254,2145,1379,1608,941,3140,2427,2540,758,13,1787,2222,2054,781,2427,941,958,3430,3326,1984,1884,3190,3318,781,551,892,2314,2876,1010,941,2599,1934,1090,2054
188,1185,3507,2876,3188,3465,1346,3188,1245,1090,3190,3140,1888,1346,758,795,2933,235,1155,2077,1225,2077,110,3190,251,2997,2932,2058,3318,1567,1076,892,2314,974,1309,1894,2698,2234,1090,874
189,3472,2551,412,1093,2166,98,1320,3485,1383,3280,2096,1505,98,1320,3314,2359,2773,143,2025,1505,2448,2146,369,2146,2096,2025,278,1505,1492,2927,278,903,920,1881,1798,2146,1524,866,632
190,310,2551,3998,1093,2166,98,256,2927,1383,3280,1093,1505,98,1320,3314,2359,2773,143,2025,1505,2448,2146,369,2146,2096,2025,278,1505,1492,2927,278,903,1798,1881,1798,2146,1524,866,1500
191,3472,2551,235,449,690,1881,1492,1185,1383,3280,3021,1505,98,1320,3314,7019,2773,143,2025,1505,2448,2146,369,3280,2096,2025,278,1505,1492,1881,278,903,920,1881,3351,2146,1524,866,632
192,3420,2473,2172,419,2347,1544,2836,182,3325,1140,3180,2347,1841,164,419,2879,1135,164,3325,1943,1326,1544,1236,3348,2616,26,2355,1661,1661,551,90,1146,2564,1279,1666,1666,1666,2775,3348
193,5552,2473,2172,419,2347,1544,7022,182,3325,1140,3180,2347,1841,2915,681,3022,1135,681,3325,1943,1499,1544,2347,3348,3145,490,1522,1661,1661,1681,90,1499,2564,1146,1681,1688,88,1224,1688
194,1524,1311,2172,2172,2347,2204,674,182,3213,3297,3304,1502,1841,2714,2972,2879,1135,681,583,1523,169,1544,2347,6146,1507,979,1978,1456,3359,3492,90,1544,1978,344,2409,1688,3189,2897,1688
195,3472,2473,461,1602,976,3271,1974,2401,90,2172,2211,976,3601,886,2061,427,2211,1546,1897,2828,427,2061,1843,1566,776,1708,1395,421,3461,551,1407,635,922,2223,886,761,1395,957,3425
196,3400,1354,2172,635,2347,62,596,3145,1090,2695,3070,2695,543,886,2263,427,2550,1858,3468,2608,84,84,1843,77,2341,1708,1395,2550,3209,551,1407,635,922,761,886,761,2550,451,957
197,978,2473,461,1602,3383,2294,1974,1279,90,1228,3304,2946,62,2196,427,427,1782,1858,467,2828,427,2906,1843,898,3133,1708,538,421,2717,551,1407,635,177,2223,322,761,1511,635,3425
198,3400,1608,1403,1959,2925,1841,7022,182,1013,1116,810,241,998,2516,1787,1787,3138,1738,551,1523,1514,1511,1621,2057,1630,1680,13,2258,3461,551,3418,2779,1756,841,886,761,1511,957,998
199,3400,909,191,810,2543,2110,7022,182,3213,3297,810,241,1841,886,2196,1787,3138,2507,2196,1523,1751,1406,3326,3326,477,1680,693,1523,3461,551,3418,182,693,841,886,761,1645,957,1946
200,356,1608,2767,2125,3966,1254,2301,1688,36,2282,70,1114,1841,1565,1644,2381,3517,656,2084,1114,1751,3220,3326,1209,1495,2932,13,13,3157,13,90,1933,3455,841,2012,1688,1934,909,957
201,32,1773,796,161,1741,2066,2228,826,1090,1970,1478,1741,1529,2228,67,694,1529,579,2785,1725,777,3220,796,869,1725,2020,2248,645,1725,1442,1321,931,882,2228,2066,3018,253,3166,3166
202,899,2009,3302,939,44,20,2228,826,1090,1970,939,1741,2785,2228,67,1425,1529,223,3521,2228,777,2984,1425,75,1293,2020,223,645,274,1442,488,931,882,2587,1173,20,253,1033,1425
203,3929,3221,1250,161,44,20,2228,826,1090,1970,939,1741,2785,2228,67,287,855,719,388,1725,1939,2984,2309,869,1725,1571,1969,2659,1969,1442,1321,2744,1773,2587,2066,761,253,2066,3166
204,1185,2009,1509,1012,1017,1981,476,1185,1624,2396,1012,825,839,1509,1948,2360,1243,2278,24,1981,1019,3257,734,281,1611,1900,654,1665,1131,3481,597,2432,2305,1019,468,836,1614,24,2710
205,1764,5094,2682,5507,1017,1981,2228,1185,304,3241,2723,1741,3134,1328,1948,1191,1243,143,24,1981,187,3257,2305,2220,304,1900,2396,304,3117,2429,2977,1981,2305,1019,3485,3523,3327,3117,1181
206,1245,2009,3069,1012,1665,3134,2228,1185,304,3241,3021,825,3134,2228,3408,2360,1243,719,24,1192,1221,3512,184,2220,304,1900,187,304,500,1839,184,872,2667,1019,355,1221,3408,3117,468
207,5206,1820,235,2037,799,1385,1549,2760,3008,571,2860,2704,1385,1549,599,5052,2633,599,3324,1225,1549,2760,1172,2760,2427,1172,3324,959,3341,2368,1172,2760,1496,1172,2159,483,3050,3287,2368
208,4853,2375,1784,3140,3465,80,447,80,559,571,448,188,2982,2077,599,3244,1225,1189,3324,1225,1396,3012,724,2982,2619,559,570,1983,3364,570,211,3434,2339,879,3364,1189,2982,2465,1145
209,700,2473,678,1479,799,1385,2030,384,2633,1220,2571,1220,1385,1011,2633,3424,2633,2633,3324,1270,3287,2553,448,2760,1006,1270,3324,1219,2164,2266,2738,2760,1761,1006,2633,2798,2633,3287,874
210,700,2473,2561,1100,1872,937,2687,384,3422,1260,1403,1872,1088,2229,3471,1386,1110,615,3471,677,3308,3308,207,2982,1054,442,1054,3308,1054,1551,1643,2739,2339,1110,1896,1690,3308,1643,2767
211,700,2473,2561,2571,3163,2975,1205,3400,2655,1260,1235,1063,1088,2210,2631,1896,373,3003,3471,677,3003,2912,656,2982,2619,1803,568,1456,568,2100,2210,2672,3061,940,1896,1501,2276,2596,1456
212,6,2473,2561,728,3194,1302,134,907,1447,1260,2395,2395,1088,1088,2354,1386,1302,61,2354,2338,953,2338,656,949,2619,442,2982,585,119,2100,1643,3165,2175,1302,2851,2276,2276,1643,3457
213,4853,2473,2561,1959,2759,1302,1205,1625,2403,554,2910,563,2799,2807,599,2807,563,2082,2071,563,2732,2907,2435,2807,2191,398,196,1290,2544,2191,2544,2732,2544,1010,2807,1646,2291,2314,3454
214,700,2473,2561,3417,2314,595,1780,1073,1076,3044,2910,934,3477,2716,2807,1739,2291,2082,2026,563,2732,2553,2435,2807,1905,398,196,1653,2732,551,1407,2732,1739,3477,2314,3477,2291,2732,2732
215,637,2473,235,2386,2314,1302,2716,2716,363,1433,2910,1473,1302,2716,224,1739,442,3132,2561,752,2553,3442,6,170,2619,442,196,3318,1473,389,2307,398,1244,363,170,1966,3397,1473,363
216,4853,649,3044,3140,3222,3525,3516,3145,472,1116,1235,1114,3525,2210,697,1896,682,2805,1016,1488,154,2148,1605,3326,1055,1933,2304,3270,1896,1551,2210,1933,2564,2574,1896,1610,1504,1932,1062
217,3400,1994,1116,3326,2543,3525,409,1379,244,3297,1478,1114,3525,1307,2805,3002,1759,2805,2567,146,2350,439,2900,3326,2619,2474,2058,3318,3404,2282,2474,822,2564,2474,3156,3018,2364,2652,1416
218,1524,2473,2210,1495,2387,1254,515,826,1090,555,3140,1114,101,692,1948,253,3251,3251,388,3044,633,2148,2155,1059,3187,2529,394,2659,1990,2529,2464,3251,1984,394,40,1100,253,843,1571
219,1149,2473,2317,3417,2820,3406,7022,2966,244,3415,1166,2230,3353,3353,1901,2061,1135,773,1434,1780,359,2509,271,909,3067,566,1380,2969,3353,2843,90,2732,2657,841,927,3406,56,909,2756
220,700,2473,461,3417,1114,595,1780,1661,909,3415,1166,2230,3477,2077,3387,1787,1780,681,1286,833,88,3442,679,909,3067,2853,1374,1661,1661,551,539,56,3359,3477,927,3406,56,909,2843
221,310,2473,461,3417,2230,833,3004,1661,3213,191,1721,241,3477,3353,224,1787,1135,1031,2401,1380,633,1889,2673,2057,945,2853,2457,2258,3353,49,539,56,3214,841,1666,3018,56,909,321
222,1524,2473,2172,3180,1311,1841,3119,1004,1483,71,3180,3527,2608,987,346,6124,3527,2168,2804,2608,1311,961,961,1231,3143,824,3527,346,71,1474,1705,1474,177,987,3441,961,177,346,1318
223,1524,2473,4146,3180,1311,1799,1693,1004,1483,1061,3180,1474,2608,2734,2263,6124,3527,143,2804,2608,1563,961,961,3527,3133,824,3527,346,3180,1474,1705,1474,1231,3121,2168,961,346,3143,3143
224,6153,2473,801,3291,1114,1419,2974,2401,3213,543,3209,3209,1841,1025,4914,1195,6286,6833,1474,2608,1311,2906,2936,1419,856,1708,3595,1474,2717,1474,2734,1474,3527,2588,2168,961,177,2263,921
225,1691,1994,3302,2605,1168,3489,3358,32,75,3302,45,1109,1800,2981,67,3020,309,2063,34,1960,3358,2207,829,75,3141,45,379,2590,829,1173,3489,17,2590,556,1691,67,904,129,172
226,2584,3221,3302,1293,5375,465,3358,1009,75,3302,17,2981,465,2981,67,645,885,885,34,2167,885,3496,645,75,1293,45,379,645,379,1173,3489,1009,2157,2292,645,2981,904,75,172
227,4839,2473,3302,2605,2525,3489,2913,1009,1797,3302,45,1109,2525,3412,67,17,309,379,34,1740,353,17,829,904,627,45,379,2590,829,1173,3489,17,2157,556,1691,1332,904,2151,172
228,700,2473,2172,1093,3089,1088,256,1524,131,147,1093,3495,3351,1320,3314,2408,2185,143,2025,2608,2448,961,369,1524,2096,2025,278,7019,1492,1524,2603,147,1798,1881,1798,961,1524,866,147
229,3400,2473,242,1093,3089,1088,256,1004,2185,424,1093,3089,3351,1320,346,2408,2185,143,2804,2608,1311,2408,2359,2265,1480,824,1311,961,961,2168,2603,1474,1231,424,3441,961,123,2359,961
230,700,2473,242,1093,2961,2608,256,1004,2185,2804,1093,3089,3561,1320,346,6124,2185,143,2804,2608,4280,2408,2359,2265,589,1585,3527,961,2265,131,2603,1474,3527,2265,2603,961,2603,2359,473
231,1764,2473,242,177,824,62,824,1004,1483,818,1093,824,2608,987,346,6124,3527,143,2804,2608,1311,123,1705,2265,589,824,824,346,2804,3441,2603,1474,1231,824,3441,961,346,2359,1318
232,637,2551,3998,2137,1725,4107,1472,1524,3401,2865,1093,1505,3351,1472,3314,7019,2773,143,2025,1798,2448,2146,369,1524,2096,2025,278,1505,1492,1524,278,903,1798,1881,1798,2146,1524,866,2865
233,700,2473,242,1093,824,62,824,1004,1483,41,1093,824,2608,824,346,346,3527,143,2804,2608,1563,123,2359,2265,589,824,3527,961,961,2168,1705,1474,1231,424,123,961,123,2359,961
234,1185,1624,3069,1012,1017,1981,1509,1185,1624,575,3409,825,3069,1509,2426,1981,2429,2429,24,1981,1509,1832,1720,1536,1509,3269,3042,935,766,2429,3200,3117,3343,1626,3269,1834,1834,3117,1181
235,1369,6510,3069,1012,2576,1981,575,1185,1624,935,1012,2872,1981,1509,35,2872,820,2278,24,1981,1509,2278,1012,1536,3187,3269,3217,935,35,889,3083,3165,3343,1626,2088,2599,3343,1384,1181
236,4853,5094,3069,1012,1665,1981,1509,1185,304,1368,3409,2872,3069,575,1948,654,2429,2278,24,1981,1509,1832,1012,1536,1509,3269,1834,1665,3117,2429,3200,3117,609,3134,3269,654,1834,3117,1181
237,700,2473,4586,449,2576,98,1492,3485,1555,1970,1093,1086,332,256,2166,2359,147,143,502,589,2448,2166,2660,861,575,1900,131,3034,5,3485,2088,903,589,2166,3485,1047,5,1185,632
238,1185,2009,2016,449,1017,1981,443,826,1555,2188,939,1086,332,256,3314,2359,2185,143,502,1981,2568,2166,1047,861,920,1900,3127,861,5,131,2088,654,920,2166,3485,1047,5,1185,632
239,3400,3221,242,1093,3089,98,443,826,1555,1970,1093,2170,3252,256,589,2359,147,143,502,589,2568,2166,1047,131,589,1900,131,861,5,131,2603,2448,920,2166,3485,1047,5,1185,632
240,1185,2009,2016,2037,1423,978,1261,3400,2680,3044,2860,1652,1000,3423,2320,2601,682,2696,717,1735,1820,3442,1764,2914,945,1498,196,2306,1652,1652,1652,1911,2184,1775,245,245,535,2968,3425
