ids,epoch_0,epoch_1,epoch_2,epoch_3,epoch_4,epoch_5,epoch_6,epoch_7,epoch_8,epoch_9,epoch_10,epoch_11,epoch_12,epoch_13,epoch_14,epoch_15,epoch_16,epoch_17,epoch_18,epoch_19,epoch_20,epoch_21,epoch_22,epoch_23,epoch_24,epoch_25,epoch_26,epoch_27,epoch_28,epoch_29,epoch_30,epoch_31,epoch_32,epoch_33,epoch_34,epoch_35,epoch_36,epoch_37,epoch_38,epoch_39,epoch_40,epoch_41,epoch_42,epoch_43,epoch_44,epoch_45,epoch_46,epoch_47,epoch_48,epoch_49,epoch_50,epoch_51,epoch_52,epoch_53,epoch_54,epoch_55
116,810,810,92,179,650,144,131,213,22,107,574,426,426,604,604,604,84,84,339,339,339,179,255,170,71,739,370,370,34,140,71,71,71,71,339,295,7,371,280,371,531,123,413,413,339,220,754,339,404,360,360,257,257,257,371,26
117,808,431,311,808,736,588,413,30,613,533,102,559,314,689,598,214,502,214,621,385,218,634,503,634,413,413,368,413,744,744,368,111,368,368,368,693,503,693,368,368,511,693,693,693,693,384,693,368,368,368,368,368,413,413,413,413
118,613,613,447,275,376,516,180,217,85,69,338,85,516,85,85,85,516,348,284,284,284,324,324,397,397,397,1,1,271,271,271,271,271,271,299,274,274,274,271,271,142,142,271,271,271,271,10,271,249,37,249,249,598,274,271,271
119,345,345,23,316,99,365,333,14,729,89,391,692,173,648,145,126,20,96,338,96,269,269,269,269,560,96,96,316,560,316,316,560,560,560,560,316,316,316,316,195,316,316,316,316,560,85,85,335,335,335,335,351,335,351,335,351
120,288,288,511,676,127,232,304,183,143,730,790,790,119,647,647,167,119,119,85,167,167,167,314,314,314,316,316,316,304,89,89,89,89,89,89,678,678,678,89,89,89,66,66,89,167,356,167,167,167,595,167,167,316,316,316,356
121,223,223,720,215,129,712,423,35,28,680,774,423,556,231,223,215,42,636,580,489,580,223,580,580,42,580,580,252,489,580,680,680,580,42,42,42,580,580,580,580,580,580,279,43,119,621,621,252,120,621,680,64,64,64,215,64
122,543,543,533,736,205,584,80,334,134,648,648,648,584,283,143,648,422,648,55,810,140,140,140,140,620,192,381,192,381,192,306,306,475,475,413,224,224,244,244,206,244,244,206,114,244,206,192,47,47,47,47,47,47,47,47,47
123,196,562,500,659,468,481,152,127,93,717,190,57,340,714,714,729,263,329,308,308,107,308,36,701,572,159,159,308,308,308,159,505,308,760,619,127,127,306,306,24,24,24,306,306,24,306,24,24,24,24,24,24,24,185,185,24
124,740,322,724,409,792,737,313,590,590,532,328,339,388,384,22,33,348,716,221,393,211,323,328,211,340,340,28,28,807,323,340,323,340,340,340,340,340,340,340,340,340,647,647,102,647,102,105,647,102,102,102,102,102,102,102,102
125,207,207,195,794,447,683,358,520,290,794,390,214,118,577,573,230,118,230,714,756,501,447,36,714,36,447,447,714,766,766,714,714,714,714,714,714,714,714,756,714,714,714,714,756,756,756,756,756,756,756,756,756,756,756,756,756
126,658,428,621,308,691,263,658,273,31,121,568,568,130,190,334,334,177,131,619,297,281,111,625,308,372,245,213,51,51,420,308,308,42,308,42,594,237,237,91,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,366
127,505,505,297,53,788,440,757,179,177,463,634,502,338,505,325,325,809,290,387,760,489,256,455,10,10,383,141,274,354,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88
128,127,787,748,16,778,790,736,806,510,280,274,75,23,404,23,414,414,418,153,28,175,28,28,400,400,400,400,505,400,507,400,251,400,44,44,207,175,44,251,251,790,790,251,251,159,159,251,251,159,251,385,159,159,159,257,88
129,98,98,9,571,206,482,642,345,101,115,337,593,404,109,404,404,404,206,404,404,404,404,1,404,1,326,1,326,238,98,238,245,98,98,171,98,684,684,684,684,684,684,684,684,684,684,387,684,171,171,171,171,418,418,418,418
130,28,28,313,28,373,541,620,158,262,569,137,137,137,137,137,759,759,326,326,326,186,171,171,64,64,64,64,64,494,494,494,494,494,98,98,98,98,171,332,332,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171
131,79,79,78,132,131,162,568,771,444,27,763,763,444,164,749,197,197,197,551,551,374,93,164,121,111,457,457,457,457,457,457,498,164,457,457,111,388,581,31,581,388,388,193,299,388,121,131,111,121,121,111,111,240,111,240,240
132,556,713,87,222,651,159,481,168,197,259,194,403,332,158,221,421,630,630,659,666,666,666,666,259,666,411,411,630,666,666,354,354,126,354,354,354,354,354,354,354,354,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167
133,20,151,325,567,450,544,749,403,376,7,219,365,370,376,403,545,545,605,355,403,703,605,355,32,32,293,403,221,630,448,759,759,419,419,474,808,808,557,654,654,654,654,253,421,317,159,159,159,159,159,159,159,159,159,159,159
134,657,161,207,345,376,259,690,138,229,690,230,230,369,33,806,795,72,806,806,421,397,126,402,690,558,397,402,168,160,160,168,160,713,474,713,474,713,713,558,558,558,558,558,795,795,795,795,418,394,394,394,795,394,394,394,394
135,75,101,60,271,64,772,142,776,334,560,339,312,312,723,233,211,211,211,480,480,397,244,98,597,398,652,422,433,422,422,433,433,433,497,418,418,204,418,418,151,151,418,418,418,418,418,530,530,108,108,108,108,108,108,108,108
136,780,780,389,284,760,760,630,630,317,109,594,524,659,594,659,131,59,59,594,131,131,391,240,240,240,168,551,293,293,369,219,382,382,380,380,380,380,380,380,380,335,335,335,133,133,133,133,133,133,337,337,337,337,337,337,337
137,507,507,204,8,734,494,470,271,256,173,61,619,251,251,623,790,790,22,766,406,166,314,314,635,635,635,406,147,406,314,129,158,314,706,343,343,343,343,343,343,343,343,314,314,314,314,314,394,394,516,394,394,394,394,16,16
138,164,583,710,263,533,62,370,310,557,592,471,119,354,274,119,217,161,56,25,412,347,347,331,21,180,21,368,279,180,85,85,282,282,781,136,388,353,85,353,353,353,353,353,353,353,353,353,353,353,353,353,353,353,353,353,353
139,66,66,160,587,417,273,7,227,201,388,201,201,295,396,111,475,215,215,215,215,240,465,374,465,374,111,374,374,465,358,358,560,465,358,465,465,465,465,396,465,465,465,465,209,57,57,57,57,57,57,57,57,57,57,57,57
140,723,807,474,193,801,440,280,370,433,337,400,55,340,284,164,560,560,560,77,77,250,250,771,10,166,238,3,3,334,121,334,334,121,262,262,262,334,334,334,334,121,121,121,121,121,334,121,334,121,334,334,121,121,121,121,252
141,345,345,743,791,533,548,499,735,210,633,24,24,24,9,118,118,118,391,179,118,172,118,295,295,676,286,391,70,70,70,286,632,70,70,70,255,163,555,323,163,163,163,163,163,163,651,255,16,88,102,16,102,16,102,102,102
142,321,321,321,495,466,205,182,421,555,640,425,764,764,189,189,0,365,148,148,365,365,740,673,740,60,60,60,60,148,148,131,805,805,131,166,166,184,184,131,184,54,54,54,131,131,334,131,131,54,303,131,519,131,131,148,131
143,35,609,692,282,363,401,547,273,27,273,590,247,205,142,750,338,82,533,14,395,391,395,111,334,111,46,46,391,391,151,205,174,174,197,310,197,197,167,167,138,20,20,20,20,318,20,318,318,102,102,102,102,102,20,20,20
144,325,53,53,53,594,309,23,308,23,23,264,95,149,100,170,346,264,103,139,3,21,691,241,241,241,241,241,241,23,241,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23
145,231,106,106,162,213,619,617,458,668,577,810,147,668,248,613,525,525,687,687,185,724,95,577,577,577,577,480,480,480,30,30,30,480,213,213,213,213,213,213,480,213,213,480,807,78,807,78,780,256,346,780,780,256,385,346,346
146,273,539,45,346,273,149,11,371,145,360,103,88,434,434,103,88,103,88,103,103,139,150,40,273,273,273,273,40,273,103,273,40,40,273,346,95,342,342,273,342,342,342,342,273,273,273,342,342,342,342,342,342,342,273,342,342
147,268,381,210,311,130,378,31,533,490,222,64,64,284,217,193,92,206,92,401,401,472,472,240,215,26,137,137,215,215,215,215,206,272,26,26,26,26,26,237,240,240,240,26,26,26,206,32,32,32,32,32,240,240,29,663,64
148,686,170,149,502,269,28,165,210,334,451,228,782,43,43,7,31,710,11,621,540,782,312,621,269,162,162,712,712,712,533,712,240,165,11,132,137,137,137,384,384,401,384,384,384,384,384,384,440,440,384,384,384,384,384,384,384
149,572,137,342,144,256,800,144,231,272,169,190,269,171,79,92,106,92,106,92,92,92,92,92,123,190,269,269,111,104,174,111,360,360,360,370,360,71,71,71,71,340,340,237,237,237,237,237,237,237,237,237,237,104,237,237,237
150,663,380,663,136,603,144,440,536,11,418,251,515,96,460,775,262,262,262,262,129,30,287,71,71,129,596,596,596,132,132,132,132,603,129,603,603,603,603,596,7,404,603,337,220,337,224,404,404,404,404,404,404,404,340,404,213
151,469,496,496,638,186,353,742,348,315,151,284,638,572,65,368,33,33,108,313,108,491,108,598,108,108,108,31,287,33,287,679,31,287,33,33,33,485,108,33,31,31,33,33,340,628,108,108,252,252,628,108,108,108,108,108,108
152,455,789,185,247,687,214,290,50,758,744,628,38,31,628,129,374,34,34,292,78,379,358,162,11,326,162,132,0,714,289,578,220,220,370,688,387,332,370,370,370,370,681,155,681,204,204,204,204,204,204,204,204,204,204,204,204
153,488,440,414,210,500,592,746,161,33,38,120,370,295,186,245,93,237,10,64,64,64,313,186,389,121,64,389,389,389,389,389,389,389,389,389,206,64,206,206,206,389,206,206,206,206,206,206,206,206,240,206,206,206,206,206,206
154,175,175,458,175,387,386,512,643,55,386,584,130,370,410,410,93,11,328,325,383,76,262,262,262,206,386,386,386,386,386,339,570,570,437,437,437,437,339,262,189,189,189,279,279,705,189,206,189,570,570,570,570,570,279,279,419
155,469,724,724,279,197,309,98,466,197,245,309,279,569,279,98,279,343,98,213,213,213,213,662,213,206,206,206,206,206,206,206,206,206,206,303,279,339,303,237,339,339,339,339,237,237,339,485,339,735,339,339,339,339,339,485,485
156,421,421,183,255,143,473,96,133,406,596,548,548,654,654,548,548,548,548,45,548,548,548,548,548,548,548,548,548,548,794,548,259,259,259,259,259,421,421,421,259,259,259,259,259,259,259,259,259,493,752,752,259,259,752,752,24
157,658,648,308,155,334,262,54,695,401,295,377,724,427,322,762,233,233,116,366,194,166,509,313,509,485,221,221,221,20,221,221,221,234,105,147,234,215,215,215,234,234,234,234,401,485,485,69,401,485,234,485,234,234,320,485,320
158,758,774,774,758,165,10,337,738,738,223,262,732,71,774,610,71,223,384,105,689,210,332,215,174,158,374,512,512,512,512,512,381,186,186,54,54,732,371,371,371,325,253,221,64,253,371,174,577,577,389,186,352,577,174,174,186
159,132,385,231,213,675,696,675,482,686,804,613,139,613,523,225,784,696,515,573,802,677,540,677,677,613,583,583,456,528,591,591,591,456,522,522,522,675,528,528,357,357,35,357,357,357,35,357,357,192,35,35,357,35,35,486,357
160,211,365,74,632,320,13,316,718,688,282,333,561,119,74,790,142,647,647,647,358,358,767,728,728,274,753,753,70,74,74,74,183,183,800,183,183,183,183,249,249,249,249,249,249,316,316,168,168,168,168,132,132,9,168,168,168
161,385,385,79,621,455,194,35,274,705,477,552,808,115,275,456,478,24,182,182,182,257,24,24,581,658,764,764,613,613,613,194,192,192,309,194,194,309,309,192,28,192,192,237,237,237,237,237,326,237,192,237,237,237,237,237,237
162,423,170,446,681,7,287,337,509,7,229,142,387,337,337,154,34,28,234,556,520,223,154,298,98,154,154,154,154,154,155,154,7,154,7,154,171,171,467,467,215,122,7,7,298,155,155,215,282,155,215,155,155,155,155,155,155
163,599,599,761,64,652,253,807,136,521,136,396,766,401,361,268,308,308,547,49,40,463,268,463,40,21,71,21,185,71,520,239,239,30,102,102,71,539,787,727,727,727,727,24,787,539,358,192,358,539,539,539,370,370,727,727,673
164,780,433,470,788,217,566,332,558,639,121,608,397,470,808,55,55,544,55,274,749,118,506,118,153,274,771,153,274,274,274,274,274,771,771,771,502,448,448,17,599,599,599,599,459,274,599,599,599,599,221,599,599,599,599,199,199
165,5,5,5,394,259,400,355,433,233,99,142,311,643,338,338,181,305,394,72,317,317,72,72,72,355,72,353,376,317,72,317,317,59,108,259,317,317,317,355,355,355,345,355,317,345,345,345,259,259,370,168,259,711,382,183,183
166,411,411,345,492,345,345,345,661,439,345,345,345,345,345,345,345,345,345,345,721,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345
167,458,659,782,437,10,700,109,709,720,128,674,437,693,700,708,792,776,792,631,437,784,437,437,505,505,575,575,580,505,725,700,700,665,665,665,665,437,522,522,780,675,804,655,804,479,479,479,763,421,421,479,479,421,421,421,421
168,182,177,766,182,333,521,211,476,51,596,376,287,290,287,126,287,126,126,182,52,52,52,596,596,596,343,52,343,211,211,211,211,211,211,211,211,130,211,211,211,211,211,211,130,211,211,211,211,211,211,752,752,211,211,211,211
169,532,532,804,165,322,255,295,379,170,150,289,663,274,21,363,256,256,326,326,262,348,311,256,256,256,276,289,256,322,322,269,322,322,311,311,295,347,437,269,347,384,328,328,384,384,328,328,384,384,384,384,384,111,111,111,111
170,133,133,382,304,569,449,195,147,456,123,5,703,205,648,37,313,555,102,102,229,102,102,81,297,70,70,70,70,70,70,70,70,70,70,402,102,133,133,133,70,133,133,70,70,341,333,341,341,333,341,341,341,341,341,356,333
171,287,287,28,249,499,55,755,334,778,352,778,634,10,215,287,155,355,53,704,109,109,155,155,355,558,355,165,618,165,165,618,618,165,558,309,618,165,155,165,493,165,493,493,180,180,180,156,310,310,310,310,310,310,310,310,310
172,761,633,184,77,64,300,56,315,300,748,66,155,315,315,315,315,315,315,315,155,315,244,155,343,55,155,343,750,343,343,406,406,406,343,343,406,406,406,406,406,343,526,343,343,526,526,343,343,343,343,343,343,343,343,343,343
173,715,715,111,298,338,338,313,17,85,244,204,624,401,401,401,290,401,290,3,672,748,85,696,363,741,56,56,3,317,317,317,359,56,359,359,645,697,697,697,697,530,440,2,440,338,338,697,338,697,697,635,635,338,338,138,85
174,309,374,754,545,373,363,363,317,88,602,802,431,276,9,397,397,153,204,204,204,217,55,55,77,77,77,77,77,176,266,176,176,553,570,692,180,77,180,217,69,593,77,311,369,311,311,311,311,311,311,311,311,311,311,180,180
175,77,77,623,467,632,154,154,772,408,325,771,590,447,126,624,735,710,359,359,129,650,359,359,759,209,325,325,129,652,129,418,706,461,672,359,706,645,552,777,777,399,9,359,359,9,26,246,26,77,77,246,246,74,74,74,74
176,185,752,91,317,424,17,180,638,275,275,635,141,661,762,661,762,766,798,598,402,180,180,275,196,598,180,180,180,180,180,180,635,180,180,180,17,635,284,635,17,17,17,17,284,284,284,17,17,17,17,17,17,17,635,284,284
177,456,689,577,377,258,517,667,565,659,668,758,723,379,510,565,636,575,510,510,510,705,705,561,399,710,449,449,449,694,36,36,36,36,36,449,36,36,150,36,36,36,36,150,36,510,510,510,150,150,471,471,510,510,510,510,510
178,100,100,565,398,333,275,638,468,238,573,516,588,100,100,728,100,100,533,100,100,285,434,100,100,95,556,100,556,556,556,556,556,556,556,556,556,556,141,21,109,692,692,692,692,109,109,692,692,366,741,329,329,95,42,42,42
179,725,463,334,788,417,10,714,238,747,190,811,687,809,6,6,635,503,216,216,216,257,362,722,792,809,809,792,413,540,792,792,689,689,689,647,647,689,647,689,689,647,765,765,765,763,765,216,364,763,763,763,763,763,763,763,763
180,810,603,578,446,596,334,106,145,243,746,496,496,696,712,712,806,696,696,776,776,121,600,303,121,464,224,224,224,224,531,623,35,224,224,24,24,24,24,24,24,24,24,24,24,24,24,705,705,131,131,705,131,131,651,651,651
181,319,714,423,547,500,665,12,679,165,303,213,381,377,29,318,49,366,547,294,147,229,308,392,741,741,462,36,150,547,547,741,741,741,207,207,741,207,256,256,280,280,200,200,200,308,200,280,280,280,280,280,200,280,280,29,29
182,663,663,415,77,433,608,313,121,368,71,468,323,46,730,339,339,730,339,152,339,121,152,339,245,600,584,600,111,111,111,223,781,781,334,174,197,174,387,387,387,387,387,400,261,373,261,400,323,323,306,161,161,161,182,361,182
183,369,801,259,551,551,103,678,195,573,23,626,618,741,741,310,649,649,313,313,313,313,678,313,313,313,618,618,618,313,356,548,548,548,356,356,356,329,329,333,115,296,356,356,329,356,356,241,241,241,356,356,356,356,356,356,356
184,361,361,342,393,407,676,278,67,48,676,676,407,676,270,356,676,524,524,248,676,676,524,270,676,37,133,676,676,745,259,676,133,133,133,133,133,393,133,133,296,296,296,296,296,296,402,181,82,13,13,82,82,82,341,341,5
185,665,758,794,45,685,142,319,66,681,100,178,645,623,353,382,356,156,213,356,273,356,213,45,108,273,273,273,273,273,346,769,769,769,273,273,273,273,273,273,273,273,280,280,273,273,778,778,778,177,280,778,342,778,778,273,773
186,170,170,626,619,553,472,746,6,764,293,773,524,427,328,292,262,6,213,263,78,480,308,78,486,303,257,404,404,404,651,419,404,162,264,245,378,378,378,378,378,378,378,231,378,378,378,378,378,378,378,378,378,378,378,378,378
187,699,170,54,54,809,602,88,65,585,711,562,718,368,119,92,284,309,703,11,404,262,339,699,234,404,404,404,234,156,98,79,156,234,234,234,234,613,88,88,88,280,280,280,280,280,280,479,479,479,479,479,479,479,280,280,479
188,682,682,682,631,89,438,168,738,517,517,74,338,89,5,259,760,659,659,286,635,320,216,635,333,708,74,74,438,109,249,181,668,319,468,619,583,399,583,583,400,277,400,400,646,646,277,703,703,703,703,293,703,703,703,703,703
189,179,309,84,208,238,200,110,740,22,321,179,134,96,96,96,96,307,170,170,167,286,167,167,205,336,336,336,336,336,401,167,167,167,167,167,22,22,20,20,170,170,170,20,20,170,170,170,170,170,170,170,170,60,60,60,60
190,32,32,551,328,394,377,481,328,261,106,106,378,378,328,323,421,293,63,63,63,139,506,506,323,506,558,506,506,130,130,14,130,292,141,170,383,383,130,130,130,130,130,11,11,130,11,130,130,130,11,11,11,11,130,11,11
191,725,725,125,660,318,782,782,387,724,384,211,10,10,371,509,194,322,260,702,322,322,136,487,306,371,371,322,274,713,274,322,322,274,274,274,274,274,165,165,165,274,274,274,274,274,274,274,274,274,274,274,322,274,274,274,274
192,760,760,496,100,100,770,404,40,274,532,740,532,532,88,136,532,501,293,104,356,693,390,91,289,532,532,532,95,100,100,100,100,100,100,100,100,100,429,100,100,247,247,247,247,247,247,247,36,100,100,100,100,100,100,100,100
193,619,287,260,195,380,205,803,251,251,168,168,251,251,290,211,596,588,596,251,285,285,285,587,587,229,183,285,343,596,596,163,163,211,211,211,211,211,211,221,221,371,371,130,221,130,130,130,130,130,130,130,130,130,186,130,130
194,43,802,140,723,463,674,22,381,303,540,792,370,614,581,199,792,68,121,792,754,358,754,68,332,185,185,754,303,68,68,121,121,121,121,121,121,121,121,121,121,121,121,121,68,68,417,121,121,490,490,111,557,261,261,261,111
195,760,798,665,570,3,593,789,557,16,317,317,168,181,89,394,368,368,338,338,704,469,447,9,630,59,16,630,73,365,622,622,236,236,307,236,759,194,544,369,544,544,544,544,689,227,689,689,689,689,515,515,515,515,345,345,345
196,722,126,43,506,343,343,338,739,69,69,69,299,373,593,593,217,373,338,9,69,69,9,9,9,9,9,9,33,69,69,118,56,56,56,69,9,217,85,217,217,401,401,401,56,530,56,338,338,338,343,338,338,338,338,338,338
197,504,570,570,175,103,191,70,36,72,45,244,22,111,533,369,102,14,14,14,102,102,560,339,382,161,4,4,762,4,787,248,111,787,111,787,787,119,211,211,391,211,211,119,211,119,119,236,236,236,236,236,14,20,236,347,748
198,99,390,592,694,106,376,293,561,560,800,800,798,605,523,107,107,107,745,314,682,107,557,168,168,403,403,551,551,168,168,492,492,492,551,551,551,551,551,253,551,476,476,551,551,551,551,551,551,594,745,745,551,551,745,745,745
199,636,250,653,653,365,78,588,281,84,590,736,705,705,416,416,416,416,416,570,491,705,148,148,148,496,730,78,496,241,78,78,78,78,78,78,78,78,280,78,78,367,367,367,367,367,367,367,347,367,347,367,367,367,367,367,367
200,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,515,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189
201,225,547,75,360,231,389,220,119,252,220,73,437,645,35,178,375,449,224,66,66,66,375,472,741,66,668,472,319,319,319,319,507,507,379,318,289,319,210,592,210,68,68,329,329,68,34,349,34,34,34,34,34,34,34,34,34
202,656,724,322,154,155,34,387,389,387,31,491,175,488,370,370,46,38,27,204,34,34,34,262,11,204,502,31,11,252,154,11,11,11,262,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,326,11,11,11,11
203,191,449,183,510,333,230,612,444,624,509,786,509,786,485,509,485,485,540,364,523,123,364,740,740,508,740,448,647,448,448,448,647,508,540,540,540,540,540,540,647,540,540,540,191,191,191,216,191,191,191,191,578,578,578,578,578
204,282,589,687,60,374,681,204,185,718,69,69,758,758,758,370,155,336,370,370,198,195,374,370,165,370,370,69,155,193,479,88,88,88,88,193,193,137,253,322,397,322,28,28,28,28,28,28,340,28,397,397,397,397,397,397,253
