ids,epoch_0,epoch_1,epoch_2,epoch_3,epoch_4,epoch_5,epoch_6,epoch_7,epoch_8,epoch_9,epoch_10,epoch_11,epoch_12,epoch_13,epoch_14,epoch_15,epoch_16,epoch_17,epoch_18,epoch_19,epoch_20,epoch_21,epoch_22,epoch_23,epoch_24,epoch_25,epoch_26,epoch_27,epoch_28,epoch_29,epoch_30,epoch_31,epoch_32,epoch_33,epoch_34,epoch_35,epoch_36,epoch_37,epoch_38,epoch_39,epoch_40,epoch_41,epoch_42,epoch_43,epoch_44,epoch_45,epoch_46,epoch_47,epoch_48,epoch_49,epoch_50,epoch_51,epoch_52,epoch_53,epoch_54,epoch_55,epoch_56
114,245,131,424,1,386,93,93,93,93,93,93,93,93,400,147,147,147,131,131,131,366,366,190,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131
115,323,11,380,175,105,69,69,105,92,92,0,0,0,0,224,224,224,224,208,208,208,131,91,91,91,91,91,91,91,91,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,212,212,212,212,212
116,131,131,105,105,197,197,197,197,404,237,237,237,250,322,165,165,165,165,12,12,12,12,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131
117,28,365,381,370,370,370,370,370,521,521,521,521,521,521,521,444,444,100,100,100,100,100,42,42,42,42,42,42,42,42,42,42,42,11,11,11,11,11,11,11,11,11,11,292,292,292,292,292,292,292,292,292,292,292,292,292,292
118,174,365,365,248,248,761,761,761,761,761,506,506,506,506,506,506,506,166,166,166,387,387,387,387,387,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365
119,66,365,13,13,13,353,68,68,68,747,747,320,444,292,292,292,325,325,325,325,325,250,250,250,250,250,250,250,250,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365
120,270,333,288,167,805,476,738,738,738,738,738,738,102,380,380,380,738,244,244,138,138,138,138,138,138,130,130,353,353,353,353,353,353,325,325,325,325,325,325,325,379,379,379,379,379,379,96,96,96,96,96,96,96,96,96,96,96
121,53,231,384,458,533,533,687,687,687,770,31,578,312,312,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384
122,347,129,129,326,742,12,12,12,586,586,586,555,555,86,68,454,586,586,586,586,711,711,711,711,711,711,711,754,754,754,754,800,800,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384
123,53,184,272,272,21,68,308,308,308,308,188,188,34,494,494,306,306,306,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,306,306,306,306,306,306,341,341,341,341,341,341,341,341,341,341,341
124,261,95,322,692,6,6,6,155,385,385,385,385,385,20,7,84,97,366,366,285,285,285,285,18,18,195,195,195,195,195,195,195,195,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232
125,393,207,211,421,421,376,22,391,391,391,391,391,14,16,16,16,16,47,47,47,47,47,341,341,341,341,341,306,306,306,306,306,306,306,306,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341
126,53,88,109,109,109,573,722,139,274,400,400,400,400,40,366,366,115,115,115,115,115,115,115,23,23,23,23,23,23,23,23,23,23,23,23,182,182,182,182,182,182,218,218,218,182,182,182,182,182,182,182,182,182,182,218,218,218
127,53,127,88,264,309,423,429,782,677,553,553,458,458,274,274,32,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88
128,80,88,320,679,709,510,510,335,280,280,214,319,319,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88
129,174,348,224,28,206,206,210,326,68,68,29,29,29,33,33,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171
130,231,171,179,179,179,179,179,179,179,250,250,250,250,250,171,171,171,217,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171
131,245,53,518,487,457,700,735,712,712,379,379,379,7,7,7,7,7,104,104,104,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171
132,203,133,65,65,394,394,221,68,68,68,369,369,369,369,369,369,402,402,259,259,317,317,402,402,402,402,402,402,402,402,402,402,402,402,402,305,305,288,288,288,288,288,288,133,133,133,133,133,317,317,317,133,133,133,133,133,133
133,368,606,606,606,194,194,194,606,606,606,606,606,606,170,170,170,317,317,317,296,293,293,183,293,293,293,293,293,293,293,293,293,293,293,293,355,355,355,355,355,355,355,355,355,259,259,259,259,259,259,259,259,259,259,259,259,259
134,53,259,544,805,259,73,73,562,562,562,562,345,530,114,114,114,690,690,690,690,335,293,333,380,380,380,380,380,380,380,380,380,380,380,380,13,13,293,293,293,293,293,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222
135,347,232,202,34,34,288,156,156,97,97,97,619,619,595,595,595,87,87,87,82,82,82,82,82,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,341,341,341
136,368,285,180,708,708,89,89,317,317,317,270,190,190,345,280,140,318,318,351,351,351,351,351,351,351,351,351,351,388,388,388,388,388,388,388,388,88,88,88,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,237,237
137,53,49,594,634,91,91,360,360,276,276,314,314,314,314,314,314,314,314,114,114,16,16,114,232,734,734,232,232,595,595,595,595,595,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314
138,53,90,353,353,775,775,397,254,494,334,334,334,334,158,158,158,158,158,252,252,252,252,252,252,252,252,252,252,57,57,57,57,57,57,57,57,164,164,164,164,164,164,164,164,164,164,57,57,57,57,57,57,164,164,164,164,164
139,66,90,228,228,447,280,304,304,217,45,45,45,204,204,3,158,158,158,158,176,176,176,176,176,176,176,176,176,284,284,284,57,57,57,57,57,57,344,344,344,344,344,344,344,90,90,90,90,90,90,90,90,90,90,90,358,358
140,166,783,807,412,723,723,215,215,215,215,337,262,659,389,389,389,389,217,186,186,186,186,90,90,90,129,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,57,57,57,57,57,57,57,57,57,57,57
141,80,297,345,345,570,570,314,314,381,314,70,314,314,75,75,314,314,314,314,314,314,75,75,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102
142,102,602,102,321,321,131,131,131,131,131,131,131,66,66,66,66,241,260,148,102,102,102,70,70,70,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102
143,368,321,400,400,400,323,323,14,113,113,113,241,241,241,241,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,91,91,91,91,91,91,91,91,91,91,91,91,91
144,347,327,45,45,139,139,399,399,342,207,207,216,216,216,216,216,216,216,216,216,216,342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,342
145,245,38,26,528,409,763,763,763,763,763,41,41,41,366,366,327,327,327,327,342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,342
146,347,342,248,86,86,178,330,207,342,257,257,257,429,251,95,40,40,40,40,40,342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,203,203,203,203,203,203,203,203
147,347,237,237,405,224,40,10,184,184,413,413,778,778,224,224,88,71,71,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237
148,261,237,237,25,34,34,34,174,174,326,326,255,165,88,88,367,367,367,367,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237
149,347,161,161,5,342,572,572,572,572,121,121,121,121,121,32,32,32,381,381,381,367,367,367,367,367,367,224,224,224,224,224,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237
150,7,7,651,651,539,634,787,789,586,549,549,268,268,224,268,31,31,31,31,31,31,31,31,31,31,31,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,132,132,132,132,132,132
151,261,187,140,483,801,689,689,682,552,552,810,810,479,479,341,341,348,348,360,360,7,7,7,7,31,31,31,31,31,290,290,290,290,290,290,290,290,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
152,261,53,218,218,577,577,577,775,775,214,706,706,706,652,562,562,7,7,387,387,379,379,379,379,379,379,379,379,379,379,379,7,7,7,7,7,7,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132
153,368,123,667,431,801,589,589,589,589,589,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206
154,161,114,206,0,371,77,806,77,389,389,325,325,325,108,326,108,108,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206
155,283,206,124,197,197,735,735,735,735,735,166,782,696,179,179,179,233,257,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206
156,376,183,421,352,126,183,183,183,183,183,183,310,164,164,164,209,209,388,388,141,141,141,141,284,284,284,284,284,284,284,52,52,52,52,52,52,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352
157,261,341,352,329,774,774,243,330,330,129,129,352,352,352,352,352,352,280,280,280,173,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352
158,28,278,352,54,810,810,810,810,810,810,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352
159,347,357,357,86,609,609,487,104,104,237,29,29,29,29,111,111,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357
160,53,182,133,36,45,45,45,45,45,45,12,14,14,14,289,289,289,289,289,289,289,289,141,141,141,141,142,142,142,142,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357
161,261,66,604,385,360,256,256,256,256,256,256,256,256,256,260,194,194,194,194,377,377,377,377,377,8,8,8,8,8,8,8,8,8,8,8,8,8,8,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357
162,261,368,736,156,684,450,780,778,778,778,295,64,440,280,280,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352
163,261,176,643,639,599,431,624,477,477,477,568,568,411,411,214,214,352,214,214,58,58,58,58,50,50,50,50,186,186,186,186,186,352,352,352,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158
164,90,46,639,197,484,660,435,435,435,435,535,535,624,320,320,320,320,172,172,172,172,172,46,46,46,46,46,46,46,46,46,46,46,246,246,246,246,246,246,246,246,173,173,17,17,17,17,17,17,17,352,352,352,352,352,352,352
165,53,345,345,197,361,339,293,293,293,293,293,293,317,345,296,296,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345
166,28,345,389,220,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345
167,53,345,551,347,551,190,345,347,22,22,22,451,232,67,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345
168,161,285,285,380,123,182,182,194,194,194,194,194,194,194,194,123,123,123,123,196,196,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285
169,261,321,285,763,763,763,763,763,763,763,390,74,74,74,363,363,22,22,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285
170,245,285,780,615,615,615,690,690,690,690,355,351,793,555,555,729,115,218,218,218,218,218,285,285,4,4,4,381,381,381,381,381,381,381,381,381,381,381,4,4,4,4,4,4,4,4,4,4,301,301,301,301,301,301,301,301,301
171,53,343,343,86,287,287,287,385,38,180,180,180,180,17,173,173,154,154,154,154,154,122,122,122,3,3,3,3,3,3,3,3,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343
172,398,153,300,300,300,300,300,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343
173,245,321,631,356,356,31,323,323,560,31,560,560,159,402,402,402,246,246,246,285,153,153,153,153,153,153,153,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,2,2,2,2,2,2,2,2,2,2,343,343,343,343,343
174,46,179,256,479,88,620,620,214,214,214,214,2,155,266,266,156,17,17,17,17,85,85,85,85,85,85,151,151,151,359,359,359,85,85,85,85,85,85,85,85,85,85,85,359,359,359,359,359,359,359,359,359,359,359,359,359,359
175,53,53,77,53,751,751,53,399,399,399,74,74,74,74,74,74,74,38,38,38,38,38,38,311,311,311,311,311,311,311,311,311,311,359,359,359,359,359,359,359,359,85,85,85,85,85,85,85,85,85,359,359,153,153,153,153,153
176,261,140,160,363,85,185,400,400,771,424,551,110,740,135,135,69,56,85,85,85,85,2,2,2,2,2,2,2,2,2,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,359,359
177,53,174,229,229,447,150,150,150,150,150,755,321,321,321,100,100,100,100,100,100,95,95,95,95,95,95,95,95,95,95,95,95,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42
178,261,341,95,759,95,427,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
179,28,88,457,214,593,593,593,467,505,505,700,580,580,758,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
180,206,64,298,298,93,346,5,5,781,781,781,179,269,269,1,137,361,50,400,117,117,117,117,117,80,80,80,283,283,283,283,283,283,283,283,283,283,283,283,283,78,78,78,78,78,283,283,283,78,78,78,283,283,283,283,283,283
181,53,213,423,423,423,319,346,675,675,241,241,323,323,382,382,218,218,218,22,22,22,22,22,366,366,366,366,366,366,366,366,366,366,366,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,147,78
182,261,283,283,119,253,6,6,119,119,119,328,328,361,361,136,169,75,80,80,80,80,80,80,80,80,139,329,329,329,260,260,260,260,260,260,260,260,260,260,260,78,78,78,78,78,78,78,78,283,283,283,283,283,283,283,283,283
183,270,181,613,356,790,790,790,790,790,790,143,356,177,177,177,177,177,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356
184,398,230,690,690,393,248,181,181,181,181,248,248,133,133,133,194,194,194,194,194,194,194,194,390,390,390,390,390,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,729,729,729,729
185,321,95,32,792,794,758,758,60,60,366,366,434,41,41,523,230,230,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356
186,347,113,170,41,783,783,732,103,103,103,103,86,161,161,161,161,140,140,140,140,115,115,329,329,329,329,329,113,113,113,113,113,113,113,113,113,113,254,254,254,254,254,254,113,113,113,113,113,113,113,113,113,113,113,113,113,113
187,261,113,387,586,615,615,368,699,663,663,663,131,413,413,807,229,229,229,309,309,309,309,189,189,12,12,189,189,189,189,189,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113
188,53,113,594,769,769,168,219,13,13,13,13,13,13,13,625,625,137,137,257,257,80,80,80,80,80,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,113,113,113,113,113,113,113,113,113,113,113,113
189,53,274,84,453,427,121,121,121,453,210,210,210,210,210,210,20,20,20,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274
190,28,341,274,341,60,503,35,35,35,88,88,88,88,363,229,31,31,351,351,351,6,6,6,6,6,6,6,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274
191,261,28,306,88,407,407,19,19,19,621,621,621,257,257,364,364,274,274,274,275,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274
192,53,52,477,162,162,728,388,21,21,21,21,21,21,139,45,45,45,45,45,45,45,45,45,45,45,45,45,45,114,114,114,56,56,56,348,348,348,348,348,348,348,348,348,348,234,234,234,234,234,234,234,389,389,389,389,389,389
193,393,381,619,619,619,619,619,253,184,184,184,184,371,371,371,371,752,752,173,173,173,173,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52
194,53,139,802,578,723,723,723,638,194,194,194,35,597,192,192,192,725,216,216,216,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52
195,53,209,338,403,403,369,159,676,221,156,156,551,548,159,159,82,469,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338
196,245,125,126,126,274,580,580,515,515,0,334,334,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338
197,80,286,151,0,63,314,314,314,159,736,736,736,736,141,322,322,322,322,224,224,681,681,150,382,382,140,140,382,382,367,367,367,367,367,367,367,367,367,367,308,308,308,308,308,308,308,308,308,308,308,195,195,195,195,195,195,195
198,203,189,133,555,517,517,306,306,355,355,355,186,306,286,681,681,681,681,681,681,372,372,372,372,372,372,372,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189
199,367,653,110,332,332,332,779,663,663,337,337,507,688,479,663,479,68,192,171,171,171,171,171,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287
200,261,102,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189
201,323,213,34,130,130,397,50,50,50,50,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34
202,261,189,34,457,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34
203,161,174,20,20,20,186,186,186,698,410,202,70,70,70,339,339,202,202,369,369,383,383,383,383,383,129,129,129,129,129,129,34,34,34,34,34,34,34,152,152,152,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34
204,261,368,69,387,387,387,298,298,282,282,282,92,215,215,618,618,155,155,155,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69
205,261,69,503,503,209,155,155,85,85,85,85,85,513,513,513,513,513,513,513,513,513,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69
