ids,epoch_0,epoch_1,epoch_2,epoch_3,epoch_4,epoch_5,epoch_6,epoch_7,epoch_8,epoch_9,epoch_10,epoch_11,epoch_12,epoch_13,epoch_14,epoch_15,epoch_16,epoch_17,epoch_18,epoch_19,epoch_20,epoch_21,epoch_22,epoch_23,epoch_24,epoch_25,epoch_26,epoch_27,epoch_28,epoch_29,epoch_30,epoch_31,epoch_32,epoch_33,epoch_34,epoch_35,epoch_36,epoch_37,epoch_38,epoch_39,epoch_40,epoch_41,epoch_42,epoch_43,epoch_44,epoch_45,epoch_46,epoch_47,epoch_48,epoch_49,epoch_50,epoch_51,epoch_52,epoch_53,epoch_54,epoch_55,epoch_56,epoch_57,epoch_58,epoch_59,epoch_60,epoch_61,epoch_62
103,16,278,25,361,228,264,295,230,408,256,295,295,295,295,295,295,295,292,408,408,408,295,408,295,408,173,295,295,408,295,295,295,295,295,295,295,295,295,295,295,761,25,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,444
104,707,62,409,367,255,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,360,295,295,295,295,295,295
105,561,144,198,260,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
106,415,191,527,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,578,5,5,5,5,5,5,5,5,5,5,5,5
107,592,444,632,101,212,5,5,1,791,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,88,5,205,5,5,5,5,5,5,5,254,5,5,372,5,5,5,88,5,5,5,5,5,5,88,5,5,23,5,307
108,795,873,10,156,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,280,349,280,50,280,280,50,50,50,127,280,280,280,280,50,280,280,280,280,280,280,280,280,50,280,280,42,280,280,280,280,280,50,280,280,280,280,50,280
109,382,306,148,355,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,324,50,50,50,170,50,50,50,50,819,819,253,819,50,50,50,819,50,531,294,50,55,819,55,55,253,819,819,409,409,409,409,409,409,409,50,409,409
110,255,156,260,150,398,398,138,161,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50
111,49,321,574,698,334,334,326,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298
112,780,427,368,413,244,325,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298
113,142,318,298,318,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,420,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298
114,423,138,488,284,284,284,284,284,284,284,284,284,284,284,284,284,284,284,284,284,399,284,284,284,284,284,284,284,284,284,284,284,284,284,369,284,284,284,284,310,284,284,284,284,284,284,284,284,284,284,284,284,284,284,284,284,284,284,284,284,284,284,284
115,91,102,203,284,284,284,284,284,284,284,284,284,284,284,284,284,284,284,284,284,284,284,284,284,284,284,284,284,284,284,284,284,284,284,284,284,284,284,284,284,284,284,284,284,284,284,284,284,284,284,284,284,284,284,284,284,284,284,284,284,284,284,284
116,511,347,699,250,284,284,284,284,284,284,284,284,512,284,284,284,284,284,284,284,284,353,284,284,284,284,284,284,284,284,284,284,284,284,394,284,284,284,284,39,284,284,284,284,284,284,284,284,209,284,284,284,284,284,284,284,284,284,284,284,284,284,284
117,620,286,106,75,750,296,229,696,696,696,229,696,696,288,696,297,696,696,696,696,696,696,696,353,696,163,696,696,696,696,696,696,696,696,678,696,696,696,696,696,696,696,288,229,68,696,696,292,292,696,696,696,696,696,696,696,696,696,696,696,696,696,696
118,41,802,551,13,13,13,13,13,13,13,13,13,13,13,13,183,13,13,13,596,596,13,13,13,13,13,13,13,13,13,402,13,13,13,13,13,13,402,402,402,13,24,13,13,13,13,13,13,13,13,13,13,13,13,102,13,13,13,247,13,102,247,247
119,164,313,267,13,13,13,13,13,13,13,13,13,13,13,13,11,13,13,13,557,796,13,13,13,13,13,13,13,13,13,288,13,13,13,13,196,13,208,196,13,13,13,13,13,13,13,13,13,13,13,196,196,13,13,13,13,13,13,208,196,208,208,208
120,707,400,204,520,369,167,369,369,251,251,369,369,251,369,251,369,251,251,369,251,797,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,393,251,251,251,251,251,369,369,369,251,251,251,251,251,847,251,393,369,251,251,251,251,251,393,393,251,251
121,602,824,347,260,290,290,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251
122,204,90,138,43,40,40,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,191,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251
123,152,570,210,129,24,309,309,261,157,309,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,7,157,157,157,157,157,157,157,157,157,157,157
124,104,148,165,143,424,157,424,424,424,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,496,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157
125,643,692,79,272,136,272,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157
126,221,273,243,122,165,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223
127,16,86,77,174,421,423,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223
128,59,641,425,121,121,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,240,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223
129,518,631,161,375,375,375,375,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150
130,163,165,126,331,335,134,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150
131,774,45,107,178,273,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150
132,375,802,363,423,423,202,202,202,343,24,275,70,70,70,70,70,70,264,70,143,26,70,70,515,70,290,26,803,515,261,261,70,510,264,70,70,26,261,70,512,70,70,261,70,363,43,26,422,70,26,363,26,26,26,330,169,70,145,70,198,26,3,145
133,215,755,314,594,200,200,200,289,140,140,140,289,289,289,98,289,289,289,289,289,289,289,289,289,289,293,289,289,289,289,289,289,289,291,39,18,289,289,289,289,289,289,289,21,289,261,470,18,289,718,718,39,289,289,161,161,289,161,289,289,291,289,335
134,383,78,373,437,156,69,69,289,40,289,289,289,289,289,289,289,289,289,289,289,289,289,289,289,289,514,289,289,289,289,289,289,289,289,289,523,289,289,289,289,289,289,289,289,289,289,289,372,289,289,289,193,289,243,289,289,472,289,289,289,289,289,193
135,749,307,807,365,54,259,696,423,423,423,317,67,67,423,472,232,353,523,729,423,28,319,227,175,423,21,123,423,427,307,423,21,227,134,628,49,74,412,129,353,21,21,21,21,123,73,416,21,330,211,21,21,21,21,113,6,21,21,21,683,21,21,21
136,680,553,172,225,111,219,321,113,73,73,439,732,439,21,294,732,21,118,628,111,307,134,72,377,134,628,328,21,21,134,134,21,134,72,134,134,142,134,186,134,414,328,134,286,414,21,21,21,21,134,21,21,21,21,21,467,21,21,2,134,21,21,21
137,443,442,117,498,221,666,423,221,117,203,21,21,21,21,21,552,21,814,14,442,752,9,308,203,14,835,21,21,21,576,94,14,14,21,75,21,70,128,203,442,87,137,21,21,21,21,21,21,21,21,21,308,21,21,850,376,203,203,119,308,318,370,230
138,649,209,250,45,45,45,45,45,45,45,45,45,45,353,45,45,45,45,45,45,45,45,45,45,722,45,45,45,45,45,45,45,45,45,45,855,45,45,45,45,45,45,45,45,45,45,45,573,699,45,45,45,45,45,98,45,45,45,45,45,45,45,45
139,777,437,372,430,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45
140,31,689,200,112,45,45,45,433,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,569,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,765,45
141,747,259,752,415,207,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,317,53,53,53,53,53,53,53,53,53,53,53,53
142,760,596,323,186,39,274,272,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,538,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,58,53,731,53,406,53
143,430,232,222,546,229,546,332,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,346,158,53,53,579,827,53,53,53,53,53,53
144,600,519,422,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371
145,548,422,264,264,371,264,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371
146,578,817,71,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371
147,4,749,646,333,192,264,179,179,179,237,24,24,264,25,422,25,825,422,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,413,25,25,25,25,413,413,25,25,413,413,413,413,413,25,25,25,413,413,26,25,25,25,25,25,25
148,121,310,67,424,229,436,377,25,25,25,25,25,296,380,25,25,25,297,156,273,25,25,178,25,269,25,25,25,25,123,25,25,178,123,25,25,25,25,25,25,724,443,561,308,25,25,25,308,25,226,25,105,25,25,25,370,25,25,123,105,105,123,370
149,684,738,540,488,599,777,777,777,777,526,869,829,828,851,651,651,25,828,25,651,543,651,543,439,542,543,825,825,825,825,825,822,542,760,825,25,664,825,851,542,664,825,851,825,825,569,25,760,441,760,664,851,664,851,25,567,664,489,25,760,25,567,851
150,861,851,585,193,47,400,249,193,193,193,193,415,246,118,193,212,118,193,212,118,499,246,118,393,246,118,118,246,118,212,616,840,840,418,840,840,118,118,184,418,184,616,184,616,212,344,429,326,429,212,47,499,47,47,47,47,307,47,47,429,212,184,184
151,73,831,416,112,411,411,411,227,89,89,227,227,227,277,259,227,227,227,154,259,254,254,227,154,254,259,227,254,254,411,254,254,254,154,45,254,227,411,353,254,154,254,45,254,154,321,154,200,411,411,323,246,411,246,154,154,246,154,154,246,321,254,227
152,465,861,51,405,277,277,195,195,277,195,195,195,369,276,277,329,276,277,329,276,276,276,329,140,276,276,276,246,195,276,329,276,140,276,140,99,276,203,140,208,140,140,246,140,246,793,195,362,284,208,195,793,140,140,404,208,208,208,208,276,208,208,208
153,14,637,200,101,515,2,112,279,279,279,279,382,279,279,105,105,279,279,279,279,279,49,290,279,279,279,279,279,279,279,279,279,279,279,279,279,184,540,279,279,279,279,279,754,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,737,279,279,279
154,253,121,375,375,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,216,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279
155,267,14,112,182,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,22,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279
156,833,199,267,144,46,91,91,91,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381
157,286,747,247,347,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,745,381,381,381,381,381,381
158,63,338,61,116,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381
159,671,233,706,393,393,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378
160,621,737,45,413,238,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,372,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378
161,36,234,88,396,418,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,330,378,378,378,378,378,378,378,378,378,378,362,529,88,378,378,378,378,378,378,378,378,378,378,378,378,378,378
162,609,721,344,344,405,386,386,386,386,386,386,386,386,386,386,386,386,386,386,386,386,386,386,386,386,386,386,386,386,386,386,386,386,386,386,386,386,386,386,359,386,386,386,386,386,386,386,386,386,386,386,386,386,386,386,386,386,386,386,386,386,386,386
163,54,192,92,154,268,306,268,268,306,268,74,74,74,74,74,74,228,74,74,74,228,228,228,228,228,228,228,228,228,228,228,306,306,228,602,172,814,267,228,306,429,306,268,228,377,208,178,306,178,9,341,228,306,306,306,306,306,306,268,306,306,306,306
164,161,356,377,406,129,120,386,386,386,386,386,386,386,386,386,386,386,386,386,386,386,386,386,386,386,386,386,386,386,386,386,386,386,386,386,386,386,386,386,386,386,386,386,386,386,386,386,386,386,386,386,386,386,386,386,386,386,386,386,386,386,386,386
165,77,577,566,193,349,288,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,366,192,192,192,192,192,192,192,203,192
166,3,577,687,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,170,192,192,192,192,192,192,192,192,192
167,468,350,66,127,199,744,127,127,392,127,66,66,292,143,143,358,66,192,192,192,192,192,192,421,192,192,192,192,192,192,292,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,421,192,192,192,192,421,192,192,192,192,192,192,143
168,255,125,341,273,293,405,336,253,405,282,282,282,374,374,374,282,374,36,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,696,73,374,374,374,374,374,374,374,374,414,374,374,374,374,374,374,374,374,305,374,374,374,374
169,374,383,465,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374
170,389,178,374,56,96,374,374,96,374,578,96,56,374,374,374,42,374,374,374,374,374,96,374,374,374,374,374,374,374,374,374,374,374,374,374,374,689,374,374,374,374,374,374,292,696,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374
171,363,203,19,19,7,359,42,203,290,123,7,7,7,7,7,290,7,7,7,7,7,7,7,7,290,347,7,240,422,7,303,179,232,7,7,237,303,237,290,279,237,237,330,237,179,237,86,7,279,370,237,330,330,279,179,237,330,237,237,237,237,237,237
172,129,27,390,19,37,143,143,143,143,143,143,143,183,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143
173,446,504,170,203,143,143,143,143,143,548,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,294,264,267,143,143,143,143,143,143,143,143,143,143,143,143,143,358,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143
174,337,647,282,295,292,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229
175,427,264,793,87,87,87,87,8,93,441,67,67,228,634,228,228,129,93,228,601,229,229,74,229,229,256,532,229,703,229,229,338,70,363,42,229,229,229,208,42,288,229,659,727,229,306,229,229,229,272,423,229,229,423,229,229,229,229,229,229,229,229,229
176,398,74,228,380,239,135,135,135,379,135,423,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,95,95,95,363,363,95,95,229,363,363,95,363,95,363,363,363,229,363,229,363,363,363,363,363,363,363,229,363,363,95,363,793,95,363
177,66,718,521,605,101,262,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,384,185,101,197,110,101,101
178,101,200,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,418,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101
179,101,570,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,599,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101
180,122,261,37,393,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315
181,234,588,643,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315
182,809,216,404,681,368,412,412,106,389,106,20,684,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315
183,567,577,227,310,345,310,411,429,429,429,497,245,249,245,497,310,310,245,249,249,249,249,310,249,249,310,249,249,310,310,310,88,310,245,249,249,249,249,310,249,310,310,310,310,310,310,310,249,249,310,249,249,249,310,540,249,249,310,249,249,249,688,411
184,200,383,284,414,205,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51
185,362,727,167,76,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,488,51,51,51,51,51,51,51,51,51,313,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,527,51
186,188,283,102,255,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234
187,292,228,494,423,219,210,210,210,99,99,99,99,99,99,99,99,99,91,99,99,99,99,235,99,99,434,99,99,99,99,234,99,234,235,363,234,234,234,99,68,99,198,234,68,99,68,68,234,234,178,234,434,234,402,234,234,234,234,234,234,234,99,99
