ids,epoch_0,epoch_1,epoch_2,epoch_3,epoch_4,epoch_5,epoch_6,epoch_7,epoch_8,epoch_9,epoch_10,epoch_11,epoch_12,epoch_13,epoch_14,epoch_15,epoch_16,epoch_17,epoch_18,epoch_19,epoch_20,epoch_21,epoch_22,epoch_23,epoch_24,epoch_25,epoch_26,epoch_27,epoch_28
227,321,241,241,143,241,241,241,241,241,241,241,241,241,241,241,241,241,241,257,241,241,241,241,241,241,241,241,241,241
228,261,313,165,157,58,310,264,365,264,264,264,264,264,264,264,264,264,264,174,264,264,58,264,264,58,264,58,264,264
229,378,145,145,145,30,31,145,145,277,308,277,145,337,337,337,337,337,337,337,105,105,337,353,337,337,337,337,337,105
230,384,308,308,382,308,264,58,308,58,58,58,308,308,58,58,58,58,58,264,58,400,264,264,264,264,308,264,264,194
231,360,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170
232,84,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170
233,89,295,11,211,71,170,170,60,60,60,60,60,307,60,255,60,60,60,60,60,60,60,60,60,170,60,60,170,60
234,289,184,184,184,184,270,184,270,184,184,184,184,270,184,184,184,184,184,184,610,178,184,184,185,184,184,184,268,185
235,140,7,184,184,184,184,184,184,270,7,184,184,184,184,270,184,184,184,270,184,184,184,184,184,184,184,184,184,184
236,250,245,184,6,6,184,184,367,166,367,184,184,184,28,28,28,28,28,367,28,28,184,184,184,28,184,184,184,184
237,299,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124
238,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124
239,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124
240,282,57,57,229,64,71,57,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71
241,66,156,164,220,205,328,328,328,328,255,328,328,328,229,328,11,10,169,10,71,111,229,347,347,347,347,286,111,347
242,678,261,729,255,170,34,289,268,71,365,31,71,217,71,217,71,332,71,71,71,31,265,229,370,48,71,365,374,299
243,257,339,281,281,263,41,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263
244,379,283,342,147,91,263,147,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263
245,100,263,283,283,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263
246,327,148,191,327,191,191,157,191,191,191,191,191,191,191,191,191,191,191,191,191,191,157,191,191,191,191,191,191,157
247,231,241,140,23,190,190,190,140,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191
248,216,330,241,114,114,179,381,381,191,381,381,301,381,381,140,191,23,381,191,381,191,191,381,140,191,140,191,191,191
249,188,115,218,256,256,256,256,319,256,385,319,319,256,256,319,319,385,385,256,148,256,256,385,385,385,256,256,182,339
250,103,400,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256
251,349,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256
252,338,123,293,293,72,293,293,336,293,336,293,336,293,336,293,336,293,293,293,293,293,336,293,293,293,293,293,293,293
253,101,293,293,37,160,293,293,293,160,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293
254,13,293,293,293,293,293,293,293,293,293,293,293,293,293,293,380,293,293,293,293,293,293,293,293,293,293,293,293,293
255,497,56,56,55,56,215,56,56,151,56,56,56,56,56,56,56,56,56,56,56,151,56,56,56,56,56,56,56,56
256,240,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56
257,332,77,56,56,56,56,56,56,56,56,56,56,56,56,56,55,56,56,56,56,56,56,56,56,56,56,56,56,56
258,41,319,202,49,361,361,319,400,13,319,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399
259,87,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399
260,208,319,399,399,399,399,399,399,399,399,399,399,399,399,283,283,283,399,399,399,399,399,399,399,399,399,399,399,399
261,394,135,135,331,331,331,156,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331
262,69,331,352,352,331,352,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331
263,50,55,55,331,352,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331
264,179,256,256,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400
265,161,161,256,319,207,400,264,264,327,264,400,327,327,400,400,327,399,264,264,400,400,400,264,400,400,400,400,400,400
266,14,400,400,179,224,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400
267,469,115,395,325,325,229,94,94,94,304,230,94,115,304,94,94,390,304,304,304,364,304,304,304,304,304,304,304,304
268,128,35,78,350,321,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,211,128,128,128
269,776,786,647,128,230,128,128,128,128,142,794,194,128,671,794,794,142,671,128,128,794,48,142,671,794,794,794,128,398
270,85,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,165,248,248,245,248
271,115,133,237,382,382,382,165,165,165,165,248,248,165,248,165,165,165,248,248,248,248,248,248,248,165,248,248,248,248
272,147,121,248,248,248,248,248,248,248,248,248,248,248,114,248,248,248,248,248,248,382,248,248,248,248,248,14,382,248
273,130,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118
274,84,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118
275,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118
276,104,130,205,112,96,96,268,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96
277,223,223,366,132,367,96,96,360,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96
278,797,229,323,323,323,323,323,31,323,14,14,96,96,14,96,206,96,334,206,14,206,14,14,14,96,14,14,206,206
279,23,179,152,366,34,152,152,152,152,152,152,152,152,377,377,377,377,377,377,377,377,377,377,152,377,377,377,377,377
280,179,27,377,49,34,49,152,152,152,152,152,152,152,152,152,377,377,152,377,377,152,152,377,152,152,152,152,377,377
281,388,206,58,334,106,169,264,234,322,169,28,152,58,31,152,377,31,31,327,388,31,28,377,31,28,377,377,377,152
282,328,171,214,214,11,104,92,92,92,155,92,92,92,92,246,246,246,246,246,246,348,92,246,92,246,246,348,348,155
283,123,397,66,313,521,521,521,45,173,104,246,180,180,211,246,469,246,130,246,246,246,246,246,246,246,246,595,246,246
284,180,397,180,320,397,246,130,108,180,180,246,246,246,180,246,151,246,246,246,640,246,246,640,151,246,246,246,246,246
285,184,289,382,382,334,84,84,84,84,84,84,84,382,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84
286,132,377,377,14,84,84,84,84,84,84,84,371,84,84,84,84,84,84,84,144,84,195,84,84,84,84,84,84,31
287,110,399,313,175,84,84,353,394,245,145,84,84,84,84,145,145,394,394,145,145,145,145,353,145,12,394,248,353,84
288,323,297,231,339,208,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339
289,327,208,7,7,347,347,347,7,7,339,347,339,347,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339
290,323,53,241,366,347,309,130,12,339,339,339,339,339,347,339,339,339,339,339,339,339,347,339,339,339,339,339,339,339
291,320,369,254,1,369,284,158,186,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,284,284,158,158,158,158
292,88,158,158,158,284,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158
293,88,3,137,158,3,3,3,3,3,158,3,158,158,3,52,158,158,158,158,158,158,158,158,158,158,158,158,158,158
294,295,329,78,78,78,342,273,78,342,283,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78
295,182,86,283,86,283,78,283,283,78,78,78,283,283,283,283,78,78,78,78,78,78,78,78,78,78,78,78,78,78
296,89,385,115,218,330,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78
297,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262
298,193,262,262,210,210,193,193,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262
299,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262
300,161,49,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179
301,0,136,41,256,136,179,49,49,179,179,179,179,179,179,400,179,179,400,179,179,400,400,179,179,179,179,400,179,179
302,152,187,49,49,49,400,179,179,179,179,179,179,179,179,179,179,179,179,400,179,179,179,400,179,179,179,179,179,179
303,168,229,247,229,229,229,247,247,229,250,29,229,29,29,71,29,29,29,29,29,236,332,71,332,29,29,332,77,332
304,389,358,33,77,358,358,358,77,358,29,358,358,358,29,29,29,29,29,247,29,29,247,247,29,29,29,29,29,29
305,322,106,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29
306,377,121,341,97,24,195,223,97,195,97,223,144,223,24,223,223,223,232,381,223,24,223,121,294,223,306,306,306,306
307,281,224,208,295,303,121,187,187,187,121,223,224,223,223,224,295,303,224,294,294,294,294,294,294,294,294,294,294,294
308,40,162,223,22,223,297,334,334,334,22,75,220,220,223,378,297,223,206,323,323,22,323,323,323,297,323,323,323,294
309,69,389,678,69,69,48,151,167,74,74,253,167,167,167,332,74,74,151,74,167,167,74,74,74,74,74,180,180,74
310,400,278,97,173,282,173,173,74,74,74,74,56,236,56,74,74,56,74,74,74,74,74,74,74,74,74,74,74,74
311,123,690,690,74,74,74,74,74,138,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74
312,630,148,64,285,62,210,155,389,262,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389
313,96,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389
314,31,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389
315,28,223,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404
316,268,28,404,65,269,358,65,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404
317,32,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404
318,283,308,308,308,202,202,308,361,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308
319,399,218,308,308,308,40,308,308,308,218,385,308,308,308,361,308,308,218,308,308,308,308,218,308,308,308,308,308,308
320,251,306,205,306,14,14,379,14,14,30,238,308,14,347,367,308,308,308,187,308,308,308,270,308,308,308,308,308,308
321,95,323,794,205,96,16,280,365,365,365,197,365,197,197,365,187,365,292,292,292,197,292,292,292,292,292,292,292,292
322,292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,292
323,142,292,292,292,292,790,506,292,292,678,678,548,595,101,292,292,292,292,292,292,292,292,292,292,292,220,292,292,292
324,77,252,77,77,71,77,77,77,77,77,25,25,25,77,77,25,77,25,25,77,25,77,368,77,368,77,77,368,77
325,77,56,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77
326,209,193,332,332,77,77,151,77,77,77,77,151,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77
327,184,287,358,33,289,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250
328,250,250,250,250,250,272,272,250,250,54,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250
329,184,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250
330,53,476,380,160,160,37,293,37,37,196,293,160,37,196,317,37,37,293,317,37,37,37,400,37,196,317,37,66,196
331,20,361,109,380,403,380,380,380,380,380,380,380,380,380,37,380,380,37,37,37,37,37,37,37,66,37,37,37,37
332,289,37,259,293,66,380,37,37,380,293,37,37,37,380,37,380,37,37,37,37,37,37,37,37,37,37,37,259,37
333,695,746,555,595,32,283,233,233,233,233,233,233,233,233,233,233,233,233,632,233,233,233,233,233,233,233,233,233,233
334,109,137,233,233,137,233,369,369,233,233,369,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233
335,176,402,402,126,126,126,380,129,380,240,39,266,380,345,173,92,240,221,266,221,221,233,92,266,39,221,221,221,240
336,147,361,361,361,361,361,361,361,361,361,361,361,361,361,361,361,361,361,361,361,361,361,361,361,361,361,361,361,361
337,208,281,361,361,281,208,361,361,366,366,385,366,179,385,385,179,361,385,361,274,361,361,361,361,361,361,361,361,361
338,75,241,251,361,361,245,361,361,361,361,361,361,361,361,361,361,53,361,361,361,361,361,361,361,361,361,361,361,190
339,78,156,23,251,251,59,223,190,191,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59
340,167,46,388,388,388,59,59,59,41,59,182,59,182,162,182,59,41,59,162,162,182,182,182,182,182,182,182,182,59
341,32,301,301,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59
342,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145
343,145,145,198,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145
344,714,32,382,382,382,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145
345,276,135,135,135,135,354,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135
346,83,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135
347,26,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135
348,124,394,153,137,282,369,57,315,57,369,57,272,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57
349,25,217,229,71,71,282,272,229,57,229,57,57,229,57,57,57,57,57,57,57,57,57,57,229,57,57,57,57,57
350,234,108,173,71,229,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,229,57,229,229,229,229,229,229
351,387,147,206,309,303,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309
352,723,40,388,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309
353,491,309,309,309,83,309,309,309,309,309,309,68,79,79,79,79,309,309,309,309,309,309,309,132,309,309,309,309,309
354,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35
355,380,157,91,346,346,35,35,35,35,35,35,35,35,35,395,35,395,35,395,35,35,395,35,35,35,35,178,35,35
356,115,314,35,35,35,35,35,35,395,35,35,395,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35
357,366,208,7,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220
358,370,170,31,32,220,220,306,306,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220
359,309,297,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220
360,175,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127
361,566,723,739,735,734,185,185,185,185,185,185,98,127,31,127,185,127,622,127,127,31,31,127,127,127,127,127,127,127
362,245,532,532,501,390,127,150,150,150,150,127,40,127,127,253,127,253,253,127,253,40,127,127,127,127,253,40,40,127
363,48,280,216,216,216,216,216,216,303,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216
364,171,131,216,216,216,216,121,216,216,121,121,216,216,216,216,216,216,216,216,216,216,121,216,216,121,216,216,216,216
365,303,23,303,303,0,216,130,216,216,0,0,0,216,0,216,0,216,216,211,216,88,216,216,216,216,216,88,216,216
366,145,532,114,321,253,253,388,388,382,194,388,382,321,388,321,388,247,247,321,321,321,247,321,211,321,247,350,321,321
367,469,40,40,71,247,100,292,292,185,95,350,350,350,249,95,350,350,292,185,350,350,350,185,185,350,350,350,350,350
368,321,128,142,177,177,230,142,177,230,230,321,177,321,321,321,128,321,321,321,321,321,321,321,321,194,321,321,321,321
369,93,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149
370,295,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149
371,479,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149
372,255,144,150,144,150,19,19,132,184,132,364,395,95,95,95,224,95,212,95,224,224,224,224,395,364,224,395,224,224
373,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150
374,314,390,150,150,40,150,150,177,150,150,150,150,150,150,150,150,150,150,150,150,150,150,128,150,150,150,258,150,150
375,183,115,109,403,109,123,109,313,313,288,163,353,194,313,365,353,313,313,353,397,353,313,316,353,89,313,313,313,316
376,285,388,14,248,140,140,140,14,14,14,388,388,388,140,367,388,388,330,14,140,140,388,316,316,353,367,316,367,184
377,619,444,353,45,196,353,353,5,353,353,377,316,5,316,89,5,316,316,316,114,316,89,316,89,142,89,89,89,89
378,73,372,34,370,29,29,29,215,29,29,358,29,215,358,358,358,358,358,358,358,358,358,358,358,358,358,358,358,358
379,58,370,197,265,299,250,45,299,299,299,33,106,33,290,106,299,33,33,299,33,33,33,358,33,33,299,33,33,299
380,370,358,358,358,358,358,358,358,358,358,358,358,358,358,358,358,358,358,358,358,358,358,358,358,358,358,358,358,358
381,394,135,74,167,167,167,315,315,315,300,108,108,300,315,300,300,300,300,300,300,300,300,300,56,300,300,300,300,300
382,57,138,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300
383,239,117,245,275,65,65,56,56,394,56,108,108,300,300,300,300,300,56,300,108,300,300,141,300,108,300,389,300,108
384,49,245,179,23,140,202,23,23,140,140,23,140,23,23,23,23,23,23,23,41,23,23,41,318,41,41,23,23,41
385,674,273,400,182,182,182,41,41,41,263,41,41,263,41,263,263,41,263,263,263,263,263,263,263,263,263,263,263,263
386,701,225,41,182,41,41,182,182,12,182,12,41,12,367,41,41,41,162,41,41,41,263,41,162,263,41,41,41,41
387,489,216,75,41,384,23,102,53,23,78,53,53,23,375,208,53,23,53,53,78,23,89,91,53,53,53,53,53,53
388,157,157,318,241,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375
389,82,157,241,115,241,375,157,375,375,375,375,375,375,375,241,241,375,375,375,375,241,375,375,375,375,375,375,375,375
390,155,401,269,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337
391,115,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337
392,17,299,1,262,337,337,337,337,337,337,337,337,337,337,337,337,337,262,262,337,337,262,337,337,337,262,337,337,262
393,704,689,351,678,704,205,351,205,20,205,351,129,61,205,377,5,351,20,205,313,114,338,313,205,313,313,205,45,129
394,229,102,102,323,335,22,375,136,297,223,286,286,286,351,306,286,286,286,351,351,351,351,286,232,75,232,297,286,314
395,284,7,351,375,102,351,223,351,297,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,341,351
396,369,209,74,64,64,151,38,217,62,55,180,217,217,217,180,217,180,55,180,55,332,180,180,180,55,389,285,55,180
397,359,246,92,246,246,71,130,71,130,108,108,180,130,246,71,246,246,71,180,108,92,180,180,180,246,246,246,246,92
398,85,172,85,2,276,56,56,180,56,56,56,172,172,180,180,180,180,172,172,180,180,180,56,180,180,172,180,172,180
399,204,234,204,74,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383
400,467,383,383,383,204,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383
