ids,epoch_0,epoch_1,epoch_2,epoch_3,epoch_4,epoch_5,epoch_6,epoch_7,epoch_8,epoch_9,epoch_10,epoch_11,epoch_12,epoch_13,epoch_14,epoch_15,epoch_16,epoch_17,epoch_18,epoch_19,epoch_20,epoch_21,epoch_22,epoch_23,epoch_24,epoch_25,epoch_26,epoch_27,epoch_28,epoch_29,epoch_30,epoch_31,epoch_32,epoch_33,epoch_34,epoch_35,epoch_36,epoch_37,epoch_38,epoch_39,epoch_40,epoch_41,epoch_42,epoch_43,epoch_44,epoch_45,epoch_46,epoch_47,epoch_48,epoch_49,epoch_50,epoch_51
92,1462,2500,1375,2063,2774,2050,2996,223,481,457,481,1232,2050,2050,1232,480,1232,481,481,1232,481,481,481,481,481,481,481,481,2361,2361,400,400,400,400,1242,400,1242,400,400,400,400,400,2361,400,2084,2084,400,400,400,400,2361,400
93,4135,801,4786,4118,6909,2742,5201,5005,5201,6040,6040,2908,2908,2221,12,2908,5201,12,2908,1180,2908,2908,2221,5201,12,5282,12,2908,2876,12,12,12,12,5201,2543,5201,12,12,1039,12,12,2908,12,12,12,12,12,12,12,12,12,2742
94,3694,5806,1978,1978,97,1978,1923,330,12,2588,5222,4114,2588,2588,1180,1180,1180,2588,2588,1532,2588,2588,2588,2588,6432,1180,2908,4114,5603,4696,12,4114,1180,1923,2588,4758,1883,1923,12,2588,12,590,12,4114,4696,2661,12,590,12,4758,6624,6624
95,3112,421,1585,77,310,310,310,1239,1146,1585,1585,1239,2277,1146,1311,1883,1239,1239,2771,4617,2277,2277,1239,4617,2277,4617,4617,4617,2277,4617,2277,2277,2588,1239,2172,3823,1705,3567,1460,3519,12,3519,4617,3519,4617,3985,2277,1923,1311,2277,1705,3519
96,5161,529,4648,3519,2908,1563,1563,1563,1239,2908,2277,2277,2277,2277,2277,2277,2277,4233,2277,2277,2277,2277,2277,2277,2277,2277,2277,2277,2277,2277,2277,2277,2277,2277,2277,2277,2277,2277,2277,2277,2277,2277,2277,2277,2277,2277,2277,2277,2277,2277,2277,2277
97,4227,194,3391,628,628,628,2908,3519,6534,2277,2006,2289,2277,6555,2277,3519,2277,628,2277,2277,2277,2277,2277,2277,1883,5525,1883,1883,1883,1883,1883,1883,2277,2277,1883,1883,1883,1883,1883,1039,2277,1883,2277,1883,2277,2277,2277,1883,2277,1883,2277,1883
98,3359,5834,3391,4352,73,2588,6573,1311,325,2277,2277,2277,2277,2277,2277,2277,2277,564,2277,2277,2277,2277,2277,2277,2277,2277,2277,2277,2277,2277,2277,2277,2277,2277,2277,2277,2277,2277,2277,2277,2277,2277,2277,2277,2277,2277,2277,2277,2277,2277,2277,2277
99,3694,5421,2148,1348,3158,2148,3122,2138,2205,724,724,2639,724,2545,724,5495,724,724,724,724,155,155,724,2564,724,724,2937,724,3718,724,2564,805,724,2418,1290,2828,677,724,677,155,2418,1290,2564,724,724,2564,724,2828,2564,2828,3718,2418
100,4942,1571,6559,2483,2932,923,923,891,199,2480,923,923,923,1844,2125,1844,1844,1844,1844,923,1844,1844,1844,1844,1844,6231,1844,1844,1844,1844,1844,1844,1844,1844,1844,1270,1567,1844,1844,1844,1844,1844,1844,1844,1844,1844,1844,3767,1869,1057,1844,1844
101,1462,3061,4786,1432,2205,1358,3125,3455,1358,3125,1003,5904,1358,5904,1358,3636,1358,656,3636,2322,3636,3636,3636,6724,3636,1537,3636,2439,3636,2322,3636,3636,3636,3636,3636,2125,3636,3636,1537,3636,1828,2322,1537,3636,1828,1537,3636,1291,3636,3636,494,3636
102,1232,600,1617,1116,2127,941,687,363,363,363,741,108,363,363,363,363,363,687,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363
103,2037,2553,371,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363
104,4227,2553,2369,983,2967,3101,1901,2038,791,3001,588,2043,373,538,2307,2645,928,3211,833,363,3549,1223,363,363,363,5525,3442,3442,3211,324,39,1423,324,324,928,3442,3442,2302,324,3442,3442,324,363,2586,324,324,3442,3211,363,363,3442,3442
105,4942,3127,2248,1185,1185,3327,855,1784,855,855,2358,4173,1325,4454,2220,2220,2220,836,2305,2220,611,658,2305,1187,3399,1187,611,1545,611,855,855,2360,2617,1187,2617,1187,3189,1187,1187,1230,2643,2643,1545,3,1187,1230,1187,1230,3210,3210,2617,2713
106,2835,3127,2835,42,3399,3247,379,2332,2214,1758,5244,365,929,929,3430,3259,3259,3430,3259,2203,929,3259,2203,929,2203,2490,929,3259,929,929,929,929,929,2203,1397,1397,1397,1397,316,1397,1397,3090,1397,3399,3090,6393,929,1816,316,929,929,2729
107,3463,3127,3501,3399,3399,1500,2250,1500,1479,1479,4554,3259,3259,929,3259,3259,3259,3259,3259,3259,3259,3259,3259,3259,3259,2490,3259,3259,3259,3259,3259,3259,2490,3259,3259,3259,3259,3259,3259,3259,3259,3259,3259,3259,3259,3259,3259,3259,316,3259,3259,3259
108,2835,3300,440,1637,4268,6126,2996,1007,1740,1740,4268,3372,1455,2996,2996,2996,7053,2996,2996,1753,7053,1753,7053,2810,7053,2996,1455,2996,2996,1753,1455,3766,2996,1443,1753,4935,1753,2996,3766,6160,2996,4958,2996,2996,2996,2996,2996,2996,3766,2996,2996,2996
109,382,2361,2215,3706,4813,2397,6031,1007,1586,1586,2872,1339,1586,6471,1586,1524,6471,6471,1586,1586,6471,1586,1524,1524,6471,2178,1524,1524,1524,1232,1232,3302,3302,1822,3046,3302,3302,6471,1740,6471,3302,3501,2996,2996,3302,3302,2996,3302,3501,6471,2178,2157
110,4838,3216,361,2506,2497,3372,3372,3372,1740,1740,1740,7053,1339,2996,7053,709,7053,2996,7053,7053,7053,7053,7053,2996,7053,2996,1443,1443,7053,709,1740,709,7053,1443,7053,2996,1443,7053,7053,1443,1364,1822,1443,7053,1989,2996,1443,2996,2365,1443,4268,1443
111,1232,3300,135,3996,1881,1637,2229,3175,3175,3175,3175,3175,4793,3175,3175,3175,3175,3284,1436,2467,1446,957,1393,3175,3175,3175,1393,957,3175,957,957,3175,957,957,957,957,957,3175,1393,3175,3175,3175,3175,3175,3175,3175,3175,3175,3175,3175,3284,3175
112,3149,307,1946,2715,606,1280,1280,490,1134,1280,1381,490,428,1116,2340,2340,4242,1125,1295,1295,2060,1134,1295,5981,5981,5981,957,5981,1134,2914,2340,5981,2340,2340,490,1295,2340,2340,3356,2340,3356,2340,1933,1134,2340,1295,2340,1134,1134,1907,3356,1134
113,2037,3246,1891,1409,3175,3175,3175,3175,3175,3175,3175,3175,3175,3175,3175,3175,3175,3175,3175,3175,3175,3175,3175,3840,3175,3175,3175,3175,3175,841,3157,651,1787,81,2874,3175,2677,2677,3175,3175,3175,3175,3175,3175,3175,3175,3175,3175,1787,3175,3175,3175
114,2386,593,830,830,421,421,421,2549,2549,421,941,2549,524,2291,421,421,2479,1930,6848,421,2479,4534,531,4534,2614,531,531,5039,531,531,2233,531,531,531,531,2859,531,531,1930,531,531,531,1526,531,531,1930,2479,1930,1196,1589,531,1674
115,2386,1164,2089,955,1233,2840,1646,3383,1304,421,1526,1304,3304,1304,3304,3304,1304,3304,3304,946,3304,3304,3304,3304,3304,2315,487,487,3304,2731,946,2086,3116,487,3304,3304,2108,3304,487,2315,277,3304,2378,6778,2108,2479,2479,1877,1022,1022,2108,2479
116,2386,1653,1672,665,1493,3263,3199,2398,2382,1930,3116,1410,3116,6498,3087,2382,3087,3087,3087,3087,6498,2294,1930,487,2294,2294,487,2294,487,487,487,487,1930,4175,487,487,487,693,487,5262,4382,2792,467,3403,5629,3199,4175,4175,487,4175,487,487
117,5849,421,5112,2452,745,6093,2111,2111,2111,267,1387,1336,329,329,329,267,329,329,329,329,267,329,329,267,329,329,329,329,329,329,329,1506,329,329,329,329,329,329,329,329,1506,329,1506,329,1506,1506,329,1506,329,329,1506,1506
118,2835,1337,371,2629,676,2770,3266,978,447,447,360,5994,5994,978,978,5994,5994,5994,5994,72,2937,2937,3512,2937,2937,2937,2937,7009,2937,2937,3513,2937,5994,2937,3513,72,2670,1693,3122,2937,2937,2937,2670,2937,2982,3122,2937,2937,704,2670,2937,6654
119,1232,3246,2470,272,752,3516,1224,752,1224,1224,2739,2739,2739,1224,752,752,2739,1296,447,752,2796,2739,218,1296,752,1296,1296,2796,752,2739,1296,752,2739,674,2132,2127,2739,2739,2739,2739,752,752,593,1296,2671,674,674,2739,2127,1296,1506,2671
120,1462,3300,17,6635,504,5994,1165,7012,1982,2038,2153,1210,1270,3371,2153,2153,243,6568,1567,1801,3371,2639,891,2189,2639,1567,2639,1567,1567,1201,1567,5267,6624,2153,1567,2639,1628,2153,1567,1220,1628,2639,1567,1567,1567,1628,2153,2959,1628,2959,1628,1567
121,2037,212,6756,1252,2596,631,3952,631,631,631,631,631,631,3281,2047,3389,3389,3281,741,741,2645,2645,373,3520,2645,373,373,2645,3520,373,2047,2645,2645,2645,2518,373,373,2645,373,2047,2645,373,741,2223,2645,2602,2875,2044,373,373,741,2044
122,4227,373,2369,2323,1927,6,6,6,6,6,225,2135,2403,3366,3389,6,3389,3389,3389,1433,3389,3389,3389,1599,1512,626,2825,2825,3350,3389,1459,3366,3397,626,3389,3397,3350,3389,2918,2918,39,2237,1459,5470,3745,3389,2825,39,626,39,39,39
123,504,2313,2424,2677,77,934,697,841,841,1257,237,2064,4793,3386,3175,3087,5382,1994,3175,1436,3425,810,1994,2917,422,422,3425,3425,422,646,646,810,646,646,422,810,422,646,810,646,422,810,810,1994,422,422,5395,1877,646,5060,422,422
124,2037,1775,832,3228,1431,3263,1159,505,4066,3263,2539,4539,3461,2182,282,3263,2821,2933,3263,3461,5039,2539,4539,5439,841,3230,1598,1803,3139,2522,3641,841,841,10,841,2522,841,482,10,841,1598,841,841,841,2564,1598,1598,1598,1598,1598,2564,1466
125,1228,373,2479,1776,934,3520,3520,3383,1994,841,1649,1649,1315,1566,1649,1649,5382,1994,1999,1649,3356,1649,1315,841,1649,841,841,841,1649,3520,3520,3520,1649,3356,1649,841,3520,810,504,504,810,841,841,3356,810,1649,4055,4304,841,1649,2611,1649
126,4135,770,2539,971,971,971,497,3493,1154,2409,1154,459,2409,2409,2409,2409,3767,459,2593,1201,2409,1866,2836,100,1866,1866,1866,1201,1866,1866,1866,1154,1201,1866,1034,100,2409,2409,100,2409,1866,1866,1866,539,2409,2409,1866,1866,1866,1201,1201,1866
127,2386,2386,2022,1722,1668,1780,372,4018,4018,372,139,372,372,755,1914,1511,1914,755,1914,755,755,1914,755,1914,1914,1511,372,1914,1914,1914,1914,1914,1914,1914,1914,1914,1511,1511,1914,1914,755,1511,1914,1511,1914,1511,1914,1914,1914,1511,1511,1511
128,3463,3246,1668,420,469,1197,477,2516,1448,1448,990,3261,202,2933,1914,2649,4485,238,1914,1405,2933,5855,2933,2933,1405,1405,1405,755,1914,1405,1405,1511,1405,2933,1405,2933,2933,1405,1405,1405,1405,1405,1405,1511,1405,1405,1405,1405,1405,1405,2210,1511
129,2368,2807,2368,2962,3381,1091,1326,3228,3381,3381,665,1326,1326,1324,1326,3381,3136,2539,3136,3136,2238,2539,2544,520,2238,2539,2572,2572,2539,2238,2238,2539,2572,520,3381,2238,520,2544,520,5918,2539,520,2544,394,2238,2238,2728,2544,2238,2238,30,2572
130,3463,855,1559,1058,3804,2058,2996,30,30,30,3243,3243,4793,3243,3243,3243,3243,3243,3243,3243,30,3243,3243,3243,30,3243,3243,2572,3243,3243,30,3243,1262,3243,3243,3243,1262,30,1262,3243,1262,1262,1262,1262,1160,1262,3243,3243,1262,3243,1262,1262
131,2037,1775,2456,1722,220,2621,2621,3228,2621,3381,2544,2621,1326,3136,3136,3136,3136,3136,3136,3136,3136,1326,3136,2238,2238,2238,3136,2572,2238,2238,3140,3140,3140,3140,3140,3140,3140,2238,3140,3140,3140,1262,3140,2088,1262,1262,2238,1262,2572,2238,1262,2572
132,3463,2500,1375,392,5260,2262,4322,1277,1033,2500,1033,67,4793,6290,315,315,315,315,315,2467,315,315,315,315,315,2981,315,315,948,315,315,376,948,948,2981,315,315,315,1375,948,2543,948,2981,376,2981,376,376,1520,315,2981,315,315
133,1462,2500,17,309,2852,3412,3412,869,3412,3412,2913,1759,1759,2090,3530,1590,1419,548,3412,548,548,3412,2913,2090,548,2913,5282,2913,2913,2913,2913,2090,548,2913,2913,2913,6414,2913,2913,2913,2090,548,548,2913,2913,1740,4382,1443,2913,2913,2913,2090
134,1232,1307,709,3014,6617,2733,2525,714,3014,2210,2525,2525,2525,141,2525,6335,2525,2525,2525,2525,603,603,603,2525,2525,2679,2525,2525,2525,2525,2525,2525,603,603,1067,1067,2525,1067,5692,4035,2543,4409,2775,3652,5768,2525,1162,986,479,5692,2525,1067
135,3463,429,36,5590,841,658,4255,697,2680,841,841,841,841,841,841,841,841,841,841,841,841,841,841,841,841,841,135,841,841,841,841,841,841,1280,841,841,841,237,237,135,841,135,135,135,1280,415,135,2437,841,1280,1280,135
136,2835,42,1401,3440,406,1759,2770,2770,2456,3116,1752,2570,3011,2410,3011,1300,1752,5983,3011,3011,305,305,305,3011,3011,3011,3011,305,305,3011,3158,3011,305,3011,3011,3011,3011,3158,3011,305,305,305,3011,305,1300,305,305,1752,3011,3011,1300,3011
137,3959,429,3959,5590,841,2611,2714,1738,1738,2673,841,841,841,841,135,841,1444,841,841,135,841,841,841,841,841,841,841,841,841,841,841,841,841,1013,841,841,841,841,841,135,841,841,841,135,841,841,841,841,841,841,135,841
138,2129,42,2129,1139,2109,872,1917,344,828,828,828,1143,828,828,3039,1143,3039,3039,3308,2693,828,2693,828,3039,1696,1696,828,1399,1696,1696,913,3039,3039,3039,3039,1143,2794,3039,1399,1399,2270,1018,2432,1018,828,828,1696,1018,3039,3039,3039,3039
139,3463,3246,3463,272,2134,1820,1820,1985,1985,364,2551,1985,364,1985,364,1985,364,828,364,364,828,828,828,828,364,364,828,364,828,828,828,828,828,2433,828,828,2433,828,23,2433,828,676,828,828,828,828,23,2433,828,828,828,3388
140,1141,1029,1492,366,2259,1398,1385,3030,736,3441,2332,4790,3105,5426,5426,4355,5426,5426,4317,5426,4317,4317,4317,4317,4317,4317,4317,1018,1018,4317,2489,4317,2643,4317,2643,4317,1018,4317,3780,4317,4317,1018,1018,5426,4198,5426,5426,5426,5426,4317,5426,4852
141,1400,2549,1400,2057,1657,2673,451,2110,1400,1400,4156,3017,1233,1400,2209,6778,1400,2209,3764,1879,6778,6778,3764,3764,3764,6778,6778,1697,5939,5626,1697,6778,6778,2060,2060,3764,5626,5939,2060,3764,1400,1400,6526,3764,3764,567,567,2060,1079,2294,2294,2826
142,504,2830,1525,2381,1970,4605,1783,960,2456,1879,4156,1616,3950,3304,3950,3304,3515,3304,3304,1879,3304,1079,3515,3304,1079,135,1079,1079,3304,1079,3304,3304,1879,62,2294,3764,62,5306,62,3764,3764,3304,62,62,705,3304,62,1879,62,6447,1879,62
143,3149,1399,1400,1028,1879,2110,1840,1028,2719,1833,370,135,1233,135,1879,1657,1657,1657,135,1233,1028,1028,1028,4001,705,705,135,135,2110,4001,2057,1028,2110,1028,567,770,1833,1833,705,567,1028,2057,6649,1028,1028,1028,1028,1833,1028,4001,1233,1233
144,3059,3211,2423,2588,73,2588,2388,2588,1883,1883,1883,2775,1883,1883,1883,1883,2388,2388,2388,1883,1883,1883,1883,1883,1883,1883,1883,1883,1883,1883,1883,1883,1883,1883,1883,1883,1883,1883,1883,1883,1883,1883,1883,1883,1883,1883,1883,1883,1883,1883,1883,1883
145,1833,3211,2423,832,2905,2530,2530,1000,3102,1000,1000,1000,613,1883,1883,1883,1039,2734,2850,2850,1883,2734,1883,1039,2734,613,1039,613,2289,1883,1883,2734,2388,1039,1883,1883,1883,1883,1883,1883,1883,1883,1883,2734,1883,1883,1883,1883,1883,1883,1883,1883
146,1899,1933,2423,77,73,345,2388,345,1883,2905,2905,2905,1883,2388,1883,2388,2388,2388,2388,2388,2388,2388,2388,1708,2388,2388,2388,1883,2388,1883,1883,988,1708,2388,1883,1883,1883,1883,2388,2388,1883,2388,2388,988,2388,2388,2388,1883,1883,1883,2388,1883
147,2386,875,3463,377,754,1197,2631,2775,1114,1676,1676,1275,1275,1275,1275,1676,1275,1275,1275,1275,1275,327,1275,1946,1946,1946,1946,1413,1275,1413,1275,555,1946,2667,2667,1946,1413,2667,6813,2667,216,1946,2667,2667,1275,2667,2667,1275,1275,2667,2667,1275
148,2037,1775,1891,649,1114,1197,2631,3080,3080,245,2821,2631,2235,2631,2235,245,1361,1361,1623,2235,2235,414,2631,2235,2235,2235,2235,1361,1623,2235,1361,1361,2235,1623,3381,1431,1623,2235,245,1623,414,414,2528,1623,414,2235,2235,2235,1361,2235,1623,1623
149,2037,2586,2880,3028,202,1197,1035,1667,1035,327,3036,3036,327,2077,327,600,6352,6352,6352,6182,6182,1035,6352,6352,6182,1361,6352,6352,6352,6352,3346,6352,6182,6182,6352,600,6352,6352,600,6352,3346,3346,600,6352,3346,1361,1361,2458,1361,3346,3346,6352
150,5942,1775,2933,2807,1962,5180,585,3261,3261,568,5424,568,944,3049,2690,2690,3049,5294,3049,3049,2690,1156,2690,1156,3281,1156,1156,1156,1156,2690,2690,612,612,2926,1156,3049,2690,1156,2690,2690,2926,3049,2517,3508,3049,3049,3508,3049,3049,3049,2690,3049
151,2037,1775,2105,3076,512,512,5905,512,1595,1487,1595,1595,1595,1595,1595,1595,1595,1595,1595,1595,1595,1595,1595,1595,1595,1595,1595,1595,1595,1595,1595,1595,1595,1595,1487,1595,1595,4087,1595,1595,1595,1595,1595,1595,1595,1595,1595,1595,1595,3398,1595,1595
152,4227,373,1369,1369,1466,1369,64,1971,3427,3657,6089,2252,568,568,1783,1936,3487,568,568,372,568,568,568,568,568,568,568,676,568,568,568,568,568,568,568,568,568,568,568,568,568,568,568,568,568,568,1423,3520,1936,1632,291,2800
153,1141,2945,3200,377,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681
154,2037,2945,418,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681
155,2386,2807,2516,420,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,3605,1681,1681,1681,1681,1681,1681
156,379,1065,418,555,826,827,6937,3903,1357,239,239,239,2685,3507,2685,657,3507,2685,3104,1552,1552,2685,785,6724,1192,1192,1192,1552,3507,3664,1192,3147,1770,1552,2685,1192,1192,1357,2685,3507,1552,1552,1552,1192,1192,5193,1552,1059,2134,4979,1552,3522
157,4872,3300,2746,3127,550,239,2203,1798,3401,827,827,1442,850,850,1830,850,850,1830,1830,850,850,1830,1830,850,850,850,850,850,850,850,850,850,850,1830,850,961,3247,850,746,850,3360,3360,1192,1192,804,850,850,850,1830,3247,1830,2762
158,1613,3300,2746,66,550,2957,239,239,239,239,239,5746,179,1249,1249,179,179,3104,5746,5746,1249,1249,1249,3818,1365,234,1249,1249,234,849,1365,6310,579,1249,1249,961,1249,1249,1249,579,1249,3360,1187,1365,1187,5746,234,5746,743,1187,1187,239
159,2037,3424,209,549,4922,858,3191,977,3191,2583,3173,82,2583,2583,1486,977,2583,2583,2583,1486,2583,2583,977,2583,2182,2345,977,1711,1486,2583,2583,977,2583,881,2583,6274,858,2583,7010,977,977,2583,1303,977,6274,977,977,6315,977,6274,977,2583
160,379,2313,2635,937,3009,3009,3461,1711,3461,3009,3191,3191,2352,3200,1435,1435,4135,4188,3200,1435,3200,1435,727,6724,2352,5251,2121,2121,2797,686,3402,5484,841,3200,2352,3200,2352,2352,5251,3402,2352,5251,2121,3402,1188,3402,3200,3200,3402,2352,3200,1435
161,2037,2680,2431,3443,2928,608,608,437,608,608,4550,608,2583,2583,2583,2583,3517,2583,2493,2583,2583,1191,1763,1748,2182,215,3362,4022,2493,1748,1854,2493,1748,1854,1755,88,4022,2493,2493,2493,1854,74,2583,1854,2493,6315,3458,2493,3362,977,2583,2583
162,4838,3216,209,3127,3295,3333,3018,3018,951,3333,305,2529,3522,3522,5811,3522,3522,2529,3522,3522,3445,3522,3445,3522,3522,3445,3042,3522,1552,3140,1090,3445,1210,2529,2529,209,209,3445,1552,2529,3140,2529,209,2830,209,1552,1552,1552,3140,209,2347,4884
163,4227,2553,216,2361,589,1790,3118,4884,220,1422,1720,1521,2328,3275,6339,1790,3293,1720,1790,1720,1521,2504,1552,1720,5240,1552,4884,358,4884,4884,2659,4303,3275,5240,1105,84,1790,2504,3078,2830,5267,5346,3078,1685,880,2830,3275,1790,2830,1521,1790,2830
164,523,3127,404,575,1552,1552,1185,305,305,3430,305,2600,305,1370,3430,305,845,746,2600,1529,305,2248,2777,305,746,2600,2600,2777,305,3275,2777,2600,1529,1370,7044,2627,567,746,1370,475,2600,2627,2627,2600,500,2600,2600,3275,3275,2627,3430,3430
165,1462,2500,660,660,2262,1350,2996,2996,2996,2996,2996,2996,232,2996,2996,2996,2996,2996,2996,2996,2996,2996,2996,2996,2996,2996,2996,2996,2996,2996,2996,2996,2996,2996,2996,2996,2996,2996,2996,2996,2996,2996,2996,2996,2996,4901,2996,44,44,2996,2996,44
166,3735,4209,3680,3710,1753,6041,6041,940,5340,1650,4268,4268,1007,6186,4397,2247,6572,6471,4268,1007,4268,4268,1007,1007,1007,6471,1007,6471,1007,1007,1007,6471,6471,4268,1007,1007,1007,603,603,2282,4382,1701,4268,1007,1007,1007,1007,1007,1007,6471,1007,1007
167,2037,3692,3680,2524,2497,596,596,6184,1007,596,3724,1007,6471,6471,584,6347,584,584,584,584,584,584,584,584,584,584,6768,584,4041,6768,584,6768,6471,6768,6768,6768,6471,6471,584,4914,6768,6768,6471,6768,185,6768,6828,6768,6768,6768,6768,4698
168,1228,1623,440,153,2652,3237,284,820,5837,3237,2652,3368,2652,2652,2652,2652,2652,2652,2652,2652,2652,284,2652,3368,2652,2652,2652,3368,2652,284,284,3368,2652,2652,2652,2652,2652,2652,2652,2652,2652,2652,2652,2652,2652,2652,820,2652,2652,2652,2652,2652
169,3250,1290,1540,2419,1540,284,284,76,284,2652,2652,1540,2652,2652,2652,2652,2652,2652,2652,2652,2652,3713,526,6724,2652,2652,2652,2652,2652,1446,2652,5267,226,2652,2652,2652,2652,2652,2652,2652,2652,2652,2652,2652,2652,2652,1984,2652,2652,2652,2652,2652
170,504,600,25,1839,2983,2673,1695,2459,1647,2041,1166,2777,550,266,1796,637,1796,1796,1796,1796,1796,637,1796,1796,79,2041,1796,1796,1796,378,79,3582,3582,378,378,378,1533,3582,378,378,3582,378,378,637,378,4633,1796,1796,3582,378,1796,1796
171,2835,1346,1346,837,1955,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107
172,4417,3216,643,880,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,6720,1107,1107,1107,1107,1107,1107,1107,1107,1107
173,1370,3127,1107,1107,2143,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107
174,388,3127,798,3127,3408,798,582,1517,2481,2481,2481,2481,2481,2481,2481,2481,2481,2481,2481,3409,2481,2481,2481,2481,1517,2481,2481,2481,2481,2481,2481,2481,1017,2481,2432,2481,1017,2481,2481,2481,2481,2481,2481,2481,2481,6207,597,2432,2432,2481,2481,1017
175,790,3127,3269,3127,3269,3127,3127,3257,3127,3127,3127,3408,3127,3127,24,582,3408,1827,582,24,3408,496,3840,6724,3408,3408,3408,3408,3408,5525,3408,5484,841,3408,3408,3408,3408,3408,3408,3408,3408,582,3408,3408,3408,3408,3408,3408,3408,1208,3408,3408
176,2835,3127,1370,2410,1948,1948,1017,4228,3134,3134,3134,1385,3134,3134,3134,3134,3134,3134,6846,3134,3134,3134,6846,790,6846,5124,4036,4366,2481,3134,3134,4491,3409,3409,1624,3134,2481,2481,3134,2481,3134,3134,2481,2481,3134,3134,2481,3134,3423,2481,128,4335
177,180,2412,2779,2412,566,2358,529,1412,1412,528,1412,2299,1615,2177,1412,2177,1412,4055,1412,5480,2299,2299,2299,1299,1299,528,528,528,1871,2299,2299,528,3540,2299,2299,2299,528,2299,2299,3540,2299,3540,3540,528,4055,528,2299,1299,528,2299,2169,528
178,2037,421,2832,2044,2412,78,1299,2412,2412,2412,946,946,2412,2636,916,2503,1412,2503,780,2503,2503,2503,2503,2503,1412,528,2503,2503,1901,2412,916,916,1483,780,2503,2412,2547,1483,1483,2412,2412,2412,2412,2503,113,1483,2299,2412,1483,1901,780,2299
179,2037,2671,2795,1722,2462,2462,205,205,205,205,2914,1887,2223,635,421,2946,635,205,3417,205,635,1782,1782,1782,1782,1782,1782,2503,3457,2946,2946,2946,2946,2946,2946,2946,2946,2946,2946,1782,2946,1782,2388,2946,2503,1782,6960,2946,2946,6960,2946,2946
