ids,epoch_0,epoch_1,epoch_2,epoch_3,epoch_4,epoch_5,epoch_6,epoch_7,epoch_8,epoch_9,epoch_10,epoch_11,epoch_12,epoch_13,epoch_14,epoch_15,epoch_16,epoch_17,epoch_18,epoch_19,epoch_20,epoch_21,epoch_22,epoch_23,epoch_24,epoch_25,epoch_26,epoch_27,epoch_28,epoch_29,epoch_30,epoch_31,epoch_32,epoch_33,epoch_34,epoch_35,epoch_36,epoch_37,epoch_38,epoch_39,epoch_40,epoch_41,epoch_42,epoch_43
113,322,2146,0,702,3116,670,3304,1636,3395,2246,2736,3336,3207,2731,3155,2038,3175,3207,1401,3155,2038,81,3155,3155,2038,3207,3175,2038,2731,3175,2038,2038,3175,810,2038,2038,2736,3175,0,2038,2038,3111,3175,0
114,1077,1715,1395,756,3116,2790,3304,2156,665,33,2614,1304,2156,1124,1124,3139,2042,2042,2732,2732,2042,2230,2042,2732,2042,3214,693,241,2732,3442,2042,2732,2042,2732,2732,2260,2042,2549,2260,2260,693,7022,1124,2260
115,1077,1715,1148,946,3116,421,1776,946,2479,673,43,1022,946,1602,1602,2479,83,720,43,11,1326,2355,2118,1915,2614,467,1228,0,467,467,1326,1304,367,467,43,467,1022,1124,467,2614,0,1304,467,467
116,3195,976,1148,898,3116,421,3304,946,1877,737,749,427,427,2741,1124,2741,1674,367,367,467,1674,2479,2741,665,3087,970,2211,1865,467,2211,367,2211,467,467,3087,1228,2294,0,2211,3199,467,2549,2211,467
117,1077,1715,3163,2571,1285,61,3508,3508,2395,1145,2692,3508,2395,1068,2354,2422,1643,2422,1609,1643,458,3508,2422,2422,1506,3508,2422,1643,1643,3508,1145,1643,458,1643,0,0,0,1643,1643,2422,1643,1643,1643,1643
118,2864,2146,1404,1634,2812,132,2234,99,2506,1161,3132,2699,570,1011,2354,1145,704,2629,1690,2354,1276,3183,1276,1011,1276,1011,1941,3508,1276,3508,2354,1560,1941,2354,2354,1276,1276,2354,371,2354,1011,1011,1011,1011
119,1077,2146,1961,1270,249,2574,3244,1130,2506,1161,3218,6,1896,1387,2354,3072,1591,2629,2205,2354,2132,3508,1276,1469,2205,3508,515,3508,1145,3508,1145,2132,1145,2132,1145,1145,2132,1421,371,1145,2132,2132,2132,2132
120,5404,796,1401,2219,864,3589,2350,3438,2470,2988,3438,201,837,2671,2796,1396,313,2127,2796,1559,2368,313,837,837,201,1104,3350,1079,2796,3350,1174,0,1336,1336,360,2918,313,2127,2796,1487,1487,483,1011,3194
121,3195,1715,1148,2816,249,529,1878,3142,2542,1791,1252,2542,2542,1556,342,2044,0,342,1252,1252,2542,0,0,1252,1252,3142,3487,2542,1252,2502,1252,1252,2542,1252,3142,2502,1252,2502,2502,1252,342,2502,342,1252
122,1077,2146,1148,3254,197,2307,2882,3142,3745,3745,1477,225,752,1477,1477,1477,1433,2918,1477,1473,1535,3037,1104,1473,1477,1104,1477,1104,1104,3508,1477,1104,1807,1104,837,1104,593,2428,371,2212,1807,1104,1104,1104
123,1077,2249,1148,0,1285,916,2011,1257,1686,601,2499,601,1649,2944,945,1599,2064,3425,2095,1649,601,2563,2563,0,613,601,601,2048,1649,1959,601,1257,601,601,601,601,3425,613,3425,613,3425,1649,613,1257
124,1077,138,979,756,1264,3139,1101,13,3139,0,3139,3336,3460,1738,1908,0,1738,1940,1738,0,1114,0,3460,1940,2258,1533,2258,241,2258,2779,1940,2258,2779,2134,2731,0,0,1940,0,2258,2258,1940,0,0
125,1077,2249,0,2816,1285,421,4344,1458,1129,601,78,2108,1129,601,3425,1568,2064,3425,2095,1129,2988,1129,2563,422,3425,601,422,2048,1649,1959,601,1257,601,601,601,601,1994,0,2441,601,601,1649,841,1257
126,1077,2249,296,2399,321,1233,2673,167,2249,1597,1135,167,1380,2152,1661,2480,1661,1661,88,1661,1661,1661,1380,2597,2480,26,2480,2480,1666,3045,2597,244,1661,1666,3045,1666,1661,2597,2597,2597,1661,2597,1661,3164
127,3195,908,296,3417,19,1087,2474,420,327,2466,2474,1049,1722,1156,0,1156,1156,1075,1156,1722,0,2613,2613,1722,2928,19,1156,1759,420,1156,908,0,420,420,2928,1075,333,420,420,2928,420,2928,420,420
128,5404,2146,296,3417,2978,469,997,1623,327,0,1236,1049,1236,1156,2613,1156,1156,1049,1156,595,3080,2613,2613,1722,2928,3080,1156,2928,327,1049,2928,3080,2928,2928,2928,2928,3080,3080,2613,3080,420,2928,3080,3080
129,3195,33,1567,917,3136,220,814,1764,873,3100,1647,735,3228,1091,220,3228,220,510,510,253,220,220,637,3228,1441,1091,3228,3136,3228,510,2947,3228,3228,637,1091,3228,3228,3228,2947,3228,510,735,735,3228
130,2864,2333,234,163,3188,2496,997,3251,1052,334,1046,1422,3368,253,253,3140,1052,3140,637,2302,1416,1894,3140,3233,877,3233,1052,3404,3404,0,2302,0,3140,3233,2302,3233,2302,3233,3233,2302,3404,3233,3233,2302
131,3195,908,2732,756,3136,2795,1317,1623,327,121,1647,735,1253,2979,220,121,1156,2311,1146,3200,2700,275,637,637,3233,3233,3233,3200,1075,692,2311,3233,2943,3233,2311,2055,3233,2311,2947,3233,2311,3233,3233,2947
132,1077,796,0,2236,0,0,3193,416,3358,67,1375,1425,1691,3141,3358,3193,3358,3141,488,32,3141,1350,3141,488,3358,32,694,3193,3193,3358,32,0,1763,32,32,3358,3141,1332,488,1098,32,1763,488,1928
133,1077,3680,659,2236,2708,548,2052,926,67,67,603,1411,603,1098,694,2035,2035,2157,694,1804,0,1804,1804,32,45,1804,1804,0,1445,2063,694,1876,2810,0,548,67,1804,1804,1804,1804,1804,1804,1804,1804
134,5404,3680,2996,172,2708,1989,2052,2733,2525,2397,603,603,603,3347,2346,603,2346,2346,2346,2346,2346,2346,2346,603,603,1804,2346,2346,2346,2346,2346,2346,2810,603,2346,2441,603,2346,2346,5707,2346,2346,2810,709
135,322,2146,2444,1518,1617,774,941,2301,2014,0,0,1940,493,0,0,2014,493,1280,3129,0,1621,1280,1280,1280,1280,1533,2894,998,0,841,1280,0,841,0,1280,1280,1621,1621,0,1280,1280,1280,1621,1280
136,1077,2146,1395,292,3116,2631,814,2087,3036,470,3261,3336,1005,3261,2045,1908,1495,1729,3517,1495,3517,1908,3460,3517,1729,1908,1399,1466,1729,1908,1466,1466,2779,1466,1466,1466,657,1908,1466,1466,1466,1466,1466,1466
137,1077,2222,2444,782,0,421,2057,761,0,2988,0,841,493,0,0,841,2786,0,3461,0,1994,1994,1994,0,841,0,0,241,0,0,0,0,0,0,1994,0,0,1994,0,0,0,0,0,2441
138,2864,2146,2444,1378,197,2979,1470,235,2979,2348,3289,152,470,2093,1942,3072,872,872,1119,608,2678,355,872,355,608,3233,1942,3285,2678,872,608,1942,470,872,872,608,1942,872,872,872,872,872,1874,608
139,5404,2823,2444,1378,3188,2163,2319,608,608,2348,2410,608,608,2093,608,608,649,608,1555,608,685,2319,608,0,608,649,0,608,847,847,608,0,608,2795,608,0,2319,0,0,0,0,608,608,608
140,3069,2544,3019,3177,2812,3287,2812,3030,3105,2127,0,2572,3030,2007,1362,3072,501,501,2572,2572,3259,2572,3030,3030,3030,2572,2572,3030,501,1594,2572,2572,2572,2655,2572,2572,2572,2572,2572,2572,2572,2572,2572,2655
141,1077,2249,1395,898,1913,1233,1395,1395,665,1395,0,1833,1645,2741,957,957,2928,1395,761,2196,114,970,2196,2196,2208,3459,2196,241,486,2208,2208,1833,3459,1657,957,761,2196,957,1833,957,2208,2549,2549,1833
142,1077,2146,1395,898,3116,1233,1395,1395,665,1295,2736,1833,1645,2736,1124,957,285,2219,1395,693,853,3313,2736,1295,486,3515,693,693,853,486,0,693,2717,606,486,486,2717,957,2736,486,693,2549,2736,2260
143,1077,2249,296,3070,419,670,3155,419,2618,1597,1899,0,3220,7022,141,138,0,138,138,419,0,770,1796,419,3459,419,419,0,419,0,1833,1833,0,1833,1833,1666,1036,3459,1833,419,1833,1833,1833,1833
144,1077,2249,1148,2388,2221,1239,2265,2771,2172,2408,0,3527,2771,1311,97,1483,769,0,128,2588,1474,0,775,2771,769,2172,0,2172,2734,769,3121,0,345,775,775,775,769,2172,0,0,345,2172,41,2172
145,1077,2249,1148,2388,3484,1239,2265,1471,2172,1180,1483,310,2771,1311,2021,1483,310,1732,1483,77,77,310,1004,0,77,310,346,2758,1247,346,988,2172,310,310,77,41,77,41,2852,346,77,77,310,310
146,330,1135,1148,2388,2221,1239,2265,3527,3527,1180,1483,3527,2771,1483,128,0,346,41,0,1483,41,2388,1004,2771,769,310,988,1460,346,2388,988,2734,2388,2388,2388,1311,2388,41,2852,988,2388,77,2388,2388
147,3195,976,296,3417,0,282,3080,2304,0,336,1676,1676,1676,0,0,1413,1933,1660,0,2631,1413,1413,1413,0,0,1413,0,0,0,0,1676,1361,1413,2631,1676,1413,1413,0,2631,0,0,0,0,0
148,3195,2885,296,2078,2271,3080,377,0,327,3080,2953,1676,917,692,558,3443,1933,692,692,692,3080,692,0,698,1676,3080,1676,0,692,1676,0,1933,1642,692,1676,3022,74,692,3022,1676,1676,692,1676,692
149,3195,2885,296,3417,0,0,271,1623,0,3080,1676,1676,1275,1676,1933,1275,1933,692,0,3022,1413,1413,74,0,1676,1413,1413,1676,1413,1413,1413,1413,1413,2631,1676,1413,1413,74,2631,1413,1413,1413,1413,0
150,3195,1715,1148,2816,3487,1326,1301,1801,1855,3282,3182,3457,3182,3182,3282,3182,2456,2462,2596,2266,1326,2462,2462,2266,2462,277,3487,2462,2462,1326,1326,2462,2462,2462,2462,78,1326,2462,2462,1326,1602,2462,1326,2462
151,3195,908,3163,3254,249,2783,1199,1063,2031,2596,3379,410,1427,1466,1427,3072,1575,1427,2596,1427,751,2462,2819,1860,2782,2959,795,2462,2266,3172,1220,2462,2462,2462,3172,144,238,2819,2959,1270,342,238,795,2462
152,6404,908,1535,2816,3116,1760,1878,1063,1264,3282,3112,1603,2596,3282,3282,830,3011,2959,510,2596,1326,3172,512,1860,2959,2959,2959,512,3172,3172,3172,2959,3172,2959,3172,1326,3172,2959,2959,1803,3172,1466,3172,2690
153,3195,908,2022,2078,1726,1829,2303,3480,2696,1273,151,2511,1681,2285,1681,1681,1681,1681,1681,2311,1681,1681,1681,0,1681,1681,0,1681,1681,1681,1681,0,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681
154,3195,908,2575,898,239,1493,2303,1681,930,1273,1681,2511,1681,2285,1681,1681,1681,1681,0,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681
155,3195,908,296,898,3464,1493,2303,1681,1681,2246,1681,2511,1681,2285,1681,1681,3332,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,0,1681,0,1681,1681,0,1681,1681,1681,1681,1681,1681,1681,1681,1681
156,5404,2146,1395,2078,239,2242,827,239,2746,2581,377,1058,2188,1357,1059,826,1770,2188,2188,827,255,255,255,827,1059,1059,25,1059,3507,0,2188,1058,2188,2188,891,1059,827,827,300,827,255,300,891,827
157,1077,2146,1395,2078,3136,2242,827,2098,2746,305,0,943,229,2685,289,943,1052,305,305,298,0,255,255,0,485,1422,2685,485,686,298,485,0,3100,298,298,66,305,298,891,66,255,298,298,943
158,1077,2146,1422,2078,3136,3522,827,3522,2746,827,2746,0,2188,305,0,826,255,3522,305,298,943,255,255,0,239,1422,2721,255,239,255,0,298,2721,2721,891,66,255,0,0,66,255,298,298,0
159,1077,2146,1148,3070,3136,2242,2374,3369,3036,977,858,1711,1181,609,1880,1555,0,1181,1555,275,1555,858,609,0,858,552,25,1555,858,1555,0,2583,2048,3458,552,552,552,0,1555,552,881,0,552,1555
160,1077,2381,3401,3070,2978,3369,2581,3369,550,2730,147,1841,3401,552,1841,552,2769,3401,552,1970,3368,552,147,552,2730,552,25,0,552,1555,2583,552,552,3458,552,552,3368,552,2583,552,1218,2675,275,552
161,3195,2249,1148,3070,2352,1233,2374,3369,2534,2769,858,1841,25,552,552,552,285,2311,1555,1018,275,552,25,552,552,552,25,552,552,552,2583,0,2583,3458,552,552,552,0,2583,552,552,0,552,0
162,3195,908,898,2078,3136,1786,1612,1422,2302,334,2800,1072,3368,253,253,1072,2328,2659,2957,2957,3368,3368,3368,3522,3368,2876,1422,3368,239,3140,3368,0,3140,3140,2957,3140,3368,3140,2957,0,3140,3140,3140,3368
163,1077,2146,2444,1894,3188,2242,2374,1894,76,1040,1040,1227,3368,1540,1340,2033,2155,1540,3446,1437,2464,209,1437,2447,1437,2033,2328,1437,2993,2033,764,20,20,746,20,2033,2033,2447,20,2033,1725,1437,1918,2356
164,3069,796,1612,1378,2977,1786,1612,1422,3311,827,3311,0,3368,3104,305,3104,2328,2659,2728,305,305,3311,305,3311,3311,3430,305,1370,2728,305,746,3430,3311,2728,3430,2728,305,3140,3311,3140,746,2728,746,2728
165,1077,796,2505,2236,4268,1814,232,3497,967,660,0,2547,603,660,1048,603,1814,1814,1814,4268,0,1814,0,2996,1411,1242,2774,1242,232,1753,1250,1814,0,1814,1814,1814,3347,1814,1814,0,1814,1048,1814,1814
166,6492,3680,2996,2547,4268,1620,2547,2547,3724,2547,2547,2547,603,5449,4268,6014,2547,6126,3724,4268,2346,4813,3724,6776,2547,1048,6126,3903,3724,4156,6126,3724,6126,4268,6126,4268,4268,6126,5384,5384,4268,2547,3724,6126
167,5404,1474,1547,5606,0,0,0,0,3724,2547,2547,5933,603,4914,4099,3724,3724,6126,3724,0,0,0,0,0,0,1048,0,3724,0,3724,0,0,0,0,3724,3724,3724,0,0,1774,3724,2547,3724,3724
168,1077,2146,690,1169,197,2163,314,608,284,690,933,280,2652,2093,2214,280,2214,501,2319,2532,2214,2319,608,355,2319,2652,2319,1334,2319,685,3289,2319,1334,3433,685,2319,2319,3433,3219,1334,1334,1334,685,1540
169,1077,93,2692,1169,197,2163,2319,690,2841,977,933,2652,2652,1540,1540,2652,2652,1540,2319,0,2214,2319,1540,1540,2319,2652,2652,2841,2319,130,1540,0,2652,0,0,1540,2319,2652,0,1540,1540,1540,1540,1540
170,1077,2146,2444,2210,321,282,1333,13,327,730,2917,1554,941,1166,1166,2763,518,2574,3045,2176,3045,833,3057,1610,2176,1610,2574,526,1747,1747,1610,1610,1333,530,1333,2574,2574,1333,554,3444,3444,13,1862,3444
171,6955,2823,1136,782,3188,935,2674,1624,281,338,2895,1107,338,643,0,643,338,338,1481,1107,1107,281,338,1540,2319,338,767,2993,1540,798,1624,1107,2652,338,1107,228,338,338,338,977,2557,1969,338,1969
172,3069,2426,234,2872,1014,3117,2396,1624,281,2348,1208,0,1107,643,281,643,1208,1107,281,0,1107,281,112,643,1745,2557,767,1107,2410,0,767,1107,0,112,0,1107,1998,767,1107,2902,1107,2902,0,0
173,2864,2429,234,3365,653,3117,2396,1624,281,1624,2396,0,2432,0,935,1624,0,0,1624,0,1107,1624,0,0,2143,2143,1624,1624,2143,3279,1624,1107,0,1624,0,1107,1107,1107,1107,1107,1107,1107,1107,1107
174,1077,4231,234,2872,2977,2723,2674,611,281,2348,2305,597,0,2929,1368,2481,0,3491,828,0,2305,3523,1368,3408,0,1368,2305,1368,1368,2305,3491,3408,1874,2481,1368,3491,1368,3408,3491,3408,1874,3408,3408,3408
175,2864,2206,234,0,653,3117,0,3134,0,0,1322,597,2432,0,0,0,0,2929,0,0,0,355,0,0,0,3408,0,0,1378,1378,0,0,0,3491,0,0,0,1874,0,1874,0,0,1378,1368
176,6955,2823,234,2872,1014,3117,1612,1017,2496,1981,1208,0,2723,3523,3408,3523,1208,3134,2432,3372,943,3523,800,2429,2305,2305,2305,1426,2429,1378,1624,3408,1948,575,2429,1426,3134,3408,1017,3523,2429,3408,3408,1948
177,1077,1135,1148,2816,1285,916,2571,3478,3373,1579,1108,1579,2938,2095,3373,1579,1108,1656,3184,3425,3425,2938,2563,1577,3425,2858,2636,1579,3184,1577,2858,3425,1577,3425,1579,1579,3425,2636,105,2858,2858,3425,1577,2636
178,1077,1715,1148,585,1285,916,3299,3425,1129,601,422,916,1129,2636,1129,3299,455,1656,2095,1129,1129,1129,3299,422,3425,1129,3420,422,1129,3299,3184,422,1579,422,3425,2946,422,3299,3425,3425,3425,3420,422,0
179,1077,2249,1148,2816,3484,1233,2303,3383,277,1858,205,427,1636,1887,1602,455,455,205,2412,455,776,1222,1930,455,62,2423,2828,776,3420,422,62,422,62,422,3425,2946,2828,455,2828,205,205,62,205,205
180,3195,2146,1395,898,2871,1239,596,1831,596,2547,603,451,603,0,965,185,2594,2666,2550,2594,2550,2666,2550,2550,567,2594,2550,965,2594,2550,2550,2550,2550,2550,2550,2594,2550,2594,2594,2594,3075,0,2550,0
181,1077,2249,3401,3178,2095,722,2265,1474,0,0,1483,2734,1474,1311,2021,77,769,2758,1474,1483,1474,77,1004,0,1460,1782,2758,1474,1474,2388,2852,1782,2388,2388,2388,1311,1474,41,1311,1311,1474,1311,1311,0
182,1077,1474,296,1390,2978,1233,0,2733,3221,2397,2547,1822,603,2224,965,185,2594,2666,451,2560,2550,2666,2594,2560,77,185,185,185,185,2550,77,0,451,2560,185,2594,2594,2560,2594,2594,2560,2560,2666,2594
183,1077,1135,4457,2217,2559,1460,1792,2616,1590,1792,1792,1693,1693,1792,1693,303,1792,1693,1693,1061,265,1693,1792,3093,1693,1250,2385,1792,1693,1693,1693,1693,1693,1693,912,2385,1789,3093,3093,1693,1693,1693,912,1789
184,1077,3347,659,2580,2580,1989,1679,400,161,2397,1792,1792,400,161,3300,848,1792,3300,1693,1792,161,2084,1792,1149,848,400,1644,965,3300,2802,3300,263,215,3300,3093,2802,320,1149,1792,1789,1644,1149,1929,1149
185,1077,0,659,1769,303,2397,1679,905,1590,2397,1792,1822,865,3068,965,1641,1792,2397,400,2050,161,2050,2397,2050,1232,1443,161,161,2050,161,3300,3300,3093,3300,3093,161,3300,161,3300,3300,0,3300,3300,3300
186,1077,2249,1148,3280,3025,3369,2634,3369,550,3089,3351,424,550,131,143,2359,1472,550,550,143,3369,1524,2185,143,1924,2146,2146,2096,3369,131,2096,131,550,0,0,1798,550,1798,550,2359,0,1798,0,2359
187,1077,2146,3401,2217,2871,3369,1924,3369,550,1732,3351,1924,550,2185,143,1924,3315,550,0,2603,3369,84,1472,143,1924,0,131,1924,832,131,131,131,2603,0,0,0,1924,3369,3315,2359,3315,1524,2359,2359
188,1077,2146,1547,3280,3025,3369,2634,3369,550,3089,3351,2634,1505,2185,143,1524,1924,2603,1524,2603,3369,1524,2185,143,1924,2146,2146,1472,3369,1924,2603,131,2603,0,3369,1924,1924,1924,1798,2359,2634,1524,2634,1924
189,3069,796,2575,3177,864,2574,2350,3371,2470,2777,3438,2202,2470,2202,779,2350,2777,2202,779,2202,2782,779,2202,1115,2782,1423,2403,2202,779,2403,3306,0,1423,0,779,779,3438,2202,779,3306,779,2403,3306,0
190,3195,908,2575,1518,1848,2574,3304,3195,3400,336,1498,1584,978,978,1124,3178,1584,3400,978,1504,1584,3222,1584,3222,1584,3400,3222,3400,2403,2403,978,1584,3273,1584,1584,3400,3199,1584,1584,1584,1584,1584,1584,3199
191,3195,908,296,1100,249,2574,2495,1766,1664,2162,1054,3440,3440,1027,1104,1104,1027,1027,1966,2202,1027,1104,1104,1115,1104,1104,2768,1104,2403,2403,3438,2768,0,1104,2403,2403,2202,2202,2403,3438,0,2403,3438,2202
192,330,2381,0,0,0,0,0,0,2498,4027,2141,2182,0,0,2141,2141,2182,5100,0,2141,1735,2323,2141,1735,1481,2141,501,2141,2141,2141,2141,2141,2141,0,2141,2141,2141,2141,2141,2141,2141,2141,2141,3506
193,1077,2146,898,2078,3136,2242,2098,2098,2098,424,1874,424,2188,2242,1138,1874,1058,1874,2667,818,2098,1874,1874,1874,1874,1361,1874,0,2667,2098,2098,1361,2098,818,2098,2098,2098,2098,2098,2098,2098,2098,1361,1058
194,3195,2146,3419,1894,3136,3522,1612,3522,76,827,76,424,1059,826,1874,1874,1058,1874,2667,76,1058,1874,1874,2098,1058,1361,0,0,2667,1058,2098,1361,2098,0,2098,2098,2098,2098,0,2098,2098,1058,1361,0
195,1077,2222,6029,2953,4559,1598,2844,3371,6946,2988,2925,6280,493,841,2321,2925,2925,1630,0,0,2988,224,0,1079,2459,1630,2925,2925,0,1598,2925,0,0,0,0,0,0,0,1598,0,0,0,0,0
196,1077,796,2444,1378,1617,774,1604,2301,2498,2988,2925,1490,774,1604,1490,1490,1490,1514,1490,1598,2301,1598,1490,2457,2258,2321,13,1940,2920,1598,2321,1787,2920,0,1940,1598,2722,1940,1940,2722,2722,1940,2522,985
197,1077,2146,2444,2125,3486,1971,2920,79,61,2064,2953,2677,13,1066,985,2281,307,985,656,985,114,985,985,1781,2677,2677,2325,2779,656,1781,1781,1781,2672,2776,2776,2677,1781,2321,1781,2677,1386,1940,2281,1781
198,1077,2146,2444,153,1285,2889,1188,3371,14,3371,8,3453,1064,6158,411,411,2030,3125,2980,1345,1345,109,109,411,803,2554,2870,411,2030,2030,3288,411,160,411,362,411,160,2030,2870,3453,3453,3278,109,2980
199,1077,2146,1767,136,1872,3287,2980,1872,2870,2870,2138,1643,3125,918,3125,656,1643,3125,2205,1643,3125,1643,981,918,3322,3125,2870,3125,3322,1643,1684,2325,3322,3322,2686,1030,2425,3125,1643,1030,633,656,2425,1643
200,1077,2146,3509,1634,2812,2870,2222,2870,3165,2870,8,106,570,918,3165,1684,1643,3165,2205,907,2080,3032,109,1396,0,1263,2870,2870,3453,2205,3453,2325,2325,2870,2325,1643,2870,3165,2870,3165,2325,2325,2325,3165
201,1077,6,2692,1169,197,2163,1479,3029,742,1464,2692,1837,1464,1464,1464,1464,1464,1464,1464,1464,1464,1464,1241,1464,1464,820,1464,820,1464,1384,820,0,1384,820,314,820,1464,3029,820,1464,0,1837,280,820
202,2864,33,2444,3177,2812,1340,2374,1303,3165,1241,14,314,1464,2129,1464,35,3032,1384,2067,1241,2458,2512,0,1384,0,820,1464,820,1241,1384,820,820,1384,1384,1241,820,820,0,1241,1241,1440,2067,0,1241
203,6492,2146,2444,153,197,2795,2374,1303,2979,1241,2692,106,1464,678,2055,1440,1440,2452,2067,1440,1440,2067,1241,678,2067,2026,2067,1837,1440,1241,0,0,2067,1241,1241,1241,3242,1241,1241,1241,1440,2067,3242,0
204,2864,2544,2704,163,0,2704,655,1182,1245,3371,1182,2202,1784,2175,1182,3465,1245,3465,3465,1182,3179,1182,1182,3465,2184,2009,0,0,1182,0,1182,2009,1784,1182,1182,3465,3465,0,1182,1182,3465,1182,1784,1182
205,4620,2823,2596,3177,2704,1245,2350,1182,1496,2184,0,2202,2777,3466,2823,3466,2777,3466,3488,2508,2768,234,1560,3003,1560,423,804,3003,417,2508,1230,1560,3466,234,417,234,2184,423,3003,3466,3003,3100,417,0
206,2864,588,2704,163,864,1245,3136,1422,2421,3100,2350,1906,2421,1816,1441,1685,298,298,3100,298,2942,1119,1441,3100,3100,1816,3100,1685,3100,3100,3100,3100,3100,3100,3100,3100,575,3100,3100,298,1816,3100,3100,1816
207,1077,3680,1612,2927,920,3369,1505,1500,2927,3372,1480,943,906,550,3495,920,943,550,3314,3372,906,906,2170,906,550,0,1874,906,906,3495,3495,1086,906,906,3495,3372,3495,1086,3495,3495,1086,3495,3495,2188
208,1077,2823,1612,253,2349,3369,1505,1831,500,3150,1322,0,906,1900,2166,920,1900,906,1900,1900,1900,906,1900,3021,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1881,790,1900,1900
209,3069,2823,234,3365,2349,3117,1505,1831,500,500,1900,0,2723,2723,3117,1900,1900,1900,1900,2723,1900,906,1900,1500,2558,1900,0,1900,1900,1900,1900,1900,2371,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900
210,1077,1715,1148,2816,0,529,1878,2563,94,601,1108,94,94,2095,94,1579,2011,0,2095,2095,1115,2563,2095,0,2095,1301,2095,2095,487,487,2636,2095,2095,2095,2499,487,487,2095,1301,487,487,487,1301,1301
211,2864,588,1148,2816,0,2375,1878,2596,6946,3487,2375,78,2375,2944,945,1579,505,585,2095,1129,585,2563,2563,1577,1577,2563,1577,1577,1577,585,585,2095,2095,1577,1579,585,2095,585,2563,1577,1577,487,1577,2563
212,2864,2146,1148,585,3116,629,1878,3371,0,0,1301,0,1649,2095,3282,1599,1820,1907,2095,1649,460,2095,0,1803,2944,2944,2095,157,2944,1301,2944,1599,2944,2944,0,0,0,0,1599,2944,0,157,2944,0
213,1077,2249,1148,1658,3054,1233,4344,3054,2190,459,3073,1519,1519,2152,459,2614,2786,2936,459,1527,3459,3459,2190,1915,2614,2152,49,3459,1519,2152,2152,3214,3459,2614,2939,2230,2614,2230,49,2190,3054,2230,2230,2230
214,1077,2249,1148,6146,3054,2152,1807,3054,1686,459,3073,167,3054,2152,49,1657,2786,2936,2152,934,1915,2939,2190,1915,2152,2152,1527,2939,0,2152,2152,2152,2152,2190,2939,459,2614,459,49,2190,583,2939,946,1915
215,1077,2249,1148,2118,3116,1233,2509,3054,2479,459,2614,946,946,2152,749,3214,2786,2230,2230,1527,1915,1519,1519,1915,0,3214,0,1519,946,1519,1915,946,946,0,946,0,1519,0,0,2190,946,2139,0,0
216,1077,2146,1395,3070,3486,2377,2300,2208,291,1295,2110,1841,1645,30,1366,1970,285,3401,1645,1645,960,1645,1645,1072,1789,2110,1307,1307,2543,1072,3518,2543,708,708,1307,708,708,1149,1307,1829,1307,296,708,1307
217,1077,2047,2837,3070,307,670,3155,1066,291,2793,1645,1554,2985,1382,3155,2793,2985,1382,552,3525,2793,3368,2201,3155,1789,2676,708,2793,3525,1072,708,1072,3368,1478,2793,708,1789,1072,1072,1072,2201,1072,1072,1072
218,1077,796,2575,2236,2236,3118,555,409,579,146,0,1072,120,181,3418,579,579,579,1443,579,2830,1443,579,579,527,579,1970,579,579,579,579,579,0,579,0,0,579,579,810,579,579,579,579,579
219,1077,3680,659,1132,2167,2361,1071,3148,129,3068,3068,2131,3068,3068,3148,3412,3412,1586,2981,1009,1009,2292,3068,3068,129,1098,3068,3068,3068,3068,1335,3068,2131,3068,1335,2167,1009,311,1335,1335,1335,1586,3068,1586
220,1077,3347,659,2236,2978,2361,3093,337,642,0,1096,1929,120,1098,283,579,579,1443,1443,579,1132,1443,2924,642,2183,579,1132,579,1132,2780,1929,579,1132,2924,2924,1132,1132,1132,1132,1132,1132,954,2924,954
221,1077,0,561,315,2167,129,0,3148,3358,3068,1462,2131,3068,3068,3148,3148,2131,1335,2981,3148,2292,3068,3148,3068,3068,3068,3068,3068,3068,2612,3068,3068,3068,3068,3068,3068,3068,3068,3068,3068,3068,3068,3068,3068
222,1077,2146,385,2009,2708,1989,790,3371,0,3371,392,2519,2698,3317,2309,850,2698,1057,1119,1724,3317,3296,1510,1119,2698,2698,2881,3317,3317,1724,3317,20,2705,2698,3317,3317,764,764,3317,764,764,2698,1227,3317
