ids,epoch_0,epoch_1,epoch_2,epoch_3,epoch_4,epoch_5,epoch_6,epoch_7,epoch_8,epoch_9,epoch_10,epoch_11,epoch_12,epoch_13,epoch_14,epoch_15,epoch_16,epoch_17,epoch_18,epoch_19,epoch_20,epoch_21,epoch_22,epoch_23,epoch_24,epoch_25,epoch_26,epoch_27,epoch_28,epoch_29,epoch_30,epoch_31,epoch_32,epoch_33,epoch_34,epoch_35,epoch_36,epoch_37,epoch_38,epoch_39,epoch_40,epoch_41,epoch_42,epoch_43,epoch_44,epoch_45,epoch_46,epoch_47,epoch_48,epoch_49,epoch_50
93,2792,3588,6013,4457,1944,1903,408,3157,2742,2588,221,221,2742,221,221,4328,2742,12,2908,12,12,12,12,2221,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
94,2792,3588,4880,3406,1944,3484,5583,5098,4431,6656,4233,473,97,97,97,5742,5467,2588,851,4617,12,6812,5742,4129,5539,4387,5945,5742,4617,4696,4617,4617,3289,4387,4233,4387,4617,4617,4387,4617,4617,12,12,4387,4617,4387,4617,4387,4387,7008,7008
95,2792,3588,6013,3733,1944,6064,167,3189,3338,2588,123,2185,4883,1239,4883,4883,4883,2588,77,2021,1272,12,97,97,3413,97,310,97,97,97,97,97,97,97,97,97,97,2588,97,1239,97,97,97,97,97,1180,97,1239,1239,1239,1239
96,3131,2695,590,1463,4464,3678,3373,1039,12,5161,2289,3519,3519,1039,2771,1231,628,628,473,473,473,2908,2908,1039,473,2908,473,2908,2908,2277,2277,628,2277,2771,2771,628,2771,2277,2771,2908,2771,2277,2277,2277,2277,2277,2771,2277,2277,2168,2277
97,2792,3588,6013,3733,1944,1767,408,3125,2908,2588,2388,3519,2908,2588,2908,1231,2908,628,628,628,628,628,590,628,628,3527,1883,128,128,628,128,628,628,628,128,128,128,5119,128,1039,3527,128,128,2277,128,128,2289,128,128,2277,128
98,2792,3588,6013,3733,1944,2636,1978,696,5386,5917,2289,3519,2588,2289,2588,2588,2908,2588,2771,1231,2636,1483,73,2908,325,325,1231,2277,2908,2277,775,2588,2277,2277,2908,2277,2277,2277,2277,2277,2277,2277,2277,2277,325,325,1231,2277,2277,325,2168
99,3131,2695,590,4464,6500,6346,4568,1949,1744,2074,3291,2335,2261,2261,2148,2261,2982,2261,2216,210,724,724,701,2418,3524,2148,1815,2148,2651,2651,724,2385,2148,3448,1744,3524,1744,3524,1684,1684,2231,3301,3524,1744,6957,3524,3291,1684,1684,6753,2322
100,2792,3588,6013,3733,1944,1540,6780,1475,1655,4945,4420,3404,1074,1074,1490,1849,1074,1258,1844,940,2483,2483,1844,2932,2932,2800,891,2932,1844,2932,2800,2932,1844,2932,2932,1844,1844,1106,1729,1158,2932,1729,2932,277,884,1844,1844,3115,923,3115,4206
101,2792,3588,6013,4457,1944,5457,382,301,301,301,301,2385,3636,1982,3636,3636,3636,3636,3636,1003,2322,2322,1003,3455,3636,1432,3636,3636,3636,3636,1684,3636,3636,3636,3636,796,1432,161,3636,161,161,3125,3636,161,161,161,1944,1944,161,2385,3636
102,2792,3588,6013,3733,1944,380,408,2270,1511,1430,408,941,2752,135,2449,3046,1166,282,2434,282,414,2449,2449,2449,206,941,135,1116,1116,3379,3108,2202,1116,282,1116,1116,1116,1116,1116,3435,1116,1116,1116,1116,337,1116,1116,3400,3400,1116,1116
103,2792,3588,6013,4457,1944,1903,2715,1767,2280,372,2386,2386,2386,2386,2386,2386,2386,2386,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363
104,2792,3588,6013,3733,1944,1496,2366,1431,2313,2313,578,126,1533,2614,2287,946,2369,2369,2614,2614,170,2614,359,2859,3398,170,170,1535,3263,3101,170,1535,1535,170,170,170,1433,170,170,170,2783,170,170,1559,170,1433,2763,1444,2260,1559,1559
105,2792,3588,6013,3733,1944,1540,1784,331,331,1123,331,1185,3488,162,3729,2465,3232,3729,3729,3729,3729,3729,3729,855,3729,855,836,3583,758,758,4268,2710,3051,1637,4120,1700,2489,758,6743,6743,6743,1700,6743,6743,6743,6743,6743,855,855,6743,855
106,2792,3588,6013,4457,1944,5126,1784,2835,440,281,316,440,316,1950,1626,885,885,885,2332,2033,2214,1950,1950,885,2332,2332,2332,3399,2332,1950,3399,3399,3399,3399,2214,3399,2490,2332,2332,2490,3399,3210,3399,2490,3210,1626,3399,2490,2490,2490,2214
107,2792,3588,6013,4457,1944,1540,1784,1874,3104,2203,2864,3166,3399,1881,2643,885,2568,1492,3166,1500,2568,1881,2568,3495,1500,2558,1500,1500,2558,485,3399,3399,3399,3399,1500,115,2490,3399,2558,3399,3399,1500,3399,3399,2490,115,3399,2490,2490,3399,2490
108,2792,3588,6013,4457,1944,1540,2215,1293,3496,1691,1332,1455,1455,709,1455,1455,5375,1445,1445,1445,1445,5375,5375,1445,1445,5375,5375,1445,5375,1445,1445,1445,1445,5375,1445,1445,1445,5375,1445,1445,5375,1445,1445,1445,1445,1445,1445,884,1445,1445,1445
109,2792,3588,6013,4457,1944,5126,2215,2215,6743,6743,6743,2397,2397,6471,1343,6471,6471,3302,1343,1740,918,6471,918,4813,918,918,6471,1637,4813,6471,4268,1637,4813,1637,1637,618,4813,4813,918,1637,1637,4813,4813,4813,3302,1637,4813,1637,3302,1637,1637
110,3131,2695,4880,4464,4464,3678,1857,2664,418,570,4268,1009,1813,709,156,709,2002,4268,2996,4268,2002,5141,3302,5141,5141,2996,2996,5141,2996,1989,4268,2996,6827,2996,1445,618,179,2996,1120,5141,2996,1989,179,5992,2996,3534,1989,6827,5141,5141,5141
111,2792,3588,6013,4457,1944,1540,3405,1740,2865,3271,282,1401,3175,1401,2079,3328,3175,414,1146,3175,3175,3175,1603,3175,1961,1002,2060,2134,2134,2134,957,5237,2134,1961,2134,2134,2134,5682,2134,3168,1961,1961,5237,1961,2134,1961,2134,1002,1961,1961,2134
112,2792,3588,6013,4457,1944,1540,656,2925,135,1946,1946,3156,655,2715,1946,998,1466,853,3284,1116,1946,925,393,1116,1466,429,925,925,925,1845,925,925,925,429,1933,429,2134,429,2134,1174,1849,1933,1933,2134,1002,429,2134,1518,983,429,2134
113,2792,3588,6013,4457,1944,1540,382,1740,1989,1946,2874,420,1989,2874,1946,1989,2874,2874,2874,3175,2874,2874,998,2874,2874,1002,3175,3284,90,2874,1604,3284,2874,2874,191,3517,90,2874,3059,1994,1629,3059,2060,3059,2060,3059,3059,3175,3326,3059,3175
114,2792,3588,590,4464,4464,2636,3184,1236,1456,1400,1456,2078,2621,2549,2885,1970,680,3464,3464,3464,3464,3464,3464,3464,3464,3464,3263,2753,3263,3464,1196,3464,2549,522,2549,421,1196,1196,421,3442,1196,421,421,1196,2859,3442,3442,2985,3442,3442,3442
115,2792,2695,590,3406,4464,3678,1018,1456,1974,2736,2089,2609,1022,2609,1022,533,533,50,1022,1022,2075,533,533,1022,569,1022,1022,1022,1022,1022,569,1022,1022,1022,1022,1022,569,1022,569,569,1022,1022,1022,1022,166,1022,569,1022,1022,166,569
116,2792,2695,590,3406,4464,2524,2283,268,2825,898,819,759,102,3031,3031,2078,1877,1722,1722,1279,1751,2233,3421,3195,3484,819,635,635,3484,1112,635,596,2916,596,3484,2916,1206,635,635,6239,1206,2233,3199,1410,2233,5921,6239,3303,5921,3303,3303
117,2792,3588,6013,4457,1944,5126,408,2444,1395,1810,2036,1404,3387,533,1415,6164,1415,3387,2111,2111,2189,2111,2111,2189,6146,2189,2189,2189,2189,2138,64,6088,3387,2739,2138,3457,267,3387,2138,2530,3457,3457,329,3387,3457,2111,3457,2739,2739,64,64
118,2792,3588,6013,4457,1944,5126,1784,2470,1784,1217,568,3512,1449,2354,978,447,447,447,978,447,456,447,456,456,2739,456,1591,360,447,142,1591,2739,2739,2739,1104,1104,978,2739,2395,2739,2739,3513,1591,978,2739,2739,1591,2739,2739,2739,2739
119,2792,3588,6013,3733,1944,1540,1227,1431,1888,2765,2737,1431,2737,2068,3215,2846,2639,752,3215,3228,3215,752,752,752,752,752,752,752,752,752,752,752,752,752,752,752,752,1224,752,752,2739,2796,2678,2678,752,752,752,2678,1469,752,752
120,2792,3588,6013,4457,4090,1812,1227,3309,2865,6051,724,4420,724,1290,1290,236,2042,2042,534,2042,2042,2042,2042,534,1497,2042,2042,3099,1497,1497,222,2042,1628,1076,222,1628,222,1497,1497,1076,3204,222,1906,2639,1508,1508,1565,1508,2870,1508,1565
121,2792,3588,6013,4457,1944,1540,408,1874,5595,3572,2995,2193,2266,1252,1148,2495,2495,1427,1252,1252,2495,1148,631,631,1148,1252,1252,1252,1252,1252,993,631,1252,1252,1252,631,1252,277,631,1252,2047,1252,631,1252,2047,631,631,631,631,631,1252
122,2792,3588,4880,3406,1944,1701,3184,1326,585,1526,703,2812,2007,703,224,2007,3030,2007,2007,2031,6744,1433,6,3003,3106,3003,3106,3282,4348,2518,1433,1610,2518,6,3106,3106,2518,3106,3350,2518,2518,3106,2518,2518,2518,2518,4579,2518,2518,2518,2518
123,2792,3588,4880,3733,1944,1496,2103,1386,3066,49,2944,1280,1431,1604,2563,2518,591,945,237,237,945,697,329,697,2268,237,1452,2318,1845,1257,2268,2318,2318,2318,2268,2318,1845,1845,1609,2318,2268,1257,2268,2268,2268,2268,1609,1393,3386,2268,3386
124,2792,3588,6013,4457,1944,5126,2366,1431,2483,1400,1401,1497,985,1497,3461,2516,1490,1490,1159,2516,1159,2516,324,2516,2077,324,1117,2516,2516,2516,2077,2077,324,1466,2522,2077,2821,2038,2821,2077,324,1735,1735,2522,2821,324,2821,324,243,324,324
125,2792,3588,6013,4457,1944,5126,408,2412,916,1315,2108,2412,1649,94,1931,237,1649,3520,237,237,1999,2048,237,237,2048,237,2048,2048,1159,2048,237,237,237,237,2048,2048,2048,1159,2048,2048,1159,1159,1159,1159,1159,1159,1159,1159,1159,1159,1159
126,3131,2695,4880,3406,4464,1463,167,2588,1909,2936,2480,2480,2480,2480,2480,2480,2480,3493,2480,3493,2480,3493,3493,3256,3493,2480,3256,3256,2480,833,833,833,833,833,3256,459,1833,833,833,833,2480,2469,833,833,459,833,833,459,459,833,1434
127,2792,3588,6013,3733,1944,1767,1156,937,2372,1147,2022,1935,1197,336,755,755,755,2943,2943,1642,1642,220,1642,1642,1642,1908,2454,609,1156,59,609,609,1780,1780,2454,1884,2454,2454,735,1156,372,1197,2454,1156,372,1962,1156,1962,735,166,1156
128,2792,3588,6013,4457,1944,2636,2366,1767,773,1852,2306,420,1820,1575,2516,2516,1125,1125,1438,2933,2928,2516,2933,2631,1438,2933,2933,2933,2933,2933,2933,2933,2933,2933,2933,2933,2933,2933,2933,2933,2933,2933,2933,2933,2933,2933,2933,1214,2933,2933,2933
129,2792,3603,4880,3406,558,1602,997,1947,2799,3487,717,877,1674,1405,1405,877,1162,3381,74,3432,877,3432,3136,1326,3136,74,1058,1803,1361,74,3136,3136,1346,1346,1803,3136,3136,3136,1346,1582,1346,3136,3136,3136,2603,2603,3136,3136,3136,3136,692
130,3131,2695,590,3406,4464,1602,1251,1947,2799,2799,30,1176,30,2586,2633,2058,2633,2493,2633,2493,1538,2633,2512,30,202,2633,2544,1809,202,6296,202,202,6296,202,2544,6296,202,6296,202,202,202,121,6296,202,202,202,202,1809,1809,202,202
131,2792,3588,6013,3733,1944,1540,1220,1874,1882,673,1855,2880,2957,2560,220,2636,2545,153,805,2636,2177,1837,2177,2636,1435,1091,3140,2177,3140,3140,2636,3136,2636,3140,473,3140,3140,3136,1582,2636,2621,1854,275,275,1091,3140,1626,199,1091,275,3140
132,3131,2695,590,3406,4464,3678,2063,1067,660,2262,3193,2500,2500,2236,3193,2500,67,3193,2500,3193,2500,3020,2500,2293,3193,2157,726,67,309,645,2157,309,67,217,3496,4926,217,2157,67,217,1293,67,3496,3496,3496,2157,3193,3193,2157,2157,2157
133,2792,3588,6013,3733,1944,1701,1015,2664,3154,3154,548,145,361,1678,2035,361,361,779,3412,2035,779,2035,2913,2525,1411,3168,45,2035,3068,3168,2035,44,361,492,44,3168,44,44,3168,44,2063,44,3168,3168,3168,44,3168,3168,44,44,3168
134,3131,2695,590,7050,4837,493,1015,2262,2213,2810,548,1590,893,603,854,361,1098,1098,3412,714,779,603,1065,376,435,435,634,435,435,435,709,2733,6833,2733,435,435,435,435,2525,1008,884,435,1048,435,435,1008,2097,435,435,435,709
135,2792,3603,590,4464,493,493,2103,3394,1802,1621,1621,1621,697,841,697,697,697,841,2680,2680,841,2038,1940,4618,1940,1013,1940,1013,1013,841,1940,1013,841,1013,1013,1013,747,1013,1630,3111,1315,1013,1013,1704,1013,747,1940,1013,5737,747,1013
136,2792,3603,1788,4464,493,1812,2352,1431,483,1498,1498,3022,3022,2677,1049,2677,2677,2677,227,3022,663,3022,2677,783,3072,2072,3072,1055,1055,19,3072,3471,2631,19,3036,3011,1055,2631,19,1055,135,3011,3321,135,853,1756,1055,1055,135,1055,1055
137,2792,3588,6013,4464,4464,1812,3394,2467,6527,4688,3111,3111,135,3111,3111,3111,3111,841,841,3111,3114,841,3111,2925,841,1013,841,1013,3111,841,2925,1013,1013,841,1013,1013,1013,1013,1013,1013,1013,1013,1013,1013,1013,1013,1013,1013,1013,1013,1013
138,2792,3588,6013,3733,1944,1540,1496,402,1079,3394,2016,2273,1595,3504,2259,3504,36,1595,36,36,1595,1366,1018,1018,2811,3110,872,2737,1018,3491,872,2464,872,2655,2464,3072,2464,2464,2464,3030,1874,2464,2464,2464,1018,1018,2464,1328,3030,2464,553
139,2792,3588,6013,3733,1944,1540,1784,130,68,1888,68,2273,1820,1595,997,2937,1616,1616,1820,1820,1029,298,2301,2252,466,1654,1540,466,3368,2252,1103,1540,3368,3368,3368,3368,1654,1540,3443,1654,1654,3368,3368,3481,4966,4966,355,1654,3368,4966,3368
140,2792,3588,6013,4457,1944,1540,1784,3289,3150,950,2016,2016,2056,2643,2259,2254,183,183,183,1398,183,183,1398,183,2572,3308,5281,1595,3491,3491,1385,2655,2464,2655,3491,3491,3491,3491,3491,3491,3491,3491,3491,3491,3491,3491,3491,3491,3491,3491,1142
141,2792,3588,6013,4457,1944,5126,408,2366,2233,1400,2233,2233,445,2695,1400,705,445,2200,705,445,451,1400,705,445,445,705,1200,1200,445,3220,504,451,451,1466,1200,1200,1556,451,906,451,1200,1200,1556,932,1200,1200,1200,932,1200,1200,1200
142,2792,3588,6013,4457,1944,1540,408,2863,370,370,2811,960,1645,1400,1602,1645,2640,705,705,2994,1657,960,3124,886,1721,938,938,2110,2042,3017,3017,1307,2042,5956,5956,1525,62,5956,2042,4566,4566,2042,5956,1783,2042,2110,5956,5956,1783,2042,4566
143,2792,3588,6013,4457,1944,2636,408,2366,2366,619,578,1638,1666,138,138,138,3256,138,138,138,138,1796,138,2383,1644,2543,1644,1644,1644,2719,1644,1028,1644,1644,138,1644,2196,2383,1644,2287,2383,2543,1833,2383,2383,2196,2543,2196,2383,2383,2543
144,2792,3603,4880,3406,4464,1463,167,2939,2771,1661,2588,3213,1474,2172,2172,988,1471,2588,1004,1883,1883,1883,1883,1004,2172,1883,1004,1004,3209,1004,1004,1004,1782,1883,1004,1004,1004,1782,1004,2986,3209,1004,1004,971,1004,1004,3209,1004,1782,1782,1734
145,2792,3588,6013,3733,1944,3157,167,2217,1661,2089,2089,2935,1483,1883,2089,1883,1883,2804,1154,769,1788,1883,1883,1004,128,128,346,1883,128,1004,2315,1883,1883,1883,1883,1883,1883,1883,1883,2734,1883,128,1883,1883,1883,1883,1883,3073,1883,1000,2893
146,3131,2695,4880,3406,4464,3678,138,3391,128,2289,628,1524,345,2168,345,610,3184,2588,1376,1239,2034,1883,77,628,128,628,345,3178,128,2006,6164,1883,77,2006,3184,2006,6164,988,128,6164,1708,2006,6164,6164,2006,6164,345,988,128,988,128
147,3131,2695,4880,1463,4464,3678,2283,1767,2386,2775,1501,1197,1501,1501,1197,2474,1501,1501,2402,1058,2474,2775,2631,2631,2631,1413,2631,2631,2631,279,1676,2631,2631,1829,1676,555,1413,2631,1275,1660,2631,1660,2441,1275,2667,1275,1275,2667,1275,2667,1660
148,2792,3588,6013,4457,1944,5126,1220,2536,2441,2355,1891,2631,649,59,2631,814,814,59,1361,814,16,1361,1764,2476,2529,898,1361,649,2529,2928,2928,649,2055,1361,395,649,649,649,649,395,2055,2529,3080,395,1361,649,649,1361,649,649,649
149,2792,2695,590,3406,4464,1463,737,1863,1653,1035,3464,1197,1820,202,1197,692,2402,1197,2402,1058,1197,202,202,202,1197,2529,873,2529,2529,1275,202,202,2529,2529,2529,2529,1275,2529,1275,1660,2529,2529,1275,1275,1275,1275,1275,1275,1275,1197,2529
150,2792,3588,6013,3733,1944,2636,2103,665,442,1304,1000,442,1820,2636,3261,5180,5180,3261,3261,3261,1284,3261,3261,3261,3261,3261,2690,3261,1284,3261,631,3261,1284,3261,277,2690,3261,3261,631,3261,277,1652,3261,277,3261,3261,3261,568,3261,3261,3261
151,2792,3588,6013,4457,1944,5126,2366,280,2307,2307,1473,2880,1820,1855,157,157,830,445,1892,445,1595,1595,1892,3194,1892,1595,1595,1595,1595,1595,1595,1595,1595,1595,1595,512,1595,1595,1595,1595,512,1595,1595,1487,1595,1595,1595,1595,1595,1595,1487
152,2792,3588,6013,3733,1944,1540,1874,1052,2120,2120,2120,1730,1369,1369,2307,585,1730,2887,2887,2428,2586,2586,2586,2586,2586,2586,2586,2586,2586,2586,64,64,2586,64,1395,1395,2586,1595,2161,569,1843,3427,64,3487,980,64,3261,569,569,2118,569
153,2792,3588,6013,3733,1944,1496,2352,1293,377,377,2310,377,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681
154,2792,3603,4880,3406,6500,6346,1015,2664,3007,2511,1578,420,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681
155,2792,3588,4880,3406,1579,1602,1156,548,1681,2862,2862,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681
156,2792,3588,6013,4457,1944,1540,1874,1874,2155,4851,2685,3104,1552,2685,1552,1552,1953,2557,1552,2685,1953,1953,1953,1953,1441,1953,2170,1953,1953,1552,2685,1357,1357,1441,1357,1357,1357,1441,1357,1441,1441,1441,2685,1441,1357,1552,1552,1441,1874,1357,1953
157,2792,3588,6013,4457,1944,5126,382,1540,2847,5394,1874,1874,1874,305,239,943,253,239,943,1441,943,2685,253,2550,305,2685,906,2519,758,1422,1669,305,906,906,906,2519,2519,758,2519,2519,2519,758,2685,2519,850,1500,1948,2519,2519,2685,850
158,2792,3588,6013,4457,1944,1540,1220,1874,2847,239,3522,1874,1874,2685,239,1086,1874,239,3522,1874,2085,1874,1874,3522,2085,2085,2085,2085,2085,2085,2085,3522,380,2085,2085,2085,1874,2085,2085,2085,1441,2085,2685,2085,2085,2685,2085,2723,2723,2685,1500
159,2792,3588,6013,3733,1944,3157,1784,3289,920,3066,2563,220,220,2201,858,858,858,1176,1711,1711,2242,858,858,1486,3390,2242,858,858,858,2583,1880,2583,2583,3173,2583,2583,2583,2583,2583,2583,2583,1880,3173,2583,3173,3173,858,858,858,2583,3173
160,2792,3588,6013,4457,1944,1540,1784,2270,1282,1282,128,579,579,579,579,2359,920,1365,247,2359,3408,798,3942,274,552,1365,552,552,552,274,274,3458,2536,552,552,552,552,51,3200,2536,2066,51,51,1052,51,1626,2352,1052,1626,1052,1365
161,2792,3588,6013,3733,1944,4544,2366,789,2795,3425,2456,1197,1595,1729,3390,2935,3390,1176,1711,3390,3390,2583,3390,608,3390,2583,2583,2583,3390,2583,608,608,2583,608,2583,2583,2583,2583,3390,608,608,2583,2583,608,608,608,608,608,2583,608,2583
162,2792,3588,6013,4457,1944,5457,1874,1540,3150,5773,717,1874,2267,3464,3464,3464,2267,239,3464,3464,3144,1874,1874,1874,1725,1725,1874,1874,1725,1725,1874,1874,2886,1874,1725,1725,1685,3144,4785,1874,1632,1725,2575,4785,6412,3337,1874,5427,5427,1632,1685
163,2792,3588,6013,3733,1944,2636,2366,669,2432,2863,1874,1136,1136,1437,1874,3144,1874,1874,589,3144,1874,1874,1874,3144,1874,941,496,1874,941,3144,1874,1874,1894,3275,3275,1106,2464,1874,3078,1564,1874,3078,3275,3275,3078,3078,826,891,3078,2464,750
164,2792,3588,6013,4457,1944,1540,1874,1779,3104,3104,1954,1874,1874,2496,2496,2496,2496,496,1187,1187,1187,1086,1325,1150,3401,3463,1187,1370,1187,1187,6757,2227,2227,2227,1187,3104,1773,5354,305,305,1606,1187,1606,1773,1773,1773,5354,1452,1606,1606,5354
165,3131,2695,4880,3406,4464,2524,2063,948,338,2262,660,1350,1350,2262,660,660,2996,2262,2236,232,1462,1350,232,232,1411,3347,2996,2996,2996,2996,232,2996,2996,232,232,2996,232,2996,2996,232,232,232,232,232,232,232,232,232,232,232,232
166,3131,2695,590,7050,4837,6346,6599,5213,4721,6775,5003,1928,1216,1216,5003,1216,1046,3724,2755,1753,4780,4301,3619,1753,584,4598,2996,3724,2996,4268,6307,2996,4598,2996,3724,4268,6307,2996,2996,2996,2996,584,2996,2996,2996,6307,2996,2996,48,6307,2996
167,2792,3588,590,3406,4464,6346,6599,5213,3724,3724,3903,596,3680,3724,596,6126,6928,3724,3724,3724,3724,3724,3724,3724,4268,4268,3724,4268,4268,4268,4268,4268,3221,2358,4268,4268,2358,4268,4268,2358,4268,4268,4268,2358,4268,926,3724,4268,6471,1753,4268
168,2792,3588,6013,4457,1944,5126,1227,1572,197,2652,2652,2652,3372,2652,1540,3247,284,3247,284,284,3247,3450,3237,3247,3247,3450,3247,3247,3247,3247,3247,3247,3247,284,2713,3450,3247,284,284,3247,3247,3247,3247,3247,1867,3450,1540,284,284,1540,3247
169,2792,3588,6013,4457,1944,1903,2366,307,1345,1032,1213,1540,1540,1540,1540,2273,1540,1540,1540,1540,3247,1540,997,1540,2214,3247,2214,3247,2214,1540,2214,42,2214,284,2214,3247,2652,997,997,3247,2214,2214,2214,2214,2214,3247,2214,3247,2214,1540,2214
170,2792,3588,6013,3733,4464,2057,1227,1955,2752,2752,2752,3266,3190,1608,13,3056,19,1179,13,3086,1484,13,3086,3086,3354,19,1055,3086,2777,3086,1600,80,80,1987,79,293,2863,2391,1698,2777,2677,1600,1055,2863,518,1600,79,1055,1055,80,1055
171,2792,3588,6013,3733,1944,1540,1784,2705,338,1724,3521,1107,2143,1107,1107,1107,1107,1107,1107,6610,1107,1107,1277,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107
172,3131,2695,590,1463,4464,2894,1624,1234,1234,3521,1992,142,643,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107
173,3131,2695,590,4464,493,493,1784,3197,972,582,582,2143,2143,1107,2143,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107
174,2792,3588,6013,3733,1944,2057,546,1529,1017,850,3069,24,2829,1208,1208,1208,1208,3409,1208,1208,825,2220,597,1555,800,216,825,597,597,234,1368,597,3408,582,825,790,849,4956,582,582,597,2481,3236,274,1327,274,582,234,6147,582,274
175,2792,3588,6013,3406,4464,3678,338,2143,316,3523,3269,3269,794,3197,3269,1208,2898,1208,1208,1208,1208,1208,1208,1208,1208,3127,3127,493,25,1741,3127,3127,355,3127,3127,355,3127,3127,3127,3127,2348,825,2348,2348,2348,2481,825,2348,2348,2348,2348
176,2792,3588,6013,4457,1944,5126,1784,3197,1328,2929,1192,24,2371,2371,24,2371,3169,2371,1948,1948,1185,1900,1948,3169,1948,1948,1900,1948,1948,1948,1900,1948,1948,1900,1948,790,1042,1948,1948,1042,1948,2481,1948,1948,1948,1948,1948,1948,2481,2973,1948
177,2792,3588,6013,4457,1944,1903,3636,2556,2034,2936,2936,2100,5480,1701,321,2562,3715,916,2221,1858,1785,5201,1937,2221,2221,1579,5201,1579,5201,2044,916,1579,1579,2221,2221,2221,237,2221,2221,1299,2221,2221,2221,2221,2221,2221,1299,2221,2221,2221,2221
178,2792,3588,6013,4457,1944,1903,138,1899,583,3054,3073,2412,2412,2394,1999,459,2044,3054,77,77,237,459,459,459,459,237,3178,237,113,946,237,237,2299,113,113,2905,237,988,237,113,2905,2905,237,2388,916,2388,2905,2315,2388,2905,2905
179,2792,3588,6013,4457,1944,6376,2198,2545,1247,1661,3464,3503,2825,2825,2825,1868,2825,3421,205,3421,2562,6684,3421,3421,205,6684,3421,6684,6684,6684,205,427,6684,3484,1032,3305,455,205,657,205,1032,1032,2660,5477,1032,1032,1401,5477,5477,5477,3484
180,2792,3588,6013,3733,1944,2636,2352,1767,2730,1525,1525,3300,1477,1578,3017,1578,1578,3017,1578,1578,2035,1578,2906,1831,2541,2730,1578,3075,84,2707,3075,2774,3075,3075,473,473,3075,473,3075,2707,3075,473,473,2730,473,2730,2707,1578,3075,2385,2538
181,2792,3588,6013,4457,1944,1540,408,2141,408,2588,408,3466,3466,1170,2978,988,988,1858,2675,979,3435,1483,3315,979,988,1474,1231,3435,1539,1311,1474,1474,1705,2852,1474,1539,3338,3338,3338,1233,1584,3338,3338,1705,1474,1474,1233,1233,1584,1474,1584
