ids,epoch_0,epoch_1,epoch_2,epoch_3,epoch_4,epoch_5,epoch_6,epoch_7,epoch_8,epoch_9,epoch_10,epoch_11,epoch_12,epoch_13,epoch_14,epoch_15,epoch_16,epoch_17,epoch_18,epoch_19,epoch_20,epoch_21,epoch_22,epoch_23,epoch_24,epoch_25,epoch_26,epoch_27,epoch_28,epoch_29,epoch_30,epoch_31,epoch_32,epoch_33,epoch_34,epoch_35,epoch_36,epoch_37,epoch_38
169,374,402,31,294,294,31,294,294,374,374,294,148,135,374,165,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,130,374,374,374,374,374,374,374
170,374,374,374,374,374,237,374,374,237,237,374,374,374,374,405,432,237,374,374,374,302,432,374,374,374,374,374,374,374,374,377,374,377,374,374,374,374,405,374
171,698,755,214,388,78,78,422,359,422,422,398,422,403,422,290,359,78,422,422,150,150,290,150,150,7,290,150,150,150,150,24,290,150,286,7,78,150,150,150
172,231,71,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143
173,264,82,428,428,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143
174,43,190,235,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229
175,31,425,87,428,93,297,19,306,42,288,85,793,202,52,202,297,288,198,260,179,95,95,214,95,198,198,95,110,95,264,435,793,95,95,198,264,793,435,402
176,27,107,85,337,64,24,175,5,24,309,93,380,309,5,190,229,113,331,229,83,2,292,190,421,34,192,272,113,380,27,27,286,34,2,27,210,363,27,27
177,500,768,691,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101
178,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101
179,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101
180,393,200,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315
181,193,315,315,315,315,315,315,89,315,315,315,315,315,89,315,315,315,372,315,315,315,315,315,315,315,315,315,315,315,315,315,315,413,315,315,89,413,315,315
182,592,369,111,266,413,106,106,368,432,315,266,315,315,90,106,372,300,283,315,315,254,315,283,315,315,315,315,814,315,315,315,315,315,315,315,315,283,315,315
183,678,249,317,411,362,411,411,411,310,310,411,310,310,344,411,411,411,411,310,310,411,310,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,310,411
184,655,209,196,429,51,205,51,362,51,51,51,362,51,51,51,51,51,51,51,51,362,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51
185,362,362,51,406,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51
186,62,375,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234
187,286,214,405,405,234,400,433,400,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,255,234,234,234,234
188,186,61,307,330,36,330,234,353,36,36,234,36,36,69,234,36,36,234,36,385,234,234,36,234,255,234,306,234,234,36,397,234,234,234,234,234,234,234,351
189,190,4,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368
190,368,3,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368
191,322,413,237,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368
192,407,17,66,66,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174
193,324,143,27,424,174,174,174,131,174,131,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174
194,319,59,180,180,174,174,170,174,274,274,294,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174
195,375,361,35,35,35,35,35,190,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35
196,35,35,35,295,421,421,421,35,35,34,252,35,35,34,35,35,34,35,35,35,35,252,35,35,252,35,35,35,35,35,35,35,35,35,35,35,35,35,35
197,218,361,35,35,35,35,35,34,35,35,35,35,35,35,34,34,35,35,35,34,35,35,34,35,35,35,35,34,35,35,35,35,35,35,35,35,35,35,35
198,81,258,324,374,231,258,258,258,258,258,258,258,324,258,258,324,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,135
199,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258
200,75,377,57,856,25,377,25,389,377,377,127,127,435,283,295,231,158,274,323,374,26,323,358,26,374,324,252,273,435,324,374,374,350,68,258,324,130,295,183
201,68,68,254,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268
202,6,404,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268
203,57,325,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268
204,65,254,1,317,76,76,76,317,317,317,317,317,317,317,317,276,317,317,317,317,317,317,317,317,317,317,317,317,276,317,317,317,317,317,362,317,317,317,317
205,317,88,317,317,317,317,317,76,317,317,317,317,317,317,317,317,317,317,317,317,76,317,317,317,317,317,76,317,317,317,317,317,317,317,317,317,317,317,317
206,233,233,254,254,317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,317
207,332,393,332,378,378,378,92,378,378,92,92,378,92,241,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92
208,461,709,188,188,234,369,200,330,4,330,188,330,47,47,179,26,36,369,330,413,42,214,92,214,214,369,330,330,47,47,330,214,214,188,369,433,330,92,369
209,413,70,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92
210,159,95,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159
211,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159
212,55,55,260,370,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159
213,222,172,260,338,37,260,260,260,222,260,91,279,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,279,260,260
214,462,50,260,271,86,260,85,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260
215,175,144,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260
216,694,132,188,165,165,359,181,357,252,273,230,40,273,294,271,202,156,130,294,122,188,251,374,165,181,188,138,188,188,177,273,138,138,309,202,202,199,39,138
217,183,143,365,354,199,188,188,199,199,283,36,251,36,199,188,188,199,350,199,199,188,188,199,188,36,36,199,188,188,36,188,188,188,199,130,255,130,188,36
218,355,194,129,46,255,188,188,188,188,188,221,405,188,255,188,188,188,188,188,188,188,188,188,188,188,188,188,68,188,188,188,188,188,188,188,188,188,188,188
219,79,71,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79
220,422,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79
221,79,27,79,79,79,79,148,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79
222,10,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67
223,151,125,105,67,80,66,384,67,67,67,67,67,67,87,67,67,67,103,67,67,67,103,67,67,67,67,67,67,67,67,67,67,103,67,67,67,67,67,67
224,60,87,60,67,424,87,296,41,67,127,67,72,127,127,72,127,777,777,72,348,143,66,72,125,67,67,67,66,348,348,66,143,66,66,66,348,425,66,67
225,334,326,334,334,417,334,417,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334
226,286,108,325,318,404,334,318,334,334,108,334,298,334,318,334,334,417,334,334,404,318,267,298,318,318,417,334,298,334,318,267,267,267,267,108,267,334,108,334
227,240,401,326,128,298,644,128,298,298,298,298,298,298,318,298,298,334,334,334,108,244,298,334,334,108,334,334,334,334,334,334,108,108,108,334,334,334,318,334
228,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220
229,645,724,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220
230,70,17,216,216,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,103,220,220,220,220,220,220,220,220,220,220,220,220,220,220
231,216,169,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216
232,91,139,162,162,216,216,216,216,216,216,216,216,216,216,216,216,162,216,216,216,216,266,216,216,216,216,216,266,216,216,216,216,216,266,266,266,216,216,216
233,216,216,408,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,67,216,216,216,216,216,216,216,216
234,209,47,195,76,276,345,345,147,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,310,345,345,345,345,419,310,345,345,310
235,495,429,344,56,344,205,205,205,345,345,345,345,345,345,345,345,345,5,345,345,345,345,345,345,345,345,345,345,345,345,345,47,345,345,345,345,345,345,345
236,112,378,47,56,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345
237,123,11,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176
238,40,65,411,120,317,317,317,197,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176
239,152,368,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176
240,88,161,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98
241,140,84,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98
242,139,8,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98
243,480,75,75,48,75,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,340,316,48,48,48,48,48,48,48,48,48,48,48,316
244,325,57,113,113,113,48,113,48,48,75,48,113,75,48,756,48,48,48,75,48,48,75,192,48,48,48,48,48,75,75,75,48,48,75,48,75,48,48,48
245,77,48,48,48,48,316,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48
246,86,874,232,387,232,387,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232
247,305,724,232,32,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232
248,320,34,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232
249,45,213,393,246,20,178,20,302,302,302,178,302,302,302,302,302,302,302,302,178,302,178,302,302,302,302,302,302,302,302,302,302,302,302,178,302,302,189,302
250,353,555,279,302,377,377,696,361,302,696,55,361,5,808,338,379,24,302,256,337,55,302,219,279,219,302,374,134,306,308,308,308,345,308,374,55,256,302,302
251,271,314,234,114,302,178,302,302,302,178,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,256,235,302,302,302,302
252,228,137,50,228,228,374,46,374,374,374,46,374,374,46,374,374,46,46,374,68,374,374,374,374,374,68,68,374,374,374,148,374,374,68,68,68,68,374,68
253,166,378,261,233,178,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114
254,704,49,430,114,114,114,331,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,314,114,114,114,114,114,114,114,114,114,114
255,771,67,264,424,374,252,424,223,324,324,424,324,324,424,424,324,165,271,135,165,324,165,361,135,135,165,271,271,165,135,165,135,165,324,165,431,135,165,324
256,181,336,165,181,436,436,436,436,155,251,251,251,188,436,251,221,130,221,221,221,130,303,221,188,130,319,319,221,303,271,389,138,319,303,138,36,303,271,319
257,271,398,801,504,801,624,725,170,170,294,50,41,748,523,725,87,294,294,431,383,294,294,294,156,294,32,156,77,41,156,131,431,87,294,135,271,294,156,398
258,381,261,400,437,437,437,437,437,437,437,437,437,437,437,437,437,437,237,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437
259,121,100,531,414,531,531,437,437,437,437,437,370,370,437,437,437,437,437,437,88,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,237,238,370
260,591,755,55,194,134,437,437,199,437,437,437,437,437,437,290,290,437,43,437,437,437,437,437,437,437,437,437,437,113,437,437,290,437,437,437,290,134,437,437
261,391,68,237,269,237,260,37,6,37,62,37,37,62,37,37,37,238,62,37,37,37,37,37,238,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37
262,378,406,381,11,37,269,37,6,37,6,37,6,37,37,5,37,37,37,37,37,37,37,37,269,37,37,37,269,37,37,37,37,37,227,37,37,37,227,238
263,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37
264,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128
265,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128
266,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128
267,132,132,6,385,198,385,198,88,198,198,198,198,198,198,198,198,394,198,198,198,198,198,198,198,394,198,198,394,198,198,394,198,198,198,198,198,394,198,198
268,82,165,144,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198
269,220,113,383,423,383,95,198,198,239,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,402,198,198,198,198,198,198,198,198,198,198,198,198,198,198
270,54,138,138,399,436,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399
271,144,138,414,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399
272,31,668,396,396,437,238,238,437,110,308,427,399,110,250,110,308,110,399,250,399,399,15,204,399,110,110,399,399,308,308,175,175,175,110,399,399,399,399,175
273,15,293,367,181,354,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,405,181,181,181,181,181,181,181,181
274,200,200,291,200,36,36,36,45,45,45,181,45,181,45,181,181,181,354,181,181,45,181,173,181,181,181,181,181,181,181,45,181,181,181,405,181,181,181,181
275,90,234,250,139,234,181,181,250,181,392,392,181,392,181,392,181,392,181,181,181,181,392,181,279,181,181,181,181,392,392,392,181,392,392,21,392,181,392,418
276,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131
277,187,320,131,29,190,309,131,131,174,131,424,131,424,424,131,424,131,309,424,309,309,309,309,131,131,131,309,309,309,131,131,131,131,131,131,131,131,131,131
278,380,309,275,309,165,135,309,309,135,223,303,303,165,309,309,303,303,303,309,135,337,309,303,303,135,309,309,231,303,309,303,303,303,303,303,135,303,303,303
279,96,96,96,96,96,96,96,96,88,312,96,88,129,96,96,96,96,96,321,96,96,205,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96
280,96,96,96,96,96,42,96,250,12,42,212,47,88,195,140,551,416,12,250,88,96,47,47,96,12,47,47,47,1,47,47,47,96,96,88,96,88,88,47
281,45,259,189,259,96,396,47,96,250,9,88,250,96,96,96,96,96,96,96,96,96,321,250,96,250,96,96,96,96,96,96,96,96,96,250,96,96,96,96
282,121,418,206,339,289,246,246,191,339,39,314,20,332,233,246,20,335,335,20,335,40,39,39,20,339,240,335,240,240,240,20,20,335,210,20,20,39,39,20
283,399,337,12,39,39,39,332,39,39,39,39,39,39,39,39,39,39,39,39,39,39,332,39,39,39,39,39,39,39,39,210,39,39,39,39,385,210,39,39
284,232,228,297,203,42,214,214,297,42,369,369,297,42,159,42,39,39,39,369,389,39,39,39,39,39,39,389,389,39,39,39,39,39,39,39,39,39,127,39
285,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351
286,351,137,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351
287,375,278,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351
288,578,677,154,82,273,746,135,42,82,135,135,262,82,175,82,262,82,82,262,82,135,105,87,306,208,137,42,355,146,262,137,262,252,82,82,67,82,337,82
289,677,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282
290,382,130,258,383,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282
291,619,333,253,253,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95
292,157,858,761,795,761,548,646,280,278,523,156,280,87,280,523,294,793,95,333,203,333,523,646,280,333,87,294,523,95,95,27,95,87,280,272,278,156,333,793
293,743,264,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95
294,405,53,406,437,400,249,249,209,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,101
295,475,51,249,212,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249
296,697,369,400,437,209,418,15,418,15,411,15,411,418,418,15,15,418,15,418,418,15,15,418,249,15,249,15,418,15,15,15,15,15,15,15,15,249,212,51
297,869,198,43,367,229,43,422,43,385,261,385,385,43,422,385,380,243,261,243,43,243,243,243,43,43,261,243,243,243,243,279,243,43,243,43,243,261,243,243
298,172,755,388,288,337,248,422,210,243,385,385,385,385,243,243,306,243,243,243,243,243,243,243,380,243,243,243,243,243,380,243,243,243,243,243,243,243,243,243
299,135,274,92,666,144,70,399,523,85,144,380,523,394,241,394,85,427,394,144,18,380,85,243,18,243,144,394,243,265,243,793,175,427,414,243,243,243,243,380
300,243,395,395,24,303,24,7,24,7,358,24,135,7,24,24,24,24,24,24,24,24,343,24,24,24,24,24,24,24,24,135,24,24,24,290,24,305,24,24
301,41,131,299,135,24,303,24,143,24,143,24,24,24,24,24,24,24,24,24,24,24,343,24,24,24,24,24,24,93,24,24,24,93,24,24,24,24,24,24
