ids,epoch_0,epoch_1,epoch_2,epoch_3,epoch_4,epoch_5,epoch_6,epoch_7
772,20,38,209,249,53,53,53,53
773,720,53,567,249,53,53,53,53
774,329,338,182,206,53,53,53,53
775,762,347,397,94,53,53,53,53
776,419,53,423,67,53,53,53,53
777,394,395,368,206,53,53,53,53
778,28,347,537,283,53,53,53,53
779,326,12,196,359,53,53,53,53
780,55,347,549,382,53,53,53,53
781,86,347,679,620,53,53,53,53
782,389,166,784,106,53,53,53,53
783,388,368,571,382,53,53,53,53
784,240,176,196,345,53,53,53,53
785,446,27,461,179,53,53,53,53
786,271,231,461,347,53,53,53,53
787,259,384,567,206,53,53,53,53
788,769,368,783,171,53,53,53,53
789,174,121,567,249,53,53,53,53
790,577,352,433,206,53,53,53,53
791,187,104,510,317,53,53,53,53
792,506,171,519,93,53,53,53,53
793,407,33,637,92,53,53,53,53
794,551,95,567,246,53,53,53,53
795,465,171,20,167,53,53,53,53
796,362,368,712,249,53,53,53,53
797,416,347,111,582,53,53,53,53
798,619,263,781,709,53,53,53,53
799,33,176,537,108,53,53,53,53
800,514,104,777,248,53,53,53,53
801,684,347,490,368,53,53,53,53
802,147,347,748,317,53,53,53,53
803,575,347,461,359,53,53,53,53
804,685,347,141,206,53,53,53,53
805,28,321,608,248,53,53,53,53
806,731,368,182,154,53,53,53,53
807,730,53,192,78,53,53,53,53
808,536,180,747,222,53,53,53,53
809,629,347,134,249,53,53,53,53
810,175,27,192,527,53,53,53,53
811,109,290,537,527,53,53,53,53
812,89,53,523,206,53,53,53,53
813,802,80,806,367,53,53,53,53
814,297,347,510,206,53,53,53,53
815,498,393,450,206,53,53,53,53
816,369,53,567,388,53,53,53,53
817,517,52,182,279,53,53,53,53
818,247,347,781,620,53,53,53,53
819,724,38,387,154,53,53,53,53
820,343,323,592,317,53,53,53,53
821,92,347,537,709,53,53,53,53
822,177,53,270,170,53,53,53,53
823,641,347,86,119,53,53,53,53
824,58,80,450,206,53,53,53,53
825,206,99,637,206,53,53,53,53
826,720,80,458,170,53,53,53,53
827,468,222,567,92,53,53,53,53
828,555,222,567,170,53,53,53,53
829,41,347,86,620,53,53,53,53
830,611,193,567,114,53,53,53,53
831,704,347,111,317,53,53,53,53
832,749,166,134,100,53,53,53,53
833,612,53,806,206,53,53,53,53
834,630,15,361,206,53,53,53,53
835,326,347,770,206,53,53,53,53
836,346,53,7,269,53,53,53,53
837,506,390,11,249,53,53,53,53
838,20,347,480,171,53,53,53,53
839,677,321,354,317,53,53,53,53
840,343,270,36,123,53,53,53,53
841,211,393,123,138,53,53,53,53
842,752,347,280,100,53,53,53,53
843,607,53,706,352,53,53,53,53
844,420,321,36,620,53,53,53,53
845,509,347,282,249,53,53,53,53
846,149,53,323,123,53,53,53,53
847,802,352,322,123,53,53,53,53
848,9,80,637,210,53,53,53,53
849,60,12,94,66,53,53,53,53
850,440,347,602,206,53,53,53,53
851,264,12,720,646,53,53,53,53
852,263,12,86,170,53,53,53,53
853,510,347,229,114,53,53,53,53
854,624,393,655,261,53,53,53,53
855,200,347,536,206,53,53,53,53
856,409,121,166,234,53,53,53,53
857,498,231,280,75,53,53,53,53
858,4,12,140,283,53,53,53,53
859,629,273,555,170,53,53,53,53
860,237,53,806,206,53,53,53,53
861,690,80,567,167,53,53,53,53
862,105,347,11,240,53,53,53,53
863,334,12,257,393,53,53,53,53
864,447,347,374,108,53,53,53,53
865,588,347,433,94,53,53,53,53
866,262,347,777,234,53,53,53,53
867,74,203,521,67,53,53,53,53
868,138,347,280,249,53,53,53,53
869,576,129,608,170,53,53,53,53
870,714,12,461,283,53,53,53,53
871,421,80,89,620,53,53,53,53
872,55,270,280,170,53,53,53,53
873,111,53,567,104,53,53,53,53
874,291,347,166,170,53,53,53,53
875,175,321,134,206,53,53,53,53
876,164,286,635,196,53,53,53,53
877,474,203,280,206,53,53,53,53
878,458,170,369,367,53,53,53,53
879,5,261,519,206,53,53,53,53
880,630,27,182,620,53,53,53,53
881,349,12,720,93,53,53,53,53
882,90,273,720,359,53,53,53,53
883,29,53,547,170,53,53,53,53
884,800,3,196,352,53,53,53,53
885,88,261,679,119,53,53,53,53
886,156,207,537,92,53,53,53,53
887,652,12,240,370,53,53,53,53
888,680,27,278,154,53,53,53,53
889,66,38,134,206,53,53,53,53
890,216,347,519,646,53,53,53,53
891,106,63,567,100,53,53,53,53
892,381,365,811,249,53,53,53,53
893,168,347,182,94,53,53,53,53
894,673,53,439,709,53,53,53,53
895,643,341,567,94,53,53,53,53
896,84,347,461,59,53,53,53,53
897,698,27,567,123,53,53,53,53
898,232,259,637,123,53,53,53,53
899,306,34,637,620,53,53,53,53
900,184,368,567,249,53,53,53,53
901,411,347,303,123,53,53,53,53
902,115,347,354,323,53,53,53,53
903,147,80,222,119,53,53,53,53
904,308,368,567,170,53,53,53,53
905,88,347,754,249,53,53,53,53
906,517,359,510,365,53,53,53,53
907,560,261,683,582,53,53,53,53
908,198,140,264,51,53,53,53,53
909,28,161,192,527,53,53,53,53
910,369,231,567,78,53,53,53,53
911,770,270,307,206,53,53,53,53
912,54,261,303,206,53,53,53,53
913,86,376,537,620,53,53,53,53
914,323,347,490,620,53,53,53,53
915,17,326,366,66,53,53,53,53
916,240,12,635,114,53,53,53,53
917,62,368,491,347,53,53,53,53
918,215,347,166,234,53,53,53,53
919,239,34,7,317,53,53,53,53
920,588,270,301,248,53,53,53,53
921,87,261,720,234,53,53,53,53
922,721,393,559,170,53,53,53,53
923,788,404,280,170,53,53,53,53
924,108,53,208,170,53,53,53,53
925,467,270,750,234,53,53,53,53
926,22,347,373,94,53,53,53,53
927,256,347,134,206,53,53,53,53
928,147,347,182,248,53,53,53,53
929,356,347,637,206,53,53,53,53
930,312,171,134,170,53,53,53,53
931,190,347,537,692,53,53,53,53
932,149,286,592,123,53,53,53,53
933,51,53,20,94,53,53,53,53
934,735,347,303,93,53,53,53,53
935,721,393,284,367,53,53,53,53
936,777,393,92,367,53,53,53,53
937,133,347,543,234,53,53,53,53
938,223,359,169,367,53,53,53,53
939,264,12,134,234,53,53,53,53
940,691,103,537,119,53,53,53,53
941,419,347,431,206,53,53,53,53
942,79,384,445,582,53,53,53,53
943,354,12,509,367,53,53,53,53
944,602,368,31,367,53,53,53,53
945,20,347,748,275,53,53,53,53
946,651,347,567,248,53,53,53,53
947,176,347,298,123,53,53,53,53
948,86,347,811,123,53,53,53,53
949,753,347,208,206,53,53,53,53
950,595,347,374,123,53,53,53,53
951,587,367,480,582,53,53,53,53
952,506,347,192,347,53,53,53,53
953,144,38,683,249,53,53,53,53
954,366,746,77,53,53,53,53,53
955,174,402,58,53,53,53,53,53
956,160,384,748,94,53,53,53,53
957,693,98,303,249,53,53,53,53
958,697,231,280,170,53,53,53,53
959,715,259,454,12,53,53,53,53
960,293,347,182,234,53,53,53,53
961,94,231,192,119,53,53,53,53
962,109,36,166,123,53,53,53,53
963,56,347,510,206,53,53,53,53
964,161,222,388,811,53,53,53,53
965,371,347,573,94,53,53,53,53
966,220,12,567,249,53,53,53,53
967,74,53,811,100,53,53,53,53
968,659,12,11,317,53,53,53,53
969,551,321,374,100,53,53,53,53
970,792,12,363,123,53,53,53,53
971,136,347,546,527,53,53,53,53
972,510,12,156,249,53,53,53,53
973,47,347,510,234,53,53,53,53
974,71,347,125,234,53,53,53,53
975,338,160,310,234,53,53,53,53
976,109,347,537,234,53,53,53,53
977,654,12,537,323,53,53,53,53
978,806,156,602,249,53,53,53,53
979,389,203,388,692,53,53,53,53
980,659,347,354,56,53,53,53,53
981,132,347,281,108,53,53,53,53
982,415,80,639,171,53,53,53,53
983,106,270,726,100,53,53,53,53
984,58,285,390,222,53,53,53,53
985,69,142,725,123,53,53,53,53
986,26,12,608,119,53,53,53,53
987,807,170,588,166,53,53,53,53
988,322,12,623,53,53,53,53,53
989,551,321,537,206,53,53,53,53
990,318,368,781,170,53,53,53,53
991,655,347,748,206,53,53,53,53
992,773,185,134,249,53,53,53,53
993,428,347,567,167,53,53,53,53
994,638,12,679,646,53,53,53,53
995,508,15,567,620,53,53,53,53
996,287,368,537,108,53,53,53,53
997,458,368,307,367,53,53,53,53
998,277,133,567,368,53,53,53,53
999,360,53,736,388,53,53,53,53
1000,668,12,278,51,53,53,53,53
1001,121,347,208,170,53,53,53,53
1002,448,347,567,93,53,53,53,53
1003,221,347,777,283,53,53,53,53
1004,206,53,567,249,53,53,53,53
1005,509,347,461,646,53,53,53,53
1006,808,27,111,123,53,53,53,53
1007,496,12,332,367,53,53,53,53
1008,136,166,245,93,53,53,53,53
1009,196,321,384,206,53,53,53,53
1010,380,368,726,106,53,53,53,53
1011,449,347,567,748,53,53,53,53
1012,384,321,781,283,53,53,53,53
1013,465,368,519,620,53,53,53,53
1014,83,12,274,206,53,53,53,53
1015,97,80,161,170,53,53,53,53
1016,439,80,808,206,53,53,53,53
1017,35,171,537,249,53,53,53,53
1018,586,347,679,93,53,53,53,53
1019,679,368,216,249,53,53,53,53
1020,288,166,220,253,53,53,53,53
1021,414,347,510,119,53,53,53,53
1022,547,245,86,100,53,53,53,53
1023,4,12,537,283,53,53,53,53
1024,99,347,537,240,53,53,53,53
1025,14,53,519,646,53,53,53,53
1026,382,347,192,620,53,53,53,53
1027,578,120,764,222,53,53,53,53
1028,728,347,280,249,53,53,53,53
1029,252,29,519,709,53,53,53,53
1030,514,262,111,123,53,53,53,53
1031,382,347,134,811,53,53,53,53
1032,368,368,720,620,53,53,53,53
1033,58,347,487,106,53,53,53,53
1034,424,393,377,185,53,53,53,53
1035,338,347,720,234,53,53,53,53
1036,36,12,637,234,53,53,53,53
1037,92,347,777,249,53,53,53,53
1038,793,231,303,59,53,53,53,53
1039,477,347,721,206,53,53,53,53
1040,443,231,519,582,53,53,53,53
1041,24,359,0,393,53,53,53,53
1042,459,27,196,317,53,53,53,53
1043,263,400,567,248,53,53,53,53
1044,735,347,722,104,53,53,53,53
1045,325,53,537,248,53,53,53,53
1046,569,53,567,365,53,53,53,53
1047,635,27,14,114,53,53,53,53
1048,189,124,182,94,53,53,53,53
1049,760,347,795,123,53,53,53,53
1050,372,347,537,248,53,53,53,53
1051,415,393,748,311,53,53,53,53
1052,809,12,480,249,53,53,53,53
1053,387,321,182,170,53,53,53,53
1054,136,12,303,248,53,53,53,53
1055,257,347,280,171,53,53,53,53
1056,652,368,720,210,53,53,53,53
1057,308,231,537,206,53,53,53,53
1058,540,347,196,527,53,53,53,53
1059,524,206,418,317,53,53,53,53
1060,222,368,270,369,53,53,53,53
1061,643,12,697,66,53,53,53,53
1062,41,270,567,93,53,53,53,53
1063,487,232,354,317,53,53,53,53
1064,39,347,537,206,53,53,53,53
1065,499,80,262,123,53,53,53,53
1066,628,38,111,527,53,53,53,53
1067,322,53,613,248,53,53,53,53
1068,312,347,354,123,53,53,53,53
1069,369,171,182,114,53,53,53,53
1070,56,27,134,620,53,53,53,53
1071,711,323,679,620,53,53,53,53
1072,195,368,237,206,53,53,53,53
1073,132,95,280,154,53,53,53,53
1074,496,231,543,206,53,53,53,53
1075,270,347,303,170,53,53,53,53
1076,288,16,559,206,53,53,53,53
1077,20,53,667,367,53,53,53,53
1078,32,53,567,100,53,53,53,53
1079,343,12,537,620,53,53,53,53
1080,405,66,660,170,53,53,53,53
1081,736,98,504,206,53,53,53,53
1082,389,347,523,367,53,53,53,53
1083,558,231,683,123,53,53,53,53
1084,213,104,374,206,53,53,53,53
1085,581,176,637,100,53,53,53,53
1086,330,368,134,290,53,53,53,53
1087,23,347,111,130,53,53,53,53
1088,690,347,229,582,53,53,53,53
1089,737,286,354,248,53,53,53,53
1090,226,53,86,170,53,53,53,53
1091,725,368,134,709,53,53,53,53
1092,189,203,134,93,53,53,53,53
1093,380,347,480,249,53,53,53,53
1094,539,368,567,582,53,53,53,53
1095,185,343,134,620,53,53,53,53
1096,321,222,567,368,53,53,53,53
1097,382,347,547,53,53,53,53,53
1098,180,12,476,620,53,53,53,53
1099,85,27,406,170,53,53,53,53
1100,126,347,429,154,53,53,53,53
1101,380,80,182,582,53,53,53,53
1102,252,203,231,692,53,53,53,53
1103,69,398,118,206,53,53,53,53
1104,10,53,741,170,53,53,53,53
1105,248,27,0,170,53,53,53,53
1106,84,347,62,646,53,53,53,53
1107,318,53,537,248,53,53,53,53
1108,751,321,781,646,53,53,53,53
1109,619,166,374,123,53,53,53,53
1110,548,261,691,206,53,53,53,53
1111,0,231,742,94,53,53,53,53
1112,269,12,118,12,53,53,53,53
1113,127,321,567,92,53,53,53,53
1114,145,80,781,123,53,53,53,53
1115,686,231,182,170,53,53,53,53
1116,391,66,555,367,53,53,53,53
1117,362,176,368,206,53,53,53,53
1118,26,347,567,283,53,53,53,53
1119,28,231,777,620,53,53,53,53
1120,175,12,537,119,53,53,53,53
1121,677,12,637,646,53,53,53,53
1122,547,80,461,620,53,53,53,53
1123,240,27,0,170,53,53,53,53
1124,273,12,192,347,53,53,53,53
1125,159,250,20,249,53,53,53,53
1126,586,347,229,382,53,53,53,53
1127,4,53,134,620,53,53,53,53
1128,43,376,783,206,53,53,53,53
1129,593,203,354,692,53,53,53,53
1130,284,154,781,93,53,53,53,53
1131,4,352,635,248,53,53,53,53
1132,146,17,780,249,53,53,53,53
1133,462,140,88,367,53,53,53,53
1134,621,23,336,367,53,53,53,53
1135,160,323,770,369,53,53,53,53
1136,93,347,537,234,53,53,53,53
1137,711,12,105,249,53,53,53,53
1138,243,53,621,249,53,53,53,53
1139,585,172,237,367,53,53,53,53
1140,719,347,134,620,53,53,53,53
1141,292,53,418,248,53,53,53,53
1142,321,12,777,283,53,53,53,53
1143,193,12,537,370,53,53,53,53
1144,185,52,480,370,53,53,53,53
1145,84,347,303,382,53,53,53,53
1146,791,53,354,93,53,53,53,53
1147,714,347,280,249,53,53,53,53
1148,494,347,567,123,53,53,53,53
1149,456,80,811,347,53,53,53,53
1150,321,154,111,347,53,53,53,53
1151,247,53,303,123,53,53,53,53
1152,68,359,190,59,53,53,53,53
1153,440,53,401,93,53,53,53,53
1154,741,15,507,582,53,53,53,53
1155,783,347,726,249,53,53,53,53
1156,274,118,280,170,53,53,53,53
1157,245,352,336,249,53,53,53,53
1158,62,27,354,100,53,53,53,53
1159,678,158,699,382,53,53,53,53
1160,465,12,241,59,53,53,53,53
1161,409,28,373,620,53,53,53,53
1162,191,347,388,75,53,53,53,53
1163,284,53,280,154,53,53,53,53
1164,793,347,567,170,53,53,53,53
1165,335,12,720,317,53,53,53,53
1166,221,12,567,108,53,53,53,53
1167,580,176,20,92,53,53,53,53
1168,593,347,280,0,53,53,53,53
1169,221,347,303,248,53,53,53,53
1170,630,80,599,317,53,53,53,53
1171,541,12,567,206,53,53,53,53
1172,229,305,134,206,53,53,53,53
1173,222,12,720,206,53,53,53,53
1174,70,17,248,249,53,53,53,53
1175,301,376,555,206,53,53,53,53
1176,714,393,482,222,53,53,53,53
1177,506,12,86,323,53,53,53,53
1178,32,98,303,157,53,53,53,53
1179,551,161,509,249,53,53,53,53
1180,226,270,20,317,53,53,53,53
1181,88,368,418,123,53,53,53,53
1182,26,53,637,123,53,53,53,53
1183,213,53,720,279,53,53,53,53
1184,654,369,103,180,53,53,53,53
1185,736,128,20,249,53,53,53,53
1186,293,321,237,692,53,53,53,53
1187,510,12,537,249,53,53,53,53
1188,146,347,303,106,53,53,53,53
1189,671,368,637,119,53,53,53,53
1190,322,99,509,206,53,53,53,53
1191,405,12,766,206,53,53,53,53
1192,138,12,537,317,53,53,53,53
1193,156,267,191,206,53,53,53,53
1194,500,130,192,94,53,53,53,53
1195,638,207,637,283,53,53,53,53
1196,791,207,87,234,53,53,53,53
1197,9,53,182,249,53,53,53,53
1198,20,399,804,66,53,53,53,53
1199,348,53,537,94,53,53,53,53
1200,270,99,310,206,53,53,53,53
1201,474,347,567,123,53,53,53,53
1202,257,98,567,0,53,53,53,53
1203,108,367,546,249,53,53,53,53
1204,528,231,36,93,53,53,53,53
1205,260,353,725,94,53,53,53,53
1206,482,393,28,367,53,53,53,53
1207,761,170,4,222,53,53,53,53
1208,412,8,494,620,53,53,53,53
1209,519,347,229,170,53,53,53,53
1210,765,393,136,261,53,53,53,53
1211,722,12,384,248,53,53,53,53
1212,520,347,621,170,53,53,53,53
1213,237,347,58,170,53,53,53,53
1214,752,193,28,474,53,53,53,53
1215,360,368,567,75,53,53,53,53
1216,187,40,461,275,53,53,53,53
1217,523,80,715,367,53,53,53,53
1218,147,15,537,317,53,53,53,53
1219,393,53,192,317,53,53,53,53
1220,596,327,418,248,53,53,53,53
1221,574,347,567,206,53,53,53,53
1222,138,207,679,94,53,53,53,53
1223,556,40,368,170,53,53,53,53
1224,157,66,270,67,53,53,53,53
1225,221,262,196,94,53,53,53,53
1226,260,270,192,92,53,53,53,53
1227,97,53,810,123,53,53,53,53
1228,93,347,808,123,53,53,53,53
1229,356,398,354,123,53,53,53,53
1230,712,38,433,248,53,53,53,53
1231,216,222,537,94,53,53,53,53
1232,458,66,364,393,53,53,53,53
1233,19,27,0,75,53,53,53,53
1234,503,105,720,206,53,53,53,53
1235,209,12,498,248,53,53,53,53
1236,811,347,720,234,53,53,53,53
1237,697,171,509,582,53,53,53,53
1238,322,12,280,206,53,53,53,53
1239,803,347,182,249,53,53,53,53
1240,571,12,374,94,53,53,53,53
1241,768,261,280,170,53,53,53,53
1242,629,347,192,154,53,53,53,53
1243,404,53,567,269,53,53,53,53
1244,361,393,588,359,53,53,53,53
1245,381,347,354,100,53,53,53,53
1246,155,207,567,170,53,53,53,53
1247,496,347,229,210,53,53,53,53
1248,263,262,695,249,53,53,53,53
1249,391,347,637,206,53,53,53,53
1250,370,321,115,692,53,53,53,53
1251,121,347,249,206,53,53,53,53
1252,792,261,102,206,53,53,53,53
1253,512,209,750,367,53,53,53,53
1254,68,368,182,249,53,53,53,53
1255,195,393,99,215,53,53,53,53
1256,78,12,182,620,53,53,53,53
1257,388,347,675,206,53,53,53,53
1258,266,53,192,123,53,53,53,53
1259,313,38,675,94,53,53,53,53
1260,534,231,354,248,53,53,53,53
1261,276,80,770,283,53,53,53,53
1262,165,352,280,249,53,53,53,53
1263,126,367,513,261,53,53,53,53
1264,35,38,720,119,53,53,53,53
1265,673,347,598,170,53,53,53,53
1266,340,12,635,582,53,53,53,53
1267,274,309,570,317,53,53,53,53
1268,334,347,229,692,53,53,53,53
1269,68,12,80,104,53,53,53,53
1270,271,261,192,620,53,53,53,53
1271,434,368,461,582,53,53,53,53
1272,553,261,11,317,53,53,53,53
1273,313,351,781,249,53,53,53,53
1274,748,53,679,94,53,53,53,53
1275,811,368,196,123,53,53,53,53
1276,147,27,567,119,53,53,53,53
1277,599,347,486,206,53,53,53,53
1278,365,12,567,167,53,53,53,53
1279,242,234,280,582,53,53,53,53
1280,677,207,783,582,53,53,53,53
1281,167,347,192,170,53,53,53,53
1282,379,53,567,474,53,53,53,53
1283,512,347,86,620,53,53,53,53
1284,622,34,7,206,53,53,53,53
1285,409,384,125,170,53,53,53,53
1286,221,53,679,171,53,53,53,53
1287,318,342,86,248,53,53,53,53
1288,607,80,802,170,53,53,53,53
1289,691,118,461,123,53,53,53,53
1290,19,80,363,249,53,53,53,53
1291,434,66,519,92,53,53,53,53
1292,348,27,781,582,53,53,53,53
1293,251,347,750,249,53,53,53,53
1294,602,347,88,367,53,53,53,53
1295,438,12,303,249,53,53,53,53
1296,218,347,686,154,53,53,53,53
1297,436,368,635,106,53,53,53,53
1298,54,347,777,206,53,53,53,53
1299,200,347,461,527,53,53,53,53
1300,301,368,567,382,53,53,53,53
1301,309,53,0,123,53,53,53,53
1302,91,235,454,234,53,53,53,53
1303,577,347,431,170,53,53,53,53
1304,387,12,537,206,53,53,53,53
1305,388,347,476,269,53,53,53,53
1306,790,53,419,170,53,53,53,53
1307,56,53,546,248,53,53,53,53
1308,544,12,111,123,53,53,53,53
1309,639,53,237,620,53,53,53,53
1310,158,347,280,123,53,53,53,53
1311,809,12,508,170,53,53,53,53
1312,249,347,567,249,53,53,53,53
1313,279,130,209,248,53,53,53,53
1314,78,368,361,59,53,53,53,53
1315,117,341,388,206,53,53,53,53
1316,142,347,764,234,53,53,53,53
1317,4,375,491,323,53,53,53,53
1318,173,15,777,234,53,53,53,53
1319,62,12,195,317,53,53,53,53
1320,209,28,810,582,53,53,53,53
1321,517,347,125,206,53,53,53,53
1322,293,347,720,283,53,53,53,53
1323,115,15,777,170,53,53,53,53
1324,435,323,504,249,53,53,53,53
1325,629,53,77,421,53,53,53,53
1326,523,347,134,620,53,53,53,53
1327,232,368,0,249,53,53,53,53
1328,190,231,567,93,53,53,53,53
1329,725,270,686,93,53,53,53,53
1330,6,48,373,359,53,53,53,53
1331,59,261,418,170,53,53,53,53
1332,279,176,280,206,53,53,53,53
1333,675,347,20,154,53,53,53,53
1334,119,368,237,171,53,53,53,53
1335,33,53,558,206,53,53,53,53
1336,298,399,20,249,53,53,53,53
1337,320,231,602,78,53,53,53,53
1338,775,12,590,170,53,53,53,53
1339,108,80,354,206,53,53,53,53
1340,240,53,388,89,53,53,53,53
1341,256,347,87,365,53,53,53,53
1342,74,53,567,94,53,53,53,53
1343,255,347,416,249,53,53,53,53
1344,683,376,461,167,53,53,53,53
1345,45,231,592,248,53,53,53,53
1346,310,323,720,317,53,53,53,53
1347,339,38,679,246,53,53,53,53
1348,507,53,688,811,53,53,53,53
1349,349,347,209,123,53,53,53,53
1350,742,203,679,646,53,53,53,53
1351,809,393,385,222,53,53,53,53
1352,247,347,637,249,53,53,53,53
1353,170,403,169,185,53,53,53,53
1354,766,71,623,368,53,53,53,53
1355,74,12,388,234,53,53,53,53
1356,677,356,677,249,53,53,53,53
1357,83,270,770,94,53,53,53,53
1358,23,347,567,527,53,53,53,53
1359,205,38,361,234,53,53,53,53
1360,193,231,679,170,53,53,53,53
1361,555,398,237,0,53,53,53,53
1362,549,28,567,229,53,53,53,53
1363,246,80,182,368,53,53,53,53
1364,255,357,354,170,53,53,53,53
1365,437,12,720,234,53,53,53,53
1366,23,66,20,92,53,53,53,53
1367,343,347,361,92,53,53,53,53
1368,59,12,161,170,53,53,53,53
1369,59,347,781,106,53,53,53,53
1370,275,27,480,53,53,53,53,53
1371,471,231,310,166,53,53,53,53
1372,382,27,675,249,53,53,53,53
1373,10,53,781,279,53,53,53,53
1374,128,323,780,170,53,53,53,53
1375,22,157,777,92,53,53,53,53
1376,122,347,567,108,53,53,53,53
1377,720,12,537,317,53,53,53,53
1378,763,347,251,234,53,53,53,53
1379,328,347,353,222,53,53,53,53
1380,602,170,709,222,53,53,53,53
1381,65,53,637,93,53,53,53,53
1382,600,12,303,170,53,53,53,53
1383,109,53,212,370,53,53,53,53
1384,576,347,461,582,53,53,53,53
1385,42,347,280,171,53,53,53,53
1386,54,12,115,170,53,53,53,53
1387,602,12,208,123,53,53,53,53
1388,106,347,424,123,53,53,53,53
1389,32,53,303,248,53,53,53,53
1390,30,347,781,206,53,53,53,53
1391,220,347,361,210,53,53,53,53
1392,109,80,602,123,53,53,53,53
1393,593,368,220,108,53,53,53,53
1394,130,12,637,92,53,53,53,53
1395,5,80,182,7,53,53,53,53
1396,378,347,686,170,53,53,53,53
1397,142,261,141,206,53,53,53,53
1398,195,27,384,283,53,53,53,53
1399,541,261,781,108,53,53,53,53
1400,297,347,212,474,53,53,53,53
1401,193,305,777,119,53,53,53,53
1402,144,347,537,94,53,53,53,53
1403,131,66,125,16,53,53,53,53
1404,162,262,280,249,53,53,53,53
1405,496,270,537,206,53,53,53,53
1406,215,323,166,94,53,53,53,53
1407,663,27,809,206,53,53,53,53
1408,167,281,374,646,53,53,53,53
1409,679,80,635,620,53,53,53,53
1410,555,232,281,388,53,53,53,53
1411,114,347,537,283,53,53,53,53
1412,321,368,781,249,53,53,53,53
1413,474,231,519,206,53,53,53,53
1414,37,148,361,283,53,53,53,53
1415,457,321,384,119,53,53,53,53
1416,487,347,480,93,53,53,53,53
1417,434,15,36,620,53,53,53,53
1418,747,347,209,248,53,53,53,53
1419,388,12,679,249,53,53,53,53
1420,343,33,271,246,53,53,53,53
1421,371,270,567,154,53,53,53,53
1422,775,323,635,100,53,53,53,53
1423,562,207,125,582,53,53,53,53
1424,342,347,567,106,53,53,53,53
1425,184,27,567,108,53,53,53,53
1426,263,231,211,92,53,53,53,53
