ids,epoch_0,epoch_1,epoch_2,epoch_3,epoch_4,epoch_5,epoch_6,epoch_7,epoch_8,epoch_9,epoch_10,epoch_11,epoch_12,epoch_13,epoch_14,epoch_15
303,330,2925,918,562,280,6920,3453,3508,1916,3453,1916,1815,495,3453,918,981
304,5189,187,2845,562,1916,2738,3453,820,1916,3165,1916,3165,1916,3343,3165,1916
305,3647,1191,685,2458,3286,2552,1742,820,1916,1384,3384,1169,2116,1345,190,2991
306,3647,1959,2463,2902,1758,1940,507,2731,3139,900,1326,2887,343,343,2038,2874
307,3647,242,1094,1035,818,3273,3017,1448,2466,1094,1094,16,1094,1094,1374,1094
308,3647,1959,1100,3207,2516,2700,3017,1448,3139,393,1326,16,1738,2736,2038,2370
309,3647,1552,1568,562,3286,2643,2003,3259,3183,800,2829,2003,3512,2003,1243,710
310,3647,1959,3495,457,3134,1480,2093,256,2952,1555,1874,3388,216,216,1555,858
311,3647,1959,151,1442,2228,2643,479,2735,790,2350,2537,2558,1956,1982,2053,150
312,3647,3262,535,2557,3286,3404,1990,735,715,2293,1542,91,2997,1990,1309,1990
313,3647,1816,535,1914,2332,1972,1972,735,1542,3439,535,3043,1423,1990,1888,1538
314,5189,1816,535,686,3286,1172,1972,735,3384,1990,358,91,2997,1990,2847,2119
315,5189,1914,1127,1694,3140,795,2765,1448,2013,1427,1076,3002,327,2522,2621,2314
316,3647,1959,805,1914,2332,3439,483,1448,2013,1427,535,483,327,1497,1309,3204
317,330,1959,535,1770,3056,3404,2827,735,716,393,3027,2291,2042,1990,2291,3204
318,330,1959,1622,2469,909,1644,138,3334,2135,2164,2281,3353,2087,3353,3353,1622
319,330,2925,1386,2422,909,2281,2281,3334,2401,2281,2281,2401,1788,13,133,2281
320,3647,1959,1386,2456,307,2837,1298,1495,1495,2036,2310,2135,1028,2075,1994,1622
321,330,848,5421,2422,2065,1795,3508,656,2205,2739,1054,1054,2499,3508,3508,3508
322,330,1633,2147,562,280,1480,2093,6515,1068,1068,4790,1388,2206,423,1560,2354
323,3647,1633,5123,4317,4637,2643,4535,3259,1123,5384,6088,1388,3030,2451,6088,2451
324,5189,187,1244,562,280,6920,1742,280,562,1530,3232,1014,1234,1012,1626,3232
325,5189,187,3236,794,3286,2643,784,653,511,2159,2019,1479,3274,2019,2455,784
326,5189,187,3236,794,3286,653,198,653,511,3232,653,1731,1234,3069,1731,1731
327,5189,1229,620,562,280,3109,3453,3094,3094,1793,2677,1815,3378,2394,1006,1006
328,3647,1959,1715,840,637,3109,3024,2819,1369,2036,1622,3250,2191,3182,3307,2191
329,3647,1633,620,2458,280,3109,2422,1409,1369,1775,2692,119,1775,3182,1130,119
330,3647,1959,2147,457,176,145,481,1590,2140,5384,2140,1547,1641,1462,1443,480
331,3647,767,151,743,930,145,376,930,2140,1350,726,1847,361,1847,1443,1928
332,3647,1959,151,2826,2537,145,2050,2739,2140,2739,2537,2612,452,2612,1443,2537
333,3647,3575,4161,2714,6946,4055,1460,2285,655,4146,2595,655,1788,3221,1077,3102
334,5189,1959,151,3231,5533,1480,1460,3369,290,832,3495,1712,861,861,2334,3315
335,7040,1959,151,1335,850,1683,1683,161,1683,1786,380,2056,1869,1869,1786,3522
336,3647,1959,2871,2469,439,795,1935,389,174,1554,2226,2783,2546,2783,1664,1554
337,330,125,1094,1723,3406,1527,2763,389,2546,407,359,1664,3406,359,1664,3406
338,330,1959,1342,3059,3406,1644,138,2618,2966,2673,359,619,1629,1759,141,3256
339,3647,242,2399,2469,2516,285,2399,2208,2013,2072,2072,1756,3418,186,1196,558
340,3647,1959,3495,2955,1495,1644,507,3198,2953,3198,2072,1933,3418,3418,1654,2072
341,3647,1959,291,2955,2516,285,2399,2072,1002,3325,2072,1660,1224,186,1676,74
342,330,2925,3462,36,471,607,3509,1225,1027,3466,337,3440,2169,1633,1664,2169
343,330,2925,1386,36,1225,607,571,392,1717,1747,3266,2522,1747,2522,1747,144
344,5189,4292,151,686,471,1422,1747,392,1717,2164,1747,1975,1747,2522,1747,1633
345,5189,1816,151,743,66,1422,2107,2188,790,393,300,1378,2380,2746,253,2746
346,5189,1816,2078,686,735,1422,1816,735,790,3404,2310,3388,580,2746,698,698
347,3647,1914,151,686,239,1422,2441,255,1925,393,3507,3388,580,1361,698,698
348,3647,187,3495,686,3286,575,3450,1409,1368,3307,1704,3255,3523,2056,3307,1185
349,7040,1816,151,562,3286,229,1014,152,790,1345,2692,197,3475,1345,197,1991
350,3647,1959,1568,686,1834,575,1181,2444,820,2837,2837,1942,3255,849,2660,575
351,3647,242,151,686,596,3273,132,2466,635,3096,2226,2755,3203,3202,2226,3340
352,330,2925,1386,686,414,2837,1298,2226,3009,1788,2226,1788,580,1073,2226,1788
353,5189,1959,840,840,414,3203,1000,959,3526,1788,2310,1788,3203,1073,3203,1788
354,5189,1959,2463,2985,1264,2837,2230,554,3139,1382,1382,2887,1377,3074,518,2614
355,330,1959,1201,3059,2479,2186,1519,419,2479,2939,419,419,419,2479,946,2614
356,330,4947,3152,86,1962,467,2930,194,1428,2939,3087,386,459,2930,1376,2939
357,3647,1959,2596,840,3163,2095,2422,840,2095,2944,1907,218,2095,218,218,157
358,5189,1816,1568,568,414,512,2422,2764,1068,1896,414,218,2764,2366,2422,414
359,3647,1914,1094,2210,818,795,3172,3172,1919,3421,1919,1715,3383,2366,2366,2422
360,330,2925,620,2175,3077,105,2622,194,190,2990,1507,2858,2468,1458,1376,194
361,330,4694,1577,6269,6946,955,1108,959,2095,2944,2095,815,2499,3064,2044,1658
362,330,2925,1386,2912,3066,1376,2622,194,2687,2990,437,3192,237,2556,1212,2556
363,330,1959,151,1279,84,3273,1501,333,2511,333,3087,2717,3312,333,908,3087
364,3647,242,1127,1279,3249,1546,1983,3334,2717,2994,2974,2378,336,3031,59,558
365,3647,242,1094,1279,3249,3273,2538,1279,2022,1094,1317,2148,2335,657,59,214
366,330,4947,2502,2912,2944,1527,2622,3359,2967,2967,3057,696,1212,2967,1212,1212
367,330,2925,2502,3066,3066,3201,3184,2499,1267,3073,2428,3192,2499,1285,2044,3192
368,330,4947,1386,3066,1875,2747,1965,318,155,2742,2577,696,2577,2747,1965,2577
369,3647,242,151,2717,1163,3031,138,1776,635,1776,737,737,1135,1776,1776,1776
370,3647,242,1127,1751,1163,1073,138,1776,635,1776,737,737,1788,367,2381,2136
371,330,242,1127,1751,1163,2122,138,1646,635,1833,1329,737,1629,1036,141,1304
372,3647,1959,700,3459,1962,467,2930,700,3139,1377,467,2887,1377,3182,976,389
373,3647,1959,2067,697,3254,2502,507,554,1980,3490,3045,1512,1298,2518,1000,3182
374,330,2925,1386,1527,3004,1527,2930,2530,2217,2939,817,696,2204,2556,817,1658
375,3647,2925,968,2752,881,3266,1628,3266,642,1195,642,1768,171,642,171,642
376,3647,1959,3162,2611,3163,1709,706,389,363,363,2210,2916,580,2916,363,2916
377,3647,362,151,6222,863,1057,1965,171,1975,1195,2761,70,1195,1893,2017,3057
378,3647,2925,685,562,3286,3244,581,3019,2892,3232,2458,1169,581,581,1516,3019
379,7040,187,1244,562,3105,2552,3453,3019,3050,3105,2837,1169,1106,2553,3454,3019
380,3647,1959,837,1076,3286,3244,193,368,1709,547,1076,1169,1106,1516,1516,1516
381,5189,2490,151,2892,3286,229,1206,255,2892,3033,1552,2892,2496,859,1206,2391
382,5189,1816,151,2892,3286,1911,2156,255,511,1669,1552,2681,2557,1571,2309,2391
383,5189,1959,275,2458,997,2088,2391,1888,2818,1669,1486,772,1888,1571,1888,2391
384,3647,1959,1127,2469,3348,795,2469,3334,3348,133,1752,3002,908,1752,1752,1752
385,3647,1959,1201,2714,1495,2642,2114,3413,2559,2832,2642,2642,2764,2642,133,2642
386,3647,1959,1642,2955,414,1933,1298,3334,2832,133,3207,2832,2764,186,2832,121
387,3647,1959,2560,2714,84,1858,2000,2695,2906,2906,1782,3133,2764,1233,2717,1233
388,330,1959,3121,2936,606,2186,1693,2110,2717,2939,3087,419,459,1522,164,1233
389,330,1959,2399,2717,3493,2186,2399,2110,3493,2939,419,619,619,138,2061,1233
390,3647,2490,1011,474,3286,417,571,392,1717,2293,2184,2234,3378,2184,2540,2540
391,330,362,333,1975,1225,1975,1628,368,1010,2465,3056,3056,2427,13,1608,2391
392,5189,187,785,562,3286,2643,507,1497,1010,2945,3235,483,1735,1497,392,3294
393,3647,3262,151,3643,863,4763,5073,6029,4787,4787,6029,4292,2672,383,3840,3371
394,3647,1959,2871,2469,340,2055,1171,2731,3139,2736,2736,2736,692,2736,976,90
395,3647,1959,2463,2424,1518,2781,1171,455,3423,1393,414,3506,2380,3356,1994,395
396,3647,2490,2864,2557,3286,758,1998,2551,1010,2551,2270,1998,1538,1998,503,1538
397,3647,1959,151,3396,1277,3404,1346,392,511,2465,2184,2881,3190,3521,1716,338
398,3647,2490,151,2557,3286,1422,1784,392,511,2293,2184,2143,3311,740,3311,3311
399,3647,187,1263,2305,1251,2643,1294,3259,3183,2667,1958,1388,2337,2667,2655,710
400,3647,3172,1011,562,1011,2643,1294,3259,3183,3183,1958,1388,1388,2629,2655,260
401,3647,2490,1011,562,2332,2643,1294,3259,3183,3183,1958,1388,1956,3308,2643,501
402,5189,187,3236,794,3286,924,1742,2872,1368,935,654,3127,24,1624,2872,1185
403,5189,187,229,686,3134,575,1181,2872,1368,3117,3372,2872,24,1191,1368,1185
404,5189,187,758,794,1515,575,1742,2872,3117,3117,3372,3127,24,849,2305,3523
405,3647,1959,5421,1723,370,132,132,2530,445,1066,3288,2043,1766,2082,2899,1689
406,3647,3172,2067,109,1882,2671,868,599,1717,2671,1310,2234,2018,2082,1310,1689
407,3647,1959,2067,109,1882,2671,868,389,445,2671,1723,445,1801,2082,1404,2606
408,3647,1959,151,686,3056,3109,1972,2819,3065,822,718,637,2311,190,190,3357
409,5189,2490,1245,794,3134,575,80,2942,790,1422,380,3388,1832,380,2942,2942
410,3647,1959,685,562,1515,575,1181,152,997,3368,380,3388,2311,3368,3228,2055
411,5189,2490,1245,686,3286,3136,1181,2630,3384,1775,2749,637,2055,190,190,3177
412,5189,2490,685,686,1515,3109,1742,3228,3384,209,2749,3187,2055,190,2660,2055
413,5189,2490,1388,562,3286,575,1742,2682,3384,3232,1325,3050,3378,1821,1821,2710
414,5189,2490,275,798,1515,2851,1181,1409,877,1384,877,1942,3491,2489,2319,2489
415,5189,2490,3105,798,3105,2902,2093,2902,1136,3105,685,281,3491,2489,1555,798
416,3647,187,314,562,2902,2902,2163,2902,997,1384,1942,1942,3255,2273,1942,1942
417,330,623,2067,2458,637,2358,3024,280,1837,494,2692,1479,3378,1837,1837,1837
418,3647,1959,2067,2458,637,2851,3024,807,1837,2036,2907,2907,3379,1837,1837,1837
419,330,623,2067,1241,280,3094,3024,412,1837,2067,2692,2425,1535,2553,458,2606
420,5189,1816,3236,423,423,2643,2768,3259,3183,201,201,201,3030,423,1947,3469
421,330,362,2014,36,471,2761,1628,2925,1123,36,2595,95,72,2113,313,2976
422,5189,1816,805,474,3286,2643,2768,959,212,2159,1778,1479,3378,784,3378,784
423,330,2882,151,2821,3249,1527,2256,2466,3273,3096,2974,598,2559,2385,817,612
424,330,242,1094,1791,1882,2198,2256,1566,3273,2559,2190,1395,776,2335,1104,2256
425,330,362,3527,2742,1190,1527,1190,776,3053,3376,3053,696,776,367,613,1658
426,5189,1914,229,686,2909,229,80,337,1010,2202,1925,3388,580,1182,1010,2704
427,3647,187,151,794,3286,575,575,1174,1010,2009,1174,575,1768,13,2752,2391
428,5189,2490,1011,686,163,229,1182,3019,2202,2202,337,2369,686,1182,1010,2704
429,3647,242,151,1584,1584,3273,1923,1923,3273,2150,3087,62,2764,745,3346,3178
430,3647,1959,151,1279,1395,467,576,3133,322,3096,3087,1923,2764,745,976,1501
431,330,242,2560,1279,3249,467,1923,87,322,3096,1782,1923,2764,745,3398,3398
432,3647,1959,1568,2456,3109,3109,1842,333,1265,1427,2055,1903,1842,375,1309,1210
433,3647,242,151,2714,2853,285,1877,3313,3273,285,3370,2853,853,2627,164,853
434,3647,1959,3459,2714,3249,2627,86,2466,2853,86,3370,2480,343,2627,1080,343
435,5189,1914,151,686,930,873,1099,2285,3526,201,1341,1726,1788,1726,2285,1726
436,3647,242,805,1914,2999,795,1896,3067,271,1896,3517,1546,3261,3261,1413,568
437,5189,3575,151,743,930,472,1298,776,790,393,2443,2574,2380,2443,2443,1518
438,5189,3575,3619,457,2708,4813,45,1963,2580,5384,1128,3956,2580,1989,2580,1989
439,3647,5524,5384,457,5896,768,481,1462,2140,3131,3345,1547,884,1774,3501,1332
440,5189,3262,151,743,2708,4813,709,3345,2140,1411,3345,2996,3345,2996,2053,2598
441,3647,1838,2735,457,176,145,739,1963,1683,1847,2537,1847,361,1794,1443,850
442,3647,1959,151,1350,2516,795,2050,1335,2140,1350,726,1273,44,44,1443,315
443,330,1959,3075,1461,2157,1461,1847,1335,2236,1529,409,1847,2855,1794,1847,2236
444,5189,3262,594,457,4988,5732,2622,2872,2723,2723,3197,5732,284,825,5732,2723
445,5189,187,3257,794,3069,5732,1742,2872,2723,1555,3372,815,284,3034,3372,2723
446,5189,187,151,794,1515,924,1500,2360,2723,2723,3495,3372,2723,3034,3280,2723
447,5189,1959,2308,2962,1896,3215,1966,930,2205,1966,1595,3072,126,2967,2205,1302
448,5189,1959,2308,1433,3254,2671,3453,2759,126,3350,3397,2425,126,1302,126,2606
449,3647,1959,151,579,222,1516,1877,1963,1709,307,1994,2369,1994,1079,1994,1079
450,5189,187,1687,794,3069,758,1742,653,3183,1530,1731,836,3378,1754,1017,1731
451,5189,187,758,794,3069,2668,1742,653,3183,2009,653,1017,3378,804,1017,784
452,3647,187,151,2557,3134,575,704,959,3183,2839,2749,1735,3378,3368,828,1538
453,330,1148,2603,3231,5533,1480,961,1239,832,832,473,987,290,2245,2245,3102
454,330,1959,2871,3231,5533,1480,473,3369,290,832,473,2603,290,131,1890,3315
455,3647,2925,1386,3315,2603,987,961,1239,832,832,424,987,290,143,473,424
456,330,2925,2067,109,370,2671,868,389,363,2671,1766,2234,2740,1717,1944,3340
457,330,6515,2067,1723,370,707,3006,2530,2620,3211,1723,3250,1535,1944,1404,2606
458,3647,1959,2871,118,84,132,2740,560,445,2164,2917,445,2825,1633,133,2803
459,330,3211,2502,840,3163,1579,3024,2530,1068,2636,2428,218,3184,218,218,2530
460,330,6515,1386,686,84,2851,2422,560,2358,2036,2281,2369,3379,2358,2087,2031
461,3647,4292,2502,2313,340,795,868,1248,1211,2036,728,875,1220,2031,807,2606
462,3647,187,2864,794,1515,758,2290,3144,1208,1624,3144,3255,643,3144,1136,1624
463,3647,2490,2864,3013,3286,575,80,1409,2259,2164,2749,3043,3378,3043,3188,2710
464,5189,187,3495,686,1515,575,3450,1191,1191,3408,1874,1942,3523,1191,2847,1059
465,3647,187,314,562,280,1227,3453,554,2158,1793,820,1169,2158,2553,2553,2553
466,5189,187,2845,562,280,2553,1742,280,820,494,933,130,2419,1012,2553,130
467,3647,1959,1244,562,280,1227,3024,820,820,1384,820,1169,820,2553,2553,3019
468,330,4947,3527,6555,3077,1376,1190,194,3053,2939,3053,2858,2792,2792,2221,194
469,330,2925,3527,2742,3077,1376,1039,194,1772,2990,1458,696,3053,1458,613,318
470,330,4947,3527,6555,12,1883,1190,3478,3053,2939,3478,2858,2792,325,2221,3053
471,3647,1959,151,457,850,3410,1547,603,1637,904,1332,1547,603,1332,603,1332
472,3647,2925,918,457,1691,3068,1547,1963,1637,2178,1332,1343,3501,869,1065,1332
473,5189,3262,151,457,3496,1173,739,1963,1637,904,1332,2913,3501,869,1065,1637
474,5189,2490,3236,794,1251,924,316,2643,2396,3236,3210,1017,1886,825,1243,2396
475,3647,2490,785,794,3286,2643,2290,2895,2396,3236,3210,3320,2723,3034,2305,2396
476,5189,2490,3236,794,1515,924,1500,906,2396,516,380,2360,1886,3034,3522,2396
477,330,4947,3527,2990,3077,1376,2616,1772,1772,2990,3045,696,3157,2747,2609,2616
478,330,242,1094,1279,2382,3273,3133,3133,2811,1710,3087,2642,2764,1710,1676,1498
479,330,386,3392,424,1710,1858,1201,3383,2893,2990,3045,2893,2764,186,2609,2609
480,330,1959,589,1782,2516,147,1524,2188,750,147,1524,1524,1524,147,147,147
481,330,2925,3527,1705,1311,424,961,1239,128,3338,3121,961,824,1705,1180,961
482,330,1959,2871,1782,4156,369,961,123,1524,147,1524,1524,2797,147,147,1524
483,3647,1959,1263,1736,1882,132,1182,3440,1717,2164,2310,2239,1369,132,132,132
484,3647,1959,2596,778,1882,132,132,950,790,1030,132,2234,3114,132,3182,132
485,3647,623,2067,109,370,2562,109,700,1369,180,2310,1785,2266,1073,458,3182
486,5189,475,4004,6269,5728,4169,6375,6547,5103,2159,3434,5567,2206,4635,3873,4635
487,5189,4947,2502,2315,4830,3755,6196,5072,2375,2375,2428,3192,2499,980,1421,980
488,5189,4694,5574,3066,4988,6920,5553,5072,1267,5718,1267,3192,2956,980,4260,4635
489,330,242,851,3005,1395,1579,722,776,1887,62,596,5477,3484,596,3484,596
490,3647,242,3459,3005,1395,77,722,455,422,5477,3484,5477,3484,3484,3484,455
491,330,4947,3462,2315,1915,1527,722,776,422,62,596,2369,3484,596,1527,596
492,330,4947,333,1782,2516,3109,1454,2695,1224,285,1275,754,322,2775,1236,214
493,330,242,2560,1782,2516,285,2730,2695,932,285,1782,3133,3133,3313,3133,1233
494,330,242,2560,1782,2943,285,2730,2695,1224,285,1275,1224,1224,3313,3390,214
495,5189,1914,1127,743,1163,2933,2717,2581,938,285,938,938,754,3313,938,938
496,5189,1959,151,743,1668,1620,2156,2188,2550,2550,2550,2550,2550,2550,2581,2372
497,5189,242,151,743,2188,1620,2156,2188,1925,485,1552,2550,754,377,2581,66
498,330,2925,2846,1067,1797,1792,2050,965,2140,1350,2192,1242,2192,400,1242,1242
499,3647,1959,435,2714,303,1792,376,965,2140,1350,2192,1861,1792,1838,1861,1861
500,330,362,2846,457,1797,1025,2050,1963,2140,1350,2192,1242,2192,1242,1242,1242
501,330,1959,4420,2826,2247,1620,376,1963,2580,2086,2416,1861,2580,376,2580,2541
502,3647,1959,291,2826,1838,2035,376,965,2397,1861,2192,1861,1861,965,1861,1861
503,3647,1959,5421,1679,370,492,2541,1963,2580,2086,2416,1861,2580,2086,2580,2541
504,5189,187,3495,794,1515,758,1327,255,1319,3408,380,281,112,380,2847,150
505,3647,1959,3495,743,3134,150,1046,1327,112,3408,380,281,112,112,112,274
506,5189,2490,151,794,1251,758,1046,906,112,274,380,281,112,112,112,2396
507,330,242,1882,1914,1882,1073,2156,389,3139,3243,1824,1617,1882,2082,532,749
508,3647,1959,2302,1914,1882,1073,1935,368,1709,3243,1438,1617,19,2082,532,2807
509,5189,1959,2067,2611,1163,1709,2230,3172,3139,39,1438,1438,720,2950,532,2807
510,3647,362,3152,3152,2479,3201,1412,1304,3139,2939,2434,2887,2434,1843,2473,2614
511,3647,1959,2463,2611,370,2837,2156,1304,165,165,2434,1304,2434,1674,350,1674
512,330,2925,3152,3152,2479,2122,868,368,3139,2939,2434,1617,2434,551,350,1412
513,3647,1959,1263,118,2495,950,132,950,2922,1775,2310,1014,580,132,197,132
514,3647,1959,2871,118,370,950,132,950,530,1775,2310,815,580,132,530,3525
515,3647,1959,2871,2863,307,2837,1298,208,1709,7,1503,2369,3379,2202,307,2606
516,330,362,968,2912,6513,462,2622,3359,2672,2176,2974,3062,2672,362,1212,3359
517,330,362,2548,2161,881,462,2622,3359,2672,1857,2974,3062,2875,362,1212,3386
518,330,2925,3462,2912,2502,1527,1701,3359,3152,2176,3087,3087,3152,2306,3152,3087
519,3647,1959,275,2583,414,3109,1181,552,997,552,552,3388,397,1181,1555,1181
520,5189,187,275,686,637,3109,1181,2188,997,2667,1874,3388,3512,901,546,546
521,5189,187,3495,3495,3134,2088,1181,2188,997,3368,1552,3388,3523,431,1086,1086
522,3647,1959,2871,1651,1838,492,492,389,1447,1195,1447,146,492,1447,93,1195
523,3647,1959,151,743,930,1422,2107,1029,3139,393,3222,2574,580,393,908,393
524,330,2925,151,743,2084,2761,1628,173,1027,1111,1430,2283,3203,1787,3303,3303
525,5189,242,791,1044,3163,585,1715,3172,1063,2430,2517,1535,585,585,1104,612
526,330,1148,3152,3152,1962,467,1511,2523,915,2523,2517,1395,2517,1715,612,612
527,330,1959,1723,1044,370,585,3024,585,1068,2840,2917,2887,585,585,1104,612
528,330,1959,1780,2469,3249,3417,2469,2072,3152,956,1380,956,619,186,1654,3256
529,3647,3786,2620,2955,1196,2627,1001,3334,932,2627,2974,2627,3312,2627,2775,2627
530,5189,1959,2463,2714,3403,3403,2836,2618,932,956,2453,956,1759,1759,2836,2836
531,5189,1959,1974,646,3163,1649,1129,455,1068,62,3299,218,105,778,1959,1959
532,5189,1816,5142,1914,1473,499,483,3172,1845,288,1959,1959,1820,1845,1820,1820
533,3647,1959,2988,646,6946,4055,1129,2731,1068,288,2988,1959,1649,288,1959,1820
534,330,4947,2530,94,3004,467,426,700,1396,1066,2037,3062,3062,3062,1889,3062
535,330,1959,1723,1035,1758,1260,426,2918,3139,2959,227,3062,1374,3062,94,1633
536,330,610,1201,1892,1758,3417,2763,1448,1080,833,3045,2148,1377,833,1080,3263
537,3647,187,2240,794,1515,758,1742,1017,511,1530,1741,281,228,1191,2895,2396
538,5189,187,3236,794,1515,924,1742,1017,1368,1624,2270,1017,3491,1191,1017,2396
539,5189,187,3236,794,1515,924,1742,3260,511,935,2895,281,3247,732,2652,2396
540,3647,1959,2463,2210,1518,3048,1747,336,1717,3440,1958,3440,336,3440,1382,336
541,3647,1959,1386,2424,1097,2879,3508,2967,1027,2967,2967,3440,3178,3182,3178,3178
542,3647,1959,4173,840,2944,3109,2212,2967,2967,2967,2967,2967,3178,2967,817,1254
543,330,2925,1386,457,3437,607,1628,173,1123,640,173,1169,837,2019,947,640
544,5189,187,2864,1229,3286,3274,2391,3019,963,963,3384,1169,1106,1106,3454,846
545,5189,187,2864,562,3286,2552,868,1596,963,1082,2019,1169,547,2019,2824,846
546,3647,1959,2871,579,280,795,1464,554,2374,1345,789,1815,1464,2553,197,2374
547,5189,187,1244,130,677,2835,2093,677,2205,547,1282,1815,3378,1012,1626,1282
548,5189,1959,685,2458,280,3244,1464,152,1717,494,2653,2234,1554,2059,2526,2526
549,3647,1959,151,1914,2946,499,1182,1526,1115,2202,2310,218,580,218,292,292
550,5189,1552,151,36,471,4055,2823,505,2922,2840,2310,3192,1252,505,2867,292
551,3647,242,151,405,2789,1073,868,1450,2922,2840,2369,2369,1301,778,292,612
552,3647,1959,151,743,4156,405,376,603,2236,2086,2192,1273,405,1794,1065,2086
553,3647,1959,151,743,930,1422,3221,1273,2890,1273,3345,1273,2764,3221,3331,3221
554,330,2925,1386,457,4156,659,1547,603,2580,2086,2192,603,603,1242,1242,1242
555,3647,1959,2014,3016,414,2736,2283,810,2038,285,2985,681,3383,2736,3175,3175
556,3647,1959,2014,2955,414,2340,3024,455,1495,2142,1495,2424,1930,3356,1028,455
557,5189,1959,2014,2955,1891,285,2399,960,1495,285,1329,1623,48,2543,1329,2072
558,3647,2490,785,794,1515,758,2290,255,511,2145,1552,2881,2557,1571,1853,1976
559,5189,187,1245,794,1515,758,2290,255,511,3033,1552,1515,2587,1571,1187,1571
560,5189,2490,785,1717,3286,1911,193,255,3384,2309,1552,3286,20,1571,1888,2391
561,3647,2925,2637,3231,656,1403,4360,656,656,3338,656,70,1171,1946,5621,2874
562,330,1959,1386,2422,3004,2186,2722,3055,2401,3055,2917,2401,133,133,133,133
563,330,386,1386,2722,2970,2281,1298,3334,2953,1490,2281,801,407,13,3354,133
564,5189,1959,151,1335,5896,2131,479,2131,1343,17,161,1343,3501,1293,3501,2131
565,5189,2490,1011,562,4156,2131,479,2131,1343,479,1200,1343,3501,2131,3501,2131
566,3647,1959,2871,1461,1442,2131,479,1963,1794,2178,2192,1343,2580,1794,1065,46
567,3647,242,1094,3067,818,894,1695,3172,3067,133,3406,1715,2679,1715,133,1715
568,3647,1959,2871,2469,3406,1644,1695,3067,1919,133,1166,1715,2679,133,133,3420
