ids,epoch_0,epoch_1,epoch_2,epoch_3,epoch_4,epoch_5,epoch_6,epoch_7,epoch_8,epoch_9,epoch_10,epoch_11,epoch_12,epoch_13,epoch_14,epoch_15,epoch_16,epoch_17,epoch_18,epoch_19,epoch_20,epoch_21,epoch_22,epoch_23,epoch_24,epoch_25,epoch_26,epoch_27,epoch_28,epoch_29,epoch_30,epoch_31,epoch_32,epoch_33,epoch_34,epoch_35,epoch_36,epoch_37
173,278,714,372,374,201,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343
174,151,671,41,359,343,266,359,2,266,359,359,359,359,359,359,359,359,359,343,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359
175,214,804,363,153,359,343,343,151,74,74,74,74,359,359,359,359,74,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,343,359,359,359,359,359
176,537,771,235,266,155,62,266,158,266,2,38,2,369,359,359,38,359,359,38,38,359,38,359,38,2,359,85,2,2,359,359,359,38,2,359,359,359,359
177,275,345,0,100,177,150,140,540,382,273,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
178,100,261,100,100,30,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
179,284,414,710,158,64,216,169,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
180,158,569,61,90,60,179,60,75,170,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283
181,321,463,53,0,161,86,213,203,161,102,5,257,78,257,203,257,342,342,283,203,203,78,257,283,78,342,283,283,283,283,283,257,203,342,283,342,53,147
182,184,385,80,91,119,283,159,283,283,260,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283
183,671,157,375,229,351,395,214,356,356,356,356,356,356,356,356,356,356,356,356,356,321,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356
184,619,229,107,335,133,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356
185,377,165,809,165,385,103,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356
186,673,80,595,80,86,21,80,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113
187,54,513,47,252,136,136,129,223,113,113,113,113,223,223,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113
188,476,682,129,222,692,101,254,101,254,338,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113
189,314,336,632,590,220,20,293,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274
190,583,340,794,141,301,266,274,274,175,89,6,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274
191,409,480,23,256,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274
192,333,118,366,426,14,797,347,45,45,766,766,144,347,218,313,347,389,347,316,193,49,678,313,313,313,501,678,155,326,313,304,3,193,649,313,501,82,313
193,401,613,594,164,371,353,156,187,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52
194,193,802,192,802,121,219,51,3,93,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52
195,139,168,369,270,555,372,75,65,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338
196,313,125,377,302,138,338,321,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338
197,230,34,363,134,354,195,74,22,363,363,338,338,338,205,338,338,338,338,205,338,338,338,681,338,373,338,338,338,338,338,338,382,32,194,22,338,205,205
198,411,394,760,265,114,247,308,247,384,234,234,189,189,189,189,189,189,189,189,247,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189
199,241,158,157,78,755,387,103,142,189,189,189,142,189,189,189,189,189,189,386,94,189,644,189,189,189,189,591,189,390,699,189,189,94,591,189,189,189,189
200,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189
201,721,32,34,34,345,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34
202,384,38,173,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34
203,376,768,395,202,254,290,347,97,129,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34
204,33,119,713,337,298,663,374,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69
205,805,36,781,126,299,574,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69
206,74,218,142,209,240,352,74,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69
207,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369
208,111,295,175,9,1,137,137,137,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369
209,30,110,491,324,155,215,137,137,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369
210,224,413,7,413,224,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185
211,481,507,531,571,737,419,419,185,95,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185
212,143,519,76,171,28,28,28,28,28,405,405,83,83,185,83,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185
213,539,771,730,103,395,395,576,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395
214,576,256,651,308,194,395,395,683,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395
215,7,3,179,303,297,303,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395
216,137,277,760,333,14,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156
217,229,388,184,255,400,301,4,356,157,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156
218,279,225,388,84,233,380,370,515,156,156,515,156,214,156,256,214,156,156,156,156,156,156,156,156,156,156,156,156,71,156,156,156,156,156,156,156,156,156
219,543,3,775,776,380,412,160,317,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160
220,138,288,161,293,293,576,376,620,649,160,284,207,573,524,160,525,160,525,160,377,160,37,316,649,327,377,402,160,160,160,236,160,160,160,160,37,288,160
221,378,393,259,123,67,67,400,400,160,160,742,400,400,400,67,160,160,160,160,160,160,160,160,160,160,160,160,160,160,66,160,160,160,160,317,160,160,160
222,401,807,83,129,173,129,339,129,240,78,240,129,129,325,129,46,129,129,129,129,129,211,211,129,129,129,129,129,129,129,129,129,129,129,129,723,129,129
223,481,80,299,472,80,268,289,34,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,77,129,129,129,129,129,129,129,129,129,129,129,129
224,283,337,129,354,156,400,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129
225,439,106,161,179,308,318,319,318,318,257,318,241,318,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241
226,608,285,35,295,23,314,318,318,241,241,318,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241
227,751,487,178,143,308,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241
228,6,793,106,752,584,736,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264
229,689,786,15,45,337,245,387,264,159,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264
230,696,384,129,0,372,192,264,264,264,399,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264
231,162,669,125,329,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170
232,123,187,250,131,147,290,260,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170
233,623,169,353,5,182,153,182,323,323,323,323,323,153,182,323,323,323,170,170,170,170,170,170,170,170,170,170,170,170,170,170,195,195,170,170,170,71,170
234,433,287,197,656,7,184,245,245,245,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184
235,539,771,156,96,34,68,184,7,7,178,184,184,184,31,184,184,184,184,184,184,184,184,268,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184
236,586,470,469,185,185,231,184,391,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184
237,140,151,71,155,311,240,217,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124
238,754,732,155,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124
239,379,255,32,50,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124
240,323,544,126,632,76,378,313,88,370,370,370,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71
241,19,86,677,21,21,101,31,329,206,188,272,188,10,10,188,10,10,71,10,71,174,71,71,10,71,365,71,71,71,71,71,71,71,71,71,71,71,71
242,320,5,352,153,401,393,393,393,363,363,140,393,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71
243,662,714,213,243,23,306,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263
244,106,303,383,256,35,35,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263
245,62,483,651,170,342,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263
246,170,513,629,53,53,194,257,794,191,191,357,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191
247,222,811,86,196,156,400,190,190,241,23,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191
248,696,472,755,543,353,319,144,218,218,218,218,191,191,182,191,191,191,191,191,191,143,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191
249,793,713,800,103,283,149,149,149,256,256,346,256,89,319,12,245,12,245,202,256,319,256,257,256,256,256,319,256,256,256,256,256,256,301,256,22,256,256
250,583,451,399,274,400,136,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256
251,784,459,809,213,41,281,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256
252,601,70,469,221,358,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293
253,313,205,13,196,293,289,593,160,713,333,13,288,293,72,160,160,293,160,160,160,160,160,293,293,160,293,293,293,293,293,476,293,160,293,293,293,293,293
254,47,113,776,380,293,293,380,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293
255,385,229,217,74,180,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56
256,33,370,154,154,151,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56
257,413,195,651,298,374,173,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56
258,403,472,187,334,136,400,385,308,264,264,23,264,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399
259,173,133,102,354,182,264,251,251,399,264,264,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399
260,73,310,329,595,269,595,274,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399
261,656,210,69,320,92,135,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331
262,526,491,389,374,155,244,244,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331
263,689,62,754,130,309,348,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331
264,575,255,206,293,225,256,256,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400
265,140,751,86,51,400,89,295,327,327,327,400,334,327,327,327,26,26,327,400,327,400,400,400,400,400,400,400,319,398,400,400,400,319,400,400,377,400,400
266,467,290,301,60,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400
267,322,205,811,673,447,526,36,526,740,248,248,740,128,248,128,128,128,128,128,128,128,128,128,128,390,390,128,128,128,128,128,128,128,128,128,128,128,640
268,251,750,766,508,660,395,110,110,110,811,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128
269,245,776,275,620,660,697,592,593,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128
270,513,363,106,363,218,248,308,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248
271,551,624,704,249,165,143,165,143,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248
272,256,781,310,351,148,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248
273,771,533,185,252,354,325,118,118,134,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118
274,337,64,605,369,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118
275,374,629,216,17,404,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118
276,559,771,167,88,112,334,20,112,112,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96
277,263,253,768,155,245,220,28,28,197,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96
278,462,520,136,599,807,66,283,281,121,121,31,268,22,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,14,96,96,96,96,96
279,235,104,446,339,346,161,75,105,78,229,285,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152
280,622,686,318,125,196,333,14,252,49,125,240,179,255,152,240,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152
281,634,768,1,255,240,310,310,6,3,310,266,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152
282,275,250,84,214,192,214,214,214,214,763,320,92,92,155,155,348,92,155,246,104,240,92,246,46,101,246,246,246,246,246,240,246,246,246,246,246,246,246
283,77,34,58,244,750,181,701,246,246,246,246,211,622,107,246,246,246,246,246,246,246,9,246,246,246,246,246,246,246,246,246,246,246,246,379,246,246,89
284,467,411,372,335,63,246,246,246,763,246,155,246,246,246,246,320,246,246,246,155,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246
285,345,259,204,380,197,385,210,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84
286,472,175,175,166,373,14,14,14,14,184,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84
287,669,756,260,703,305,317,363,363,363,126,84,84,727,84,84,84,84,84,84,84,84,84,84,275,84,65,84,84,84,84,84,84,84,84,84,84,84,84
288,508,611,588,79,149,79,22,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339
289,672,284,538,295,231,245,231,339,379,75,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339
290,251,285,736,203,22,366,53,4,308,308,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339
291,360,132,282,282,219,52,50,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158
292,632,7,158,158,1,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158
293,252,247,710,100,274,179,32,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158
294,26,457,309,174,30,329,329,342,147,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78
295,157,647,136,225,285,78,306,41,78,86,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78
296,808,30,171,390,624,742,399,722,36,36,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78
297,310,54,54,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262
298,108,60,106,378,595,595,401,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262
299,282,241,673,262,262,262,269,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262
300,628,782,677,179,275,223,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179
301,686,487,292,312,274,49,179,400,400,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179
302,295,186,329,179,223,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179
303,229,82,151,204,250,111,229,229,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29
304,771,250,266,371,358,358,358,358,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29
305,261,221,34,28,192,252,358,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29
306,653,754,427,237,297,100,268,97,361,361,361,308,308,294,294,294,294,294,294,297,294,294,294,294,297,294,306,294,294,294,294,294,294,294,294,297,692,294
