ids,epoch_0,epoch_1,epoch_2,epoch_3,epoch_4,epoch_5,epoch_6,epoch_7,epoch_8,epoch_9,epoch_10,epoch_11,epoch_12,epoch_13,epoch_14,epoch_15,epoch_16,epoch_17
362,764,619,789,626,390,127,127,127,127,127,127,127,127,127,127,127,127,127
363,578,425,31,661,745,216,216,216,216,216,216,216,216,216,216,216,216,216
364,507,80,801,152,541,19,174,121,216,216,216,216,216,216,216,216,216,216
365,321,115,748,182,780,303,216,216,216,216,216,216,216,216,216,216,216,216
366,667,128,804,723,664,100,253,253,177,321,581,253,350,350,350,350,350,350
367,689,603,378,45,82,68,71,19,71,71,95,494,40,140,400,356,111,350
368,285,380,36,722,753,321,196,548,450,450,367,350,350,350,350,321,350,350
369,536,257,224,712,149,149,149,149,149,149,149,149,149,149,149,149,149,149
370,633,208,68,192,149,149,149,149,149,149,149,149,149,149,149,149,149,149
371,69,708,115,231,149,149,149,149,26,395,398,648,420,435,149,96,701,385
372,698,192,790,275,152,49,49,150,212,150,150,150,150,150,319,150,340,150
373,196,162,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150
374,361,630,36,283,40,150,390,329,150,150,150,150,150,100,150,150,150,366
375,435,210,724,382,288,313,109,109,259,194,259,109,259,109,259,259,109,218
376,193,68,9,560,388,388,388,388,207,388,58,399,316,373,316,316,316,316
377,424,809,109,566,769,620,560,685,322,88,5,5,316,45,174,367,174,5
378,480,610,41,198,290,33,34,34,33,229,250,358,358,358,358,358,358,358
379,641,657,151,133,0,111,340,280,34,229,229,229,282,358,358,358,358,358
380,87,358,358,285,508,275,72,358,420,647,647,10,358,275,647,401,400,275
381,9,193,233,153,9,343,343,300,300,300,300,300,300,300,300,300,300,56
382,64,249,571,249,2,300,300,300,300,300,300,300,300,300,300,300,300,300
383,692,159,17,145,754,121,56,172,84,300,300,300,172,300,300,300,300,300
384,185,547,274,148,6,281,179,220,179,245,41,41,41,41,41,41,41,41
385,157,674,41,445,275,182,691,41,41,400,41,41,41,41,41,41,41,41
386,78,393,41,327,393,78,745,393,393,351,87,393,153,153,393,476,476,70
387,587,275,273,722,613,489,450,364,22,375,53,375,375,375,375,375,375,375
388,715,505,445,588,342,115,375,375,375,375,375,375,375,375,375,375,375,375
389,787,140,42,251,462,375,375,375,375,375,375,375,375,375,375,375,375,375
390,65,126,404,337,33,340,337,337,384,337,337,337,337,337,337,337,337,337
391,139,793,264,802,145,337,337,337,337,337,337,337,337,337,337,337,337,337
392,494,337,85,718,104,210,337,337,337,337,337,337,337,337,337,337,337,337
393,466,466,535,704,244,735,162,678,314,123,351,797,351,678,177,177,351,177
394,398,351,393,123,381,118,194,40,206,89,409,351,351,351,351,351,351,351
395,774,584,284,205,119,297,351,351,351,351,351,351,351,351,351,351,351,578
396,238,249,537,377,154,46,180,180,180,180,180,180,180,180,180,180,180,180
397,574,502,369,771,549,549,549,180,549,172,246,2,180,180,180,180,180,180
398,330,334,535,155,348,401,74,320,595,180,180,180,180,180,180,180,180,180
399,102,383,416,262,29,34,29,11,720,508,11,58,383,17,499,397,401,317
400,213,360,256,174,383,383,383,383,383,383,383,383,383,383,383,383,383,383
401,213,509,695,65,383,383,383,383,383,383,383,383,383,383,383,383,383,383
402,590,132,369,635,55,154,154,154,154,154,154,154,154,154,154,154,154,154
403,346,786,171,449,173,154,154,154,154,154,154,154,154,154,154,154,154,154
404,247,367,511,215,154,204,201,154,154,154,154,154,154,154,154,154,154,154
405,317,82,148,31,148,148,400,307,268,353,353,353,105,105,328,328,105,105
406,412,20,53,224,272,262,105,105,105,105,105,105,105,105,105,105,105,105
407,149,243,131,179,334,334,334,268,105,105,105,105,105,105,105,105,105,105
408,421,766,496,745,221,186,338,192,31,370,10,278,221,278,370,278,278,278
409,783,56,46,777,271,278,221,74,278,278,278,278,278,278,278,278,278,278
410,590,353,269,233,333,217,388,27,388,31,278,282,278,332,282,332,278,57
411,298,437,71,154,215,64,215,215,215,215,215,215,215,215,215,215,215,215
412,381,681,7,271,85,240,215,215,215,215,215,215,215,215,215,215,215,215
413,754,654,215,332,215,215,215,215,215,215,215,215,215,215,215,215,215,215
414,39,549,243,340,315,252,252,252,252,252,252,252,252,252,252,252,252,252
415,16,732,748,719,98,252,252,252,252,252,252,252,252,252,252,252,252,252
416,526,355,541,365,162,220,252,252,252,252,252,252,252,252,252,252,252,252
417,496,659,263,182,49,104,239,239,239,239,239,239,239,239,239,239,239,239
418,233,107,104,309,24,392,239,239,239,239,239,239,239,239,239,239,239,239
419,207,159,689,30,30,30,21,239,234,239,234,239,239,239,239,239,239,239
420,193,215,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193
421,322,193,36,391,285,647,292,363,401,353,141,193,193,193,193,193,193,193
422,209,422,660,354,678,38,77,401,401,77,77,652,193,193,193,193,193,193
423,803,474,43,86,399,19,19,19,19,19,19,19,19,19,19,19,19,19
424,805,197,650,729,11,19,19,19,19,19,19,19,19,19,19,19,19,19
425,143,177,634,177,139,19,19,19,19,19,19,19,19,19,19,19,19,19
426,674,153,302,394,302,394,74,397,397,397,397,397,397,397,397,397,397,397
427,440,472,59,38,5,394,402,5,657,74,376,44,376,44,322,397,328,282
428,116,338,217,217,397,397,397,397,397,397,397,397,397,397,397,397,397,397
429,457,147,427,339,303,303,303,303,303,303,303,303,303,303,303,303,303,303
430,187,203,334,40,303,303,303,303,303,303,303,303,303,303,303,303,303,303
431,30,500,213,360,91,303,303,303,303,303,303,303,303,303,303,303,303,303
432,760,515,348,196,65,370,65,65,791,358,351,284,148,53,396,211,17,338
433,623,87,255,225,102,671,364,148,148,148,148,148,148,148,148,148,148,148
434,216,292,88,41,281,23,148,148,148,148,148,148,148,148,148,148,148,148
435,507,197,754,740,401,11,135,166,217,121,121,121,121,121,121,121,121,121
436,74,589,43,256,43,65,28,223,223,223,32,32,121,121,121,121,121,121
437,150,343,347,697,506,232,166,724,731,307,32,411,32,785,309,411,411,121
438,608,360,630,380,168,259,243,296,296,296,296,296,296,296,296,296,296,296
439,231,279,312,132,126,293,296,551,296,296,296,296,296,296,296,296,296,296
440,418,7,800,305,71,296,555,296,296,296,296,296,296,296,296,296,296,296
441,195,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380
442,411,40,66,8,361,380,380,380,380,380,380,380,380,380,380,380,380,380
443,517,352,624,476,126,293,328,284,284,269,272,380,380,380,380,380,380,380
444,276,749,630,176,2,85,85,402,266,201,201,201,201,201,201,359,299,154
445,440,571,650,77,201,236,204,201,201,201,201,201,201,201,201,201,201,201
446,2,537,574,180,201,85,85,201,201,85,201,201,201,201,201,201,201,201
447,754,195,706,197,68,14,165,387,291,291,291,291,291,224,291,291,291,291
448,133,10,159,221,376,25,33,55,189,7,652,161,291,290,291,291,291,291
449,800,220,136,70,797,32,606,229,313,734,365,382,187,323,44,365,382,291
450,401,711,233,215,326,332,332,332,332,332,332,332,332,332,332,332,332,332
451,674,766,141,684,64,64,332,332,332,332,332,332,332,332,332,332,332,332
452,501,416,462,83,28,396,32,142,807,332,332,332,332,332,332,332,332,332
453,405,66,131,179,125,125,125,125,125,125,125,125,125,125,125,125,125,125
454,74,286,798,707,635,635,125,125,125,125,125,125,125,125,125,125,125,125
455,591,607,196,676,403,412,51,125,390,125,125,125,125,125,125,125,125,125
456,539,596,57,195,356,319,319,179,255,255,179,255,255,255,255,255,255,255
457,135,580,296,53,49,255,255,255,255,255,255,319,255,255,255,255,255,505
458,7,156,806,14,800,78,366,49,255,105,255,255,255,255,255,255,255,255
459,474,100,361,723,185,95,40,40,40,40,40,40,40,40,40,40,40,40
460,359,511,803,346,462,171,372,400,40,40,192,192,40,40,40,40,40,116
461,402,622,11,284,263,35,120,34,34,40,40,40,40,40,40,40,40,40
462,586,328,389,164,369,1,1,1,1,1,1,1,1,1,1,1,1,1
463,713,105,696,759,331,1,1,1,1,1,1,1,1,1,1,1,1,1
464,138,545,71,326,186,64,253,1,1,1,1,1,1,1,1,1,1,1
465,472,765,44,176,126,363,363,363,363,363,363,363,363,363,363,363,363,363
466,78,10,774,781,31,25,363,33,363,363,363,363,363,363,363,363,363,221
467,805,506,1,299,89,363,363,363,363,363,363,363,363,363,363,363,363,363
468,594,19,492,667,177,177,177,177,177,177,177,177,177,177,177,177,177,177
469,693,677,620,116,390,390,177,177,177,177,177,177,177,177,177,177,177,177
470,687,597,671,273,139,139,607,607,607,177,100,177,177,177,177,177,177,177
471,645,255,169,361,160,133,283,183,5,183,183,183,183,183,183,183,183,183
472,800,340,597,800,101,188,236,187,421,332,729,183,296,421,421,183,183,296
473,471,96,181,336,72,296,183,183,183,183,183,183,183,183,183,183,183,183
474,408,132,17,46,311,311,311,311,311,311,311,311,311,311,311,311,311,311
475,176,151,155,3,155,311,311,311,311,311,311,311,311,311,311,311,311,311
476,431,557,731,278,300,300,311,311,311,311,311,311,311,311,311,311,311,311
477,809,182,751,434,177,362,362,362,362,362,362,362,362,362,362,362,362,362
478,549,724,665,42,303,257,362,362,362,362,362,362,362,362,362,362,362,362
479,362,362,362,362,362,362,362,362,362,362,362,362,362,362,362,362,362,362
480,109,183,356,631,139,51,51,51,51,51,51,51,51,51,51,51,51,51
481,551,196,572,594,734,177,177,177,321,261,252,51,51,51,51,403,51,51
482,316,801,556,729,729,51,51,51,51,51,51,51,51,51,51,51,51,51
483,104,42,411,105,340,272,272,272,272,272,272,272,272,272,272,272,272,272
484,633,69,354,334,28,384,384,272,132,272,272,272,272,272,272,272,272,272
485,190,179,23,102,328,42,42,272,272,247,272,272,272,272,272,272,272,272
486,25,311,435,652,377,77,433,249,249,249,249,249,249,249,249,249,249,249
487,98,586,771,217,530,771,494,620,249,249,249,249,249,249,249,249,249,249
488,778,187,25,115,672,459,668,249,249,249,249,249,249,249,249,249,249,249
489,724,518,675,149,263,213,213,213,213,213,213,213,213,213,213,213,213,213
490,482,413,149,306,34,213,91,213,213,213,213,213,213,213,213,213,213,213
491,715,303,400,329,213,213,213,213,213,213,213,213,213,213,213,213,213,213
492,253,387,22,533,275,263,100,312,263,312,312,312,312,312,312,312,312,312
493,604,603,437,495,225,131,312,312,312,312,312,312,312,312,312,312,312,312
494,209,241,245,43,435,158,312,312,312,312,312,312,312,312,312,312,312,312
495,590,279,447,735,262,244,163,244,244,244,244,244,244,244,244,244,244,244
496,108,135,439,320,244,244,244,244,244,244,244,244,244,244,244,244,244,244
497,162,454,343,638,92,244,244,244,244,244,244,244,244,244,244,244,244,244
498,569,468,36,227,159,671,181,181,181,181,181,181,181,181,181,181,181,181
499,543,123,723,81,194,168,168,222,168,222,66,376,335,335,376,335,181,335
500,397,181,548,335,403,181,176,181,376,181,181,181,181,181,181,181,181,121
501,702,271,145,659,196,335,335,335,335,335,335,335,335,335,335,335,335,335
502,6,240,253,214,14,66,335,335,335,335,335,335,335,335,335,335,335,335
503,422,536,476,26,130,245,335,335,335,335,335,335,335,335,335,335,335,335
504,102,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153
505,88,28,25,465,302,359,338,154,209,403,402,621,266,153,153,153,153,153
506,268,732,684,324,320,167,678,694,82,2,253,153,153,153,153,338,153,153
507,173,65,765,758,23,65,764,65,23,65,65,65,65,65,65,65,65,65
508,175,474,151,241,158,269,252,309,65,309,65,65,65,65,65,65,65,65
509,37,370,50,33,197,295,347,224,347,347,65,65,65,65,65,65,65,65
510,97,36,417,779,140,14,238,238,238,238,238,238,238,238,238,238,238,238
511,688,747,155,31,340,238,238,238,238,238,238,238,238,238,238,238,238,238
512,702,290,437,565,362,367,95,238,238,238,238,238,238,238,238,238,238,238
513,295,706,326,580,162,158,252,45,328,328,328,328,328,328,328,328,328,328
514,89,577,171,187,377,147,229,290,3,111,328,328,328,328,328,328,328,328
515,348,408,45,152,239,241,318,159,281,328,328,255,328,328,328,328,328,328
516,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382
517,382,640,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382
518,285,297,22,82,382,382,382,382,382,382,382,382,382,382,382,382,382,382
519,305,730,351,393,71,195,156,156,118,284,284,284,284,284,284,284,284,284
520,225,766,289,298,155,284,284,284,284,52,284,284,284,284,284,284,284,284
521,692,396,536,590,77,284,284,284,284,284,284,284,284,284,284,284,284,284
522,197,174,123,581,323,133,162,89,353,353,353,353,179,181,353,353,353,353
523,199,322,223,464,104,190,353,353,179,353,353,353,353,353,353,353,353,353
524,140,420,448,145,313,353,314,353,353,403,45,13,88,338,45,348,353,353
525,204,105,174,179,179,6,6,6,6,6,6,6,6,6,6,6,6,6
526,721,268,401,791,350,327,195,84,6,6,6,6,6,6,6,6,6,6
527,53,285,329,148,285,358,335,192,192,251,192,148,136,393,393,393,446,136
528,49,188,179,323,195,400,148,148,318,318,318,318,318,318,318,318,318,318
529,713,346,208,378,148,319,140,140,148,140,140,140,47,148,140,140,148,318
530,592,521,159,424,195,319,330,319,318,318,318,318,318,318,318,318,318,318
531,140,108,424,693,735,184,166,184,166,235,83,235,235,235,235,235,235,235
532,506,610,363,419,379,711,7,22,187,22,22,297,297,22,235,387,235,235
533,325,158,571,653,605,93,8,83,530,118,118,118,235,235,235,235,235,235
534,800,694,792,405,208,208,356,208,327,327,327,327,327,327,327,327,327,327
535,327,547,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327
536,367,71,327,327,206,327,525,327,327,327,327,327,327,327,327,327,327,327
537,133,474,292,229,151,17,85,85,85,85,85,85,85,85,85,85,85,85
538,766,632,55,172,85,154,154,154,154,85,85,85,85,85,85,85,85,85
539,311,229,199,567,343,311,298,85,85,85,85,85,85,85,85,85,85,85
540,276,374,447,61,71,388,388,388,388,388,388,388,388,388,388,388,388,388
541,335,274,652,560,121,388,318,285,248,150,388,388,388,388,388,388,388,388
542,313,499,32,143,289,184,14,388,388,388,388,388,388,388,388,388,388,388
543,608,126,580,213,145,107,354,337,87,45,277,13,277,107,277,337,33,45
544,82,110,2,533,284,371,33,33,33,33,33,33,33,371,33,33,33,33
545,519,639,493,401,229,55,108,33,33,33,33,33,33,33,33,33,33,33
546,26,431,592,202,521,313,136,73,229,328,18,377,377,377,29,29,377,377
547,204,662,439,298,307,250,33,33,377,377,377,377,377,377,377,377,377,377
548,408,373,118,50,250,278,106,106,106,239,14,14,239,14,377,377,88,377
549,147,33,651,189,344,382,11,325,325,325,325,325,325,325,325,325,325,325
550,322,589,720,530,566,155,394,155,325,325,325,325,325,325,325,325,325,325
551,6,306,65,648,758,325,325,325,325,325,325,325,325,325,325,325,325,325
552,3,192,88,237,54,186,632,219,219,219,219,219,219,219,219,219,219,219
553,596,334,412,370,206,244,32,109,345,136,32,590,219,219,219,378,219,219
554,518,683,312,182,264,356,624,159,635,596,635,219,219,219,219,219,219,219
555,629,399,143,731,740,20,70,156,184,156,70,388,70,70,70,70,70,70
556,355,496,190,368,283,130,70,136,241,70,70,70,190,70,70,70,70,70
557,791,110,3,137,323,70,70,70,70,70,70,70,70,70,70,70,70,70
558,7,659,311,394,343,343,311,343,172,172,394,172,172,172,172,172,172,172
559,139,196,38,343,209,172,172,172,299,172,172,172,300,172,172,172,172,172
560,737,748,201,209,641,193,108,348,172,172,172,172,172,172,172,172,172,172
561,320,736,128,350,687,576,615,189,188,188,188,189,188,244,188,188,286,286
562,542,58,588,152,618,40,23,283,385,218,218,218,218,218,218,218,218,218
563,287,301,757,410,78,385,385,218,218,218,218,218,218,218,218,218,218,218
564,719,610,354,769,137,369,117,192,117,117,117,117,117,117,117,117,117,117
565,175,105,149,64,369,326,326,326,117,117,117,117,117,117,117,117,117,117
566,721,342,551,205,183,421,275,117,117,117,117,117,117,117,117,117,117,117
567,206,360,19,88,179,281,281,281,281,281,281,281,281,281,281,281,281,281
568,550,685,202,207,148,156,281,256,281,281,281,281,281,281,281,281,281,281
569,256,514,306,231,309,220,23,281,281,281,281,281,281,281,281,281,281,281
570,773,584,64,129,401,1,210,340,340,340,340,340,340,340,340,340,340,340
571,593,183,395,226,84,26,28,20,340,19,340,340,340,340,340,340,340,340
572,268,464,404,371,340,340,340,340,340,340,340,340,340,340,340,340,340,340
573,781,622,780,195,18,236,372,402,16,247,287,247,40,247,247,247,104,104
574,107,416,20,16,233,323,421,205,136,393,205,284,189,678,218,183,183,70
575,259,221,181,76,217,44,376,354,396,136,136,136,136,136,136,136,136,61
576,358,393,722,446,320,87,87,393,41,361,136,66,87,136,66,66,74,421
577,253,68,492,424,87,87,87,87,87,87,87,87,87,87,87,87,87,87
578,722,290,652,181,97,222,87,87,87,87,87,87,87,87,87,87,87,87
579,70,252,345,222,336,288,403,336,336,123,123,259,355,355,72,355,355,355
580,314,712,123,24,159,159,355,183,336,355,403,355,355,317,335,355,355,20
581,41,65,189,4,66,398,132,402,58,355,355,355,355,355,355,355,355,355
582,155,155,310,539,220,111,111,111,111,111,111,111,111,111,111,111,111,111
583,358,253,750,269,372,197,197,197,208,208,452,150,111,111,111,111,111,111
584,62,196,515,420,358,367,274,255,392,347,42,111,111,111,111,111,111,111
585,535,711,435,777,544,351,244,348,348,348,348,348,348,348,348,348,348,348
586,99,348,369,401,298,348,634,401,7,401,28,348,348,176,176,348,176,104
587,684,507,406,545,138,348,348,348,348,348,348,348,348,348,348,348,348,348
588,485,66,295,335,211,285,393,420,276,420,136,393,41,259,393,136,320,136
589,504,576,623,552,314,205,205,205,205,205,205,205,205,205,205,205,205,205
590,477,107,205,214,32,205,229,391,393,355,393,393,205,393,391,205,205,205
591,54,577,635,306,714,312,4,95,35,16,16,384,384,16,248,24,73,140
592,180,683,78,742,319,76,308,281,385,377,4,329,222,222,179,222,222,330
593,691,216,21,327,218,156,330,245,245,245,115,693,330,330,330,330,330,330
594,391,619,423,510,687,247,247,247,247,247,247,358,247,247,247,358,247,301
595,800,377,673,474,82,45,82,234,82,234,234,234,234,348,247,247,234,247
596,269,309,47,737,185,357,29,111,111,111,29,111,29,29,29,29,111,247
597,512,54,663,251,26,171,26,26,26,26,26,26,26,26,26,26,26,26
598,281,365,792,79,19,88,26,19,26,26,26,26,26,26,26,26,26,26
599,377,691,15,125,88,88,19,26,26,26,26,26,26,26,26,26,26,26
600,92,339,749,84,326,240,240,240,240,240,240,240,240,240,240,240,240,240
601,773,317,145,360,285,77,158,328,240,240,240,240,240,240,240,240,240,240
602,190,505,541,81,379,262,137,3,383,29,240,240,240,240,377,240,240,240
603,36,793,285,322,32,370,31,32,22,32,32,32,32,32,32,32,32,32
604,538,127,581,83,32,32,32,32,32,32,32,32,32,32,32,32,32,32
605,171,747,561,3,389,277,32,32,32,32,32,32,32,32,32,32,32,32
606,524,108,457,243,298,234,302,365,466,322,365,401,332,394,332,394,386,313
607,558,329,394,401,215,234,234,234,234,234,234,234,234,234,234,234,234,234
608,175,340,62,640,553,45,82,247,82,3,194,247,247,152,247,247,247,247
609,158,547,215,268,187,187,106,106,106,106,106,106,106,106,106,106,106,106
610,483,802,538,551,106,106,106,106,106,106,106,106,106,106,106,106,106,106
611,462,287,520,756,33,106,106,106,106,106,106,106,106,106,106,106,106,106
612,194,733,87,36,508,321,342,230,230,230,230,127,128,230,230,230,128,128
613,664,165,253,673,326,142,142,28,142,142,142,142,142,142,142,142,142,142
614,378,803,339,593,780,792,774,272,142,142,142,142,142,142,142,142,142,153
615,145,455,322,389,340,193,262,10,267,267,267,267,267,267,267,267,267,267
616,104,3,383,245,193,267,250,269,322,267,267,267,267,267,267,267,267,267
617,250,651,126,395,296,421,28,179,370,363,28,28,28,28,28,179,28,28
618,97,602,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,556
619,191,806,731,782,323,220,148,347,97,97,97,97,97,97,97,97,97,195
620,200,338,633,224,318,97,147,347,97,97,97,97,97,97,97,97,97,53
621,5,291,397,684,69,69,10,10,10,10,10,10,10,10,10,10,10,10
622,804,170,383,322,380,10,10,10,10,10,10,10,10,10,10,10,10,10
623,515,363,752,141,400,141,10,10,10,10,10,10,10,10,10,10,10,10
