ids,epoch_0,epoch_1,epoch_2,epoch_3,epoch_4,epoch_5,epoch_6,epoch_7,epoch_8,epoch_9,epoch_10,epoch_11,epoch_12,epoch_13,epoch_14,epoch_15,epoch_16,epoch_17,epoch_18,epoch_19,epoch_20,epoch_21,epoch_22,epoch_23,epoch_24,epoch_25,epoch_26,epoch_27,epoch_28,epoch_29,epoch_30,epoch_31,epoch_32,epoch_33,epoch_34,epoch_35,epoch_36
132,2354,3012,896,6030,1652,3082,645,869,3496,2262,32,67,2665,311,3239,2284,829,768,2665,488,32,356,3193,1332,829,488,3193,3193,2284,2590,2497,1067,2284,3193,315,694,884
133,6346,1532,810,17,548,592,3290,217,1813,217,2913,3221,1963,3075,3239,45,45,3131,1804,488,491,361,2662,1679,967,893,2178,2500,2097,3168,1838,1804,2262,2157,1876,309,1445
134,671,2686,4441,17,1296,3082,3290,492,2605,2024,2733,2213,1963,659,3239,603,1581,3766,1804,2192,2913,4813,2810,860,2913,2346,1065,2373,2649,709,2179,1804,1895,435,34,418,1520
135,2283,2686,896,6222,3108,3959,2057,95,6440,1269,415,135,1315,2014,1940,3461,3129,2225,307,1940,841,2677,1280,1940,841,3129,1280,493,2463,1940,1621,2459,1621,1621,1959,998,616
136,671,1784,810,983,2229,2034,3140,564,2995,2456,1823,135,2055,2677,2055,2677,783,591,1300,3036,3109,2677,2518,3332,2529,3471,83,595,1326,2022,3158,414,378,227,1997,2456,2506
137,3169,3215,896,6222,3108,6682,5166,3622,6440,1269,415,6527,1315,2014,1940,3461,3129,486,2113,551,841,1598,1280,1940,841,1787,1994,493,2463,135,2925,2459,1630,1621,2186,998,616
138,2283,2895,896,828,3228,1345,3140,1345,608,1269,415,3083,2643,3439,828,2583,1614,2999,2999,1281,608,284,3443,608,2795,549,2374,608,2177,2655,3144,414,2769,2374,2643,991,1191
139,671,2895,510,2776,2352,1685,750,1345,2999,1230,415,2863,1040,3439,828,3378,1614,2999,2529,2433,608,3443,3443,608,2795,549,2374,608,2177,2655,2655,414,2769,2784,685,991,1191
140,2283,2895,2045,1798,3216,3030,2451,1345,374,1398,415,2127,2643,2337,2259,3378,1614,2007,1398,3254,2332,3473,1950,3445,3219,2655,2240,608,3445,2655,2655,2007,602,2056,2643,704,2572
141,671,3215,810,285,2282,319,3459,810,1444,2326,1589,62,461,635,1822,1159,783,635,307,1312,1674,1159,1395,3214,2650,2196,1663,2673,979,2786,2060,1166,938,1623,1796,998,616
142,3169,3012,810,6222,147,319,1087,1466,2355,3304,415,1452,2811,635,2736,1159,2736,87,2110,3145,2627,1159,1759,2399,2650,2196,1453,3297,2649,3220,2060,1166,886,1289,1796,3418,1769
143,3878,1532,810,285,2793,319,2507,1723,3209,2326,1406,3213,461,3079,1822,1159,1666,87,2110,2826,583,191,946,3214,2416,1787,3028,2673,2649,2786,770,7022,1085,2381,1796,1031,2970
144,671,1532,1211,346,988,1708,1239,346,3209,2289,1483,2221,2608,1483,1039,610,2734,775,128,775,396,2277,2388,1039,128,832,345,3133,396,2083,2734,775,775,769,1471,1180,1558
145,169,2336,1211,346,497,1708,1239,2530,3209,2289,1558,3346,2608,1483,1558,1004,2734,310,2758,775,396,346,2388,1039,128,832,2758,451,396,77,2734,775,775,1311,1471,1247,1323
146,3658,1532,3373,4648,1190,1708,1239,346,3338,2289,1483,1039,1483,1483,1039,1004,2734,3527,128,1239,1039,346,2388,1039,41,832,1039,451,396,77,2734,775,345,1247,1471,2388,1323
147,6628,1532,2045,983,2619,558,1722,1352,2821,2072,3367,568,1413,1933,88,1005,1676,940,2529,1933,568,1275,1140,956,681,1413,1413,3352,1361,1114,1676,2267,1660,1186,2441,1413,1908
148,169,2895,2045,3091,378,649,1891,1352,1454,2456,3367,2805,672,754,76,2794,1361,940,2529,1933,692,753,1140,74,2529,1366,1413,186,214,1361,524,2267,900,558,2441,74,59
149,4488,2336,1163,3282,2619,2885,3459,2077,2821,2072,1326,2776,1413,1933,900,2690,1676,940,2529,1933,568,1275,1140,3256,681,1413,1413,186,214,2476,327,2267,900,558,2441,1413,1710
150,5942,2336,1761,828,1843,1068,1760,665,2307,585,78,840,1377,944,2031,2690,2571,945,277,2636,277,238,1652,955,78,2596,166,3487,2636,2690,166,2690,64,1252,3457,1377,2885
151,169,6003,4124,977,1843,1068,1855,1878,2307,1269,2946,2776,2907,1223,2031,2690,3172,3194,2101,3254,2031,2776,3254,1781,294,267,3282,235,1326,2856,875,966,64,1286,206,1063,2885
152,169,2895,339,828,2115,1285,1760,564,2307,2307,2946,2776,2907,1244,2946,2690,3172,945,2430,3254,2241,238,2307,955,751,267,83,1219,1326,2476,1157,94,64,1238,1326,1377,751
153,2283,2895,2045,1798,336,405,2188,774,1442,3304,3367,2805,2148,472,2667,2311,151,16,2650,1312,2511,1681,2595,1498,2372,1366,3331,3072,2649,1681,1072,708,938,1681,1997,3418,1681
154,5942,3654,896,17,930,405,2188,774,1442,3304,3367,2805,2148,3026,3026,2311,151,940,3398,1312,2627,1681,1958,1498,2372,1681,2627,1681,2649,1681,1072,2511,938,1681,1493,3418,1943
155,6628,3654,810,1578,336,405,543,774,1681,3304,3367,2805,1342,3026,3026,2060,151,3189,2469,1312,2627,1681,1216,565,1390,1681,2642,1681,2649,1681,1356,1493,938,1681,1493,3418,1681
156,3169,2974,1189,2776,2282,609,2188,1970,1552,2752,2557,973,672,3522,1925,289,305,806,1191,891,1770,2188,1770,826,2769,239,2188,1948,1059,404,827,826,2769,758,827,2685,1191
157,169,2895,2045,1798,239,2429,239,2316,1552,2600,3065,1874,672,2942,828,2091,305,611,305,891,3409,2188,943,686,305,305,2188,1948,1365,943,3368,3522,2769,3200,686,305,1365
158,3169,3654,2959,1798,239,3100,239,2316,1552,239,1869,1874,672,3522,828,1874,1482,611,2659,891,3409,1874,943,686,2728,1874,2188,1948,686,943,3360,3522,2769,3200,686,2685,1191
159,2283,2336,2045,1337,147,609,1685,112,1552,112,1834,147,240,549,828,2583,112,591,2529,954,608,2235,858,1207,2769,2700,2374,3297,2463,1880,274,3458,2769,2235,2374,991,3401
160,671,2895,896,2776,1418,609,1970,112,3338,2752,143,147,2110,3217,828,2583,552,1,638,1218,608,1275,2376,2769,2769,549,2700,3124,2691,1880,274,2583,2769,2235,2374,991,3401
161,3878,2336,2045,977,378,319,1880,112,186,2326,1318,352,240,549,1218,2583,552,1062,2529,1218,608,1275,858,1207,552,2700,2700,3297,2463,3458,2836,3458,3458,2280,2374,991,3401
162,169,2895,339,1798,239,3100,3295,239,1552,2847,740,1874,672,1725,1949,3056,3200,3248,2659,3027,1770,990,943,686,2728,579,3522,2328,2802,101,2328,3522,2575,3200,1552,305,1307
163,2768,3925,810,1798,1418,449,2145,1345,1442,2752,440,2863,1040,3217,828,1569,305,614,1191,1970,331,990,1770,826,2769,305,1624,2328,1308,1725,2328,3522,2769,3200,3446,305,1191
164,3169,2895,510,2356,1422,2429,239,3408,1552,2600,1869,1510,672,2942,579,2496,305,1021,305,3042,2066,990,305,686,2487,305,274,2328,2496,740,746,2600,2575,3200,1869,305,1365
165,4488,1532,896,17,2125,3410,2996,1350,1350,1273,660,145,1792,311,967,860,2708,3345,480,2192,2086,4813,3645,348,2053,2598,2996,1792,96,1650,2090,1242,7053,660,6834,1048,3345
166,6346,4489,3842,3680,4975,4268,4493,3810,618,3724,6184,2547,4992,3903,967,4156,2708,5759,5759,6775,3903,4813,3645,4360,3619,4268,3724,6768,5896,3724,6256,5933,5759,2547,6834,6760,7056
167,4581,1532,4124,3680,5099,4268,2996,6776,6776,3724,1242,1547,4992,3903,967,4156,2708,4813,4099,2192,3903,4813,3645,348,5141,893,3724,3903,5896,3724,3724,6701,7053,1814,6834,4268,3956
168,3962,2686,2959,1119,2125,449,2145,1345,1540,690,415,284,1540,2319,3083,1569,2451,614,284,1281,608,284,2360,3268,3219,1470,3071,608,836,2655,284,2319,280,284,2214,1337,2240
169,169,2686,2959,1171,1378,449,2145,1345,3083,690,415,3083,3433,2319,3083,3378,1614,2325,284,1281,608,284,3260,3268,3219,2532,3071,608,836,2655,977,1169,280,284,977,2841,2553
170,671,1784,896,2457,2282,1737,1502,2108,135,1269,2501,135,461,2281,1166,2677,3431,2325,2281,1110,2158,2677,554,2041,2863,3147,1175,1298,2777,3416,3164,887,1865,2564,554,2917,1055
171,3169,2895,510,2356,1378,3082,1612,1017,1984,1277,3185,338,3232,3491,1530,1569,1614,2396,281,281,3082,3237,2360,1251,1745,3511,112,3268,3491,404,977,338,2387,3197,977,1107,3279
172,6628,2895,510,3117,331,3082,2145,1017,2432,1277,609,2788,2429,2143,1530,1569,281,2396,281,2270,1368,404,2143,1107,1745,1470,1624,3197,3491,404,977,338,2387,3197,977,1107,1191
173,671,2895,2890,3117,331,1624,2145,1017,2432,1344,3185,3286,1229,2143,1981,1569,1614,2396,715,3260,1368,3511,2143,3268,1976,1530,1624,3268,597,404,1368,1530,2387,3197,827,1107,1191
174,3169,2895,2890,3117,2282,1624,2145,1017,3065,2929,1451,1874,672,2143,804,1569,1017,2396,715,804,3408,1017,943,582,1221,3523,216,1948,597,1344,3360,3360,732,3197,3248,991,1191
175,2283,2328,510,3117,331,1624,2145,1017,3065,2929,1451,1874,184,216,804,1569,3408,3248,3408,3521,3408,3311,3523,3521,1221,672,3408,1948,2929,2003,3241,826,3251,2784,3523,1208,1191
176,2283,2895,1189,3117,331,2429,2371,1017,3065,2929,1451,1510,2429,2143,804,1569,1017,2396,1191,804,24,1948,3523,686,1221,800,3241,1948,597,943,3360,3360,1489,2429,1243,1192,1191
177,3878,6837,4441,399,2803,1285,168,2070,4316,851,8,1108,196,1190,3184,2858,1129,1299,3462,2636,3184,2115,1108,1299,105,1579,1285,2858,2636,883,1746,1577,528,1108,3462,3184,2563
178,2283,1532,1211,1275,49,1285,3459,2108,2893,3429,78,840,461,2986,3184,78,1129,1299,1662,1566,422,455,1937,3425,3199,421,1656,1776,487,1129,1930,1577,1776,157,166,3184,1579
179,3878,2336,2934,205,3346,1038,3459,749,1377,3429,467,62,1746,2986,3184,1776,1129,205,1662,916,776,455,467,3425,205,2221,1656,2828,487,3416,1923,3478,2792,2828,206,3184,722
180,2768,2336,2959,2458,1525,319,1525,2764,1581,2707,1242,911,965,635,1822,886,405,185,2844,3252,1620,2594,145,2906,967,832,2550,2774,84,77,2560,3075,185,1678,185,1112,1323
181,2283,1532,810,1171,2282,1038,2480,1796,1452,1796,1318,1452,2758,2986,1558,2811,2734,310,2758,1239,888,455,1840,2906,451,832,2758,1311,2263,1705,177,1924,1899,2764,1796,1272,1323
182,169,2336,810,285,2000,1708,1239,2764,1581,2326,1242,1782,965,84,1822,886,52,185,3363,3252,1585,886,2388,2906,967,832,2758,2774,3089,77,965,1822,3484,1678,185,1782,1323
183,671,2974,1211,1171,2125,7019,2353,881,1463,2326,1318,1452,1792,1483,1949,1226,2083,775,638,2244,1590,696,2388,1039,2053,987,638,1792,2802,2322,2734,2889,2802,2802,1876,1180,1323
184,671,1797,896,1275,400,5168,2353,881,362,2326,1057,49,1792,3125,1822,1569,6834,614,480,954,2084,990,3645,2505,2053,3501,1831,1792,2802,400,1149,711,2505,3225,1725,2802,1792
185,671,2974,1211,1171,2125,1499,2480,215,362,2326,1149,49,1792,2580,1822,265,6834,1792,638,4437,2868,4813,3645,2505,2053,1335,6264,1792,215,400,1149,3300,2505,1033,1335,3300,1792
186,2768,3215,810,589,147,449,787,131,92,2568,143,147,2961,2730,290,1569,787,131,787,1472,3315,3280,3315,131,3369,832,2166,256,2568,143,276,1213,3089,1472,952,143,2359
187,169,2336,2959,1798,123,2448,787,290,1732,1077,143,3361,3401,2166,290,3025,787,2185,787,3252,1585,3280,3315,131,3369,787,2166,256,2568,143,276,1924,3089,1320,952,143,256
188,4488,1532,810,1798,123,449,787,131,92,3280,143,3495,123,2166,290,3025,787,131,1712,3089,6775,3280,952,2185,3619,787,5242,6768,2568,3025,276,1213,3089,1472,2834,2603,920
189,3169,3215,896,1202,548,2210,3405,1846,1508,144,337,2350,2542,3438,132,3378,7,393,307,272,2169,2677,1842,560,1104,2403,393,7,1115,3246,2768,2574,1097,1126,3438,1125,2403
190,3878,2336,2045,828,2125,1476,1048,1846,1195,3304,1877,2793,2210,3222,1008,1137,3222,3470,307,3222,2627,3222,1958,1539,3525,2403,3400,3262,2649,3283,2060,3440,1025,1584,1099,3418,429
191,3878,2336,2934,3493,755,1476,99,297,3438,1027,8,1664,2074,385,132,1717,2571,1104,307,3400,779,2989,1389,2899,1104,2403,3340,213,1115,1766,2768,3440,3340,1126,2202,1490,2403
192,3169,3215,896,6222,761,1737,1608,2614,6440,2752,415,135,1229,2319,2141,1569,1984,614,715,1609,3408,753,943,686,2795,2396,2374,2141,1308,2141,3257,2141,2272,3078,2808,2309,2272
193,169,3012,2045,1798,2282,3100,2188,2316,1552,2752,2098,1874,672,3495,2667,1569,872,611,1714,891,3408,2098,611,826,2795,2098,3285,1948,1953,2098,2098,2098,1489,2098,1997,2098,216
194,169,1532,4323,1798,239,3100,1953,112,1552,2847,112,1874,2148,3495,76,1569,872,298,2529,1696,758,76,3260,3495,2795,2098,3285,1948,1953,404,758,2098,76,758,1997,2098,818
195,671,3012,896,17,2282,3437,1048,774,1989,3486,2522,2911,2124,2014,2459,2677,3129,925,2113,2113,1802,2677,1280,1940,2759,3129,1280,493,3394,2786,2925,2467,3129,2759,2925,998,616
196,671,2686,896,17,2595,2086,2301,774,135,126,1497,2911,1497,2677,1940,3378,3129,2325,1867,1940,2522,652,2722,1940,2759,1787,1175,493,2777,2786,2925,2467,3129,507,526,998,616
197,169,2686,4218,2776,1418,1285,2677,2672,1066,1735,3167,2863,2672,1223,132,2677,1401,2325,1212,70,2325,2677,1507,613,294,1787,2554,2181,70,2786,2925,1431,2577,1186,1997,2976,3456
198,2283,1532,896,6859,1418,1609,1303,1345,6158,2456,8,4922,3706,3137,2031,6158,2451,2325,2395,1281,2158,3287,3387,2899,2863,160,1234,222,933,2702,588,887,64,2406,188,1626,2980
199,2768,1532,810,6859,1418,1345,1303,2395,185,382,8,3125,458,385,1889,3159,985,2325,458,2687,2031,1695,2376,2899,3322,781,3071,3428,2802,439,2070,887,64,3424,1122,1358,1815
200,169,6116,1789,4752,1418,2164,1469,3322,362,382,8,2452,3503,385,2031,3378,2452,2325,1916,2325,2031,238,1842,2899,633,3471,661,222,2677,79,2266,2573,64,136,188,1278,2970
201,4488,1532,638,6859,329,3030,820,1345,678,1269,1334,2863,494,1223,2031,3378,1614,2325,1867,1241,820,2544,2633,3268,270,820,3071,3268,820,678,678,314,280,136,314,2553,3293
202,3169,2895,2045,977,3151,449,2451,1345,2999,2067,2419,3083,3287,1384,2031,3378,1614,2325,284,1241,820,3287,2129,153,270,2451,3071,1837,820,678,678,314,3293,136,153,820,1837
203,169,6837,4323,1202,3472,1032,787,1345,3037,3357,650,1075,2055,728,2031,3242,933,2325,2494,1241,2031,1241,3387,2899,1567,707,3071,707,820,678,678,503,1241,284,1241,820,678
204,169,2895,2045,3234,684,3042,2371,1947,3065,392,3033,1496,2184,80,132,471,2184,1083,339,804,2427,2175,2519,686,1808,3465,2508,2175,1308,2668,1010,2009,3190,1808,2951,630,3514
205,169,2895,4218,1735,2282,684,684,2696,1432,1735,2489,260,2184,1172,2490,1560,2184,234,3514,804,1947,260,3046,686,1808,3465,2508,1778,1778,2668,2391,260,3190,1808,2951,2184,2184
206,169,2895,339,3234,2106,684,2371,3408,1552,2929,2184,1874,672,80,2490,3056,2184,2867,2659,2777,1074,2175,3150,686,1808,3465,2508,1948,2777,2565,1010,2600,3190,1808,3042,2184,2184
207,5376,2686,2125,1798,972,449,2145,3408,92,2929,2558,1874,184,2166,290,1086,305,3485,3021,1472,1988,3495,3315,131,1086,3485,632,632,2568,1988,276,1700,2558,3485,713,2170,920
208,3169,3215,2045,1798,972,449,787,1345,92,1398,2558,3495,184,2166,1185,1569,1700,3485,1712,1472,1988,3495,3315,131,500,3485,2166,632,2568,1988,276,1700,2558,3485,713,2558,920
209,2768,2895,510,1798,1422,449,787,1345,1442,3021,2558,3495,184,2166,1185,1569,1700,3485,1712,3252,1988,276,920,2558,500,832,2166,632,2568,589,276,1700,2558,3485,713,2558,920
210,5942,1532,5253,399,1843,1285,2227,2887,2307,1381,78,840,196,944,2561,78,1129,2503,2948,2563,3184,2115,1108,3425,105,487,1285,3064,487,505,2266,94,64,1252,94,78,616
211,6628,3654,4061,4718,1843,1285,980,1902,2307,2307,78,840,196,944,2563,78,1129,945,2948,2636,5736,2115,1108,1108,78,487,1285,1285,487,1129,487,2499,3192,157,2926,78,641
212,2354,1532,896,5902,1652,1068,2601,869,3227,585,78,840,102,1431,2944,2690,1129,2095,1300,2563,2241,1649,646,3425,681,267,1285,1285,487,2690,487,2499,1035,157,1431,2944,616
213,2768,1532,1789,1049,1789,319,3459,2614,1377,2326,1589,1463,461,946,93,1674,2515,3054,3054,5563,583,2230,946,3393,3054,3040,1438,1915,2211,1674,2488,2515,3393,1584,1796,3393,1463
214,2283,1532,1211,1561,49,1708,3459,2108,1463,2326,6721,49,461,2986,93,1519,3214,3054,3054,5563,3054,3073,851,2152,5067,2152,467,1915,3073,5563,2488,467,1899,1658,4964,3073,1463
215,6346,1532,1211,3493,2344,1708,3459,2614,4316,2326,6721,1463,461,2986,1899,2717,3214,87,583,467,619,3073,946,2355,3214,2152,83,1915,3073,1674,2488,1519,3429,3459,946,3393,1463
216,671,3012,810,3121,1525,319,1970,215,997,2326,1149,3297,2110,1725,2830,265,2217,215,638,1970,3018,990,2376,1072,1307,579,638,3297,215,101,1149,708,2543,3225,1796,215,1307
217,2768,3654,810,3493,1525,405,2507,1891,2605,1891,1149,2793,1769,1196,2830,530,552,3368,638,1281,1029,990,552,146,1307,2700,2700,3428,979,101,1149,414,2543,1589,1796,3354,616
218,655,3590,896,1202,2125,3030,2805,112,1195,2772,3367,2805,2793,1443,1929,1868,146,3368,638,1933,2868,990,254,146,1307,377,1072,3119,2649,101,3368,414,805,901,2830,3418,1307
219,5376,6837,3842,17,2868,6471,645,2422,1009,63,67,1768,1963,2843,3068,1445,3131,3524,3068,379,2868,990,379,1679,2167,893,379,2981,1443,251,645,1067,1847,1033,2612,645,3068
220,671,3215,896,17,400,3496,901,2500,1009,2752,1242,120,480,1443,1929,2780,2537,671,644,3035,2868,1929,642,1956,54,937,1768,1551,1443,251,1010,1551,1768,2705,2612,3061,1551
221,3878,6837,896,17,2868,3489,645,869,1009,2262,67,352,3154,311,3068,3068,2002,3131,3068,479,491,542,948,3131,2167,893,2178,2981,96,176,645,2167,3068,2157,2612,645,3068
222,2283,5292,6157,2239,1422,3042,1953,95,1442,2323,1589,2873,2184,2814,520,3056,222,2760,3384,1916,222,2544,2968,3050,3235,1057,1991,222,1784,1991,1010,2267,6405,1991,1308,1784,2823
223,671,3215,2959,828,3151,3030,1831,1345,5453,1433,1160,2031,3287,3454,2055,2427,933,2325,1867,3454,703,990,3387,955,729,3147,1991,222,933,2653,990,887,3342,6,1122,405,2970
224,169,2895,2045,1798,3100,2643,3140,3357,1442,1263,190,1906,212,3294,520,3378,222,2325,1867,1265,2435,990,1265,1842,1567,805,1991,707,1265,595,1010,887,805,1991,1259,3151,1309
225,671,2041,1211,3493,419,1708,2480,2108,3209,1661,1236,3346,461,2986,1899,971,52,87,3087,2330,619,2618,2172,2355,3214,2196,1507,3133,2649,2786,2618,7022,670,2618,1796,998,539
226,3169,3215,810,3493,419,319,2507,2450,3209,1879,1629,90,461,888,2722,3175,52,670,1406,1597,619,886,2597,956,2416,2196,3431,583,2649,2786,2618,7022,670,2618,1796,2620,3016
227,169,2974,1789,3121,2344,1708,2480,2108,2186,3392,2480,1866,461,2986,1248,1762,52,1135,265,1110,619,2423,3055,3214,1762,1787,1994,3133,2593,2786,2786,7022,670,2450,1796,998,1463
228,169,3215,896,3091,2962,649,2601,1352,615,2539,1823,2805,2149,635,3198,1717,985,1135,3398,1281,133,2677,1286,1539,3160,282,3464,1546,2022,2022,2335,2267,805,3249,1196,2149,3143
229,4488,1532,1211,3493,774,1737,2371,774,1336,3270,2501,1496,1608,2377,2031,2427,985,2325,1717,20,2031,2729,1160,2899,2739,3440,2371,707,2777,3440,2335,3440,805,3440,133,2879,3099
230,671,3215,896,346,3045,9,1333,2422,286,2456,8,1452,1769,2281,1822,133,985,2325,638,2879,133,2644,169,350,729,1658,1903,213,2074,1766,2335,3440,3429,1966,1122,1674,2523
231,169,2336,2045,2458,2275,222,2042,3301,3438,3270,8,2031,1723,3438,2031,1717,2571,8,1766,807,2031,2989,3350,350,2256,2212,807,707,1736,2239,1882,3440,8,3440,1122,2707,2716
232,3658,3215,2959,2239,3151,222,1301,106,3438,3064,8,2031,3421,3438,2031,1717,2571,8,1958,1099,2031,2989,3421,3440,2256,2212,3340,707,1736,2239,1944,3440,8,3440,1122,2707,616
233,3169,2686,4218,1202,2282,3437,1855,4554,1336,4420,1904,1104,2907,3344,2031,1560,3366,1104,2101,2127,2031,1543,3254,1721,1104,2403,1175,1298,1736,3246,426,3440,1097,227,3264,2976,616
234,6628,3654,5599,399,1843,1285,1257,2043,1444,1269,78,2776,2907,2313,2561,2690,953,2307,1436,487,399,5573,1570,955,78,267,1285,1285,487,3182,1157,1000,64,461,1285,78,2118
235,3169,1532,810,399,2803,1157,1760,2043,1444,2456,78,2907,2907,1223,3490,1444,953,2325,3490,2759,2241,2911,2467,955,294,3147,224,493,2463,2135,2925,2467,224,507,94,3490,616
236,5737,3654,5599,928,7022,319,1495,564,1444,1381,1589,395,461,2518,2561,2690,933,1369,1300,2636,2241,2264,1570,955,78,955,1130,707,2636,1214,2266,564,2933,1212,2264,1063,973
237,169,2895,2890,1798,1378,1685,2188,112,1552,25,1869,1874,672,472,1925,2583,859,298,2659,1770,1770,1939,2088,826,2769,798,997,2328,3127,943,2328,826,2769,3200,66,2309,826
238,6628,3012,510,1798,1422,1685,2188,2316,1442,2323,1869,1874,672,3217,828,2583,3200,611,1191,891,2464,2188,2088,686,2769,686,2188,1948,686,943,686,826,2769,3200,686,2309,1191
239,3658,2895,510,1798,1378,1685,2188,2316,1552,2323,440,1874,1040,3217,828,2583,3200,611,997,1770,2464,1939,2088,826,2769,798,2188,2328,943,943,187,826,2769,3200,66,991,943
240,2354,1532,896,17,1652,3030,2301,1846,3032,1735,3228,676,2210,1223,676,1560,2132,2132,3032,243,820,2132,2655,2103,2132,235,3003,3428,2103,2835,678,2103,233,2705,2951,3015,3003
241,671,1532,638,1798,1062,449,787,1345,1442,1269,1589,2863,2234,1223,2031,3447,222,2325,1396,807,2031,312,2234,2899,1382,1396,3120,1298,1298,2653,678,887,1030,1032,1122,2100,2301
242,3169,3654,3534,1202,1418,2164,1469,1352,1989,1735,3167,677,2672,1223,1560,1560,3032,2325,1560,243,2427,3244,1784,2899,3046,937,299,213,644,251,2205,887,233,1186,2951,2100,1302
243,6180,2336,896,4648,1652,3082,3106,869,1985,2326,2852,167,2811,2986,2730,3413,2217,87,2559,1977,133,1977,3413,2559,3160,3189,2642,3297,576,1380,1380,705,1085,3189,1796,2653,2970
244,2283,2336,1163,3493,497,1708,1239,2614,3209,2326,1909,3079,461,2986,1899,705,2217,3189,2110,1977,888,3180,3413,2559,3160,3189,3180,3297,51,3180,1909,708,1085,3189,1796,1312,616
245,2768,2336,1163,3493,2344,319,2480,2764,2811,2326,1909,3079,2811,2986,1899,705,2217,87,2650,1312,3493,2811,2172,2559,3160,3189,2642,3297,51,3180,1909,1312,2347,3189,2150,2653,819
246,671,2974,4323,1561,2344,2034,2480,1352,1236,2539,1909,2805,1854,2347,1949,705,202,673,2529,1933,2627,1275,327,956,1909,282,2627,3256,3352,1499,692,708,2347,1623,1196,2474,1943
247,2283,2336,1163,3493,2793,1499,2507,2627,1751,2072,3367,2805,1342,1933,2469,1342,202,1114,2110,1933,2627,1275,2836,956,1390,1829,956,3256,2593,1499,524,1329,2915,1623,88,1197,1943
248,2768,3654,4441,1561,1789,3370,2507,1236,2196,2456,1416,909,1342,2843,88,2597,202,1114,2469,2832,2627,88,3256,88,680,1329,2627,3256,2593,1114,524,1329,2915,1623,3298,1197,1943
249,4488,1532,3373,1049,2793,1499,2507,1447,351,2072,1823,359,3406,1196,3334,351,1380,2209,2469,1380,2627,1166,3444,956,1909,407,2657,1597,2593,1380,1833,1329,1085,1623,730,1031,1908
250,169,1532,2959,3493,2793,1476,3106,2386,1164,2877,1919,911,1342,2843,2904,2509,3431,87,2469,3207,745,1512,1382,956,1382,1841,1175,1298,2593,2304,1382,7022,7022,1512,1016,3045,2301
251,2283,2336,2959,3493,2793,1499,2507,2386,1985,2326,1919,911,1342,2843,911,911,1666,87,2469,1110,745,1512,3421,956,1382,2417,1175,1298,2593,251,1382,477,911,477,1122,1841,539
252,671,3012,1189,17,1928,4268,1831,2035,1411,2012,1242,145,3075,3075,3239,45,45,3141,2284,548,2052,361,2662,1414,1800,893,2052,1804,2097,1445,2090,3405,3489,1678,34,1414,926
253,671,2328,4218,17,400,6471,3405,869,1009,2262,46,67,379,311,3239,1445,2002,1009,1804,379,491,542,3302,1194,2167,893,2178,2063,46,1445,645,1804,3489,2157,34,309,884
