ids,epoch_0,epoch_1,epoch_2,epoch_3,epoch_4,epoch_5,epoch_6,epoch_7,epoch_8,epoch_9,epoch_10,epoch_11,epoch_12,epoch_13,epoch_14,epoch_15,epoch_16,epoch_17,epoch_18,epoch_19,epoch_20,epoch_21,epoch_22,epoch_23,epoch_24,epoch_25,epoch_26,epoch_27,epoch_28,epoch_29,epoch_30,epoch_31,epoch_32
199,53,347,347,450,65,692,629,95,392,232,280,366,197,366,192,73,372,744,234,234,234,234,234,234,234,234,234,234,194,234,194,194,194
200,53,347,347,189,189,625,125,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189
201,53,347,126,377,427,671,6,66,250,269,34,290,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34
202,53,347,347,243,371,440,38,34,252,371,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34
203,53,347,347,652,336,561,66,275,118,65,152,268,129,366,106,170,170,106,170,106,49,106,269,129,170,129,170,129,284,152,34,34,34
204,53,347,347,10,150,46,33,387,298,64,397,69,74,69,69,69,298,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69
205,53,166,171,760,550,504,424,311,69,153,69,69,74,397,69,69,69,397,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69
206,53,166,69,780,500,418,74,167,85,209,320,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69
207,53,347,347,369,369,369,126,369,376,168,196,133,376,376,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369
208,53,347,347,209,561,20,137,119,229,137,137,137,137,137,369,50,369,186,369,369,369,369,50,21,369,369,50,50,21,50,21,50,50
209,53,28,166,162,74,371,348,120,1,332,229,154,359,50,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369
210,53,347,347,31,245,186,46,104,210,119,605,723,249,185,350,185,185,205,532,205,205,205,185,185,185,185,185,185,185,185,185,185,185
211,53,327,86,131,449,454,697,98,387,469,387,98,387,132,132,185,132,132,132,132,132,235,185,132,132,185,132,132,132,132,132,185,185
212,53,347,347,537,805,348,433,389,132,166,735,205,166,166,166,83,83,166,83,166,83,807,185,185,185,185,83,83,185,83,185,83,166
213,53,347,347,737,431,597,381,381,20,346,12,257,208,208,395,12,208,35,35,395,395,35,295,395,395,150,395,395,395,395,395,395,395
214,53,347,347,77,206,770,770,102,257,41,148,339,395,395,395,283,395,395,100,157,395,395,395,395,395,395,395,346,395,395,346,395,395
215,53,347,347,299,367,192,128,23,381,91,53,91,53,91,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395
216,53,347,347,737,286,314,306,80,290,97,156,381,161,263,156,161,156,156,156,156,156,8,8,156,156,156,156,156,156,156,156,156,156
217,53,347,347,640,40,211,329,161,335,80,278,306,377,335,115,251,156,3,329,40,385,381,156,279,40,381,251,263,251,251,179,156,194
218,53,347,347,109,276,771,310,310,379,130,370,109,223,130,60,41,214,64,156,64,140,252,156,275,275,156,156,156,160,275,156,156,156
219,53,270,160,446,722,550,42,109,345,369,71,310,160,109,160,288,400,160,160,288,160,160,160,160,160,160,160,160,160,160,160,160,160
220,237,407,160,678,575,211,671,160,376,400,5,288,330,168,168,393,107,116,361,211,195,195,335,195,195,211,335,335,160,13,142,335,335
221,53,347,347,263,345,292,111,109,252,284,403,160,160,160,160,160,400,160,160,160,109,37,160,115,182,160,160,400,327,288,160,288,805
222,53,129,331,154,379,716,244,283,117,244,282,163,244,398,20,219,194,353,211,211,214,96,194,31,45,421,129,129,129,129,129,129,163
223,131,129,129,699,539,125,309,279,192,158,377,50,229,129,57,57,229,290,290,290,7,290,187,210,31,210,210,129,31,210,129,210,210
224,53,347,347,88,215,688,7,190,404,187,169,383,383,170,58,353,179,353,129,129,309,309,58,92,309,24,129,92,129,129,92,129,92
225,53,241,261,495,203,626,656,159,263,182,385,115,241,318,241,41,241,241,241,241,241,351,241,241,241,241,241,241,241,241,241,241,241
226,53,347,347,267,658,414,800,318,102,356,4,4,319,318,41,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241
227,53,347,347,749,773,123,390,44,381,61,78,216,41,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241
228,53,39,347,547,137,723,476,534,723,586,0,0,264,58,3,58,58,58,58,58,58,58,211,214,208,214,214,94,368,94,156,251,211
229,53,264,264,653,667,701,451,58,337,390,88,30,6,269,192,337,337,192,245,245,245,245,194,245,245,245,245,194,194,194,285,264,255
230,53,347,347,185,178,286,809,31,723,285,372,49,150,30,150,372,372,40,192,264,19,192,30,264,280,30,264,264,264,264,264,264,12
231,53,347,347,710,747,189,187,10,187,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170
232,53,347,161,626,362,620,368,404,187,192,360,129,360,129,129,272,129,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170
233,53,347,347,693,312,95,53,283,20,142,391,261,396,68,323,283,162,21,379,74,323,218,323,323,323,227,227,227,227,227,323,314,394
234,53,699,358,222,358,334,726,379,79,112,184,119,391,238,238,184,14,391,238,184,184,14,341,184,184,184,184,184,184,184,184,184,184
235,53,347,347,267,29,247,237,501,95,184,250,184,184,270,184,140,238,212,68,379,379,379,35,184,96,184,166,184,166,166,166,84,84
236,53,347,347,439,791,418,93,233,95,118,118,308,24,195,35,195,35,35,238,248,150,121,391,184,184,121,184,341,184,96,166,100,166
237,53,347,347,517,653,750,33,175,371,332,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,27,124,124,124,124,124,124,124
238,53,347,347,557,246,571,69,374,221,374,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124
239,124,805,260,455,89,592,31,62,62,124,124,124,153,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124
240,53,347,347,419,493,781,112,365,381,292,144,32,291,83,332,14,274,96,71,71,197,112,71,197,197,197,373,71,197,197,373,96,71
241,53,71,71,789,596,691,242,18,541,284,189,280,129,80,34,103,188,188,296,188,188,31,31,188,121,101,188,384,255,255,377,255,255
242,53,347,347,25,358,80,367,678,233,123,160,338,338,218,14,338,84,328,338,274,307,361,14,307,307,197,322,274,84,205,236,291,14
243,339,263,206,216,595,667,577,157,78,190,462,263,301,97,329,366,179,115,115,347,111,263,366,251,591,260,263,263,260,263,263,263,263
244,53,347,347,633,274,631,213,213,283,203,103,78,78,286,78,78,147,200,263,263,263,283,263,263,263,263,147,263,263,263,263,263,342
245,53,347,347,247,329,105,263,237,381,23,366,35,381,301,381,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263
246,53,347,337,121,637,780,607,182,218,216,105,157,400,327,109,194,94,191,191,191,191,130,191,191,191,191,191,191,191,191,131,191,191
247,53,5,28,101,528,677,202,346,297,19,206,349,179,400,88,190,190,59,23,190,23,190,23,190,23,23,23,190,23,23,23,23,190
248,53,273,191,630,437,789,714,143,375,329,248,308,248,377,208,248,190,301,190,191,12,191,12,301,12,23,23,88,23,175,23,23,23
249,127,746,385,273,254,540,481,327,301,223,22,283,335,148,385,60,60,66,208,202,377,208,245,23,385,385,385,385,385,385,385,385,115
250,53,347,347,784,319,147,137,281,366,256,179,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256
251,53,347,347,348,258,100,274,281,23,88,146,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256
252,53,656,12,678,506,726,392,112,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,333,293,293,274,72,274,293,293,274,293
253,53,347,347,443,21,420,236,690,72,345,123,345,123,368,376,293,293,742,612,293,293,317,293,293,317,703,293,612,612,612,703,293,703
254,53,347,347,720,319,372,24,126,259,126,293,380,293,380,293,293,293,380,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293
255,53,347,347,626,783,154,154,167,56,77,56,56,56,56,151,85,56,302,154,56,151,85,56,56,401,56,56,56,56,56,56,56,401
256,53,332,347,335,352,154,154,298,56,497,151,56,56,56,56,85,201,56,56,56,56,56,56,56,401,180,56,56,401,401,401,56,56
257,53,347,347,297,343,442,69,62,180,236,56,311,56,276,276,176,176,85,85,85,359,180,56,176,56,56,359,107,56,56,85,56,56
258,53,347,347,458,545,323,24,102,280,400,361,256,251,297,361,361,400,400,400,385,256,256,256,400,400,385,256,333,336,399,385,385,333
259,53,713,399,213,763,473,378,333,82,94,41,399,399,399,161,399,399,399,399,103,161,103,399,103,399,399,399,399,399,399,399,399,399
260,399,578,16,322,346,166,313,391,4,319,59,182,182,44,182,5,44,319,44,44,44,156,330,218,99,99,218,259,5,399,264,218,114
261,53,317,366,455,630,33,243,401,38,275,276,331,331,92,352,352,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331
262,53,347,347,170,278,165,31,92,90,331,331,17,331,17,17,135,352,331,46,331,331,331,331,331,331,331,331,331,331,331,331,331,331
263,53,145,129,429,685,789,779,74,275,186,135,331,320,331,331,331,331,135,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331
264,53,347,0,486,264,303,347,162,281,179,400,256,400,400,256,256,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400
265,400,553,400,578,403,757,573,196,402,400,301,316,400,400,295,400,400,400,400,400,400,400,400,319,400,400,400,400,400,400,400,400,400
266,53,347,347,282,60,185,147,283,170,179,400,274,256,400,400,400,400,400,400,256,400,400,400,400,400,400,400,400,400,400,400,400,400
267,53,347,347,507,541,3,449,365,185,365,95,95,561,750,194,111,561,194,194,194,273,128,789,128,273,128,789,128,194,127,127,789,395
268,53,347,347,10,428,241,794,477,620,412,471,243,384,196,321,647,194,194,211,194,194,115,395,128,368,128,128,127,128,128,128,94,128
269,53,312,161,327,651,752,139,794,573,581,417,410,687,230,230,230,671,110,211,275,701,230,128,211,128,128,128,128,660,128,230,128,110
270,53,347,347,351,5,230,89,103,284,195,195,365,150,248,150,248,248,248,248,308,248,248,248,248,248,248,248,308,308,308,308,308,308
271,53,347,347,458,125,711,264,51,58,377,58,237,237,388,143,382,382,382,253,382,382,382,248,382,382,248,382,248,248,248,248,248,248
272,53,347,347,752,686,677,323,356,21,218,318,41,318,248,150,248,248,114,248,248,114,307,361,307,307,307,114,114,248,248,248,248,248
273,53,347,347,353,695,506,358,382,351,84,47,368,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118
274,53,347,347,41,77,1,705,244,34,14,118,118,381,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118
275,53,347,347,551,209,791,368,104,270,205,217,285,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118
276,53,347,347,730,490,513,186,210,325,31,224,197,197,96,96,96,96,96,96,96,96,121,121,121,96,96,96,96,96,96,96,96,96
277,53,347,347,789,632,485,239,290,224,49,187,187,224,96,96,96,96,28,96,28,96,6,97,387,166,166,97,166,166,119,119,96,96
278,53,347,347,100,186,274,184,355,292,14,224,184,274,274,96,96,96,96,14,96,96,112,112,20,14,96,96,96,96,96,96,96,22
279,53,193,53,360,130,399,280,80,346,6,245,111,179,361,260,347,245,24,290,377,21,377,302,284,366,152,21,106,21,152,152,152,152
280,53,347,347,650,698,212,84,228,156,129,60,117,363,377,278,278,129,278,377,278,66,278,49,49,377,377,129,129,377,49,49,129,34
281,53,347,347,129,40,140,270,361,21,388,377,111,111,377,226,363,377,377,377,377,377,377,377,152,152,152,152,152,284,152,152,152,152
282,53,347,347,167,173,688,379,38,381,93,3,3,519,167,298,298,298,214,214,137,214,104,298,214,46,214,280,280,214,280,280,280,211
283,53,629,246,173,237,571,510,230,364,345,196,678,735,244,678,244,246,72,167,207,207,167,72,129,316,72,345,89,230,181,108,330,181
284,53,347,347,599,317,9,305,370,370,299,320,246,246,246,246,320,320,320,17,17,320,320,17,246,246,246,246,246,246,246,17,246,246
285,53,84,356,231,708,11,68,354,351,142,14,353,12,361,374,361,84,14,84,84,84,84,84,84,84,14,84,84,84,84,84,84,84
286,53,347,347,318,71,802,404,292,74,291,14,14,14,248,184,14,297,297,3,217,373,84,14,14,14,84,84,367,84,84,4,14,84
287,53,347,347,47,766,571,210,84,99,168,353,285,14,84,189,84,163,328,84,84,84,84,41,361,84,394,394,84,84,84,394,394,394
288,53,347,347,272,734,339,225,263,257,231,231,339,339,339,162,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339
289,53,166,158,167,482,322,323,347,396,347,395,237,237,212,339,339,347,166,22,131,96,22,339,339,339,339,339,75,75,75,75,339,339
290,53,347,347,205,554,576,376,41,329,318,263,91,257,91,97,75,381,339,381,75,339,257,91,339,339,339,339,339,339,339,339,53,53
291,53,347,347,397,761,292,380,76,334,370,129,285,285,275,158,158,186,116,116,116,158,158,158,158,158,158,158,158,116,116,158,158,50
292,53,347,347,335,195,293,34,34,170,129,223,158,285,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158
293,53,332,166,377,214,721,57,274,105,197,105,170,3,260,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158
294,53,347,347,225,683,636,321,28,312,251,329,329,329,329,329,78,351,283,78,283,78,283,115,283,283,283,283,283,283,283,283,283,78
295,53,347,347,782,613,794,225,190,364,763,86,244,244,335,80,283,283,225,225,139,113,139,113,113,113,113,113,113,113,113,283,139,82
296,53,347,347,123,11,511,247,671,86,321,321,321,115,321,115,321,321,384,329,329,329,378,78,196,78,44,5,78,333,333,283,78,78
297,53,179,262,432,479,661,90,383,370,262,64,262,262,262,262,262,326,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262
298,53,347,347,800,371,37,10,28,325,132,370,272,272,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262
299,53,262,262,417,154,171,340,84,371,383,262,383,262,129,129,10,262,10,262,262,262,262,262,262,129,262,129,262,262,129,389,262,262
300,53,347,347,30,30,354,88,157,191,156,49,179,49,385,385,179,385,400,179,400,179,179,347,179,179,179,179,179,179,179,179,179,179
301,53,347,7,459,349,775,319,148,297,207,290,256,256,179,49,49,179,179,179,400,179,179,179,179,179,179,179,179,179,179,179,179,400
302,53,347,347,262,328,347,13,158,245,297,223,275,256,179,179,179,179,179,179,400,400,49,179,179,179,179,179,179,179,179,179,179,179
303,53,347,347,183,103,251,62,357,247,462,8,289,189,289,247,234,234,234,234,250,234,234,250,189,189,250,189,250,189,189,372,189,250
304,53,347,245,422,802,326,173,106,1,252,210,120,358,358,234,358,358,358,215,77,247,29,29,29,29,29,29,29,29,29,29,29,104
305,53,347,347,588,105,252,34,111,250,358,120,120,25,120,120,120,358,29,252,358,358,358,490,358,120,120,120,326,29,29,29,363,29
306,53,74,356,518,657,323,145,21,306,280,280,144,329,308,40,40,347,308,202,381,381,97,381,381,140,381,308,381,308,381,381,308,381
307,53,347,347,672,88,378,346,170,295,309,224,224,6,310,65,28,65,22,187,347,347,0,0,294,256,224,224,347,347,224,224,224,256
308,53,347,347,293,803,137,190,268,65,330,330,295,68,162,22,22,22,22,22,22,256,330,330,256,295,97,22,256,323,97,206,14,22
309,53,347,347,550,74,794,458,89,246,180,690,72,305,305,305,72,74,180,74,74,126,126,74,74,74,180,74,74,317,74,74,74,74
310,53,347,347,708,398,480,66,285,378,198,45,45,394,3,3,194,313,313,108,108,108,108,97,3,313,74,74,153,45,97,97,277,74
311,53,166,191,153,145,190,183,126,402,173,233,246,133,74,288,180,167,151,74,74,167,317,74,74,74,74,74,74,74,74,74,74,74
312,53,327,321,295,71,259,244,32,121,325,262,121,240,309,404,389,92,92,92,92,92,599,262,304,398,389,599,599,262,599,262,174,174
313,53,347,347,17,637,98,325,193,389,11,197,193,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389
314,53,389,69,690,406,506,108,64,92,11,11,389,389,389,389,389,92,92,92,389,389,92,92,92,92,92,389,389,389,389,389,389,389
315,53,347,28,482,739,389,170,121,269,404,256,404,237,310,93,93,24,404,93,24,93,404,334,404,404,404,404,404,404,404,404,404,404
316,404,190,404,41,615,307,799,268,404,383,170,24,279,404,404,371,106,7,371,404,404,7,404,7,404,404,7,404,404,404,404,404,404
317,53,347,347,269,512,326,137,184,106,165,34,401,211,135,93,404,92,93,171,404,404,404,404,404,404,404,404,404,404,404,404,404,404
318,53,347,347,788,158,508,258,80,82,301,381,157,182,327,329,202,202,202,255,255,308,248,371,202,308,23,308,202,108,281,308,308,4
319,53,308,308,36,478,427,620,274,207,218,308,195,388,308,385,41,195,385,84,308,308,308,308,308,308,308,308,218,338,23,297,385,218
320,53,552,384,394,5,728,259,254,4,391,232,14,14,306,238,308,11,238,279,323,257,308,14,308,14,14,14,379,188,14,140,47,108
321,53,181,293,570,625,758,6,351,405,34,142,184,224,40,224,119,363,121,292,205,105,42,61,105,387,16,373,16,61,367,205,96,121
322,53,347,347,439,43,512,280,73,184,73,31,34,229,292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,292
323,53,347,347,714,111,688,261,212,32,292,229,42,68,373,292,68,290,807,287,541,541,541,541,292,292,541,292,541,541,541,292,292,541
324,53,295,131,33,185,9,209,209,77,77,599,71,106,33,77,77,77,731,29,332,25,77,33,466,77,77,77,77,77,77,77,77,77
325,53,347,347,292,672,465,406,300,215,167,249,108,108,77,77,77,77,77,108,77,77,77,77,77,77,77,77,77,77,77,77,77,77
326,53,347,347,142,389,320,337,240,77,383,262,344,90,262,90,77,90,90,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77
327,53,347,347,464,586,142,217,109,25,33,289,287,287,363,250,289,289,289,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250
328,53,347,347,697,761,598,156,239,140,140,287,255,220,287,220,220,220,379,220,250,42,250,250,250,250,250,250,250,250,250,250,250,250
329,53,347,347,261,250,433,54,260,153,247,73,287,287,247,250,250,250,250,250,250,250,289,250,250,250,250,250,250,250,250,250,250,250
330,53,37,347,455,211,32,355,211,236,335,335,380,345,296,196,123,133,123,196,345,123,37,37,37,37,37,37,37,37,37,37,37,37
331,53,347,347,458,160,377,290,403,690,259,317,380,259,175,380,380,380,380,380,380,288,288,380,317,403,317,317,317,288,380,259,305,317
332,53,347,347,159,638,297,385,595,676,259,181,380,403,259,259,126,380,160,288,259,259,259,259,37,37,259,37,37,37,37,160,37,37
333,53,347,347,381,467,711,104,137,48,336,173,129,323,61,61,80,159,159,130,125,113,159,261,32,219,32,219,233,159,123,283,32,283
334,53,347,347,577,293,347,55,97,388,233,133,233,183,233,233,336,233,233,233,233,233,233,233,233,233,233,233,233,233,233,17,233,233
335,53,347,347,366,511,118,129,244,72,320,397,354,402,173,402,402,402,242,221,221,221,402,233,221,402,221,221,402,305,305,402,207,305
336,53,347,347,217,361,696,361,208,361,388,361,361,361,361,361,361,361,361,361,361,361,361,361,361,361,361,361,361,361,361,361,361,361
337,53,347,347,758,59,283,137,203,174,285,388,197,361,255,328,328,60,328,353,353,353,353,14,14,14,308,97,97,361,218,97,361,308
338,53,347,347,361,329,517,366,161,161,231,241,231,318,318,23,353,35,361,361,361,361,297,297,297,361,297,361,361,361,361,361,361,361
339,53,347,28,504,361,677,273,301,400,301,225,241,157,157,140,377,301,301,381,377,381,41,377,115,59,3,3,3,59,381,140,41,349
340,53,347,347,259,545,758,145,121,21,53,318,251,297,385,400,400,256,14,59,140,256,322,256,361,256,318,318,256,140,295,256,256,256
341,53,347,347,803,104,391,312,361,403,318,400,400,59,59,59,88,318,59,88,59,88,88,88,318,136,59,191,59,59,59,59,59,59
342,53,675,142,77,182,632,633,115,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145
343,53,145,347,379,807,115,33,175,45,145,145,308,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145
344,53,347,347,255,451,666,498,491,550,145,145,145,145,145,145,19,145,145,145,145,145,145,382,145,145,145,145,145,145,145,145,145,145
345,367,185,135,105,240,320,397,180,300,56,85,2,433,217,535,300,771,32,135,135,135,135,135,135,135,135,135,135,135,135,135,135,783
346,53,347,347,20,661,151,599,394,298,332,173,135,135,135,135,135,352,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135
347,53,347,347,40,284,656,355,506,32,175,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135
348,53,347,347,295,592,111,333,10,382,381,285,1,186,137,137,117,129,129,117,117,117,117,117,21,117,129,117,57,37,21,129,37,21
349,53,347,347,62,776,748,187,210,64,175,50,186,138,116,186,101,116,50,57,50,229,57,57,57,57,57,57,57,57,229,229,57,57
350,53,347,347,758,807,31,247,123,0,217,277,370,217,217,217,217,217,217,285,217,229,313,302,151,229,55,176,229,229,229,229,229,229
351,53,347,347,775,213,793,231,339,219,231,339,68,366,366,309,309,366,309,309,309,309,309,309,309,309,309,396,309,309,309,309,309,309
