ids,epoch_0,epoch_1,epoch_2,epoch_3,epoch_4,epoch_5,epoch_6,epoch_7,epoch_8,epoch_9,epoch_10,epoch_11,epoch_12,epoch_13,epoch_14,epoch_15,epoch_16,epoch_17,epoch_18,epoch_19,epoch_20,epoch_21,epoch_22,epoch_23,epoch_24,epoch_25,epoch_26,epoch_27,epoch_28,epoch_29,epoch_30,epoch_31,epoch_32,epoch_33,epoch_34,epoch_35,epoch_36,epoch_37,epoch_38,epoch_39,epoch_40
160,377,217,352,134,338,357,681,225,357,357,357,357,357,357,357,357,357,3,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357
161,477,577,194,714,174,121,4,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357
162,598,684,215,204,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46
163,167,88,145,370,211,368,369,244,332,215,38,108,313,46,38,1,204,46,46,313,46,46,46,38,46,38,46,363,205,46,38,141,46,46,240,46,46,38,1,1,240
164,509,373,571,124,352,17,17,17,46,46,46,46,46,46,46,46,46,46,46,305,46,46,46,46,46,46,46,46,1,46,46,46,46,46,46,46,46,46,46,46,46
165,523,407,99,259,123,72,72,123,123,123,345,345,72,72,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345
166,106,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345
167,801,551,488,476,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345
168,380,409,194,186,252,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285
169,5,239,552,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285
170,540,763,595,227,89,145,285,264,285,285,285,285,285,285,285,285,285,30,285,285,285,285,285,285,285,285,285,285,3,285,218,339,285,285,285,285,285,285,241,285,285
171,17,299,166,374,104,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343
172,637,297,343,85,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343
173,463,338,278,9,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343
174,243,688,2,173,369,359,153,359,359,359,2,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359
175,196,36,9,153,38,154,74,359,153,154,151,359,359,359,359,359,359,359,359,2,359,359,311,359,56,56,359,56,359,359,359,359,56,311,359,359,343,359,138,359,56
176,197,447,141,177,266,155,38,2,2,266,2,209,204,359,359,359,359,74,359,204,359,204,359,359,359,359,2,2,359,359,359,74,359,359,359,359,217,2,359,2,359
177,569,730,607,218,308,692,692,656,100,213,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
178,508,303,308,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
179,776,295,565,23,334,208,295,100,148,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
180,105,764,208,260,283,260,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,342,283,283,283,283,283,283
181,121,399,234,53,74,333,251,251,203,134,505,53,342,208,342,257,53,53,53,342,53,147,283,283,53,283,134,283,283,53,283,342,134,283,283,58,134,283,283,283,86
182,628,400,283,200,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283
183,803,241,152,36,356,356,351,356,356,356,356,356,356,356,356,356,196,620,356,196,356,787,356,356,356,356,591,321,356,356,356,356,128,356,751,356,356,356,356,356,356
184,577,248,181,214,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356
185,41,797,395,179,213,356,196,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356
186,697,101,148,21,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113
187,807,0,256,88,113,113,113,113,113,113,113,158,113,113,113,223,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113
188,466,603,195,400,125,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113
189,697,393,220,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274
190,104,491,351,519,388,385,133,66,66,274,274,5,274,89,44,274,89,274,274,274,274,274,274,274,748,274,259,274,274,259,274,274,274,274,274,388,274,162,269,274,274
191,280,400,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274
192,371,703,313,245,104,115,45,501,347,347,313,347,347,347,313,277,250,347,678,264,313,247,313,525,108,264,583,313,236,313,167,313,313,347,491,211,313,313,211,155,313
193,221,385,117,244,158,52,280,52,52,52,52,52,52,52,52,52,52,52,52,242,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52
194,3,203,312,135,3,280,109,109,52,186,186,186,52,52,52,52,52,52,52,52,52,52,52,52,186,52,52,52,52,52,52,52,52,52,52,52,158,52,52,52,158
195,710,338,126,338,129,72,338,338,338,338,338,338,338,233,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,114,338
196,747,785,610,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,159,338,338,338,338
197,174,551,351,530,377,390,40,142,377,350,377,247,142,377,194,194,142,194,364,377,205,29,82,338,338,338,377,247,20,253,768,295,205,205,338,338,205,32,681,332,338
198,630,594,666,261,379,234,189,189,234,189,433,189,189,189,189,189,189,189,189,189,247,189,189,189,189,189,189,189,189,189,189,189,107,33,33,189,189,189,768,229,189
199,279,504,296,189,189,189,189,189,189,189,196,189,189,189,189,189,189,189,644,699,681,699,189,189,390,699,189,189,189,699,189,189,189,189,644,781,189,189,189,644,189
200,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189
201,333,256,339,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34
202,224,28,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34
203,479,240,290,400,80,229,80,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34
204,14,83,25,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69
205,222,185,55,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69
206,791,457,271,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69
207,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369
208,571,250,186,221,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369
209,769,110,466,369,137,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369
210,381,550,539,604,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185
211,616,406,527,166,98,83,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185
212,9,190,562,238,723,118,185,185,373,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185
213,31,238,613,223,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395
214,225,245,182,182,395,395,211,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395
215,465,625,161,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395
216,600,257,99,208,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156
217,484,56,252,361,156,27,280,280,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156
218,777,724,380,211,58,174,577,156,24,156,156,156,140,370,179,156,156,156,345,156,156,156,58,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,370,156,156
219,650,6,673,388,160,160,160,160,400,400,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160
220,741,177,73,293,288,284,211,211,288,177,417,325,181,74,385,160,160,377,380,160,160,5,353,160,160,353,230,160,317,160,160,160,293,160,160,380,380,380,380,317,160
221,118,286,205,259,160,380,67,67,67,400,160,160,160,160,160,160,317,160,160,160,160,400,400,400,400,66,160,160,66,288,66,317,160,400,66,176,317,317,317,230,160
222,645,773,85,777,129,106,129,129,401,106,106,315,106,106,92,129,129,129,46,129,194,106,129,193,18,129,129,106,129,77,129,129,129,211,325,55,194,368,345,106,106
223,88,549,152,285,188,269,49,188,129,152,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,333,129,129,129,129
224,319,650,506,129,176,334,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129
225,49,257,258,53,318,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241
226,438,714,30,314,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241
227,39,515,321,40,4,4,381,381,241,241,248,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241
228,553,557,654,334,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264
229,79,366,367,264,313,33,40,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264
230,103,578,35,134,308,100,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264
231,194,109,260,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170
232,360,248,65,360,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170
233,132,107,650,647,138,323,323,533,147,147,147,170,75,701,170,170,170,170,170,170,647,170,170,170,170,170,170,170,206,170,170,170,170,170,170,170,170,306,239,339,170
234,526,498,206,245,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184
235,449,54,689,119,47,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184
236,379,639,296,184,339,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184
237,194,315,742,217,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124
238,124,652,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124
239,501,358,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124
240,229,71,17,365,365,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71
241,161,741,156,159,117,117,137,21,10,80,21,10,10,21,278,170,21,282,188,188,28,220,68,188,96,71,188,188,71,299,28,170,111,234,371,71,71,28,71,71,71
242,520,53,678,393,393,125,612,71,71,71,71,71,71,71,71,71,71,71,71,160,71,71,71,71,71,71,71,71,71,71,284,209,71,71,71,71,322,71,71,71,71
243,123,379,213,147,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263
244,783,397,346,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263
245,681,194,283,346,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263
246,481,412,109,53,208,179,23,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191
247,429,547,281,23,245,190,190,190,190,190,190,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191
248,697,421,807,381,308,308,140,157,218,208,191,191,191,191,191,191,191,191,191,191,191,191,381,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191
249,191,615,713,319,257,174,319,257,385,6,251,319,263,319,319,257,319,257,256,256,256,220,256,257,319,256,256,256,256,319,281,256,256,256,256,281,319,256,316,256,256
250,421,489,255,202,400,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256
251,638,174,70,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256
252,299,159,242,293,164,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293
253,313,365,690,317,690,138,345,293,293,293,293,293,293,293,293,293,160,293,293,293,293,293,293,293,293,293,293,160,293,160,67,160,160,293,293,160,293,293,293,160,67
254,508,435,10,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293
255,31,276,173,201,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56
256,352,62,154,151,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56
257,771,240,681,167,85,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56
258,800,468,334,361,361,385,23,23,23,41,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399
259,508,196,283,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399
260,513,146,269,222,399,399,23,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399
261,89,155,92,92,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331
262,19,612,299,155,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331
263,162,477,353,348,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331
264,658,213,57,274,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400
265,259,496,333,109,400,255,26,322,400,256,400,295,400,400,400,400,319,400,400,400,400,400,319,327,400,400,334,400,388,179,400,400,400,400,400,400,400,400,194,377,388
266,656,190,171,187,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400
267,723,496,170,618,321,128,128,248,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,356,128,356,128,640,128,128,356,128,128,230,230,230,128,230,128,128
268,78,323,258,561,36,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128
269,390,736,459,797,803,128,722,128,128,128,128,230,128,128,128,128,230,128,671,128,128,671,364,128,128,128,128,230,128,128,230,128,128,128,128,128,128,128,128,142,128
270,569,65,108,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248
271,332,536,238,109,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248
272,248,644,99,363,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248
273,209,10,25,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118
274,600,769,598,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118
275,25,397,742,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118
276,123,98,688,224,166,112,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96
277,770,348,43,290,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96
278,545,9,103,229,6,306,256,112,379,14,323,323,96,96,96,96,98,96,96,323,96,96,96,165,323,96,96,206,96,96,96,96,96,96,96,96,96,96,96,96,96
279,12,613,78,339,290,179,306,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152
280,313,775,136,188,255,188,255,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152
281,677,778,129,63,256,33,171,41,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152
282,187,618,610,214,581,763,155,558,46,180,561,246,180,246,17,246,246,246,246,155,246,246,240,77,246,246,246,246,246,246,246,104,246,155,246,17,246,104,233,246,246
283,168,353,181,378,147,433,246,246,246,246,246,246,246,246,246,246,246,246,66,246,246,107,246,246,373,246,567,482,246,246,246,246,180,55,246,567,246,246,246,17,246
284,167,616,777,173,211,138,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246
