ids,epoch_0,epoch_1,epoch_2,epoch_3,epoch_4,epoch_5,epoch_6,epoch_7,epoch_8,epoch_9,epoch_10,epoch_11,epoch_12,epoch_13,epoch_14,epoch_15,epoch_16
284,3404,784,1258,1119,1816,1773,1816,3136,1724,3069,2143,1245,1830,2009,2713,2881,2682
285,2807,2064,1258,493,493,1497,3227,1504,3012,2759,2809,493,2113,2869,1697,1223,493
286,1814,1223,1701,2403,2308,1302,2982,751,233,2759,1259,1016,2113,2920,293,1223,493
287,3404,872,1258,493,493,1497,2391,741,1724,1468,2501,3244,941,1306,941,1617,493
288,2882,2624,154,2075,1257,2736,745,1395,745,450,3484,486,745,1865,205,2853,2690
289,2807,946,154,2075,1257,2736,745,2264,745,2759,11,533,7022,3139,1697,2853,1666
290,2882,285,1233,1502,3520,2736,745,74,635,3456,776,745,745,1865,205,976,459
291,2807,1461,3481,632,1435,2678,1435,295,713,332,1138,3372,147,858,1435,366,2147
292,2807,2314,431,632,1435,2678,1435,3443,713,733,1138,3285,147,858,1435,1322,982
293,2807,1715,2146,632,1435,2678,1435,3443,1062,1733,1138,2311,1682,1254,1435,1058,552
294,1149,293,722,1585,1233,1840,2804,1705,77,2000,1782,1247,2758,3484,1247,2734,2758
295,2882,952,722,1585,3413,2826,2804,84,3102,2000,2265,1585,1483,3484,1247,2734,84
296,2882,2642,2577,987,1749,1618,73,2401,2231,2000,1782,1247,2758,3484,84,2550,1915
297,2807,540,3219,3469,444,474,3135,2184,163,2694,3135,1172,540,2368,3151,2198,2823
298,2807,1461,3219,2643,444,474,3135,3151,3399,2694,3135,3235,2029,2368,3151,190,2823
299,2807,540,3481,1050,444,710,3135,2184,163,2694,520,3235,540,2368,3151,163,2823
300,2807,787,518,1503,1503,886,3417,19,2383,1680,2620,1016,3431,623,252,539,252
301,2807,787,518,3406,890,222,2965,19,2495,2783,3106,1935,165,623,2820,2871,1253
302,2807,787,39,1503,2317,1137,2965,174,2383,1680,2809,1554,165,623,252,985,3444
303,1149,1381,1241,3094,3094,1793,4917,153,2472,1037,2809,3094,2113,1254,494,789,1265
304,2807,6262,3219,2738,374,2738,3384,3151,3399,1014,3424,1761,1337,653,1014,58,2682
305,2807,2016,3481,1037,1136,1793,2544,153,3399,820,3424,3050,1337,222,2163,2991,1265
306,2807,2064,1642,2779,2442,2736,3417,3443,1062,3352,3352,1399,202,2474,1062,182,3022
307,2807,2314,39,1801,2254,3261,745,1217,745,1908,2386,915,154,3055,1100,1092,477
308,1149,65,154,1503,2442,2370,3417,3443,1062,2437,3155,1016,154,1306,490,1092,493
309,2807,2942,1258,2519,2371,1856,2705,260,3319,1778,392,3466,2705,2009,3003,2833,3190
310,3266,3356,943,1119,1984,474,2952,3136,713,2909,2595,2130,1191,2001,187,1322,2851
311,3404,872,2668,2519,2184,184,216,1996,1996,733,2107,216,1059,2009,2942,1322,3190
312,3404,2314,1258,1119,2442,1497,3419,1542,2464,1998,1259,1074,540,716,2798,58,1324
313,2807,2314,3219,3469,3043,505,3135,1217,1926,2444,1259,2291,2029,3043,879,58,3043
314,2807,2314,364,1119,2823,505,3135,3136,2464,1998,3135,3043,2029,2784,2163,58,1324
315,2807,2314,2314,751,2442,3215,3417,1264,2026,1076,3417,756,795,3002,2386,773,1253
316,2807,2314,39,243,448,3357,1076,751,791,2623,1259,3318,795,3002,1286,1309,2716
317,2807,2314,1258,2443,2442,1497,3417,295,2464,1998,1142,2291,1682,2516,510,1092,2690
318,2399,2853,100,2344,890,2230,1166,1977,3353,3352,3353,2281,795,623,1752,985,1118
319,2399,3325,1642,1622,890,1338,833,2114,3456,3456,2809,3486,1223,1306,1697,1994,493
320,1232,293,2910,953,3520,3261,833,2264,2677,2112,3353,2281,2113,1306,1697,1466,493
321,2882,3818,1336,1119,1749,981,1609,415,1609,2518,515,3466,910,1393,1560,2216,2269
322,2807,703,1068,3003,374,2678,2295,415,1609,2237,157,1068,4554,2229,2023,3264,423
323,2807,2093,3219,1037,3094,474,2295,2451,1926,2295,180,1068,4554,3072,1274,3098,423
324,585,3897,3219,5818,3094,3343,2555,828,316,1014,3343,3094,495,1014,1014,3681,1834
325,3404,784,3219,1017,1344,3216,2555,1596,1926,2801,3341,1172,438,653,2801,58,2823
326,2807,6262,3481,1050,3327,3327,2555,3151,3399,3069,2203,1509,438,653,1014,58,2682
327,2551,2093,372,2081,3094,1282,458,415,412,733,2999,3094,2113,2866,2163,119,1227
328,2807,1177,1068,703,2307,2307,458,3151,458,2692,807,887,3428,15,3151,190,2031
329,2807,1177,1068,2081,2374,2494,458,3151,2458,1014,2809,3094,1303,623,2163,190,99
330,3404,3208,283,2953,2097,694,2524,479,3226,3131,1067,1601,161,3345,2524,3131,1455
331,3404,1189,1258,527,1956,2500,1350,743,3226,2780,32,2537,32,488,948,3131,3035
332,1814,645,1098,3405,2097,2262,2524,2097,3226,2097,46,1391,2537,1132,2612,3131,1232
333,2807,1461,472,1200,1435,1669,2295,861,713,733,2316,1924,910,2927,3369,3315,2147
334,2807,4,906,500,3021,184,2524,1086,713,332,2316,1924,920,2927,1505,2316,2147
335,1814,645,1258,500,1956,3377,1816,3136,2785,2909,2785,1074,3104,1422,686,1422,3136
336,2807,1379,3164,2279,1457,1137,93,3306,48,1298,2809,3244,1664,623,2951,539,1664
337,2807,2642,518,3400,890,2230,833,2264,1697,1680,2809,1427,3431,1306,1697,539,1664
338,2807,65,100,2340,890,2826,2966,138,48,956,2196,2226,7022,244,956,2543,1253
339,2882,285,1642,2072,3283,2627,3417,3145,1166,3352,1196,1756,3022,558,2736,182,3022
340,2882,2642,1642,2072,890,1061,1966,3443,233,956,1196,2642,3067,1946,1100,3055,3022
341,2882,2642,420,2072,890,2627,1034,138,2570,3198,1933,406,1034,1499,74,2811,3022
342,2882,1054,1336,1975,471,779,392,1217,1587,3003,392,3466,1902,238,3003,1220,1639
343,3266,1628,1336,1975,2937,779,392,3306,741,741,392,3466,2867,741,392,392,1639
344,585,2642,3435,2443,1737,779,1966,3306,741,2403,392,1730,1902,2403,3246,2338,2716
345,5176,1446,943,2997,3404,2557,2557,3136,2270,1998,1779,3082,1682,2575,1347,2881,1324
346,3404,1446,943,1119,3404,1669,3419,295,1996,1998,2107,3285,1682,300,1347,2881,3404
347,2807,253,1258,485,917,1669,3419,3136,1996,2188,2107,1884,1682,300,377,1059,3404
348,2807,540,3481,1050,295,2678,906,2762,3399,733,2203,3235,1303,2323,1014,2316,1685
349,2807,1461,431,2240,152,1669,3307,3151,431,1014,2203,1775,1337,2323,1014,2979,2147
350,585,1461,364,2323,1040,2494,2214,2762,1181,2163,2203,3450,935,2323,2163,2352,1253
351,2807,2624,3114,2310,242,242,2295,819,635,3203,851,2212,1452,2150,205,2150,2719
352,2882,1381,1642,2072,3520,2008,2295,1788,2755,1298,1788,1073,1452,2209,3425,2581,2719
353,2807,1381,3114,1801,1257,2727,3307,1579,3064,2518,1526,3425,1452,3203,1577,2115,2719
354,2807,2314,100,1512,3024,2736,1124,680,1000,93,165,533,165,56,1760,3342,1915
355,2882,2624,2061,1315,2479,2736,1899,2939,2930,2479,2930,3087,165,946,3459,2089,1915
356,2882,2853,2940,1502,2479,3459,2930,2939,2930,3459,2930,3087,165,2591,2089,2089,1148
357,2807,1793,1068,3428,1068,242,2295,415,682,2237,515,1068,2579,3373,1068,119,1599
358,585,1381,1775,2596,157,0,522,3443,233,830,2386,3443,2579,3373,1068,119,2851
359,2807,2314,1068,3428,157,3261,745,3443,233,830,515,1068,2579,1820,1068,1715,1599
360,2882,3839,1336,1119,1749,639,362,2577,257,1190,2563,786,3339,3373,205,190,2792
361,585,1446,1336,6179,72,2530,1746,2315,2591,1190,2563,1285,1902,3373,1577,2115,1875
362,3568,3839,2087,2070,1749,981,362,2406,29,1355,2563,639,3478,3373,205,3077,2814
363,2882,253,3114,2372,1091,1116,776,819,598,2294,2223,3087,558,3009,2180,1466,737
364,2807,1498,2545,2372,1413,2627,532,1676,558,2466,2567,406,558,558,1546,2022,737
365,2882,1087,2545,1279,1075,125,595,1075,791,3353,1317,773,2798,1279,1286,59,2367
366,585,2318,2087,1760,1749,3045,2461,2577,682,1965,968,639,1452,1393,811,3077,22
367,3266,1570,1211,1108,2315,1577,399,2315,1211,2112,2563,2428,2113,3373,3192,945,3350
368,2882,3839,2577,2070,1749,1226,362,2577,3125,1965,2563,2468,2742,1393,811,3077,318
369,532,2624,2940,1279,749,2853,595,973,635,2294,1782,3087,3007,1279,819,2341,1915
370,2882,2624,2940,1279,3031,2853,705,819,635,2294,1782,486,598,1279,819,2341,1915
371,2882,2624,2940,2072,3031,2627,595,19,635,2294,1674,3087,3007,1279,3459,2341,1915
372,2807,1498,469,1512,3263,3459,566,2939,2719,2914,749,1073,1452,2591,1428,578,1915
373,2882,1381,2910,2075,341,1338,293,1622,9,780,1622,2281,598,1306,1697,833,493
374,1149,293,1211,3053,3520,2736,1901,613,3125,1965,2591,2468,2113,2591,205,3077,1915
375,3404,480,1336,1975,642,1856,1768,642,2184,1768,2501,13,3010,2370,1195,937,3190
376,3404,1177,372,2403,890,1648,2226,3284,48,2210,2501,2291,165,2209,7,2916,22
377,4971,4272,2577,1119,1749,1061,3057,3284,171,2686,2385,3087,2125,2658,1195,2958,1417
378,3404,2093,3219,2081,188,2056,2555,3151,2458,1014,2203,3244,1303,1014,1014,58,2016
379,2807,1177,3219,1464,562,2494,2544,2762,2464,1614,2738,3050,2987,2738,1014,58,1227
380,2882,1379,2554,243,3122,1082,3135,3151,2458,1508,3135,3244,3165,581,1014,1227,1227
381,5176,1446,943,1017,3236,3377,1816,3136,1716,3069,1779,1370,3104,2496,1716,582,859
382,5176,1446,943,2997,3236,3377,1816,3136,1724,3356,1779,1074,3104,2496,1552,1187,859
383,3404,872,1258,1119,3404,3377,1816,3136,1370,733,2203,1074,3104,2496,1552,2504,1253
384,2882,285,1642,3406,890,3518,2534,2401,921,3352,1783,2657,3022,19,1752,2811,133
385,2882,2642,1642,2189,1749,1061,2189,3413,2217,3189,1783,2642,2344,3143,1498,2811,3143
386,2882,1381,722,2189,3520,2764,2189,1977,1757,3352,1933,786,3022,1977,205,2811,3022
387,2882,3728,2940,1279,1233,2826,1657,1395,405,1657,2684,3014,886,2516,3014,2550,1915
388,2882,2624,3047,164,391,1899,1899,1463,1522,971,1463,3087,325,1463,1463,52,1915
389,2882,2624,2940,3121,1233,138,1899,138,1522,971,1782,886,2142,2516,3113,886,1915
390,2807,2314,599,360,444,444,3135,3151,2184,2694,1259,3235,710,2164,3151,444,444
391,2882,1628,1336,1119,1984,2937,595,19,2827,3352,2501,13,795,3002,1608,2698,1608
392,3404,2314,3219,4554,444,710,365,2762,1926,2694,1259,3235,758,2009,91,58,2823
393,3266,1446,1258,1119,2040,2580,1792,2577,3012,1430,965,13,2113,3128,811,1092,1915
394,2882,1645,2024,2340,1257,2736,2038,486,1062,2437,693,486,793,1306,2632,2283,3328
395,2882,1381,1257,2340,1257,0,2038,0,1062,2064,1431,486,387,2060,2632,74,2690
396,3404,784,2929,1119,899,710,3384,1308,1996,1998,899,3177,2551,2368,91,58,772
397,3404,338,943,1017,3236,2713,1816,1437,1716,3069,1779,1552,1437,2485,1716,3511,3190
398,3404,1446,943,1119,1816,3377,1816,1571,1716,3069,899,1370,1571,2009,1716,3511,859
399,2807,540,2545,2643,374,3216,1997,2643,374,1778,1259,704,540,3072,688,2643,423
400,2807,540,950,2643,374,710,212,2643,374,2629,1259,2667,4554,3072,688,374,423
401,2807,540,3481,2643,3122,3216,212,2643,233,1778,1259,3235,540,3072,688,2643,710
402,2728,2143,3481,1017,3236,3327,2429,3327,1185,643,3117,3069,1191,849,3236,1981,2429
403,3404,3275,943,1050,3021,2678,2660,3136,3512,1221,3408,433,1191,2001,686,1322,1685
404,585,784,2929,1017,3236,3327,2429,3523,3512,104,1624,2396,1191,2305,2872,1981,2396
405,2882,1920,1336,493,1457,2494,93,2264,1066,1298,2809,160,231,1306,7,222,411
406,2807,540,2545,1689,444,474,1220,153,2472,741,2809,1689,868,741,1918,2783,2015
407,2807,2314,2545,1689,2254,1793,595,2264,921,1653,2809,1689,2803,1723,1966,2783,2783
408,3404,4,1846,2667,374,2678,3419,648,2678,751,1259,1761,1682,637,637,190,3215
409,3404,2942,2668,1050,2371,184,3430,3169,1996,2909,2009,929,2678,2009,686,1869,1685
410,2807,787,3481,2240,471,2678,3430,2762,3399,2444,2501,2080,1442,2323,3368,2979,3115
411,2728,2723,3481,1050,1136,474,3384,958,3399,2801,2203,3177,785,3032,494,58,2864
412,585,2143,3219,1050,2801,710,3384,3219,3512,1998,2660,929,1337,758,494,58,772
413,585,784,3219,1050,2801,474,3384,3286,3399,2801,2660,929,1191,675,494,58,2864
414,2807,2016,3481,1050,1136,3293,3293,3443,3512,2163,1779,3094,1337,2485,2163,119,2367
415,2807,1805,3481,3427,889,3293,1334,415,3512,1733,608,3029,1337,2485,847,104,3491
416,2807,2016,3481,1465,1136,3293,2214,415,1181,2163,1142,3094,1337,2163,2163,280,2367
417,2807,1715,1241,1464,2374,1793,3293,415,40,2163,807,3094,549,2623,3071,1837,2367
418,2807,1793,1241,1464,2163,2494,3293,415,118,2444,807,3094,2029,1306,1837,1837,2031
419,2882,787,1241,1622,2374,1793,458,415,412,1118,933,3387,1977,458,3387,1837,1118
420,585,1227,1775,2643,3324,505,2101,1217,1926,830,342,5109,4554,1306,2531,454,423
421,2882,1486,1336,1119,72,5460,2101,415,2976,2759,3317,3466,2113,1306,1123,454,493
422,585,1446,1053,1017,3324,474,365,1217,1926,2586,2159,3466,501,3132,2824,454,2823
423,2882,2642,3114,2372,890,1706,246,819,598,3199,776,406,598,3370,1966,3273,2719
424,1149,2314,469,2310,890,1428,3370,819,598,2466,467,3087,598,2559,1966,3273,2719
425,2882,1376,2577,3053,1749,1706,1901,613,598,1965,2190,3087,367,3373,819,2344,3143
426,3404,645,630,3507,890,3377,1816,3169,2248,2909,392,2248,3104,2009,2421,3377,3190
427,1675,3227,375,2508,2184,2184,392,260,2184,2909,392,3466,3514,2009,2508,3514,3190
428,3404,2942,2668,3169,1816,3377,2106,3169,2248,2909,392,1245,1245,2009,2508,3377,3190
429,2882,2314,1038,1498,1855,2853,776,819,819,2499,1783,406,1395,2150,819,2811,22
430,2882,2314,3114,2372,1091,2853,776,2946,612,2190,1783,406,3133,2591,1498,2811,22
431,1149,2624,2545,1279,205,2853,595,1923,3383,3352,1783,3087,3133,3133,1892,2811,624
432,3404,1227,2554,295,651,3357,118,1867,2495,2495,1725,341,341,1725,2163,958,1265
433,2882,2624,3114,1502,2211,1840,1899,613,635,723,1782,3087,367,1035,1428,979,1915
434,2399,285,100,2072,2641,2627,1901,1519,1544,2190,2190,3087,598,1135,1752,2480,1915
435,585,1446,1258,1119,1855,1669,2345,1217,2677,2437,3246,406,910,1079,3246,1466,1079
436,2807,2314,39,2403,2254,125,1860,3443,1062,830,515,3443,2029,558,3246,1466,22
437,3404,4945,4161,6179,1104,1669,2210,3443,1062,1518,2223,406,2438,1306,271,1466,22
438,2551,4,1650,2810,2151,1986,1740,3310,689,1989,965,1797,1572,556,320,1194,1740
439,3404,645,989,5375,1547,1986,2524,479,2505,1774,5346,1391,3345,3345,1250,1740,2708
440,2551,4,1650,2708,584,1986,2708,3310,1128,1989,3265,1391,1572,3345,320,1128,2708
441,1814,4,2035,3405,3131,2262,2524,3501,3226,3405,3166,3501,1586,1132,1132,3131,3035
442,3404,2149,2035,3405,2097,2262,1350,2097,2097,3405,1132,1443,1586,273,409,2012,3035
443,1814,3405,2035,3405,2097,2262,1350,2097,2097,3405,309,1683,2183,273,409,2012,3035
444,3404,3879,2668,1017,3236,3327,2429,274,316,3069,1131,2396,1632,849,2723,104,2396
445,3404,2872,5434,1012,849,3327,643,828,316,643,1131,643,867,849,192,991,2429
446,3404,24,2360,1017,3236,3327,274,2723,713,66,1131,2396,1632,849,2723,3098,2396
447,585,1223,372,2403,890,1497,1516,1217,3012,1908,1259,3466,2029,2370,3246,1092,2301
448,3404,2093,2554,2081,2899,1497,1553,661,3278,780,2809,3244,2029,1306,1123,3278,3350
449,2551,1645,375,1119,1749,1497,1005,3284,213,2759,2809,3244,2113,1306,1123,3278,2690
450,2807,3275,3481,1017,2801,474,2555,3219,1926,1778,2159,5109,758,758,1123,1611,1735
451,585,3275,3219,1050,2801,474,501,153,1926,1778,2159,5109,501,3032,1123,58,1735
452,2807,1682,1258,1119,1224,1669,3419,295,1926,1778,1538,5109,758,501,470,1735,1735
453,2807,3728,2545,6664,3231,961,2804,401,713,2603,2603,1924,147,2927,3369,3315,2147
454,2807,4,2148,632,2280,2678,2295,401,713,2170,2603,1924,920,2927,3369,3315,2147
455,2882,3728,2146,3231,2280,2678,2295,401,713,2603,2603,2359,2927,2927,3369,3098,2147
456,2807,1379,99,99,2899,2899,1966,2899,233,2692,2809,887,2803,623,2951,3278,1118
457,1149,787,1642,1715,2899,2899,399,2264,233,2237,2809,1730,2803,2803,1944,3278,2031
458,2807,1498,2554,2189,890,2899,1966,153,233,2495,2809,3037,598,2920,707,3278,1769
459,2807,1381,2423,1108,1257,2530,399,1579,218,2237,2809,1730,218,134,205,1526,2031
460,2807,1793,2545,1715,3520,2264,2982,2264,3353,1118,2809,109,795,134,707,1118,1118
461,2399,293,2910,953,1211,1793,458,153,2231,1118,2809,109,3292,1723,3387,1118,1118
462,2807,540,3481,1050,3404,710,3419,1948,3375,1998,3404,1074,1191,91,91,2881,1685
463,2807,540,1258,1050,3404,2678,3419,1948,3375,1998,1052,1074,1191,91,1052,3375,1324
464,2807,540,3481,1050,1435,2678,3419,1948,2847,332,1052,3450,1682,758,1052,2706,1324
465,3404,2093,2554,2081,1984,1793,3268,1867,40,820,2809,3094,1337,1123,1169,2155,1053
466,2807,1177,1588,2081,188,1793,2319,1867,40,2129,2809,3094,1337,1872,2163,280,1227
467,3404,2093,2554,2081,889,2494,3268,1867,40,2163,1139,3094,1337,2155,2163,2833,1253
468,2882,3839,2577,6179,1749,2609,73,613,3053,1965,2563,3087,3053,2792,2792,3201,2792
469,2882,2644,2742,3527,1749,1706,73,2577,1522,1965,2102,1978,771,1978,1710,3077,318
470,2882,3839,6624,6179,2609,2609,73,613,1522,1965,2591,3087,3053,2591,2792,3077,2792
471,3404,872,1414,5375,5141,694,714,7053,145,1989,2052,348,714,1547,3014,3000,1753
472,1232,4,4813,5375,2151,1986,1740,7053,4813,172,965,2215,2178,1547,2178,1740,1753
473,1675,3227,1774,5375,5141,1986,1740,1525,145,172,5346,3290,2844,1637,2178,2086,1753
474,3404,2143,2491,1017,3236,184,1208,1612,1996,2396,1976,2487,1612,1853,3236,1611,2396
475,585,784,943,1017,3236,184,1816,1612,713,2396,1976,929,1612,1853,3236,1611,2396
476,3404,784,943,1017,3236,184,2429,1612,713,2396,1976,2487,1612,1853,3236,1611,2396
477,2882,3839,2577,6179,2609,2609,73,613,1522,2609,2102,2609,1522,1978,1710,3077,318
478,2530,2624,3114,1279,917,3261,745,613,3383,2609,11,2111,745,2591,1710,1962,1710
479,2882,2624,2423,2289,2609,1930,2189,613,3383,2609,776,2111,2591,2591,1710,3077,1710
480,2882,3728,2802,987,1435,961,1435,1087,713,332,2802,3315,147,2927,1480,3315,2367
481,2882,1628,943,147,1984,961,2534,147,824,332,2603,3315,147,2927,589,3315,2147
482,2882,3728,2802,6664,1435,961,2804,1705,987,3561,2603,3315,147,2927,1480,3098,2147
483,2807,540,2545,360,374,2968,1220,3151,132,132,2501,99,3428,2164,1775,1944,650
484,2807,2314,950,1801,1199,1669,2562,132,3371,2518,1775,950,4554,3371,3064,190,650
485,2807,1715,1068,3428,1457,2494,2571,3151,118,2692,2809,887,2460,99,3064,1944,99
486,585,6262,5043,53,1871,3610,6732,4117,7036,5103,6295,6415,4554,6277,5649,3873,5383
487,585,6955,629,5609,2428,2375,267,2315,4923,2112,2563,2428,4554,2956,4242,2115,423
488,585,1570,5043,53,2315,1577,475,2315,2622,5103,1785,1129,4554,2956,1577,2115,5383
489,2882,894,2707,1801,3184,2530,73,1579,427,1190,1526,3425,1526,1659,205,2734,266
490,2530,1381,583,1801,3184,2530,73,1579,77,1190,3484,3425,205,1659,205,2734,922
491,2882,2642,518,1715,2315,1706,73,2893,2226,3199,2809,3087,165,1527,205,1944,22
492,2882,2642,469,2072,1114,2627,3417,3493,1166,3352,3352,1366,202,2474,202,3113,3022
493,2807,2624,469,2072,1413,2627,2534,3493,1366,3352,2534,1366,147,2534,1854,2581,1253
494,2807,1087,3499,2372,1435,938,2534,1087,2624,3352,3352,1366,147,2474,1087,1058,2367
495,585,872,1258,485,2380,938,3419,3136,713,332,2316,1357,3463,3128,377,2581,1253
496,3404,1645,1258,2372,1224,3377,938,401,713,332,2316,1924,323,850,377,2581,1417
497,2807,1645,943,1552,1224,938,938,1891,713,2188,2188,1366,147,2575,377,2581,1253
498,2882,4397,2035,2084,2097,694,488,1250,3226,2236,5346,1797,2844,488,2086,2086,2949
499,1232,3818,2086,1792,2097,2262,488,884,2292,2949,965,1391,2844,156,2086,3000,2949
500,2882,1628,2086,2084,1547,1797,2192,2097,2292,2236,5346,1797,2844,2192,2086,2086,2086
501,2399,1525,1822,2708,965,2826,1350,1525,1128,2541,965,3290,262,2416,3014,2086,1525
502,585,2437,420,2605,1520,2826,2192,1525,1128,2949,965,3290,1572,156,1581,2086,1525
503,2399,1498,2940,2741,965,2826,1792,1525,1128,2949,965,3290,1572,2416,3014,2086,1525
504,585,1446,943,654,3236,184,2557,3523,906,104,1131,1019,594,1853,1580,104,281
505,585,784,943,1119,3236,2678,906,1612,906,104,1976,1552,796,1853,1552,1187,1685
506,3404,24,943,654,184,184,2557,1371,972,104,1131,1019,594,1853,2901,2706,3134
507,2807,2314,39,1801,2950,222,1124,3306,635,2645,2501,3243,165,359,908,2950,33
508,2807,205,154,908,1156,1669,595,814,791,3353,2501,3243,2585,563,2501,2950,1722
509,2807,1381,154,1503,2442,2736,3417,530,33,1680,756,563,563,563,2223,2950,33
510,4834,3818,1315,1315,928,2479,1124,50,50,2479,2809,3087,165,946,1760,1914,1760
511,2807,3356,100,1843,928,578,1124,50,50,2479,2809,1073,165,946,2479,3342,1915
512,1149,619,100,1315,928,578,165,350,3214,2294,2809,1073,165,1527,2479,3342,1915
513,2807,2016,431,3428,1457,2494,118,3151,118,2016,2809,3244,1303,1306,3150,2444,2851
514,2807,1177,1068,1512,1257,2494,118,3150,1066,1298,2809,3244,1303,2209,3150,2352,118
515,1149,1498,1642,1512,1457,1697,1697,2264,1066,1298,2809,1457,1457,1306,1697,1944,2031
516,4834,3818,1336,1119,1749,2503,362,704,691,1355,2307,2241,1902,3373,3003,454,2690
517,4834,3818,1336,1119,1749,2503,362,704,691,1355,2563,406,1902,3373,3003,454,2690
518,3266,2216,139,1049,890,2434,2982,1217,1676,1355,2563,406,1902,134,271,1214,22
519,3404,3818,420,1470,1984,2678,1435,3443,1181,733,1779,3443,867,858,2163,943,982
520,2807,2093,3481,1050,1435,2678,1435,3443,3512,733,609,3372,867,2305,187,1322,1685
521,3404,1461,3481,1050,1435,2678,1435,861,713,733,440,3450,867,858,187,1322,1685
522,3404,1645,3124,1512,1330,886,93,3284,921,1508,2501,1670,3498,1306,1268,2444,258
523,2882,1498,472,1512,1257,1669,1298,530,635,1298,2809,1073,3431,1306,1697,976,405
524,3266,3227,3435,1975,890,1856,1966,2097,1066,2780,2501,1617,2519,2209,2820,2755,405
525,2807,1498,100,1715,1063,2230,1063,2264,745,2237,2809,1730,2075,3373,1177,569,22
526,2807,3356,469,1622,890,1504,745,1504,233,1490,11,639,3199,3373,205,875,22
527,2807,2314,154,700,307,2230,1063,50,2383,1298,2809,1730,50,3373,3192,569,2075
528,2882,293,3047,2779,890,138,2196,2450,1166,1908,2196,2450,1946,1946,202,182,88
529,2399,1498,1642,2072,1114,2627,3417,19,3418,1236,932,1236,1236,244,606,2543,354
530,2551,1498,518,2072,890,2627,1329,138,3418,956,1114,1642,202,1642,2836,1329,1642
531,2807,1223,1223,1760,917,0,3227,1217,682,830,2563,406,2944,1306,1577,2115,2690
532,585,2314,1223,2075,2647,0,1860,1217,682,830,2563,406,1902,1820,3246,1820,2690
533,585,1446,1223,1760,1257,0,3227,1217,682,830,2563,406,2113,1306,490,2115,2690
534,2882,1381,1642,1622,1749,1903,833,2264,833,2190,2190,786,3359,3214,1030,833,1003
535,2882,1498,1642,1801,978,1338,1124,751,9,1747,2190,639,2394,1035,1408,1212,1003
