ids,epoch_0,epoch_1,epoch_2,epoch_3,epoch_4,epoch_5,epoch_6,epoch_7,epoch_8,epoch_9,epoch_10,epoch_11,epoch_12,epoch_13,epoch_14,epoch_15,epoch_16,epoch_17,epoch_18,epoch_19,epoch_20,epoch_21,epoch_22,epoch_23,epoch_24,epoch_25,epoch_26,epoch_27,epoch_28,epoch_29,epoch_30,epoch_31,epoch_32,epoch_33,epoch_34,epoch_35,epoch_36,epoch_37
127,3073,6886,4719,1809,2974,336,2466,125,214,1156,2943,336,2943,2210,372,2372,1511,2372,2619,940,2843,372,3312,1511,1617,1511,372,1914,1511,1617,1405,1511,1511,1511,3451,1511,1405,1511
128,170,2708,1100,958,2054,1908,2466,214,477,182,3517,1259,407,1610,1147,1438,1405,1405,2414,1405,1405,1405,1405,1405,1405,1405,2543,1654,1852,1405,1405,932,1405,2593,2210,469,1405,2414
129,1218,4925,4341,170,474,1760,877,1863,877,877,877,877,3381,877,3381,485,3381,3381,877,3366,3381,2489,3140,1326,2352,3140,2489,1369,1326,3381,3140,3381,3140,3140,3140,3140,3140,3140
130,170,4515,6846,229,334,2586,855,2674,2762,2493,2493,2674,2493,2493,3219,30,30,334,2058,3124,3124,3124,3124,334,302,1888,2431,1888,2058,3402,2309,2309,3219,1142,3140,30,334,3140
131,170,609,2737,170,6122,2544,2551,1863,1729,3140,1317,2621,2551,877,2621,2621,1100,2374,1100,3366,3366,2489,2352,3112,2851,3140,2352,2238,2851,3140,3140,2238,3140,3140,3140,3140,3140,3140
132,170,6408,3476,5103,1403,2500,2248,3186,630,561,2996,2996,2996,2954,2954,561,2954,217,2500,1293,217,2751,3193,151,392,392,1293,1293,1293,726,1242,1293,2954,2500,151,768,1547,1293
133,170,2848,4069,67,1231,2913,2248,3467,3306,548,3438,3386,361,548,1168,1273,2584,3096,1876,3306,548,492,5145,1876,6604,1590,45,2346,510,315,1335,32,3412,1876,45,1753,3154,3412
134,1470,6408,3131,75,5793,1173,6691,5369,927,217,217,709,2778,3014,3014,3014,1587,659,2511,3014,854,3014,5056,5056,2733,2511,5326,1581,603,603,2733,2733,3412,603,1850,1084,1391,2247
135,2062,4925,629,5220,501,4955,4427,658,841,6402,697,841,841,841,1315,841,841,841,2925,658,2680,1621,841,841,1013,1621,1940,1621,841,841,1621,2776,841,2225,1621,841,2925,841
136,948,1438,6787,48,1403,1908,2229,3440,651,651,19,394,3036,1381,1752,1752,1823,1062,1230,394,394,1230,663,2410,3321,3388,3011,3011,3708,3011,3011,3011,3388,3011,3011,3011,3011,3011
137,2062,6034,5434,4738,501,3966,2229,6527,841,3929,2182,841,1013,841,841,2182,841,135,135,2925,2680,135,1280,1315,135,2925,135,135,1013,1280,2925,135,135,841,135,135,2925,841
138,170,4925,2737,715,474,820,1082,5966,3797,2655,540,5184,828,2655,552,2470,1429,608,1429,3200,608,4376,1429,608,3592,608,828,1429,1429,828,608,2374,608,1429,608,879,872,552
139,170,2708,1100,1984,474,1972,1082,272,1820,2254,1766,2551,2551,2551,1654,1855,1654,564,1654,1654,1654,2332,2433,2433,1156,2433,2433,2433,2433,2583,2433,2433,1985,1985,2433,2433,355,355
140,1218,4760,703,715,540,3098,355,5254,1874,3473,5448,5184,183,4550,2536,4550,1595,280,280,5173,2655,2655,2655,3030,2655,813,3445,3030,523,5710,3030,3445,1142,3030,2655,2629,334,2486
141,1132,3645,1100,1498,1231,1908,1400,1466,1400,427,2676,11,2673,370,2294,451,2294,445,445,957,957,445,445,1840,1697,1028,1663,2826,1166,957,957,1166,1610,1079,2826,957,1833,2805
142,2940,7035,597,1174,1231,2549,1987,2463,1959,4805,1970,2110,1289,2110,6544,6544,6447,3220,6447,3124,2676,595,705,705,3220,705,705,1879,705,3370,2233,1879,705,3515,3515,3964,3220,5939
143,1798,155,3791,1966,1231,956,1787,1811,1028,1406,3119,1028,1406,1028,1028,1028,1028,1406,2826,1406,1406,1028,1028,1028,1028,1028,1149,340,2543,1028,2826,1028,1028,2294,2826,3213,1028,2826
144,170,4515,2118,2804,835,1563,1563,3441,2608,1563,1563,1563,1231,722,1783,1004,1883,345,1883,2388,345,1483,2388,1883,1883,1883,2388,2388,624,345,1883,1883,2172,12,1883,1883,1883,1883
145,6602,4118,1100,2804,835,1474,817,1558,77,1883,2792,1039,2423,2530,1093,2530,2530,3102,1883,1093,1395,1883,1883,1883,1883,1883,2388,2388,2388,1883,1883,1883,1329,1883,1883,1004,1883,1004
146,170,4925,532,148,3373,1460,1883,4515,128,1883,345,345,2804,345,345,128,987,345,2905,1239,2006,2771,2388,2771,2771,2388,2388,2388,2758,2388,2388,1558,2388,2905,1883,6124,1311,2388
147,170,4925,703,1809,1575,336,336,2267,657,754,2631,2631,1114,649,1413,1413,1114,649,649,1413,1413,649,1413,1413,1275,1413,1275,1413,649,1275,1275,1413,1275,1946,1413,698,1275,1275
148,6281,4965,6094,2798,1596,1908,2466,1264,747,16,2943,2631,2667,1642,1034,1361,2438,1904,2438,1361,1231,1275,414,395,2631,5528,1275,2631,2414,2935,1275,4010,1275,1275,2631,1623,1275,2438
149,6602,6886,703,1837,2058,917,1407,2267,657,3080,1035,701,701,701,1035,1776,1035,327,3346,1275,1275,1275,1275,1275,1275,1275,1275,1275,1275,1623,1275,1854,1275,1275,847,1275,1275,1275
150,3556,4454,7006,170,2887,917,1592,3632,3228,3261,3261,3487,3261,3261,3261,3261,3261,4162,2690,3261,2690,2690,2690,3261,2690,2690,1241,2690,2690,2690,2690,2690,2690,277,2690,2690,5424,2690
151,6510,4272,7033,1433,3036,3049,2115,6814,5513,5908,2569,1595,1260,1595,1595,1595,1595,1595,1595,1595,1595,1595,1595,2776,1595,2776,2776,1595,1595,1595,1595,1595,2776,2776,1595,1595,1595,1595
152,6281,1330,2166,170,1596,1142,2384,1369,1369,2428,980,1421,1369,64,1124,1244,3172,1421,64,1326,1124,676,1326,64,5424,1326,1063,1124,1326,1326,5424,3270,1326,1326,1326,5424,5424,1326
153,170,2848,703,958,1884,2134,2511,3367,1681,1155,1224,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681
154,170,4931,703,1006,1884,3007,2511,774,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681
155,170,2963,703,1837,2134,3007,3007,3367,1681,3367,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681
156,6510,2096,3147,2778,1691,923,322,2746,1347,2557,2833,1192,3128,2188,710,2311,3507,112,3507,3507,1357,3507,3507,3507,404,239,1357,1357,2372,1059,3356,3506,1086,943,3507,753,3507,3507
157,5391,2708,6094,1821,433,1918,942,1191,575,305,305,1770,1086,1086,1510,1970,261,1357,1357,255,1357,1357,1187,1830,1510,1830,1830,1830,1830,1830,1830,1830,2429,1830,2429,1830,1830,1830
158,6598,1439,3004,41,1869,1918,1187,2685,1087,686,239,1192,239,1086,1874,1874,1874,1357,1249,1249,1072,891,1187,2876,1510,2755,1187,380,380,1365,1365,380,1187,1365,1365,1365,1357,1192
159,170,4118,6094,549,2338,2957,2087,549,3191,858,549,1711,275,2242,2242,2121,881,881,2781,2121,2583,858,2583,858,5054,82,82,1880,2583,2583,1654,881,2121,858,1654,2583,858,1891
160,6510,2708,3093,470,480,1386,663,3401,3456,2703,549,609,550,3191,328,2226,552,3522,334,552,2016,3191,1654,2583,1026,2583,2583,2583,2583,2583,3200,2016,2583,2016,3500,3401,708,1139
161,6281,1330,6830,549,433,2456,1987,1855,2583,2583,2583,1711,1275,2583,2583,2583,692,2583,2583,692,2583,2583,2583,2583,74,74,2583,1880,2583,2583,1654,1612,1612,2583,2121,2583,1880,552
162,5391,1330,6652,2895,1245,1918,305,3248,753,753,2290,1210,1612,3464,6376,1613,2957,2957,2600,305,2728,305,3276,6201,2785,2529,1725,440,3140,3430,5811,2777,3140,3144,3140,3140,3140,500
163,5391,6034,3004,715,198,92,845,2009,503,836,836,220,1564,3517,220,261,2957,836,2327,462,462,1981,2504,3275,4263,800,3275,1521,3275,1521,3275,3275,3275,3275,3275,3275,3275,3275
164,2940,5695,597,1821,1245,1918,2855,2855,2855,1552,2785,1552,2855,2855,2327,3430,2600,305,2685,1606,1529,3430,1208,2685,2685,2685,746,1606,850,746,746,2777,2777,746,331,1529,1958,305
165,1838,4272,1111,2500,1120,1198,777,660,1308,232,2996,2996,2996,2996,2996,2996,2996,2996,2996,2996,2996,2262,2996,6259,2996,4914,2213,44,44,44,2996,44,44,44,5041,44,2547,44
166,948,6886,4570,7020,6928,4301,4268,5371,1989,1216,3150,4268,4015,2418,6041,4769,356,5303,5772,4769,4769,4669,2418,618,5772,6041,5371,5018,5933,3683,5933,5018,3645,1185,1798,6518,4268,5933
167,948,6886,4468,1006,540,4268,4268,4268,1989,1753,596,5003,2996,3724,596,1004,3724,5303,6126,3724,3645,3724,4268,618,3724,6140,3647,6486,2316,1250,6471,5384,6768,584,1924,2166,6349,3724
168,6172,3289,644,457,1403,2979,1187,2847,1529,440,153,3498,3368,3368,2847,3368,76,1540,3285,1540,1540,1337,3247,3233,3368,4917,1037,1464,355,1213,1012,3506,547,1213,2702,2433,366,355
169,6510,3373,3004,6700,2045,2120,902,394,2889,1540,1540,2652,608,2652,1540,1540,1540,1540,3285,1540,1540,1540,1541,130,1540,1540,3247,2652,1540,1540,1540,2652,1540,4389,2652,1540,1337,2833
170,1838,4272,645,2131,1120,480,2925,13,2498,1811,1811,1811,1811,3354,1040,2777,2204,1605,2677,2777,2777,1298,2204,80,4821,2204,1796,1298,80,1040,2041,637,1110,1110,1600,1851,405,3329
171,3556,2077,2166,1321,1231,1198,3082,1745,1308,2328,1308,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107
172,170,4925,6846,2682,1992,1912,643,1912,1107,1321,827,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107
173,170,609,4305,1821,474,1912,1821,1107,1107,1821,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107
174,5391,5913,1129,1821,366,1368,1368,3408,3408,3197,1086,3408,216,1086,2481,1349,317,1368,572,3408,2481,3408,572,1611,3144,800,2481,863,2481,3251,1368,1368,3409,2481,3240,2481,572,3409
175,6281,1439,2166,1821,1992,3069,3241,827,1107,508,3117,1208,216,3127,1191,3408,216,3408,3408,3408,3408,3408,3408,3408,3521,1576,3408,3408,1827,496,470,3408,496,1059,3408,3408,216,1328
176,170,6034,1916,1992,198,142,184,3117,3117,3134,3117,1017,1948,790,1948,1191,3409,3144,4877,261,1510,1948,3236,4877,4877,1208,440,3134,1510,3409,3570,3409,3134,1368,3134,3276,3409,3134
177,6510,2708,3545,1809,835,1458,3298,3851,1866,6679,2358,2679,3267,916,1579,2221,2221,528,2221,2299,2221,3373,528,1412,528,1412,4055,1412,3373,4055,528,1412,4055,6485,528,2299,85,4055
178,170,3100,703,48,1231,1908,2732,1211,3456,5032,1566,1662,113,978,1566,1701,3379,2378,113,113,1299,2369,113,113,113,3420,113,407,1931,1247,1757,1129,78,1483,1483,534,2378,2378
179,170,4118,4719,537,1220,1615,2466,3062,697,1030,205,2223,2556,2930,205,3421,4719,205,1782,4719,105,2369,467,2120,2946,205,2946,1974,2946,2946,2946,2946,2946,2946,407,61,205,2946
180,1218,4931,2118,715,1316,3438,2764,1554,492,2730,3017,2550,2741,2741,3075,2741,1766,3075,3075,3075,3075,2852,2707,2695,2695,2852,979,2707,1239,2852,1239,2774,2695,1096,1077,2774,2618,2852
181,3432,4343,1399,1966,1231,1226,1030,1858,1858,1170,1539,824,824,824,824,1474,1311,2730,1883,2247,1452,1539,1796,1840,1233,1474,1231,3074,1077,979,979,2249,979,1705,1077,2249,1231,1840
182,2940,4272,3484,2560,3280,722,2295,1095,2730,2730,3333,185,3518,1831,2730,2730,3118,2730,310,310,310,310,310,310,310,310,310,310,310,310,2730,310,2695,3102,2774,310,310,2852
183,6510,2708,3093,1966,1231,1458,2661,3062,6180,2661,2676,4688,2322,4353,2424,2661,4457,883,2661,1792,2397,1774,5065,5768,2661,2661,3896,6743,1792,3231,987,2889,848,848,1792,848,1792,848
184,6510,155,3093,1529,1120,1458,155,1811,1792,6768,2457,6834,1792,2457,5768,6834,1792,2457,1792,1792,6834,6834,6834,265,6834,1792,3300,6834,1792,6834,6834,4095,6834,265,1792,933,6834,6834
185,948,6886,6830,5530,1231,2831,2802,2534,2534,1792,1513,1792,1149,1149,1792,850,1792,1792,1792,1792,905,1792,1792,1792,1792,1792,3300,1792,1792,3300,3300,2889,1792,265,1792,3300,265,265
186,3556,4343,1399,2166,3025,2905,2146,3401,3369,2905,2166,2359,550,550,824,3369,651,2359,2359,858,2359,2445,3369,3369,2359,3155,2366,2359,861,1924,861,2359,2595,2359,861,2905,861,2359
187,6281,4965,6094,2362,366,1918,155,2746,131,1435,2166,2359,2359,1435,3178,1435,1985,1435,2359,858,2359,2359,1435,1435,1435,1435,2359,2359,2359,832,2359,2359,2359,2359,2359,2166,2166,2359
188,6510,4272,4687,2131,1231,904,2147,1095,651,1077,153,2568,5440,5440,5440,256,5440,1435,1435,5440,5440,5440,5440,5440,5440,5440,5440,1435,2166,3102,1047,3102,2166,2568,2166,2166,2166,2166
189,170,2848,5518,2663,2836,2470,2279,1230,1230,233,414,2470,921,2174,773,2403,2403,1079,2301,1079,2403,2403,5290,2403,2403,2403,2403,2403,2403,2403,2403,2403,2403,2403,2403,2403,2403,2403
190,6510,5284,3545,537,480,1908,3222,3440,1861,1048,1610,1473,3222,3222,371,3222,3222,3222,3222,7,3222,3222,3222,3222,3222,3222,3222,3222,3222,3222,3222,3222,837,70,3222,3222,3222,4553
191,6281,6013,4719,41,647,1082,1082,99,99,5368,3389,2074,258,2074,2974,2074,1565,2074,2301,5290,773,837,2074,2403,1457,1104,1457,6580,6580,2403,2403,2403,2403,6580,1518,6580,1104,1675
192,170,2708,5518,3246,835,1458,428,4002,697,3913,2113,2113,607,5649,5649,5649,2040,2680,3078,2518,2680,2602,1481,1507,863,6786,5649,2702,3368,2702,3356,1885,3010,4348,5649,4265,2222,2471
193,6281,1822,6787,608,198,1918,754,1138,4438,1729,1138,1138,2667,1482,247,891,891,826,3285,1138,247,611,891,891,1884,485,485,2242,485,380,485,485,2667,2667,550,502,891,2242
194,170,4118,4719,7051,2180,323,1489,589,4438,4438,839,76,76,4438,589,1138,76,4356,826,76,1357,2667,4438,1357,996,1366,5592,476,5592,3251,2098,2098,2667,2667,2667,1058,1346,1361
195,6602,6135,645,1321,198,2980,3302,904,841,1280,3929,4231,4231,4055,1940,3502,1940,4231,2556,658,2602,2556,2602,841,2602,2602,2503,2459,2925,1280,1621,1630,1630,1789,1621,1035,2556,2931
196,170,2708,1100,1821,1375,480,1489,1528,1431,2925,1867,2959,701,701,1598,2184,2529,2625,3278,1210,279,1598,1598,70,1598,1598,1598,2959,1258,1598,1445,2522,5333,2925,1621,1210,1258,112
197,6510,1438,5659,3272,480,501,845,385,3456,1227,1227,2953,1795,3057,283,2281,701,279,2556,213,279,2503,375,1227,1227,2390,2690,2677,3456,1034,1497,279,279,2677,2556,2161,2068,1589
198,170,3504,1111,5103,1280,1386,618,6814,3006,663,1188,400,663,3394,741,1188,3062,3057,2569,2164,2217,3438,3424,1188,2602,2339,2979,3278,3438,3760,3424,4714,2158,2236,1648,3876,2164,3816
199,5391,3100,703,415,198,4990,520,1609,3159,5767,1609,2629,2556,6743,3180,5767,1633,1386,6321,3386,2825,2825,6853,6920,3592,21,3896,2433,6743,1588,6743,2825,3428,5364,2899,2433,3332,2269
200,6281,4515,6094,3687,2338,1609,3032,1358,2433,2992,1755,3032,2980,2433,2339,2217,2205,2031,2244,2031,2339,2217,3062,620,2899,2217,3309,2031,2899,2899,2433,3309,3309,2433,2217,1433,2217,2129
201,1838,4515,703,1837,355,2796,4101,6814,494,494,6088,1684,355,3071,329,1464,3071,355,355,355,1464,355,1464,1464,355,3233,3449,3094,3094,2807,1464,3094,2259,3094,3094,355,1635,3268
202,6281,3373,1129,958,355,2999,2633,6814,314,1284,1440,1142,1142,1142,1567,2999,2864,2864,807,1241,2864,2712,1837,1241,2712,2026,2712,2864,2864,2864,1241,2067,2712,2712,2067,1241,2712,2712
203,6598,1438,703,2131,1231,3098,520,225,3357,4917,1903,1684,2871,2871,552,2191,2191,2871,1890,2191,1890,2712,2191,1890,1890,2871,2871,2864,1890,1241,2871,2999,2694,2191,2871,1890,2871,2191
204,6281,2270,6094,41,1992,1947,1778,212,2696,2696,3033,6809,2696,1784,206,3465,3033,2696,206,3465,740,3003,206,2051,1639,2051,2977,2630,704,3465,3446,740,1784,1639,3446,1206,3465,2835
205,833,6013,3545,1821,300,1655,571,385,2134,1115,6132,2184,6752,2565,571,1182,1182,6132,3183,923,3441,3003,1182,717,1182,1655,3275,2565,3003,1182,571,1951,3794,3272,1655,1182,474,2565
206,6281,6013,2166,1821,1992,1245,1996,91,1370,686,2696,3177,1119,1370,3463,3356,3183,3356,3356,2290,1370,3356,3356,1083,2565,1407,3356,863,3003,3356,3356,2777,496,3446,1771,1771,1771,6389
207,6598,2096,644,41,1691,2602,2440,904,1107,5,3117,3473,550,1988,1874,304,1988,1988,1874,2558,1924,1988,1900,1047,1900,1988,2558,1869,1988,3021,1988,1988,1988,1900,2558,1500,366,2558
208,2940,2848,780,1821,198,3098,1505,500,1325,5,2166,152,5,5,152,611,1869,3134,2558,152,152,1869,3134,152,152,152,152,152,2558,152,1345,152,1988,261,152,152,152,2558
209,3556,4426,7006,1821,1992,3069,1505,3025,1325,5,2166,1873,1873,1900,152,152,2558,152,2558,152,152,115,502,152,2971,152,502,152,2495,380,1345,152,152,1900,152,502,152,2558
210,1218,4760,7006,170,605,1184,1649,4996,2266,4965,410,5103,778,778,2586,1526,2306,3182,2193,403,460,1803,460,2499,460,2499,460,460,460,487,460,487,460,460,487,2823,1599,6900
211,2940,5695,4869,6838,3812,917,6260,3632,2266,5919,487,1791,1577,487,487,1526,487,487,2306,2306,3442,3192,2306,2499,5424,487,102,3442,2306,487,1599,2306,3434,277,1157,2619,1690,3434
212,2062,4760,3689,229,334,925,1878,1855,2219,245,1878,2506,2636,2690,3799,406,3799,4079,1649,1599,1599,1431,1649,2499,1649,1649,1649,1649,1649,1599,1649,1649,2229,1649,1649,2711,1431,1599
213,6510,2077,703,2910,2469,946,3149,6475,3101,4561,941,5719,4561,1566,2673,1788,1905,1566,1566,1463,946,1463,1463,1566,1463,1527,1463,1463,1463,1463,2673,3074,1463,1527,946,1463,1463,3018
214,170,4118,5386,7051,2836,49,3298,1333,94,4492,1566,6722,2108,2108,1519,1788,1367,6525,6903,4313,5853,946,6525,6525,5563,1657,5563,5563,1762,6525,6903,2233,3133,946,946,1463,1657,1657
215,1838,1882,4257,518,1231,1061,2000,1579,2042,459,1566,2190,3079,1519,1519,1788,2954,3271,3459,2211,1519,2211,946,3459,5563,3459,2515,2190,3492,1519,3459,946,946,4651,946,3220,2108,946
216,170,782,645,1498,1231,2957,2196,552,638,3036,3333,268,2110,2110,510,3443,3443,3443,2110,2110,2110,2110,2110,2110,4225,2110,2110,1638,2110,2692,402,2110,2979,2110,2110,1638,2110,2979
217,170,4272,1068,2319,3518,2635,708,2311,530,708,2837,708,708,1638,2837,708,708,6449,554,1482,1750,708,1750,2399,1638,1638,5065,1638,2589,5065,1638,5065,1638,1638,525,1638,5065,5065
218,170,4272,7033,1174,1120,2054,3122,579,822,1225,1991,579,3368,2805,710,1308,3188,1509,3188,3221,1197,579,2839,2755,2659,1061,112,1970,112,579,579,1970,579,579,1970,1970,2839,3188
219,3283,2708,4687,7051,542,644,644,479,2379,479,2379,479,176,176,2379,644,2335,479,479,3148,644,176,1744,2379,1009,2379,176,1007,2379,2379,2379,2379,2379,176,3472,901,2612,2379
220,170,2708,3791,1984,2014,1173,2248,869,5380,1066,699,1132,699,2329,446,3061,699,699,2002,579,2651,579,579,2612,699,901,311,1850,699,1132,579,1929,446,1098,1098,901,1098,2002
221,3073,2708,5518,2663,2590,644,570,1137,2767,2767,2767,2767,1896,948,3131,3131,3068,948,948,1098,3131,3148,3068,3068,3068,3068,3068,1098,3148,176,3131,3068,3068,1098,3131,3068,3068,3068
222,6281,3373,546,715,1992,2602,845,2323,3115,5444,2785,2259,1735,1735,6376,2791,6923,1735,3371,1735,579,2749,3371,1331,3210,540,6486,3232,1305,2504,764,764,1731,2984,4042,2504,3760,3056
223,1838,4272,1966,1984,413,2464,2633,837,1103,243,1991,3454,1735,1831,3454,2333,3030,1867,3454,3454,2333,20,3454,3454,218,3845,2070,3454,3454,6780,3454,3845,3476,6129,5282,6780,6780,3454
224,170,2708,4719,457,3465,754,1682,2231,3251,1442,1442,2018,1970,2292,584,1309,403,2518,6426,2518,598,2302,2015,2015,2015,6426,3263,3058,2302,6201,764,1844,2302,1966,2300,2302,2518,431
225,2940,4272,15,2804,1231,1460,1114,833,2423,3045,2939,73,2939,2330,3493,164,419,3456,1762,1224,3493,1762,1762,1762,3456,5458,419,1224,3492,2617,3087,998,419,2786,1527,670,2024,419
226,1132,2708,703,1605,2836,1908,2786,182,477,2330,2826,1025,2330,2330,2199,2330,419,2330,1762,419,1140,3493,1762,419,419,303,3493,419,419,303,979,419,419,303,670,1668,2024,419
227,948,2708,4719,48,1231,426,3456,1781,3456,801,1762,730,3214,3214,3214,1762,1762,1762,1762,1762,3214,1762,1762,1762,1762,1762,1762,3214,3214,1762,1762,1762,1762,2186,3214,3214,3214,3214
228,170,4118,3545,170,1176,3201,3062,1346,136,2798,2798,3062,258,145,1380,1380,145,3216,1796,1380,1796,1124,467,186,2302,1938,573,186,593,1796,186,1938,3187,2206,236,2765,1689,2476
229,170,2510,6830,2131,1758,2054,1633,80,1528,337,2569,145,145,145,2729,2009,368,2009,3037,1099,3187,3187,2217,2860,2427,3187,1253,145,1030,4609,2009,4073,368,368,2299,1030,2335,2858
230,948,2708,5518,1809,2338,1460,3353,3353,2339,2452,2569,3440,2886,3440,2452,258,258,2860,2860,2860,3187,3187,3187,3187,3187,3187,3187,1376,3440,3381,3187,2825,1889,318,2044,2299,2044,2044
231,6281,6013,3004,41,433,1595,342,531,1379,2220,8,2256,2578,2256,1808,1808,1766,3064,1539,1099,3440,8,1736,3440,3440,8,8,5748,8,8,8,3064,1473,8,1736,8,3064,8
232,6602,2468,703,1837,2120,448,2239,837,837,837,1958,2999,2578,2256,1808,1736,2256,2692,2303,1099,2256,8,1736,733,2707,2707,1736,2239,8,3064,534,3064,1473,3064,1736,3064,3064,3064
233,6281,2096,1129,41,1968,6527,6527,5758,1604,1848,1560,1560,1560,1560,1028,2339,2672,3096,2611,3366,1432,981,3062,981,1432,6100,2395,2536,981,1432,2611,1667,1432,981,3366,981,3366,6100
234,2062,4864,4702,2699,605,2910,2112,2759,2112,1280,1431,2848,2787,6995,6995,1896,5994,5994,442,5994,1124,2848,5994,2313,1006,2848,666,1820,3293,522,1533,522,1006,1124,1156,1703,1124,2848
235,170,2848,780,1498,4789,2910,2520,6814,1431,459,2064,1431,1130,605,1124,1878,2113,2034,2034,791,791,2113,2113,2113,2645,2113,2113,1512,1022,3203,3476,2522,955,1686,2645,293,2467,955
236,3556,4960,597,3183,605,2910,3024,1579,1431,1761,1381,1044,1044,629,2266,530,1044,2266,1044,1044,2266,3307,2636,325,2636,2266,1044,1914,11,2636,2266,64,2636,765,629,1602,1381,629
237,170,782,3233,3491,474,1942,1079,209,112,66,997,997,3368,2681,2681,997,997,997,997,997,2681,1052,2681,2681,2681,2681,997,1052,1322,2681,2681,2681,1052,66,826,3368,1058,943
238,1218,6781,3723,1821,1346,2587,2655,2864,1696,686,2533,1682,686,3144,686,2220,3144,2496,686,686,1704,1052,1052,686,686,686,686,1052,686,298,3327,1052,2762,1052,253,2762,2664,2496
239,170,2430,2737,148,1816,2464,943,2220,3408,1685,2533,1685,3368,2905,1685,997,575,997,2533,3368,332,3500,1541,575,575,1505,420,2429,1322,3166,3013,1541,2496,943,2429,3368,3166,943
240,170,2708,2394,1984,3110,3051,3797,1280,3797,1280,1280,1280,1227,2848,3110,233,1447,3293,1994,3110,3110,1227,1227,1227,2848,1994,1227,1447,3110,1227,3030,1227,233,233,1227,4331,1933,1933
241,170,4515,2166,1821,632,1458,2964,5460,3115,1605,1254,1605,1442,3115,4534,1016,1932,2911,1982,3164,2413,3120,2518,3120,2622,2622,3120,3120,2916,799,3110,2623,2623,1815,1932,2677,3045,3164
242,6598,2096,1129,41,366,1082,1082,6969,3032,3032,1991,3032,3244,526,759,3244,3244,526,2193,2745,1841,1217,1628,1469,2100,304,2068,1991,1628,5024,3032,1841,1123,2100,1628,2506,1841,1841
243,170,4515,2118,3098,2837,1807,445,2230,296,3518,1247,371,4471,2764,2764,2764,296,2764,3518,296,3518,3518,3518,3518,2764,3518,2764,3518,3518,3301,2344,2764,3518,3180,3180,2559,3518,770
