ids,epoch_0,epoch_1,epoch_2,epoch_3,epoch_4,epoch_5,epoch_6,epoch_7,epoch_8,epoch_9,epoch_10,epoch_11,epoch_12,epoch_13,epoch_14,epoch_15,epoch_16,epoch_17,epoch_18,epoch_19,epoch_20,epoch_21,epoch_22,epoch_23,epoch_24,epoch_25,epoch_26,epoch_27,epoch_28,epoch_29,epoch_30,epoch_31,epoch_32,epoch_33,epoch_34,epoch_35,epoch_36,epoch_37,epoch_38,epoch_39,epoch_40,epoch_41,epoch_42,epoch_43,epoch_44,epoch_45,epoch_46,epoch_47,epoch_48,epoch_49,epoch_50,epoch_51,epoch_52,epoch_53,epoch_54,epoch_55,epoch_56,epoch_57,epoch_58,epoch_59,epoch_60,epoch_61,epoch_62
103,139,54,59,144,59,294,295,719,192,373,131,71,296,60,374,355,273,296,235,127,374,54,421,54,54,122,402,50,274,54,26,357,421,240,274,257,137,274,152,435,424,355,36,258,258,152,36,152,421,402,421,331,125,319,319,319,319,319,371,319,152,36,296
104,59,295,59,59,162,122,368,3,91,150,91,198,360,130,35,231,434,383,158,255,3,383,356,130,258,258,295,130,130,383,130,295,183,130,296,183,295,183,183,183,359,295,296,295,295,183,430,359,296,130,295,295,295,295,295,295,295,183,295,359,295,295,295
105,7,5,59,59,308,512,128,671,175,350,386,386,393,261,110,203,175,110,144,110,292,191,292,292,288,110,110,288,191,437,288,191,5,5,203,306,382,288,306,306,194,194,5,5,191,194,5,191,222,5,306,306,5,222,392,5,222,5,349,5,5,5,222
106,99,21,59,99,107,65,568,128,6,50,426,380,178,32,265,265,338,142,156,43,239,5,239,5,239,306,5,202,5,194,5,373,68,202,5,5,5,132,5,194,5,5,5,5,132,5,5,5,5,194,5,5,5,5,5,5,5,46,5,132,194,5,382
107,60,57,27,5,59,5,181,718,415,51,329,1,9,293,293,259,345,212,415,411,212,698,411,212,411,212,212,698,212,698,212,212,411,277,411,212,411,212,411,277,698,698,212,277,698,277,344,698,411,411,698,277,698,698,277,249,698,277,411,249,249,411,698
108,99,59,59,99,59,422,150,41,706,50,77,35,375,87,148,264,27,264,210,374,87,87,17,333,157,50,297,309,297,294,136,157,136,50,156,379,338,294,50,435,297,136,67,136,136,136,136,50,136,136,136,136,136,136,136,273,136,136,136,136,136,136,136
109,59,59,59,99,59,570,26,508,174,350,300,127,43,127,575,95,264,264,264,294,95,228,95,170,280,294,41,95,203,203,280,136,41,265,203,426,403,50,379,50,288,203,403,203,288,203,210,203,379,388,157,379,203,294,136,388,203,50,294,294,379,546,546
110,143,7,54,544,76,222,581,460,424,141,190,380,253,253,239,403,266,285,285,299,379,136,104,202,26,376,198,306,169,285,379,19,169,379,294,379,294,426,379,239,379,253,361,426,35,294,294,294,294,2,87,294,2,379,87,93,2,294,87,294,294,87,273
111,59,59,59,99,59,166,61,64,4,372,318,268,404,102,318,318,268,298,173,268,268,268,268,268,268,268,268,268,268,268,298,268,268,298,298,268,268,268,298,318,268,318,268,268,268,318,268,268,268,268,268,404,298,404,298,268,268,268,268,298,404,268,298
112,162,218,99,59,59,298,325,242,128,45,45,298,89,354,404,171,404,417,267,298,404,404,334,417,298,267,404,404,404,404,117,404,404,267,318,318,117,267,267,267,117,318,108,318,117,267,117,318,117,318,404,318,404,117,117,117,404,298,318,404,318,117,117
113,99,59,59,59,136,704,637,717,82,504,237,171,244,334,298,298,108,267,325,334,298,298,341,341,108,298,298,417,128,268,298,298,298,298,334,318,334,75,334,268,318,108,334,334,108,298,75,108,334,75,404,334,334,267,341,108,108,108,404,341,341,341,341
114,198,380,490,284,284,354,290,698,732,271,288,399,55,146,392,284,412,284,368,162,99,235,218,814,368,284,814,284,814,284,176,814,284,0,218,814,284,284,0,814,0,0,0,0,0,0,814,0,284,162,0,284,0,284,284,0,328,284,0,284,0,0,0
115,262,7,9,673,284,620,755,36,324,392,234,111,191,110,39,412,77,221,176,284,412,176,162,176,176,176,284,81,412,81,81,412,176,284,368,176,284,176,176,368,176,368,368,368,176,368,368,368,368,368,368,368,368,368,412,368,412,412,368,368,412,412,284
116,59,59,59,59,833,284,15,565,278,695,145,292,243,85,814,349,30,302,814,176,412,176,368,176,162,368,176,81,149,176,176,368,176,284,368,176,368,176,368,368,368,176,368,176,368,368,368,368,368,176,368,368,368,368,368,368,368,368,368,368,368,368,368
117,13,59,162,59,162,389,163,381,113,342,377,125,306,340,400,400,410,202,116,116,70,349,349,400,306,221,364,107,306,212,306,306,306,306,394,55,306,302,191,181,138,306,306,55,191,217,39,212,191,337,11,212,191,306,212,306,212,191,212,191,212,212,212
118,78,72,59,124,144,36,636,90,401,394,48,30,82,814,186,221,406,261,31,88,116,221,106,365,283,130,11,365,13,199,405,365,406,405,365,405,365,434,406,68,381,68,434,365,405,255,365,68,365,405,365,405,255,68,365,188,188,188,365,365,405,365,405
119,143,394,36,781,706,350,345,302,61,698,107,202,55,410,283,48,302,403,111,105,212,381,406,225,225,21,102,283,13,225,158,230,434,68,53,406,405,405,13,114,68,114,402,68,68,68,365,405,181,365,365,365,132,365,405,68,405,132,68,405,365,188,68
120,115,363,251,251,332,849,144,372,39,55,23,203,70,144,70,159,159,70,261,144,166,241,210,261,437,261,261,64,261,159,159,399,159,175,261,399,156,110,261,159,159,159,261,70,261,159,159,110,202,202,364,202,159,70,202,159,70,369,159,159,159,159,364
121,59,99,59,59,59,251,467,163,3,251,347,40,251,422,319,422,319,347,436,207,436,375,367,290,375,251,436,436,436,367,98,367,436,347,436,375,98,347,347,98,179,98,347,367,347,347,347,347,375,347,91,375,98,375,347,290,91,375,367,375,375,207,347
122,251,295,285,144,17,251,243,163,55,68,138,98,290,347,159,260,347,347,347,436,347,290,98,347,179,98,347,347,347,98,179,347,347,436,436,98,347,207,290,290,347,347,260,290,347,237,260,347,290,290,260,260,436,237,436,290,347,260,290,290,260,260,237
123,59,59,59,59,99,138,244,105,73,791,387,156,3,113,266,201,373,135,374,68,382,68,379,379,374,202,132,349,239,253,375,136,374,78,253,187,385,202,136,285,349,299,202,202,165,239,309,349,239,63,390,299,424,299,299,202,299,239,359,309,355,424,359
124,157,295,59,275,384,126,853,665,83,333,228,137,136,428,46,202,435,355,363,137,349,131,131,363,131,131,83,424,46,136,87,136,87,136,424,424,423,424,424,228,157,424,424,424,424,424,424,424,424,424,273,228,424,424,423,83,424,87,87,424,424,425,424
125,99,59,99,59,59,157,367,552,192,26,190,126,278,17,27,361,407,34,280,34,264,407,157,280,83,170,83,190,228,280,83,228,41,228,83,228,170,228,34,41,280,41,278,228,228,170,228,338,228,228,228,228,280,228,228,41,228,228,280,228,228,228,280
126,516,223,331,720,252,797,223,229,319,91,234,150,155,422,319,354,91,359,91,91,223,223,354,223,91,169,223,91,91,223,198,91,223,91,223,24,126,223,126,223,223,223,126,223,91,126,126,126,223,223,223,223,126,223,223,126,223,126,126,126,126,223,126
127,223,430,59,99,99,62,63,860,58,287,257,423,255,190,223,289,359,22,359,359,289,22,223,223,296,223,71,22,223,223,223,296,71,22,223,223,223,223,71,223,223,223,22,71,223,22,223,22,22,223,223,223,223,22,223,71,223,22,223,22,22,22,22
128,59,59,59,59,59,223,278,561,363,136,305,382,26,190,359,223,223,280,359,280,223,223,223,223,190,223,187,223,223,187,223,223,223,223,223,187,223,223,223,223,223,223,223,223,223,223,223,187,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223
129,150,150,150,150,592,851,192,190,130,367,240,436,91,91,360,359,331,331,231,335,367,331,367,335,91,91,91,335,91,91,91,91,371,91,331,91,91,91,91,91,331,331,331,375,91,331,331,331,331,331,91,91,331,91,331,331,91,331,331,331,331,91,331
130,59,59,59,59,59,150,387,198,335,295,183,383,356,109,223,148,190,91,91,389,86,305,86,319,333,86,333,319,150,86,333,371,150,126,359,331,145,371,86,333,371,367,150,367,150,367,367,333,335,150,150,367,367,375,335,375,2,150,150,367,150,150,150
131,99,99,99,59,59,223,50,145,253,37,40,40,40,237,8,247,159,7,7,240,271,193,138,138,369,179,11,251,138,86,375,138,290,290,290,290,347,290,138,290,251,290,290,290,290,290,290,375,347,91,40,290,347,290,290,290,290,150,290,290,422,91,150
132,59,99,59,59,59,41,653,281,384,231,223,322,309,421,421,257,390,305,160,71,357,357,296,160,71,357,22,165,357,160,231,165,231,165,71,71,351,71,71,71,383,63,71,169,165,231,160,231,383,160,160,71,58,383,58,383,148,145,169,169,231,26,26
133,99,59,162,289,162,404,380,45,722,345,249,321,65,47,415,84,205,400,21,12,206,405,233,112,47,206,12,206,250,140,84,84,96,233,84,140,96,206,45,206,45,233,206,206,45,206,206,233,233,206,233,206,21,233,233,21,551,84,233,233,21,21,21
134,59,99,59,59,99,188,569,439,129,406,161,393,250,189,92,261,222,393,393,393,403,226,222,226,167,308,222,403,92,437,403,167,289,204,167,308,437,222,70,437,289,289,289,308,289,237,289,437,289,172,289,289,167,289,308,437,42,167,308,308,308,308,308
135,21,72,41,21,99,569,298,487,262,18,412,310,404,318,268,318,354,354,318,125,21,21,89,344,405,21,102,405,328,102,125,89,102,267,102,102,283,102,102,267,21,21,267,102,102,21,21,21,102,102,102,102,102,102,267,42,102,328,326,21,323,230,258
136,59,59,59,99,59,555,418,316,268,565,381,250,422,127,403,344,42,175,31,392,105,406,400,416,42,13,129,105,31,13,286,286,24,286,24,39,283,24,286,286,21,286,42,25,25,55,21,286,286,210,369,78,55,369,105,205,433,105,210,25,25,369,25
137,162,162,212,306,54,232,251,875,412,302,6,393,551,298,100,400,277,262,416,283,21,405,328,21,405,328,353,21,118,21,21,21,186,47,47,12,55,250,328,21,21,12,21,55,21,55,21,21,90,55,25,377,21,90,90,21,21,21,377,21,21,47,47
138,59,59,59,59,465,45,711,406,237,344,102,268,268,200,45,45,200,200,4,200,372,45,45,372,372,372,45,372,200,45,372,45,45,372,45,45,45,45,45,291,45,45,182,291,45,45,45,45,291,45,45,45,45,45,372,291,291,45,45,45,291,45,291
139,45,45,59,162,59,622,161,838,110,267,4,354,200,188,400,45,323,182,45,45,372,45,45,291,45,45,45,45,45,45,45,45,182,45,45,182,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,188,45,45,45,328,45,45,111,45
140,59,59,59,59,59,274,404,214,76,12,197,433,196,84,433,196,45,45,84,196,45,45,45,200,45,45,200,45,45,45,45,45,45,200,200,200,45,45,200,166,200,166,84,166,200,166,45,166,200,200,200,200,200,200,84,200,166,200,45,166,166,45,200
141,313,53,53,135,59,284,53,344,167,298,405,45,181,129,344,344,392,69,15,69,110,181,698,415,181,391,392,262,415,415,47,47,47,47,47,47,47,250,47,47,47,47,416,416,53,53,47,47,53,53,47,205,47,47,53,53,53,47,47,416,416,47,416
142,53,53,269,53,99,163,808,648,40,32,90,410,337,368,349,218,39,130,218,218,255,106,106,300,106,102,323,273,365,365,99,111,53,106,283,90,45,106,106,283,314,406,106,283,181,283,365,106,406,283,181,283,406,294,106,294,31,106,188,315,138,377,53
143,53,31,53,359,54,268,332,814,473,808,113,142,43,369,110,31,210,134,68,261,240,105,261,217,77,55,315,306,217,42,406,306,42,111,212,25,42,306,25,315,416,114,42,315,294,403,403,25,403,416,205,403,377,315,205,306,377,315,315,186,164,164,315
144,59,59,59,99,59,574,371,63,371,335,422,91,202,139,319,86,240,303,86,319,135,135,7,371,303,333,371,359,150,359,251,7,422,371,371,150,7,335,251,86,371,371,371,271,202,290,371,86,240,371,371,371,371,240,371,240,371,371,371,371,371,371,371
145,192,332,144,59,371,613,202,152,79,359,158,135,35,185,136,402,385,78,86,19,255,25,127,264,253,202,349,136,202,271,371,253,349,253,422,422,136,422,422,86,422,371,371,86,136,371,86,136,371,86,86,86,136,136,422,136,371,371,136,422,136,264,136
146,358,59,59,59,371,870,371,390,63,239,422,63,335,371,402,252,356,7,231,63,63,155,145,188,251,63,63,354,296,36,63,188,286,14,72,63,198,224,188,356,63,36,14,36,36,296,130,152,371,130,356,230,14,371,125,188,14,371,371,371,371,296,296
147,59,59,59,59,59,25,135,511,818,356,315,272,42,199,373,266,214,24,247,175,135,358,202,297,78,297,422,422,210,210,297,202,78,136,389,214,105,159,214,136,159,78,297,159,214,78,159,86,52,297,297,297,297,297,297,105,297,78,297,297,78,127,52
148,59,59,59,59,59,761,674,725,466,828,273,752,172,119,808,105,288,212,250,175,212,306,376,394,212,388,129,70,210,20,42,25,42,250,90,55,90,24,210,90,21,42,42,90,21,90,47,20,90,393,369,393,403,369,388,393,403,88,90,369,214,47,393
149,59,59,59,59,59,488,252,539,624,553,604,743,548,787,871,446,746,771,527,579,564,533,733,536,493,581,635,755,515,496,458,777,835,804,874,458,581,647,861,458,758,835,463,699,674,703,699,526,479,804,868,572,557,674,581,835,758,674,674,566,832,594,835
150,59,59,59,59,279,178,406,362,167,254,353,12,65,12,15,344,344,249,6,330,418,204,99,206,397,378,206,378,378,344,344,392,6,12,418,420,378,250,12,378,418,378,400,344,400,6,418,418,400,400,418,418,111,418,344,392,400,400,400,400,400,400,344
151,59,216,59,227,458,193,268,657,12,209,1,259,254,259,259,154,329,154,9,307,259,65,307,259,254,259,329,317,254,76,317,118,259,259,317,118,76,329,259,317,317,259,317,353,227,118,259,353,329,118,353,118,227,317,133,317,118,9,9,118,9,118,118
152,59,59,99,59,144,227,244,254,840,310,195,227,56,118,307,411,329,259,329,317,118,65,118,254,254,76,254,118,317,9,317,254,317,254,254,254,254,254,254,254,254,433,254,328,254,44,45,254,45,254,328,433,433,45,254,254,44,233,433,233,433,45,254
153,279,279,279,59,227,279,546,412,172,381,161,138,166,64,219,119,37,42,92,269,39,144,332,37,110,37,332,110,42,370,394,237,332,394,20,238,20,279,394,279,370,367,279,64,20,238,161,279,279,279,279,20,279,279,279,279,279,279,261,279,40,40,279
154,59,59,59,279,59,279,710,753,255,91,135,55,90,368,110,300,55,119,144,55,240,144,193,193,8,144,210,98,251,144,144,237,237,179,237,347,237,394,237,238,279,161,237,370,237,237,279,279,279,279,370,279,70,279,279,237,279,370,279,237,237,279,279
155,59,59,59,59,99,279,133,108,677,261,191,161,261,138,250,161,204,279,279,92,161,279,161,393,393,92,279,92,279,279,92,279,279,161,161,279,161,237,279,237,237,279,237,279,279,161,237,279,237,436,279,370,279,279,279,436,279,436,261,279,161,237,279
156,90,461,21,368,198,381,188,875,679,42,300,221,145,269,221,129,260,221,129,42,53,51,146,197,53,283,283,406,300,197,217,197,381,106,217,217,197,217,138,205,283,217,221,221,68,221,217,178,246,217,221,178,246,68,178,221,365,69,236,217,221,178,69
157,59,59,99,59,162,368,337,253,368,221,381,43,107,139,63,430,375,234,381,139,371,230,381,3,381,381,381,381,381,381,381,381,381,381,381,381,381,381,3,381,381,381,381,381,300,381,381,381,381,63,381,381,381,381,381,381,63,381,381,381,3,381,3
158,238,238,381,31,59,815,82,258,63,371,7,367,381,290,381,107,331,381,182,235,235,235,3,314,381,3,381,381,139,235,381,381,381,3,381,381,381,3,381,381,381,381,381,381,63,381,63,381,63,63,381,381,381,63,381,63,381,381,381,381,63,63,381
159,59,162,59,59,59,62,566,614,6,253,288,191,38,427,18,222,144,226,129,393,119,393,393,92,92,393,378,393,418,393,378,393,378,62,378,393,393,393,378,378,378,378,378,378,378,378,378,378,37,378,378,378,378,378,378,378,378,378,378,378,378,378,378
160,59,59,59,59,144,105,45,200,64,293,62,15,396,15,12,226,15,418,418,378,378,378,15,378,418,15,378,378,378,418,378,418,378,418,418,418,378,378,378,378,418,418,378,378,418,378,418,6,6,418,6,378,6,378,378,6,378,378,6,6,378,6,6
161,408,275,59,59,275,378,353,494,307,250,353,47,418,418,226,65,330,418,111,204,204,418,6,330,204,6,15,47,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,418,378,378,226
162,386,59,166,386,99,386,373,416,188,279,191,57,306,106,173,386,405,386,33,23,33,259,111,386,106,410,23,23,262,327,33,386,33,33,262,410,262,262,386,262,386,262,386,88,262,262,386,262,262,386,327,386,262,386,262,386,386,327,386,262,386,386,386
163,59,59,59,99,59,255,298,129,760,327,279,406,353,405,416,197,416,205,262,293,154,262,262,262,262,205,259,262,416,262,310,212,429,212,212,386,100,386,386,100,411,386,212,386,416,212,212,196,344,205,196,100,100,411,212,212,212,411,100,196,100,100,212
164,332,225,59,59,99,386,492,297,785,369,159,4,171,341,268,73,153,0,410,405,23,33,420,33,120,120,120,120,262,120,120,120,120,120,262,23,120,120,262,262,262,327,327,262,262,262,262,262,386,386,327,386,327,120,327,262,386,120,327,327,386,386,386
165,59,59,59,99,59,192,378,343,163,159,207,156,337,202,5,347,82,82,202,199,229,546,208,127,208,814,35,253,481,253,266,82,192,192,113,192,82,192,113,192,256,481,82,192,384,192,384,384,192,113,384,192,192,192,384,82,481,384,192,384,192,192,192
166,67,650,192,59,397,194,192,71,390,231,389,41,136,136,27,83,187,311,66,192,211,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,211,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192
167,741,693,202,99,405,94,10,121,109,158,311,87,35,363,407,79,363,148,228,192,190,83,424,136,34,363,35,320,425,35,27,35,35,363,174,35,34,27,320,320,34,34,35,320,320,407,35,27,27,27,27,27,320,320,192,27,192,27,320,320,34,320,320
168,374,59,59,59,296,856,637,624,197,578,169,398,259,134,324,256,3,236,266,274,374,273,373,127,127,374,127,24,127,31,374,64,31,135,324,395,324,374,374,324,127,31,374,374,273,374,374,374,135,374,374,240,31,273,374,374,374,374,374,135,374,374,374
169,375,374,238,683,59,127,202,251,383,127,421,225,381,402,113,382,266,358,373,224,202,192,299,102,77,25,373,63,389,373,122,122,19,68,148,169,68,306,19,19,68,240,306,374,155,19,19,19,135,19,240,202,138,202,63,138,135,198,202,271,371,202,202
170,267,649,351,59,11,165,287,141,31,185,325,318,326,341,352,74,181,375,315,273,31,210,354,210,339,119,283,169,181,221,315,273,315,273,221,181,221,374,221,42,123,273,375,273,169,290,283,42,283,375,375,42,230,302,37,230,375,42,39,138,138,230,230
171,143,295,31,143,143,479,695,324,681,263,164,95,290,85,202,382,179,271,422,126,32,32,86,422,422,247,247,32,422,422,247,32,32,247,32,32,32,337,422,32,398,422,422,337,32,32,398,337,32,338,422,337,422,338,32,32,337,32,398,32,422,32,32
172,229,32,143,143,162,143,363,748,71,363,421,390,421,361,424,275,435,26,22,305,26,71,71,71,71,71,71,275,390,275,71,390,275,71,275,143,390,275,79,390,423,143,79,390,275,390,143,390,79,275,143,143,275,390,390,390,79,79,143,423,421,79,143
173,59,59,72,59,143,739,856,143,132,67,351,216,137,79,424,355,137,423,423,158,423,423,79,143,351,351,351,136,423,137,423,351,423,351,423,351,351,351,423,423,421,423,351,421,351,423,351,351,309,390,351,423,424,423,421,421,421,421,421,351,351,423,351
174,85,300,295,229,59,106,194,422,208,375,814,178,159,43,265,210,265,422,292,380,2,64,229,271,95,398,156,70,95,85,70,426,232,292,43,232,43,229,232,232,43,229,8,43,43,232,398,229,232,43,70,232,232,43,43,43,232,232,43,70,232,232,232
175,59,229,166,59,59,639,26,223,52,253,266,374,389,192,350,283,294,93,363,379,266,202,127,93,403,297,202,59,388,361,35,294,35,201,59,395,374,210,35,201,127,395,294,395,127,546,127,288,292,127,395,134,229,127,127,134,134,127,95,35,127,127,127
176,143,229,229,229,144,303,212,873,229,127,2,350,107,272,370,370,375,380,408,388,95,224,224,388,264,380,78,388,264,203,272,343,203,264,426,272,224,380,264,272,426,272,263,426,380,83,95,380,292,292,41,292,426,95,41,426,609,87,408,41,398,43,380
177,99,99,59,59,59,272,101,697,785,769,469,769,698,698,399,698,330,734,698,101,734,587,212,212,497,722,698,101,101,101,101,101,47,101,101,101,101,101,101,47,101,47,101,101,47,101,47,101,416,47,101,47,47,47,101,47,47,101,47,47,47,47,47
178,59,59,59,59,59,101,779,4,37,118,101,101,120,42,101,250,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101
179,59,59,59,59,99,292,69,214,262,101,101,212,101,101,101,250,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101
180,59,59,59,59,59,315,237,319,283,70,164,266,261,132,315,106,300,300,106,42,235,283,169,139,315,315,381,197,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,90,315,315,315,315,315,315,315,315,315,315,315,53
181,59,59,144,59,59,315,76,356,338,395,86,36,381,315,178,335,181,315,75,90,178,178,368,139,315,283,169,314,106,315,315,315,315,315,315,315,315,315,315,315,315,53,315,315,315,315,53,315,315,53,53,315,315,315,315,53,53,315,315,53,315,315,315
182,99,59,99,99,99,315,106,93,315,269,292,388,150,271,42,88,365,88,88,273,217,339,55,39,88,315,119,221,391,300,119,11,69,391,339,39,233,339,55,339,191,55,191,332,37,6,205,11,205,11,221,339,191,55,156,221,221,332,221,205,181,221,332
183,59,59,59,59,59,51,51,293,249,1,330,65,344,362,212,65,276,262,310,310,262,344,411,212,212,411,133,344,212,212,212,212,212,212,262,212,212,212,345,212,212,212,212,212,345,411,212,212,345,212,212,212,212,212,212,212,212,411,212,212,212,212,212
184,59,5,99,59,99,411,51,452,154,209,76,259,12,317,195,133,9,317,1,133,9,51,133,100,317,100,88,429,429,196,310,345,345,196,317,429,277,51,345,317,317,419,51,51,345,317,345,51,415,345,345,317,277,277,277,345,76,51,345,317,345,345,429
185,59,59,59,51,59,359,471,101,392,318,404,433,254,233,321,362,321,250,233,321,88,321,362,99,205,321,321,353,362,353,61,205,353,362,362,353,112,362,362,362,362,321,321,353,321,353,362,353,353,353,362,133,433,112,112,112,154,353,133,133,133,99,99
186,59,99,59,226,99,735,556,93,198,380,130,156,159,179,253,394,107,150,319,107,371,271,198,235,198,130,3,3,3,234,234,331,3,3,3,381,3,3,235,381,3,381,3,381,381,381,381,381,3,381,235,381,381,381,381,381,381,381,381,3,381,381,381
187,59,59,59,99,99,441,571,165,20,270,316,273,279,368,221,416,94,324,283,255,188,178,405,283,53,235,3,188,314,314,283,188,314,188,188,188,188,188,314,314,188,314,314,405,188,405,188,197,188,188,188,188,405,188,365,188,197,188,314,314,188,259,314
