ids,epoch_0,epoch_1,epoch_2,epoch_3,epoch_4,epoch_5,epoch_6,epoch_7,epoch_8
516,6768,129,2505,2292,2167,2215,3412,3148,67
517,6768,604,3148,1132,2167,2397,3412,3148,3358
518,6768,3363,2505,2167,2167,2215,3412,156,67
519,6768,4002,3492,1894,2301,1745,1612,1894,2328
520,6768,221,1025,1055,2301,480,3093,1101,2498
521,6768,1150,1461,2536,1869,3407,2855,2977,3144
522,6768,3613,2952,3360,3399,1251,2487,1731,3034
523,6768,2371,1368,3360,836,3117,1470,2977,1107
524,1261,432,1368,3360,2895,1251,2396,1017,1107
525,6462,258,3208,2413,2406,213,968,1795,2339
526,6099,2431,2444,2536,525,3407,1122,1303,1664
527,6768,95,724,923,3051,1795,986,1189,3165
528,6768,1087,296,3417,1935,1233,3518,2707,3202
529,6768,2146,2344,2534,1622,1985,3518,2326,174
530,6815,2431,1919,3417,1622,1985,3106,2326,174
531,6768,2772,296,2932,1935,1087,59,1623,2466
532,2335,898,2891,797,3891,106,1309,1380,2466
533,6768,59,2575,2210,1443,671,377,1681,932
534,1261,4231,724,923,375,1795,986,1795,2017
535,6768,3989,1923,2914,1089,2379,986,2379,3165
536,6462,2699,2596,2017,5587,2870,986,2379,3165
537,6768,5005,5129,2165,696,70,986,2616,2479
538,6768,2431,1395,90,419,1233,1395,2208,291
539,6768,2431,1196,2230,1495,2790,2955,138,3515
540,6768,1975,1990,62,2068,3328,1878,1101,2731
541,6768,743,716,782,2328,698,1101,1101,291
542,6768,432,2596,2789,2873,3162,1878,504,3227
543,6768,59,296,2210,2825,2707,2303,2707,286
544,6768,2431,1919,2210,1664,1127,2303,2707,286
545,6768,59,296,2210,921,1127,2303,2707,1664
546,1261,33,1124,756,1264,3326,3326,1888,291
547,6768,2431,1477,756,1842,2737,1878,3101,327
548,6768,963,1582,2210,1935,3326,3326,3190,1629
549,6768,432,3279,6635,3051,2584,1497,2391,1152
550,1261,33,5710,3254,3132,3287,1169,1169,1152
551,6768,33,442,3254,1842,3287,1878,1265,1152
552,6768,1975,3527,2388,1231,1460,1204,3527,1558
553,6815,1975,6459,2388,2102,6624,1204,3527,3527
554,6815,1975,5915,2388,2102,1460,1204,3527,1558
555,6768,3289,2545,153,2812,3287,1479,2572,3165
556,6768,2333,2545,153,2812,2694,2909,3013,2694
557,6768,180,2571,384,3244,3471,3244,3013,3165
558,6768,1538,3,474,836,1017,2829,142,3063
559,6768,432,1368,947,3051,2259,2937,3013,2710
560,6768,1006,3019,474,2812,2055,152,2572,3063
561,6768,2776,3,474,3051,3514,2909,3169,3063
562,6768,3279,1189,2835,2839,3514,1996,2977,3144
563,6768,2333,234,1132,2066,1714,2909,2977,3063
564,6768,59,1395,1395,1018,1233,1395,2764,2811
565,6099,174,832,2879,1643,1233,1924,3369,1558
566,6768,2431,1395,2625,137,1233,1924,3369,550
567,6462,837,3163,1717,1842,2737,1878,1860,327
568,6815,1975,3492,2370,1842,415,1878,1737,2067
569,6768,33,2077,2210,1842,2737,1199,1860,2435
570,6768,174,2505,2370,2068,492,2574,1055,1605
571,6768,898,921,1195,921,3472,560,1380,2466
572,6768,1975,4042,2953,3878,1989,4274,1979,2339
573,1261,3188,2891,3091,2214,3232,2674,736,2824
574,1261,4231,2891,2058,338,1745,2674,1485,3165
575,1261,2892,2617,1277,2895,3396,2674,2092,3210
576,6768,33,1126,2058,249,3438,2350,3438,3438
577,6768,3289,2891,1801,1717,2470,2350,3438,3438
578,6768,33,2891,2914,249,2596,1878,2310,3227
579,6768,2431,2736,619,419,2985,730,539,291
580,6462,2910,1508,3254,1842,504,2483,504,291
581,6768,601,2444,619,2978,600,730,1654,291
582,6099,2146,2444,2953,2376,1985,1447,437,2318
583,6768,2146,296,2210,1298,1985,776,1034,1664
584,2263,837,2444,2210,1298,1985,1016,1130,1605
585,6768,3613,2571,3254,1842,2043,2709,1063,2479
586,6462,2431,1148,917,568,2034,1599,917,3152
587,6768,2431,1656,917,568,2034,2443,1377,1852
588,6768,59,90,237,1298,1652,1878,2287,291
589,6768,59,1656,2210,2324,1652,1878,3057,1664
590,6768,59,1401,237,249,1652,1878,3526,1315
591,6768,3347,1401,2649,1002,3326,3326,3418,291
592,1261,59,1038,2210,2649,698,3326,420,3463
593,6768,59,296,1055,2649,3328,2581,1390,3515
594,6768,2598,2505,714,2167,2215,2751,2002,3358
595,6768,432,2996,714,2167,2497,32,2002,3358
596,6768,2598,2505,714,2167,2215,739,2002,2598
597,6768,3613,1466,3254,1842,1985,1878,3101,3139
598,6768,2431,2344,3254,3172,2118,1878,1377,1022
599,2263,3156,1547,2953,2751,2002,2751,2767,656
600,6768,2892,2159,474,2991,2824,2674,2572,2824
601,6768,2333,2159,474,2991,3341,2674,2572,1885
602,1261,1538,2159,474,2895,3287,2674,2572,2824
603,6768,1975,724,4386,338,3396,2674,1346,516
604,1261,432,2159,474,2801,1251,2674,163,1885
605,1261,432,2159,474,2895,1251,2674,839,1885
606,6768,394,1461,1161,3244,2234,3244,2234,3430
607,6768,2146,2545,1161,3244,2234,1479,2234,3165
608,6462,3289,3419,1161,3244,2234,2909,2234,3430
609,6768,2431,2891,3091,1842,1842,1878,563,327
610,6815,1975,1990,917,864,472,1878,1101,291
611,6462,33,2891,170,1073,3321,1878,2892,2435
612,6768,59,296,3417,2377,773,1780,1049,1780
613,6815,59,1031,3417,321,182,202,1623,1854
614,6768,2935,296,3417,321,1233,1752,138,1780
615,6768,2146,296,3417,2377,1233,3458,1390,291
616,6768,2431,296,2210,137,3407,3458,2830,291
617,6768,2146,832,239,2376,1460,2374,858,291
618,6768,3613,1931,237,504,1022,504,504,291
619,6768,2910,946,2479,113,916,3299,681,1315
620,6815,1865,1710,2230,1179,421,455,2186,291
621,6768,2431,296,2210,1935,773,59,138,3515
622,6815,2431,2597,3417,2377,182,202,138,291
623,330,59,1031,526,662,2476,1309,2208,291
624,6815,3989,1923,2879,2335,1633,1094,1758,2498
625,2263,3289,2596,3254,3891,106,2222,153,2686
626,6815,3613,5798,4677,1299,3201,3201,1212,1212
627,6815,59,2952,3233,137,1985,2319,394,291
628,6768,2431,952,2534,137,3407,2025,1500,291
629,6768,59,296,285,137,3407,3458,3522,291
630,6768,2823,716,392,2214,2983,2674,2391,3056
631,6768,2823,1368,3360,381,3117,2429,2977,3144
632,6462,1538,716,392,1162,1229,2674,3029,742
633,6768,1975,1812,722,2040,1460,1812,2334,1558
634,6462,59,1148,722,6810,1233,2771,1471,1558
635,6815,1558,832,722,1239,1460,1474,473,1558
636,6815,2431,296,3417,419,1833,730,138,2469
637,6768,1865,2597,619,419,1644,1001,138,2469
638,6768,2935,1651,619,2041,3407,730,138,2469
639,6768,432,2092,1894,2895,3396,3396,1731,516
640,6768,4002,724,3360,836,3117,1071,142,3063
641,1261,432,2092,1894,3399,1773,2674,1319,516
642,6462,1975,1923,1658,2406,2747,2222,1979,1212
643,6462,1975,3492,1057,117,2747,2222,29,3153
644,6768,3208,3057,2953,2181,1795,986,1212,2339
645,6768,3289,1990,1894,735,1087,2303,1075,327
646,6462,59,296,3417,2377,1087,2303,1892,2466
647,6768,59,2891,3417,2377,1892,1354,1892,1780
648,6815,59,1656,2210,921,1985,1599,3383,1341
649,6768,1975,3492,2381,2894,282,681,2616,3515
650,6815,59,1395,1782,900,1233,2347,1390,2398
651,6768,2910,2319,3254,1179,2043,2036,2043,742
652,6768,2910,2319,3254,1179,3287,2586,2043,1793
653,6768,2910,2319,3254,165,3287,807,2043,1793
654,6768,2910,2064,1022,340,2043,1878,442,1686
655,6768,2910,1535,3254,2237,2043,1175,3387,742
656,6768,1975,3492,1430,2321,3328,2,6682,2014
657,6768,2431,1651,2210,1495,3407,730,420,291
658,6768,2431,1196,2210,1935,3407,3458,3207,747
659,6768,2935,1642,2536,3225,3407,3458,1390,2469
660,1261,432,3127,3360,2895,1321,3276,2977,1624
661,6768,2146,2444,1378,1437,935,1470,2977,291
662,1261,432,3127,3365,2895,1321,1470,3251,1107
663,6768,1975,3492,2370,2894,1484,2222,3490,2014
664,6462,3613,5818,3360,2873,2163,2944,1485,72
665,6768,601,3929,3254,2040,1989,2222,1560,2269
666,6768,2910,1535,3254,165,2043,2036,2043,1503
667,6768,2910,2444,3387,3387,1985,1447,3387,2041
668,6462,2431,1919,1977,1298,2509,2509,2043,1686
669,6768,2598,3148,75,2167,2497,32,67,3358
670,6768,2772,3148,2167,2167,129,32,67,67
671,6768,2598,2505,2167,2167,2497,1071,379,3358
672,1261,2910,2571,1259,536,1141,2674,442,3165
673,6768,552,2501,1504,2127,1633,2222,2127,2498
674,6768,837,2545,1259,2839,1896,3244,3013,3215
675,6462,1975,1072,2210,3057,1484,1101,1034,282
676,6768,1975,3492,2210,171,282,282,206,642
677,6768,1975,1401,1055,321,282,282,1101,642
678,6768,1087,1031,2300,2068,1985,2219,1997,2498
679,6768,3613,2444,3254,2395,3287,3508,442,2112
680,6768,552,3492,2953,598,1985,2390,3055,2641
681,6768,95,5768,714,618,2215,3501,2598,3358
682,6768,59,2996,714,172,2346,2236,2020,3528
683,6099,95,1768,947,2839,2284,2236,3497,3358
684,6768,2772,1676,239,735,220,2303,245,927
685,1261,59,1656,2078,249,1381,1199,2310,2727
686,6768,1087,296,2210,2335,1633,560,1795,1701
687,6768,3613,3163,2210,113,2914,3440,978,1701
688,6462,327,1930,2230,1179,3162,1878,2288,2288
689,2335,1975,5915,6087,2648,1069,2222,1471,848
690,6768,2935,296,2507,1443,2397,2224,156,1861
691,6768,2935,2996,714,1443,2397,1391,156,1861
692,6768,898,2996,543,1443,1989,2996,1390,1289
693,6768,258,90,2210,6021,2413,2771,1471,3709
694,6768,552,3356,2370,1299,5023,4031,5915,6045
695,6768,601,2893,237,422,916,3201,421,1899
696,6768,2431,2597,619,321,518,730,138,1701
697,6768,2431,1919,2210,1495,2434,730,420,291
698,6768,59,2575,2210,1935,1833,1833,420,1629
699,1261,432,1251,3365,2895,1251,2396,1017,2895
700,1261,432,1251,3365,2895,1251,2396,2977,3144
701,6462,432,163,3365,2895,1251,2396,1731,3063
702,6768,59,2891,875,3891,334,2319,667,291
703,6815,59,2493,875,1913,2055,875,667,327
704,6462,2621,2493,3254,1913,334,1612,667,291
705,6815,898,1676,923,2335,2958,986,2616,1557
706,6815,3289,1676,923,2335,1983,986,2379,3291
707,6815,258,1923,2413,3891,2379,986,2379,2495
708,6768,2772,3419,239,735,220,555,2304,649
709,6768,3289,2891,239,2839,2528,555,2304,2528
710,6099,33,2891,239,1413,1087,2678,16,1341
711,6768,1558,1923,2152,2930,2828,776,1377,1527
712,6768,3613,1923,923,921,3589,2300,2379,2479
713,6768,898,2891,2914,1091,2821,277,1501,1341
714,6768,2431,2736,619,419,2985,730,1865,291
715,6768,2431,1651,619,419,419,730,138,291
716,6768,2431,1651,2649,419,3407,730,138,291
717,6768,327,1477,3254,1842,3287,807,3387,286
718,6768,394,978,2210,1872,1633,3440,1164,286
719,6815,2431,2891,3254,1872,3287,807,3477,327
720,6768,1975,832,239,3233,1798,1505,1500,3034
721,6099,432,3127,3280,2349,1798,1505,1500,3034
722,6768,2333,3,3280,2349,1798,1505,1500,3034
723,6768,258,1466,2536,1842,2055,2319,1066,2464
724,6768,2431,2444,2230,900,1985,1878,3207,3515
725,6768,59,1466,2230,2068,2790,1878,3207,291
726,6099,3613,2394,237,3486,70,2253,2616,1452
727,6815,1558,1148,722,1239,1460,1474,1474,1231
728,6768,898,832,722,1239,1460,1474,1474,1231
729,2263,3613,2571,474,2406,3287,2351,3452,3165
730,6768,3453,130,314,1872,3287,2351,3029,742
731,1261,2333,3019,474,3132,3287,1053,3029,3165
732,6768,2431,832,1782,137,1233,2263,2764,137
733,6099,59,1395,3178,2559,1233,2263,2764,1558
734,6768,33,1401,285,1495,2199,2303,1623,3313
735,6768,3074,848,591,3878,362,6464,324,4582
736,6768,2910,2571,292,2395,3457,1599,1803,327
737,6768,3613,2394,2953,2406,3287,986,669,1212
738,6768,3317,1508,782,1913,334,986,76,2339
739,6768,4231,3733,923,5270,234,986,2977,5270
740,6768,1975,1990,1894,1162,334,1612,2977,298
741,6768,6,1582,2210,2352,1896,3140,3013,742
742,1261,3613,2444,2953,2812,2496,2374,3013,3165
743,6768,837,2444,1303,3233,220,3140,3013,3200
744,6768,33,2891,2789,1842,1652,1878,2369,3123
745,6768,2910,3163,756,1842,2043,1878,1164,3123
746,6815,2431,2891,2300,165,2783,1878,3101,1503
747,6462,2823,3,3360,3399,334,2674,1731,516
748,6768,1538,3,1894,3399,334,2674,1731,516
749,1261,1538,1918,1894,1052,334,2674,1346,516
750,6768,3289,3419,2953,2406,1745,986,3251,291
751,1261,743,2444,239,3523,2270,1470,3251,1107
752,1261,2823,1990,1894,2328,1745,1470,3251,767
753,6768,2431,363,2210,389,226,1878,3207,1605
754,6768,2431,1196,2210,389,2034,1878,3055,2641
755,6768,2431,1651,2210,2068,2034,1878,3207,2641
756,6768,1975,1189,1195,598,671,671,1055,642
757,6815,1975,3303,1195,171,1484,2222,1055,2498
758,6768,3347,2257,2210,1002,3403,1001,1390,932
759,6768,6,2444,2536,977,3407,2374,1303,291
760,6768,3453,1461,2536,3244,2163,2374,1303,858
761,1261,2333,3127,1378,738,2270,1470,3251,1107
762,6768,2431,1031,6617,2068,492,2543,2208,291
763,6815,1796,1031,3417,2377,1644,2543,2208,291
764,6768,2431,286,1100,1872,1985,1807,3067,2047
765,6768,2772,1768,1132,2839,3514,2909,337,3465
766,6768,2772,571,1132,2839,3514,2909,337,3465
767,6768,2909,571,1132,2942,3514,2909,337,3465
768,6768,743,2996,2582,2236,3472,2581,2892,291
769,6768,95,1651,2370,137,2199,2300,2764,1525
770,6768,33,2996,2370,2068,2199,2303,420,1605
771,6768,59,598,526,598,1795,2958,2651,327
772,6815,1087,296,2953,2767,604,3753,2651,2339
773,6815,1087,385,1100,3225,604,2924,2767,2339
774,6768,3018,296,3417,2377,1752,3022,420,2469
775,6768,1975,1025,2210,2335,2498,2303,337,327
776,6768,59,296,3417,1935,1233,2955,1623,3515
777,6768,59,296,2210,1935,282,377,1197,327
778,6768,2772,1189,2932,864,472,986,3190,3056
779,6768,59,978,2210,921,1087,1833,1623,2469
780,6768,432,2505,947,836,2215,3410,142,2984
781,6768,2431,2344,477,2377,106,2319,1066,3292
782,1261,432,3127,3360,2895,1251,2396,2977,1624
783,1261,3453,3019,474,2991,3287,2674,2892,742
784,1261,432,732,3360,2991,2496,2682,2892,742
785,6768,6610,3,3360,3051,3232,3232,3236,742
786,6462,1538,163,3360,2895,3396,2674,1346,516
787,1261,1538,2704,474,536,1948,710,3013,516
788,6462,1975,1918,1894,1913,3396,2674,3396,516
789,6462,2431,1477,917,2068,2055,1309,908,327
790,6768,2910,1477,2300,1495,2199,2300,877,291
791,6462,1538,2891,1717,2314,3200,2319,877,327
792,6768,3387,2891,3254,3387,106,2374,1186,210
793,6768,601,2444,2175,2127,1484,2678,1560,2498
794,6768,1975,3492,1894,2301,1484,2222,1101,2498
795,6768,2772,1676,2413,1078,1795,986,2616,1452
796,6768,3453,475,1378,2960,1745,986,669,742
797,6099,3613,2394,2953,2406,1795,986,2616,2339
798,6768,3613,2394,1108,3893,1302,3192,588,1211
799,6768,3613,2394,1421,3192,3287,2709,2043,742
800,6768,3613,442,3254,2206,3287,6375,2043,72
801,6768,2910,1508,3254,3486,1985,1175,2673,1315
802,6768,1865,2689,90,3016,1233,776,1390,3515
803,6768,2431,2597,619,419,1233,730,730,3515
804,6768,604,1547,2292,2167,893,1586,1232,3358
805,6768,2598,2505,2167,2167,2361,1586,1232,3528
806,6768,1558,1547,2292,2167,2361,1586,2020,3528
807,6768,1558,2444,1022,1622,1985,2374,1927,742
808,6768,601,2952,1121,2812,3117,2351,1303,3034
809,6768,3613,2444,2953,1555,1012,2351,3369,3424
810,6768,432,3127,3360,3399,1251,2487,2977,1612
811,1261,432,3127,3365,3399,1251,2487,2977,2713
812,1261,1538,3127,3360,2895,1251,2674,2290,3311
813,1261,1538,3419,1442,735,1896,814,3013,327
814,6768,2772,1461,2210,3233,2199,2303,3251,3430
815,6768,59,296,3417,2377,2199,377,1055,291
816,6768,1558,3527,1190,2102,529,2771,1471,2792
817,6815,1558,1923,1658,3054,2111,2771,1471,2939
818,6768,1558,3527,2388,3441,194,2771,1471,1558
819,6768,1608,1547,1132,901,671,1025,1590,1289
820,6768,33,1401,237,2068,3162,1878,2673,1315
821,6768,552,1651,2210,3016,3456,1878,3207,2258
822,6815,2935,296,2210,321,518,1236,2616,327
823,6768,2935,296,2210,321,1985,518,1114,327
824,6815,1558,296,3417,321,518,518,1236,1780
825,6768,432,3,3360,2895,1017,2682,2977,3063
826,6462,4023,5647,4062,3399,234,2351,2977,3063
827,6768,2892,1368,474,836,1266,2829,142,3165
828,1261,432,716,3360,1162,220,1497,163,1152
829,6815,2910,1919,2230,1622,1985,106,1066,2863
830,6462,2823,716,392,1162,1948,1497,3190,2302
831,6768,59,978,2210,1935,759,1664,1164,1701
832,6768,2772,296,2210,1935,227,2210,420,2466
833,6462,327,1676,2210,1935,1127,2443,908,1629
834,6768,1087,1582,2210,3225,3407,555,1795,3463
835,6768,3404,1582,2210,2978,3407,555,3522,747
836,6768,2935,2978,2210,2978,3407,555,1654,291
837,1261,2699,5027,3280,2349,276,1505,3369,3034
838,6768,2146,1461,3280,2349,1989,3021,3369,2166
839,6768,2444,5027,3280,2349,1798,1505,3369,550
840,1261,327,1401,2210,1112,3162,1878,946,2479
841,6462,59,1918,3091,1913,2865,875,1471,1913
842,6768,1039,1923,2210,4359,194,1878,946,1452
843,6462,3289,2891,923,249,3471,2992,3419,2302
844,6768,3289,2891,923,1091,3194,1094,1764,2302
845,6768,1076,2571,1259,249,1896,1230,1186,2339
846,6768,2222,1395,2879,137,1233,2771,1471,1558
847,6099,2910,1395,2953,137,1233,2581,3369,291
848,6768,59,328,2953,137,1460,2609,2616,692
849,6815,1558,832,722,3441,1460,1924,3369,550
850,6768,3289,5027,722,1712,1460,1924,3369,550
851,6815,1558,5027,2388,1231,1460,1924,3369,3441
852,6462,2938,3492,237,591,1381,1878,2680,1452
853,6768,59,2190,237,821,1381,1878,681,1452
854,6768,2910,3057,237,2680,1381,1878,3057,1452
855,6815,601,1148,237,3281,529,3201,1801,2792
856,6815,1558,1923,1658,1772,5546,6156,4547,2792
857,6815,3613,6459,237,1772,3201,986,1212,1701
858,6768,2143,3127,3360,1555,3117,187,2977,1107
859,6768,95,2444,1349,332,3522,1086,2977,3144
860,1261,432,3127,3360,2833,3117,1470,2977,3144
861,6768,1975,2575,2210,1683,2497,2236,3190,291
862,6768,59,1838,2210,1443,217,1001,1443,3202
863,6768,221,296,1132,321,3407,2222,409,642
864,6815,3087,1148,2879,5227,3697,1204,5397,1532
865,6768,1558,6936,2879,5227,6624,1204,5397,1558
866,6462,1975,5027,6176,6810,3567,6573,5397,4515
867,6768,2910,2319,3254,1842,2043,1878,442,72
868,6768,4002,2596,6635,2873,243,1878,3657,483
869,6768,2910,2571,3254,1842,3287,1878,442,483
870,1261,432,1368,3360,423,1251,2351,3371,1152
871,1261,2333,3,6635,423,3162,6749,1485,72
872,1261,432,1368,3360,423,1251,6749,1485,2584
873,6768,432,2596,536,249,1238,1599,2596,249
874,6768,4002,6527,6635,2873,344,1878,3657,2976
875,6768,1079,3395,6635,249,1599,1599,3657,6821
876,6768,3289,2545,2953,2406,1989,2222,2767,1735
877,6768,258,90,2210,3057,213,1878,2616,2318
878,6815,2910,1932,3254,1842,1758,1878,442,1686
879,1261,1538,2704,2571,249,3357,2239,3013,3063
880,6768,2333,2704,474,2801,2694,1479,163,2801
881,6768,1538,2545,923,249,2704,2239,1801,3430
882,6768,2598,2996,714,2236,3472,3331,1678,1525
883,6768,3289,2996,926,2236,2774,2236,2035,1794
884,6768,2772,2996,1442,2236,3472,2236,2663,1794
885,6768,3289,2891,153,2812,2055,2674,243,3165
886,6768,2371,1368,3360,836,1017,2396,2977,1624
887,6768,1975,3492,1430,2301,1484,1952,3029,3056
888,6768,3289,2891,1442,2068,2055,2350,3101,483
889,6768,4002,2952,2522,2894,241,2014,2182,2014
890,6768,33,2891,6617,2068,3589,1878,3101,2976
891,6768,743,2996,923,3891,1350,2996,3300,161
892,6768,3289,2996,2879,2236,3472,2236,273,1525
893,6768,3289,2996,714,2236,1084,2236,273,2715
894,6768,2146,1461,2953,1443,3407,1505,3369,2280
895,6768,2776,1280,3254,137,1989,2568,3369,2269
896,6768,2772,1461,1132,632,3407,1505,3369,2280
897,6768,432,3127,3360,3257,3117,2396,1017,3034
898,1261,432,3127,1234,2895,3117,2429,2977,3144
899,1261,432,3127,1234,653,3117,1505,3134,3144
900,6768,2431,2891,2914,249,2737,1199,2310,3227
901,6768,59,1582,2210,249,1896,1878,1130,1664
902,6462,1286,2891,2914,249,2223,1199,2596,2031
903,6462,1715,1642,2210,389,1985,1878,3211,286
904,6815,749,2891,2571,249,2198,3142,1801,2571
905,6815,327,363,2571,2369,213,3340,2369,286
906,1261,432,716,392,1162,2704,1878,163,1152
907,6768,432,716,392,864,20,1310,2391,1152
908,6462,1286,2077,917,864,759,986,1265,1152
909,6768,33,1290,3254,2873,3162,1878,3101,1436
910,6462,2431,2736,756,1179,2055,1309,2288,2288
911,1261,2768,2077,917,3136,759,2443,2271,2435
912,6768,850,1461,1349,1869,3522,1996,2977,3144
913,6462,2699,2444,3360,1052,3117,1470,3251,1939
914,1261,432,1368,3360,2895,1321,3276,2977,1624
915,6768,1558,961,722,1231,1460,1924,3369,1558
916,6768,1558,3492,2388,1231,1460,2771,3527,1558
917,6768,2146,5027,722,1239,1460,1924,473,1558
918,6768,2772,3419,1216,2839,1322,655,3190,3430
919,1261,1975,2575,1349,3426,1773,1365,409,3430
920,1261,2772,1582,1726,2839,3407,2855,3190,3430
921,6768,2333,2617,1234,2801,1017,2829,2977,3063
922,1261,432,2617,1234,2895,1017,2396,2429,1885
923,6768,432,234,3360,653,1017,2396,2977,3063
924,6768,2146,1025,1055,2127,1484,2222,3190,2498
925,6768,3453,2319,314,836,935,2319,3029,412
926,6768,1975,3492,2370,2301,1484,2952,3190,3056
927,1261,432,732,3360,2801,1251,2396,2977,3063
928,6768,432,1990,1894,3399,1251,2487,2977,3144
929,6768,2892,2444,3360,3491,1017,2396,2977,3063
930,6815,1865,2597,619,113,2479,3201,946,2479
931,6768,2938,3303,237,1842,2034,1878,324,1315
932,6768,898,2891,2118,662,2118,3031,1646,2479
933,6768,2772,2996,2210,1935,3472,2236,1443,3202
934,6768,3363,2505,2582,2167,3472,1804,926,1794
935,6768,258,296,2210,1443,3407,1001,1443,967
936,6462,2823,1990,3360,836,3117,2396,3251,1107
937,6099,432,2617,3360,2895,1251,2396,2977,1885
938,1261,432,1368,3360,381,1251,2396,2977,3063
939,6768,2598,2505,2167,2167,2361,739,44,1462
940,6768,1087,2996,2861,921,1989,3331,2257,2715
941,6768,2772,2996,1132,2167,2361,739,2651,1482
942,6768,4023,3492,1336,2040,4360,2222,1101,72
943,6768,95,208,6635,2873,344,1878,3657,72
944,6462,4002,6610,1169,2873,234,1053,1485,72
945,6768,2935,296,2536,2377,3407,2374,352,291
946,6768,59,1582,239,2328,698,3326,2830,291
947,1261,59,2891,1894,2328,1773,1612,667,291
948,1261,1538,1136,1894,3399,2250,1505,1500,3034
949,6768,2333,3,3360,506,935,2674,2977,742
950,6768,4231,1990,782,1162,3162,1878,2892,1939
951,6768,3347,1547,2292,2167,2361,1586,2002,3358
952,6768,2935,1838,1098,2167,480,1586,1232,3358
953,6768,645,1529,75,2167,2361,1071,3148,3358
954,6768,3289,2444,2625,1712,1989,1924,3369,3265
955,6768,2598,1547,947,3257,1989,3093,2334,3942
956,6768,2598,2505,2953,1590,1989,1128,156,3265
957,6768,1975,1547,6617,2040,1971,2771,1471,1558
958,6768,601,1148,2879,218,1460,2771,1471,1558
959,6768,1975,3492,237,2040,1233,3201,1471,1430
960,6768,1975,3492,2388,2040,1484,2976,2596,2976
961,6768,1975,5330,1658,1089,529,2222,1801,94
962,6768,2431,2493,3254,1842,448,1878,3490,1473
963,6462,1538,2704,474,3399,1251,3396,1731,1052
964,6462,3613,2444,3360,506,3117,152,2977,3063
